wilcoxon,t-test,t-test_overestim_var
Tcf7,Tcf7,Tcf7
Rpl23,Rpl36,Rps24
Rps24,Rplp1,Rpl23
Rpl27a,Rpl27a,Rpl27a
Rplp1,Rpl23,Rpl18a
Rpl36,Rps24,Rps7
Rpl12,Rpl11,Rpl36
Rpl37,Emb,Rplp1
Rps7,Rps7,Emb
Rpl19,Rpl18a,Rpl17
Rpl17,Rpl22,Rpl19
Emb,Rpl9,Rpl37
Rpl18a,Limd2,Rpl37a
Rpl18,Rpl12,Rpl18
Rps21,Rpl37,Rps16
Rps15a,Rps20,Rps15a
Rpl9,Rpl39,Rpl30
Rpl39,Rpl19,Rpl12
Rpl11,Rpl17,Rpl9
Rps16,Rps21,Rps27
Rpl22,Rpl37a,Rps21
Rpl37a,Rpl32,Rpl11
Rps27,Eef1a1,Rpl32
Rpl32,Rpl30,Rpl39
Rpl30,Rps3,Ighm
Rps18,Rps16,Limd2
Limd2,Rpl18,Rpl21
Rps20,Rps23,Rps14
Rps3,Rpl21,Rps3
Eef1a1,Rps15a,Rps13
Rpl21,Traf1,Eef1a1
Rps14,Ighm,Rpl34
Rpl13,Rpl35a,Rpl22
Rps9,Rps27a,Rps20
Rpl34,Rps27,Traf1
Rps13,Rps5,Rps23
Rps29,Ltb,Rps29
Traf1,Rps29,Rpl24
Rps5,Rpl13,Evl
Rpl35a,mt-Co1,Rpl13
mt-Co1,Rps13,Asap1
Rpl27,Rps14,Slamf6
Ighm,Rps18,Rps5
Rps23,Rpl24,Rps18
Rps27a,Rpl34,Rpl27
Rplp2,Rplp2,Ltb
Rpl24,Rpl15,Rpl35a
Evl,Rpl27,mt-Co1
Rps28,Rps28,Utrn
Rack1,Rps9,Fau
Ltb,Evl,Rps9
Slamf6,Rps12,Rack1
Fau,Rack1,Rplp2
Rpl15,Slamf6,Rps27a
Asap1,Utrn,Crtam
Utrn,Fau,Rps28
Rps12,Asap1,Rpl15
Rpl29,Eef1b2,Map4k4
Eef1b2,Pnrc1,Btg1
Map4k4,Btg1,Ccr7
Crtam,Crtam,Rpl29
Btg1,Rpl29,Pnrc1
Pnrc1,Map4k4,Tnfsf8
Rpl10a,Rpl4,Nsg2
mt-Atp6,Rpl5,Rps12
Ucp2,Rps10,Msi2
Rpl26,Rpl10a,Tcf12
Gm8369,Gm8369,Eef1b2
Msi2,Mbnl1,Id3
Cox7a2l,Rps3a1,Ucp2
Rplp0,mt-Atp6,Irf2bp2
Ccr7,Rplp0,Gm8369
Rpl5,Eif3f,Rgs10
Pdcd4,Msi2,Rps10
Rps10,Ucp2,Junb
Mbnl1,Junb,Tpt1
Tpt1,Ccr7,Rpl5
Rpl8,Pdcd4,Pdcd4
Rpl4,Tcf12,Mbnl1
Rps3a1,Fyn,Bcl2
Bcl2,Cox7a2l,Rpl4
Junb,Rpl26,Rpl10a
Fyn,Tnfaip3,Gpr183
Shisa5,Tnfsf8,Tespa1
Gpr183,Gpr183,Mycbp2
Tcf12,Nsg2,Rps3a1
Rpl3,Rps19,Eif3f
Eif3f,Bcl2,Inpp4b
Rpl38,Irf2bp2,Cox7a2l
Zfp36l1,Shisa5,mt-Atp6
Tnfaip3,Rpl8,Tox
Pfdn5,Pfdn5,Zfp36l1
Tnfsf8,Tpt1,Rplp0
Gimap6,Rpl38,Tcp11l2
Irf2bp2,Mycbp2,Sesn3
Rpl6,Rpl6,Shisa5
Mycbp2,Zfp36l1,Ypel3
Rps19,Ddx5,Fyn
Nsg2,Gimap6,Tnfaip3
Cnot6l,Rpl7,Itgb1
Tespa1,Ubb,Camk2d
Itgb1,Tespa1,Rpl26
Rps15,Id3,Pfdn5
Rgs10,Itgb1,Rps19
Ogt,Rgs10,Ogt
Camk2d,Ypel3,Ctss
Ypel3,Camk2d,Ddx5
Ddx5,Tcp11l2,Gimap6
Ctss,Ctss,Socs3
Rpl36a,Rpl36a,Rpl8
Tcp11l2,Sesn3,Rpl38
Rpl7,Rps4x,Cnot6l
mt-Co2,Ogt,Aff3
Tox,Cnot6l,Fchsd2
Inpp4b,Rps15,Rpl6
Rhoh,Inpp4b,Nr4a2
Dock2,Rpl3,Rps15
Rps11,Uqcrh,Dpp4
Cd9,Dock2,Dock2
Rps4x,Tox,Rpl3
Nr4a2,Ifi27l2a,Rpl7
Id3,Ptprc,Il7r
Ubb,Nr4a2,Ubb
Prrc2c,Rhoh,Cblb
Rpl35,Rpl35,Fosb
Ifi27l2a,Dpp4,Ptprc
Clk1,Fosb,Cd9
Cblb,Cd9,Sp110
Rpl28,Ubc,Actn1
Ubc,Cd3e,Ehd3
Ptprc,Il2rg,Xcl1
Il2rg,Cd3d,Trim12a
Sesn3,Socs3,Hcst
mt-Co3,Cblb,Rps4x
Sp110,mt-Co3,Ctla4
Dpp4,Ctla4,Nbdy
Uqcrh,Sp110,Pecam1
Hcst,Hcst,Rasgrp1
Ctla4,mt-Co2,Uqcrh
Ehd3,Ptpn18,Pacsin1
Rpl23a,Prrc2c,Rhoh
Cd3d,Ehd3,Il2rg
Macf1,Cd28,Ifi27l2a
H2-K1,Rbm25,Macf1
Fosb,Fchsd2,Chd3
Rbm25,Actn1,Cd3d
Socs3,Clk1,Ubc
Ptpn18,Macf1,Gtf2i
Gtf2i,Trim12a,Atxn1
Trim12a,H2-K1,Rpl35
Cd3e,Gtf2i,Kdm5b
Actn1,Rasgrp1,Rpl36a
Peli1,Atxn1,Prrc2c
Atxn1,Jun,Arl5c
Jun,Nbdy,mt-Co2
Cdkn2d,Aff3,Cd3e
mt-Nd2,Il7r,Rbm25
Tagap,Hif1a,Clk1
