PCs1,PCs2,PCs3,PCs4,PCs5,PCs6,PCs7,PCs8,PCs9,PCs10,PCs11,PCs12,PCs13,PCs14,PCs15,PCs16,PCs17,PCs18,PCs19,PCs20
0.0019076876891374686,-0.006022710375289819,0.0023691230574447142,-0.006897307179395252,0.0036045936590491656,-0.00393888474958631,-0.0004602217487075773,-0.0015379582509454372,0.0031198226547751394,-0.008098200116267223,-0.006176304836980376,-0.0022643295749129547,0.010258829254632574,-0.0042875821918048765,0.007033539490754071,-0.0065021290942653635,-0.002415657609822618,0.007665744055512245,0.004852859748916806,0.002225898888787559
-0.0033654294866540284,0.011500745671330578,-0.028086700738301634,0.003078870198780836,-0.008138474440034831,-0.002733022757170231,-0.006436525667309879,0.012204993432460527,-0.009105272253857408,-0.00030856431366881385,0.017375995963345752,0.006851694058162888,0.036379910884095555,-0.011266237906613616,0.01264910089679329,0.011706511537916296,0.011698580575617895,-0.01879740893447503,-0.004848595589287307,0.002087058406663648
-0.009449612942080523,0.0035655945132222686,-0.022827464649212554,0.0012557768302643249,-0.004864139797825174,-0.0023264664951534197,-0.011636333353225172,-0.010850722469348423,-0.0012521408066187936,0.0020309578463669855,0.014675625166018474,-0.01476523422129886,-0.0022679750955722686,-0.0022231696468293697,-0.01329100201944745,-0.0012193383735264916,0.008334148167770564,-0.0004575723374095352,0.007585305347869634,-0.011303779341812292
-0.0053989165204487875,-0.0005413099670098775,0.0031545878756236993,0.0028616258042257147,-0.006637068239794478,-0.009084407635836973,-0.005746418397692564,-0.008395231601682835,0.005370555993636078,8.03774882328806e-05,-0.004366204685958764,-0.00010463907059885577,-0.00019810179760443707,-0.0020155502107189497,-0.004946165790837123,-0.0012842514169315764,0.008951375731425057,-0.0034391637051403036,0.0031425386232298838,0.0007057181080909989
0.0012617631177384982,-0.0015193722334798606,0.0012280448357736224,-0.004620087216373593,-0.006403447390220903,-0.0023657180715631783,-0.0013764692449849917,-0.006727886126913006,-0.016719759869420894,0.010672969855088183,0.003480738748522436,-0.010449800588966659,-0.00417574374712282,-0.00823991439392705,-0.0022330018398599616,0.0004980483441810628,0.003668773605997429,-0.010320426406229486,0.0003783362561641383,-0.006602323869022441
-0.017173692909299494,-0.02696133853921512,0.00974629779202832,0.0052524129455383565,0.006745471014615212,-0.012778205082258777,0.015044751746775322,0.0169340490074544,0.0598527418161147,0.014848514859171881,0.03015350664230325,-0.007867790027064217,-0.03510160135972126,0.0197014087121017,-0.013074700103360364,-0.03743496897760048,-0.01658220310813621,-0.003627418041796499,0.01609276223040969,-0.010360239233619457
-0.000655810041070923,-0.006843638188924305,-0.001486102044571273,-0.002483797638068372,0.0001959025992112087,0.004011849064508004,-0.0009343283267987161,-0.01013165886913103,0.011025737319664934,0.009640600694688228,-0.002003184970334707,0.006238700087441862,-0.016021659703152502,0.010218357539419796,0.016983773133094633,0.0015220210811472078,0.011971563508300063,-0.0006894055602393793,-0.0036599259043893144,0.005558471742228972
0.016524368059851118,0.020820594494887268,-0.028273140486535054,-0.0045245395588467225,-0.02654960862547597,-0.0014077921648104205,-0.01088144428603236,0.0038018023327571907,-0.0076932182778522455,0.015162558408251254,0.011669667406379869,-0.0192956498865545,0.007051772953517273,-0.001034753662521957,-0.014533073971158618,-0.005263154789029573,0.013180228893702689,0.01106476530935778,0.01917852150041847,-0.0007251858894620955
-0.027219990268390833,0.00012450975984825427,-0.018217866144064964,0.011792937834361888,0.0020756018602200777,0.018497859695366436,0.0033925418813533976,0.01775256150163073,0.00529683231369234,-0.046512828618155054,-0.014960462859297434,0.02042407007518694,0.024927382199450517,0.0016457398044510232,0.026326792199247318,-0.014112777947634022,0.003391235257371514,-0.045425896562817474,-0.05904092632354556,-0.002854511555843947
-0.039838834517751706,0.0247874210467511,-0.0146811517427987,0.0469716798629228,-0.019951390505877128,-0.056576420036312525,-0.016073451834278406,0.01984109224369538,0.023801158071391652,0.019457795071978472,-0.016990129089413674,0.02653049191277966,-0.0029275517355048402,0.02997244535904756,-0.015381887464167106,-0.018692350337407727,-0.053455967323839886,0.03983906786254453,0.016616679616258612,0.011443208247724962
