P1,P2,P3,P4,P5,P6,P7
0.5867494344711304,-5.462621212005615,-0.1820645630359649,-0.47381499409675604,0.2366386204957962,-0.2051596641540527,-1.4002245664596558
-0.1059352159500122,-5.08363151550293,-0.4118727147579193,-1.8975694179534912,1.3029650449752808,0.9487727880477904,0.0
0.0593757145106792,-3.752559185028076,0.4220584630966186,-1.7463489770889282,0.3003515005111694,-0.7282584309577942,-0.1981271803379058
-0.9284677505493164,-2.3758559226989746,1.8052506446838381,0.2584657073020935,-0.6183800101280212,1.325716257095337,1.4774322509765625
0.0,-2.0111324787139893,1.817190170288086,-0.7971755862236023,1.1171602010726929,-1.2837674617767334,0.0
-0.4225243031978607,-2.977511167526245,-0.6524791717529297,0.2135942727327346,0.5069764256477356,-0.2344217747449875,-0.0296140741556882
1.5504475831985474,-2.729970216751098,0.2660292387008667,0.0,-0.4446284770965576,0.0,0.0
0.9771526455879213,-2.7334699630737305,0.3811396360397339,-0.4268259406089782,-0.0400449447333812,-0.8667033314704895,0.0
1.0975993871688845,-2.138278722763061,0.6620098352432251,1.1298273801803589,0.2986286580562591,0.0,0.215742602944374
0.4611575305461883,-2.208223581314087,0.5601608753204346,0.6098486185073853,-0.6057677268981934,0.3998411893844604,-0.5713513493537903
-2.504724502563477,0.2438395470380783,-0.6312283873558044,0.4637380242347717,-0.1117125302553176,0.1529799848794937,0.5256755352020264
-2.403698205947876,0.4133508503437042,0.1483476310968399,-0.2253283113241195,-0.0609746016561985,-0.3228271901607513,-0.2503660321235657
-2.947263479232788,0.4482649564743042,-0.2243116647005081,-0.0998114496469497,0.0360229052603244,0.0870146304368972,-0.1865886151790619
0.0,-1.2374203205108645,-1.2489690780639648,0.2508624792098999,0.3014388382434845,1.2627507448196411,-2.260797500610352
0.4065854549407959,-1.6928106546401978,-0.5787299275398254,-0.67694091796875,0.2649661302566528,0.0,-2.4471051692962646
0.0,0.6648691296577454,0.174051895737648,0.631274402141571,0.2680534720420837,2.0842537879943848,-1.5680968761444092
0.0,0.7542015314102173,0.3663733601570129,0.1792824417352676,-0.1134023740887641,-0.7045992612838745,-2.4615211486816406
1.7546533346176147,2.3022162914276123,2.8895494937896733,-0.1771894842386245,0.9178350567817688,-0.0500707887113094,0.6563919186592102
0.0,0.8142526745796204,2.0513172149658203,-0.5249583125114441,-0.29412749409675604,0.8920474648475647,0.8825177550315857
0.0,0.0,2.230928897857666,0.0,0.0,-1.1226614713668823,0.0
0.0,1.8982853889465328,0.0,-0.0137254614382982,-0.3972963690757751,-0.2673783600330353,2.2975504398345947
0.0,0.3072381615638733,-0.11953389644622801,0.09327071905136099,-0.0421495400369167,0.0,2.8954923152923584
2.6931979656219482,0.1893860101699829,0.8993727564811707,0.1345499753952026,-0.0898050963878631,1.341150403022766,1.7784333229064941
1.7835708856582642,0.3572235107421875,-0.0867618024349212,0.938941776752472,-0.2979754209518432,1.0259789228439329,2.835005760192871
2.01751971244812,0.7966287136077881,-0.1123343631625175,0.2529221773147583,0.5857643485069275,0.9246360063552856,2.698807716369629
-0.1126147508621215,-0.3867867887020111,-2.1276078224182133,-0.0400933921337127,-0.1442554593086242,-0.0640923827886581,0.2294573336839676
0.0,1.0186767578125,-2.753060340881348,0.1743922978639602,-0.1146431788802146,0.0,-0.674870491027832
1.3915320634841921,0.5720252990722656,-2.478659152984619,0.1168296858668327,0.2967566251754761,0.5212592482566833,-0.7758407592773438
0.0,2.732351541519165,0.0,0.0,1.2965937852859497,0.4126115143299103,-0.3261325359344482
0.0,2.044783353805542,-0.8778809309005737,-0.2710848450660705,0.4379573166370392,-0.4889082312583923,0.6625300645828247
0.9509636759757996,2.1487021446228027,-0.0543981567025184,-0.0526079684495925,0.1644205302000045,-0.2805094122886657,0.4108375310897827
2.1121108531951904,1.9135586023330688,-1.3702495098114014,0.5233319997787476,-0.3134940564632416,0.7397887110710144,-0.24078361690044395
3.6842031478881836,0.43387171626091,0.2324389070272445,0.0679286047816276,-0.2504386901855469,-0.3050371706485748,-0.1140648201107978
2.0522620677948002,0.4524548649787903,0.4003003239631653,-0.0410229712724685,0.2661055624485016,0.3552906811237335,0.4254748523235321
2.3578708171844482,1.0614774227142334,-0.13320054113864901,-0.1595309525728225,0.2549725770950317,-0.147594928741455,-0.0908741950988769
2.4817218780517583,0.7893021106719971,0.0,0.0707639679312706,0.7474030852317809,0.0,0.0
