gene_names,A,C,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.4893539845943451,0.5193275809288025,0.1091974526643753,0.8651211362672234,1.0445421934127808,0.1091974526643753,1.0,0.24828539788722992,0.1091974526643753,1.0,0.17069494724273682
Lypla1,0.3240704834461212,0.41760221123695374,0.43745115399360657,0.8651211362672234,1.5706077814102173,0.43745115399360657,0.7052526105158572,1.1076033115386963,0.43745115399360657,1.0,0.6682854890823364
Gm37988,0.0013036718592047691,0.031163755804300308,4.600812911987305,0.8651211362672234,0.8023794889450073,4.600812911987305,0.7397475870257593,0.9577390551567078,4.600812911987305,1.0,0.9313977956771851
Tcea1,0.4253333508968353,0.5009528994560242,0.29482436180114746,0.8651211362672234,1.009701132774353,0.29482436180114746,0.8241528952575985,0.7846102118492126,0.29482436180114746,1.0,0.48259204626083374
Atp6v1h,0.3876388669013977,0.4992987811565399,0.4516693651676178,0.8651211362672234,1.3032629489898682,0.4516693651676178,0.741440768051523,0.9528893828392029,0.4516693651676178,1.0,0.658265233039856
Rb1cc1,0.5408684611320496,0.5969835519790649,0.18670953810214996,0.8651211362672234,0.7720229029655457,0.18670953810214996,0.978449329037092,0.4766826033592224,0.18670953810214996,1.0,0.30822527408599854
Pcmtd1,0.26971685886383057,0.42835888266563416,0.7884531617164612,0.7198718797350966,2.0373401641845703,0.7884531617164612,0.4586094543166428,1.6987757682800293,0.7884531617164612,1.0,1.1248464584350586
Rrs1,0.1587417721748352,0.10617505013942719,-0.6189926862716675,0.8651211362672234,0.3887711465358734,-0.6189926862716675,0.7071363419496717,-1.02388596534729,-0.6189926862716675,1.0,-0.5358656644821167
Adhfe1,0.0008156592375598848,0.0,-19.63819694519043,0.8651211362672234,0.40498432517051697,-19.63819694519043,0.7052526105158572,-1.0,-19.63819694519043,1.0,-0.12382324784994125
Mybl1,0.0010342869209125638,0.0,-19.980953216552734,0.8651211362672234,0.3984300494194031,-19.980953216552734,0.5910756338946745,-1.3452858924865723,-19.980953216552734,1.0,-0.16657766699790955
Vcpip1,0.2286684215068817,0.3284139037132263,0.5975449681282043,0.8651211362672234,1.3815691471099854,0.5975449681282043,0.752157632795025,0.9269096851348877,0.5975449681282043,1.0,0.6862213015556335
Sgk3,0.027874048799276352,0.058927271515131,1.1025753021240234,0.8651211362672234,0.9558871388435364,1.1025753021240234,0.8356706980098543,0.7614148855209351,1.1025753021240234,1.0,0.5535763502120972
Mcmdc2,0.0002839130174834281,0.013605513609945774,5.592214107513428,0.8651211362672234,0.8092787265777588,5.592214107513428,0.7286052595134354,0.9789193868637085,5.592214107513428,1.0,0.9655175805091858
Ppp1r42,0.0,0.0,0.0,0.8651211362672234,0.41153857111930847,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.3109888732433319,0.5190102458000183,0.8993029594421387,0.6385163422725516,2.2294836044311523,0.8993029594421387,0.34061136449456625,1.978921890258789,0.8993029594421387,1.0,1.3682771921157837
Cspp1,0.22520460188388824,0.16861897706985474,-0.4596259295940399,0.8694697627702014,0.30494558811187744,-0.4596259295940399,0.8215590978481635,-0.7891710996627808,-0.4596259295940399,1.0,-0.45654481649398804
Arfgef1,0.37670430541038513,0.19410979747772217,-1.0945297479629517,0.8651211362672234,-0.9486429691314697,-1.0945297479629517,0.2797996181926986,-2.139230966567993,-1.0945297479629517,1.0,-1.237141489982605
Prex2,0.004177268128842115,0.0,-21.997142791748047,0.8651211362672234,0.3787672817707062,-21.997142791748047,0.18954568075919764,-2.225677251815796,-21.997142791748047,1.0,-0.27559059858322144
A830018L16Rik,0.0,0.0,0.0,0.8651211362672234,0.41153857111930847,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0,0.0,0.8651211362672234,0.41153857111930847,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.3829645812511444,0.468432754278183,0.3566441237926483,0.8651211362672234,1.4653947353363037,0.3566441237926483,0.8217100023317464,0.7887506484985352,0.3566441237926483,1.0,0.5259133577346802
Tram1,0.8179750442504883,0.8495079278945923,0.0804414451122284,0.8651211362672234,0.7395965456962585,0.0804414451122284,1.0,0.2844337224960327,0.0804414451122284,1.0,0.1712592989206314
Lactb2,0.15969035029411316,0.15435855090618134,-0.05293864756822586,0.8651211362672234,0.7547748684883118,-0.05293864756822586,1.0,-0.0826546847820282,-0.05293864756822586,1.0,-0.050795312970876694
Xkr9,0.0,0.0,0.0,0.8651211362672234,0.41153857111930847,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.8651211362672234,0.41153857111930847,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.006749807391315699,0.0,-22.691286087036133,0.8651211362672234,0.3459959626197815,-22.691286087036133,0.03227304039586803,-2.9969708919525146,-22.691286087036133,1.0,-0.371094673871994
Trpa1,0.0,0.0,0.0,0.8651211362672234,0.41153857111930847,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.2321852147579193,0.3611551523208618,0.7349675297737122,0.8036859218745276,1.8727936744689941,0.7349675297737122,0.5626273247602682,1.5187721252441406,0.7349675297737122,1.0,0.996563732624054
Sbspon,0.0,0.0,0.0,0.8651211362672234,0.41153857111930847,0.0,1.0,0.0,0.0,1.0,0.0
4930444P10Rik,0.0008642669417895377,0.0,-19.721742630004883,0.8651211362672234,0.40498432517051697,-19.721742630004883,0.7052526105158572,-1.0,-19.721742630004883,1.0,-0.12382324784994125
Rpl7,3.084092140197754,3.100377082824707,0.024611538276076317,0.9070075815424297,0.1959379017353058,0.024611538276076317,1.0,0.2701782286167145,0.024611538276076317,1.0,0.17827919125556946
Rdh10,0.039338260889053345,0.0,-25.25790023803711,0.9587612238276128,0.08382554352283478,-25.25790023803711,2.6718681555145196e-10,-7.021081924438477,-25.25790023803711,1.0,-0.8693732023239136
