,0,1
0,335.2981236955352,2756.1264338191736
1,1502.8542267917242,-141.16623608330093
2,-4611.745914668209,-2029.7028962860925
3,842.8587153861054,2291.330712528612
4,-3511.6169575305294,-3126.8085390713336
5,-65.17014658142288,884.1595646001347
6,913.684236133091,-2148.6481420834325
7,1476.344681839391,1856.32056490664
8,-3553.645530589021,-3814.0047722726545
9,934.1030643592507,1953.929713068529
10,-3043.3855116206887,-3666.707624471017
11,-645.0171951872504,-3921.06116287309
12,1040.9468626131215,2078.6819840954877
13,1617.6266151432453,1899.1514675513445
14,573.3037820550278,4553.106635137946
15,2096.1165482828155,2660.1530809284736
16,-2325.873018528648,-4988.58850726671
17,936.7678234067064,3525.832984046842
18,690.5259329912146,4180.73696363437
19,732.7038110762888,-3517.104519965413
20,-4040.665219263007,-2902.4979699189607
21,1525.376037523697,3111.1335979413593
22,1764.848864384237,2155.1314589963063
23,1334.2517468525696,2126.861575492436
24,2117.3048633662675,1808.259294008433
25,524.4275743424269,3457.4226784651505
26,321.95500203509647,-4601.756048335138
27,2428.4888945136527,2028.8901257346408
28,2278.6732984963332,1804.3156562605716
29,2243.9108037438173,771.5472769192543
30,461.7515028872312,-4729.75951378184
31,-2870.3258208455222,-4382.488102283097
32,-2315.600691103587,-3237.0271969792666
33,-1380.040002928043,-2117.3682242613527
34,661.6763911023313,2705.400202192568
35,686.9057987657346,2922.130810986059
36,1755.8285488495299,3086.6576299287144
37,697.2394550076646,4330.78494206539
38,420.1514224149558,-4971.450520166423
39,1408.2534906342291,166.89258945996406
40,105.78824589915651,-4320.422290371463
41,-2263.8058650224966,-4692.256178058056
42,-3244.100139362695,-4422.643611543462
43,-1418.7293310869939,616.9068938432528
44,2619.1448109532034,1954.434090517952
45,1026.2985160339606,-1489.944588961635
46,-1576.1304298315872,-3879.743036741969
47,1323.9312223457903,381.417308210829
48,1304.5788529305669,667.1658922529728
49,903.8887169864223,-1837.8676506220625
50,2196.1809966201486,1276.2059511484435
51,894.7500883361225,-2293.97807994404
52,249.73750609283783,-4799.7923352164635
53,2730.1398867031066,1427.35657331784
54,2541.6943601922926,1480.4566704370632
55,-967.5614137719293,-4142.513528626287
56,-2577.6879024644,-3456.342421435405
57,-3720.8920163239463,-2702.9054748343856
58,634.7262417385996,3528.310804461732
59,1359.1604445293901,2265.675457538116
60,2626.715544831745,2441.331279085369
61,-3356.098879922805,-1062.4901608529267
62,2210.4517197687983,1870.3521418866965
63,-2482.895715934881,-3661.545452854828
64,-4171.699838631209,-2751.017394244881
65,-1989.2833852757906,-2506.8093296040397
66,2004.8044200668724,2888.479826317487
67,174.8626492594155,-3854.9923982044393
68,-3383.44572504113,-2764.641685121289
69,1788.8888578297856,1291.3145575754215
70,374.2347280237014,4149.504122517351
71,653.1406579307899,2260.0701454686396
72,1857.020827861198,2081.1287213382398
73,1653.454760921951,2277.5002708778998
74,1627.2136401543478,132.34910297501236
75,240.97003724524643,-4106.73443253113
76,-2097.248329033003,-2715.821028578967
77,703.7474550246662,-4855.018532206582
78,-4450.004795434837,-3916.6813493455397
79,1087.240363070242,3043.3788932340103
80,-4770.465749181398,-2023.1253541681797
81,832.7761282290716,3640.6561969161735
82,-3765.0122636222923,-3746.123277573457
