wilcoxon,t-test,t-test_overestim_var
S100a6,Lgals1,S100a6
Lgals1,S100a6,Lgals1
Ctla2a,S100a10,Ctla2a
S100a10,Cd28,Anxa2
Actg1,Actg1,Cxcr3
Cd28,Sub1,Cd28
Anxa2,Ctla2a,S100a4
Gapdh,Ly6a,S100a10
Sub1,Dnajc15,Actg1
S100a4,Gapdh,Ctla4
Cxcr3,Abracl,Itgb1
Itgb1,Traf1,Tnfaip3
Tmsb4x,Rbm3,Rilpl2
Hmgb2,Anxa2,Ahnak
Txn1,Txn1,Gapdh
Tnfaip3,Crip1,Bcl2a1b
Crip1,Itga4,Hopx
Ctla4,Arpc3,Traf1
Itga4,Cxcr3,Itga4
Ahnak,Tnfaip3,Hmgb2
Traf1,Srgn,Sub1
Nr4a2,S100a4,Nr4a2
Bcl2a1b,Hif1a,Txn1
Rilpl2,Rilpl2,Ly6a
Rbm3,S100a11,Tmsb4x
Hopx,Polr1d,Bhlhe40
Ly6a,Hmgb2,Hif1a
Gpr183,Cox8a,Serpinb6b
Dnajc15,Hopx,Ifng
Abracl,Clic1,Crip1
Ly6c2,Lsp1,Ly6c2
Pglyrp1,Cd48,Pglyrp1
Ifng,Tmsb4x,Plek
Srgn,Itgb1,Klrk1
H2az1,Sh2d1a,Gpr183
Ifi27l2a,Klf6,Prr13
S100a11,Ahnak,Vmp1
Serpinb6b,Arpc5,Rbm3
Klrk1,Ctla4,Sh2d1a
Hif1a,Oaz1,Dnajc15
Lsp1,Cox5b,Ifi27l2a
Plek,Prr13,Abracl
Prr13,Ms4a6b,Klf6
Arpc3,Vmp1,Klrc1
Bhlhe40,Gm8369,S100a11
Sh2d1a,Ifi27l2a,Klrc2
Klf6,Gmfg,Srgn
Vim,Bcl2a1b,H2az1
Polr1d,Ppib,Ptms
Clic1,Myl12a,Pkm
Vmp1,Supt4a,Lsp1
Actb,Fyn,Vim
Nkg7,Cox6c,Icos
Cox8a,Pglyrp1,Rora
Icos,Ly6c2,Gng2
Dennd4a,Nr4a2,Dennd4a
Pkm,Gng2,Ybx3
Klrc1,Actb,Arpc3
Ptms,Cdc42,Actb
Arpc5,Vim,Cd48
Cox5b,Myl6,Pim1
Pim1,Gpr183,Batf
Gm8369,Serpinb6b,Fyn
Klrc2,H2az1,Polr1d
Cd48,Nkg7,Gm8369
