wilcoxon,t-test,t-test_overestim_var
Tcf7,Tcf7,Tcf7
Ltb,Ltb,Ltb
Rps24,Limd2,Rps24
Rps21,Rpl36,Btg1
Rps27,Emb,Emb
Emb,Gm8369,Rps27
Rpl19,Rps24,Gm8369
Rpl18,Btg1,Ighm
Rps7,Rps7,Rpl18a
Gm8369,Rps21,Slamf6
Btg1,Ighm,Rps21
Rpl17,Traf1,Rpl19
Limd2,Rps27,Rps7
Rpl37,Rpl18a,Rpl18
Rpl36,Rpl19,Limd2
Rpl18a,Rpl27a,Rpl30
Slamf6,Slamf6,Rpl17
Ighm,Rpl17,Rpl36
Rpl12,Rpl23,Evl
Rpl23,Rpl30,Rpl23
Rps15a,Rpl9,Fau
Rpl9,Rplp1,Rps15a
Rpl30,Rpl18,Traf1
Gimap6,Rpl37a,Rpl37a
Rpl27a,Gimap6,Gimap6
Traf1,Fau,Pdcd4
Fau,Evl,Rps14
Rplp1,Rpl39,Rps13
Rps13,Rpl24,Rpl24
Evl,Rpl21,Rpl27a
Rpl39,Rps13,Asap1
Rpl37a,Rpl37,Rpl37
Rps14,Rps15a,Rpl34
Rps18,Rps14,Crtam
Rpl24,Pdcd4,Rplp1
Rpl21,Rps29,Rpl21
Pdcd4,Cd3d,Rpl9
Rps9,Eef1a1,Rpl12
Rpl34,Rpl12,Map4k4
Rack1,H2-K1,Rpl39
Rps29,Rpl34,Utrn
Map4k4,Ifi27l2a,H2-K1
H2-K1,Ptprc,Rps29
Utrn,Rack1,Ccr7
Asap1,Rpl22,Pnrc1
Crtam,Mbnl1,Gpr183
Rpl32,Rpl32,Shisa5
Rpl29,Utrn,Cd3d
Shisa5,Shisa5,Tcp11l2
Cd3d,Rps3,Mbnl1
Mbnl1,Asap1,Ctss
Rpl22,Rpl11,Ifi27l2a
Eef1a1,Pnrc1,Rpl32
Cox7a2l,Map4k4,Ptprc
Ifi27l2a,Crtam,Rps16
Rpl11,Ms4a6b,Cox7a2l
Gpr183,Ddx5,Nsg2
Pnrc1,Cox7a2l,Rack1
Rps3,Ptpn18,Rpl22
Rps16,Rps16,Rps9
Ptprc,Rps18,Eef1a1
Ddx5,Rpl5,Ddx5
Ptpn18,Gpr183,Ifi203
Ifi203,Rpl29,Ptpn18
Saraf,Rps9,Tnfsf8
Rpl13,Saraf,Rpl11
Rpl5,Ifi203,Saraf
Ctss,Rps10,Ypel3
B2m,Cd3g,Itgb1
Itgb1,Ets1,Rpl29
mt-Co1,Rpl35a,Arl5c
Fyn,Ctss,Bcl2
Rpl27,mt-Co1,Tespa1
Rps28,Rps23,Trim12a
Rps5,Cd3e,Rps10
Rpl35a,Rps5,Rps3
Ccr7,Rps28,Rps18
Bcl2,Pfdn5,Rpl5
Cd3g,B2m,Sesn3
Rps10,Eif3f,Msi2
Ets1,Rpl27,Tpt1
Cd3e,Slfn2,Slfn2
Ms4a6b,Fyn,Ms4a6b
Ypel3,Rpl13,Slfn1
Prrc2c,Ccr7,B2m
Arl5c,Junb,Pfdn5
Pfdn5,Tcp11l2,Ets1
Slfn2,Itgb1,Junb
Akap13,Akap13,Rpl27
Tpt1,Bcl2,Hcst
Gimap3,Arl5c,Rps23
Trim12a,Ypel3,Inpp4b
Tcp11l2,Rplp2,Cd3g
Junb,Gimap3,Fyn
Rps23,Trim12a,Cd3e
Slfn1,Srgn,Ogt
Msi2,Tpt1,Gimap3
Ablim1,Nsg2,Rpl13
Ly6e,Msi2,Ablim1
Tespa1,Hcst,Rgs10
Hcst,Ablim1,Id3
Gtf2i,Ly6e,mt-Co1
Chd2,Ms4a4b,Irf2bp2
Tnfsf8,Tespa1,Rpl35a
Fyb,Sesn3,Rps5
Grap,Tnfsf8,Grap
Ucp2,Slfn1,Akap13
Eif3f,Sept1,Eif3f
Rps20,Rps20,Ube2h
Srgn,Prrc2c,Rps28
Rplp2,Uqcrh,Gtf2i
Nsg2,Trbc2,Il7r
Ogt,Ogt,Chd2
Rps27a,Rps27a,H2-T23
Uqcrh,H2-T23,Zfp36l1
Eef1b2,Fyb,Prrc2c
Irf2bp2,Gtf2i,Fyb
Tnfaip3,Grap,Rplp2
Rpl15,Irf2bp2,Tox
H2-T23,Chd2,Camk2d
Trbc2,Tnfaip3,Ucp2
Sesn3,Ucp2,Srgn
Zfp36l1,Il2rg,Ly6e
Inpp4b,Nop53,Ifi213
Nop53,Inpp4b,Tnfaip3
Rgs10,Zfp36l1,Trbc2
Rpl10a,Ube2h,Kdm5b
Clk1,Rpl15,Dpp4
Sept1,Rps12,Sept1
Rps12,Rgs10,Cblb
Satb1,Srsf5,Ifi208
Rpl8,Id3,Trim30a
Trim30a,Eef1b2,Tcf12
Il2rg,Skap1,Tnrc6b
Sh2d1a,Dpp4,Ehd3
Dpp4,Camk2d,Uqcrh
Cblb,Cd9,Il2rg
Srsf5,Clk1,Satb1
Ehd3,Tcf12,Rtp4
Mycbp2,Satb1,Rnf213
Ube2h,Ehd3,Smpdl3a
Rpl26,Acp5,Foxp1
Camk2d,Cblb,Rps20
Cd9,Rplp0,Aff3
Acp5,Trim30a,Cd9
Tcf12,Rpl8,Ms4a4c
Ctla4,Tnrc6b,Chd3
Peli1,Gmfg,Ipcef1
Ms4a4b,Tox,Xcl1
Rpl3,Ifi213,Srsf5
Tox,Smpdl3a,Clk1
Cnot6l,Foxp1,Mycbp2
Gimap5,Mndal,Nop53
Foxp1,Il7r,Trim12c
Rhoh,Ipcef1,Acp5
Macf1,Mycbp2,Mndal
Cyb5a,Ctla4,Ifnar2
Tnrc6b,Rhoh,Rps12
Lef1,Ubb,Pecam1
Mndal,Peli1,Peli1
Rpl38,Rpl4,Rps27a
Rplp0,Chd3,Socs3
Ipcef1,Gimap5,Ctla4
Skap1,Sh2d1a,Actn1
Paip2,Rpl10a,Eef1b2
Ifi213,Ifi208,Pbxip1
Vmp1,Lef1,Smad7
Hif1a,Rtp4,Lef1
Arhgap45,Cyb5a,Cyld
Cyld,Cd226,Cd226
Stk4,Paip2,Fchsd2
Sept6,Hif1a,Pim2
mt-Atp6,Cyld,Skap1
Cd226,Trim12c,Gimap5
Bnip3l,Rnf213,Vsir
Eif3h,Smad7,Rpl15
Smpdl3a,Cnot6l,Ms4a4b
Id3,Arhgap45,Kdm7a
Supt4a,Pbxip1,Paip2
Chd3,Actn1,Sh2d1a
Smad7,mt-Atp6,Slfn5
Trim12c,Vsir,Arid5a
Jun,Ifnar2,Cyb5a
Zc3hav1,Rpl38,Rpl10a
Eif3m,Zc3hav1,Trp53inp1
Tagap,Kdm5b,Tagap
Rtp4,Ms4a4c,Rasgrp1
Actn1,Supt4a,Cdkn1b
Gmfg,Macf1,Cnot6l
Pbxip1,Sept6,Bnip3l
Rpl4,Tagap,Il16
Ppp1r15a,Eif3h,Rhoh
B4galnt1,Xcl1,Hif1a
Cd27,Socs3,Arhgap45
Vsir,Dock2,Macf1
Sh3kbp1,Cd52,Irf7
Eif3e,Selenow,Zc3hav1
Il7r,Bnip3l,Rapgef6
Jmjd1c,Rps3a1,Il18r1
Arid5a,Aff3,Mgst2
Dgka,Stk4,Fam189b
Il18r1,Rpl26,H2-Q4
Naca,Pecam1,Nbdy
Rapgef6,Rasgrp1,Ppp1r15a
Cxcr3,Jun,Mxd4
Socs3,Laptm5,Arhgap9
Ifnar2,Arid5a,Rplp0
Rps3a1,Ppp1r15a,Rpl8
Cd53,H2-Q4,Gmfg
Rnf213,Arhgap9,Scml4
Ubb,Cdkn1b,Ubb
Arhgap9,Il18r1,Dgka
Selenow,Ubc,Ikbke
H2-Q4,Dguok,Jarid2
Rps26,Rapgef6,Rps27rt
