,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.2402268,0.3764355182647705,True
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.118039295,0.24184709787368774,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.7391398,-0.6087633371353149,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.37120077,0.456248939037323,True
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2948238,-0.32015788555145264,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,5.900714,-18.47432518005371,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.53062576,-0.09859275817871094,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8443098,-0.6044105291366577,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.003076727,-4.2024054527282715,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.7202806,-3.326089382171631,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.08891549,0.005159735679626465,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.12087731,0.6895716488361359,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.9175577,-0.8473340272903442,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,108.5878,-0.473429799079895,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.22630474,-0.24845457077026367,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.81019014,-2.573094129562378,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.08300004,-2.8712942600250244,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,0.8917287,-3.691108226776123,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.619703,0.8374916315078735,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.1154656,-0.05434715747833252,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.7899522,-1.9412696361541748,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,0.8389427,-1.4853932857513428,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.362674,-1.5446784496307373,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.45391694,0.17525196075439453,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.4471933,-1.157095193862915,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.20746474,-0.6825823783874512,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.5906973,-0.7076644897460938,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.049395047,-4.211857318878174,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,0.8751512,0.16832643747329712,True
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.88683176,-0.6778455972671509,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,0.9483506,-2.0607643127441406,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.088994086,-2.6121127605438232,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,8.438535,-1.7749319076538086,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,8.300322,0.305677592754364,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.8071112,-0.20323598384857178,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.48534232,-0.406471848487854,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.47540027,0.5020185112953186,True
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.5477786,-1.757826805114746,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3589083,-1.6620244979858398,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.38160172,-0.3511679172515869,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.81796443,-0.648937463760376,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,5.7137375,-1.3984739780426025,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.93619,-4.857637882232666,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.6249654,0.1297650933265686,True
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.0750759,-0.8776381015777588,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.2623675,-0.9297909736633301,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.3462456,-1.2826306819915771,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.6074878,0.0024350881576538086,False
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7717529,-1.4260530471801758,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.226557,-1.1526257991790771,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.229546,-3.194666862487793,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.366519,-1.2781767845153809,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.009498381,-0.8381774425506592,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.6874936,-0.4492828845977783,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,3.7825925,-1.5534214973449707,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.4889666,-0.3508012294769287,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,0.64701515,-1.6351933479309082,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.3640217,-1.4602248668670654,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.38978323,-1.2858233451843262,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.98228025,-1.1896445751190186,False
