gene_name,Chd7_1,Chd7_2,Chd7_3,Ctrl
0610009B22Rik,8.7004765,8.3637275,8.7453,7.797219666666667
0610010F05Rik,7.876696,8.539569499999999,8.675360000000001,8.936144333333333
0610010K14Rik,65.3017875,61.2719545,66.8113715,63.86843533333334
0610012G03Rik,19.659467,19.682652499999996,21.426795499999997,21.465155
0610030E20Rik,13.459437000000001,12.0619565,14.939612,13.445028
0610040J01Rik,0.0460245,0.0,0.085978,0.116958
1110002E22Rik,0.0,0.0,0.0,0.0
1110004F10Rik,52.578087999999994,50.695184,50.818957,54.56054966666667
1110008L16Rik,4.3459985,4.8644035,3.9519295000000003,4.81834
1110008P14Rik,46.054749,37.06921,42.5984075,44.650252333333334
1110012L19Rik,13.0777575,12.916669500000001,13.058402999999998,15.010894333333335
1110017D15Rik,0.0,0.0537375,0.10087850000000001,0.06518900000000001
1110025L11Rik,0.0,0.0,0.0,0.0
1110032A03Rik,3.9241255,4.3044415,4.8148865,6.2410163333333335
1110032F04Rik,0.2263355,0.4130435,0.23308550000000003,0.3755863333333333
1110038F14Rik,21.9288125,21.032263,22.249441,21.89626033333333
1110051M20Rik,3.5397955000000008,2.9229925,4.088763,4.230501333333334
1110057P08Rik,0.0,0.0,0.0,0.0
1110059E24Rik,22.603058500000003,22.7115115,25.2764485,20.379749333333336
1110059G10Rik,12.97545,11.4327165,13.4203475,13.973791
1110065P20Rik,9.147878,9.718292,8.459474,11.142074666666666
1190005I06Rik,0.681241,0.067326,0.7996599999999999,0.6633523333333333
1190007I07Rik,9.053756499999999,10.2791855,10.406927,8.583252333333332
1300017J02Rik,0.47237150000000006,0.4480725,1.6214970000000002,0.010945333333333335
1500009C09Rik,0.0,0.0,0.0,0.0
1500009L16Rik,45.7569355,57.612450499999994,39.969815499999996,61.42435833333334
1500011B03Rik,33.375167499999996,34.544760000000004,33.930788500000006,34.611361333333335
1500015O10Rik,0.0,0.0,0.0,0.0
1520401A03Rik,0.068011,0.0594535,0.08642999999999999,0.26847
1600002K03Rik,18.316605,15.822254999999998,21.284809499999998,21.203630333333336
1600012H06Rik,15.9421425,14.159552499999998,15.330292,16.289746666666666
1600014C10Rik,47.34093850000001,46.899316,44.8061095,43.133439333333335
1600014C23Rik,0.0,0.0,0.0,0.0
1600015I10Rik,0.0,0.0,0.0,0.0
1600029O15Rik,0.3157145,0.49047199999999996,0.42021300000000006,0.37075466666666673
1700001C02Rik,0.0,0.0,0.0,0.0
1700001C19Rik,0.5246365,0.5725185,0.759102,0.5801486666666666
1700001F09Rik,0.0,0.0,0.0,0.0
1700001J03Rik,0.7474445,0.09878300000000001,0.442731,0.07518866666666667
1700001J11Rik,0.0663435,0.08501399999999999,0.013012000000000001,0.02434333333333333
1700001K19Rik,0.6459035,0.3875775,0.7762249999999999,0.3052253333333333
1700001L19Rik,0.022427000000000002,0.048492,0.0,0.030338
1700001O22Rik,4.953177500000001,2.8245265,3.887918,3.8511806666666666
1700001P01Rik,2.955918,3.7957485,2.9107075,2.3969643333333335
1700003E16Rik,0.0,0.0,0.036595499999999996,0.0
1700003F12Rik,0.8921445,0.8178335,0.7391985000000001,1.0382086666666668
1700003H04Rik,0.0,0.0,0.0,0.0
1700003N22Rik,0.0,0.0,0.0,0.0
1700006A11Rik,0.0,0.0,0.0,0.0
1700007E05Rik,4.5995065,3.4014670000000002,3.6922685,3.365622
1700007K13Rik,0.0,0.0,0.0,0.0
1700008O03Rik,0.12114649999999999,0.19270400000000001,0.19467450000000003,0.180886
1700008P02Rik,0.0,0.0,0.0,0.0
1700009N14Rik,0.0,0.0,0.0,0.0
1700010B08Rik,0.1929275,0.0408075,0.038738,0.16186466666666668
1700010I14Rik,2.5454334999999997,2.550104,2.9700759999999997,2.746782666666667
1700010N08Rik,0.0,0.0,0.0,0.020342333333333334
1700011L22Rik,0.25653899999999996,0.4028095,0.5014835,0.20290533333333335
1700011M02Rik,0.0,0.0,0.0,0.0
1700012A03Rik,0.0,0.0,0.0,0.0
1700012B07Rik,0.0,0.039749,0.171238,0.202322
1700012B09Rik,0.0,0.1243325,0.05915499999999999,0.10080099999999999
1700012P22Rik,0.0,0.0,0.0,0.0
1700013F07Rik,0.1830215,0.157527,0.10369300000000001,0.16785366666666668
1700013G24Rik,0.0,0.0,0.0,0.0
1700013H16Rik,0.0,0.0,0.0,0.0
1700014D04Rik,0.0835255,0.032896499999999995,0.30331949999999996,0.22737366666666667
1700015F17Rik,0.0,0.0,0.0,0.02655
1700015G11Rik,0.0,0.0,0.0,0.0
1700016C15Rik,0.0,0.0,0.0,0.0
1700016D06Rik,2.0208310000000003,1.902247,2.149168,1.7518636666666667
1700016H13Rik,0.0,0.0,0.0,0.0
1700016K19Rik,0.0,0.04373,0.0,0.0
1700017B05Rik,46.225808,46.284775999999994,37.5593025,40.74298733333333
1700017D01Rik,0.214762,0.5063415,0.2242375,0.3283216666666667
1700017N19Rik,0.0,0.0,0.047296,0.0
1700018B08Rik,0.3399025,0.057609,0.091431,0.0
1700018F24Rik,0.0,0.0,0.0,0.0
1700018G05Rik,0.0,0.0,0.0,0.0
1700018M17Rik,0.947776,1.4449145,1.0343335,1.4337986666666664
1700019A02Rik,0.763809,0.6199155000000001,0.611613,0.3843096666666666
1700019D03Rik,0.501864,0.34584349999999997,0.4836635,0.21925666666666666
1700019M22Rik,0.0,0.0,0.0,0.0
1700019N19Rik,0.0,0.0,0.0,0.0
1700020A23Rik,0.0,0.0,0.0,0.20134333333333332
1700020D05Rik,1.7349195000000002,2.022409,1.9781250000000001,1.7010076666666667
1700020L24Rik,10.238610000000001,16.710389499999998,13.5419585,14.846400333333333
1700020N01Rik,0.0,0.0,0.0,0.41014066666666665
1700020N15Rik,0.0,0.0,0.0,0.0
1700021F05Rik,10.498433,10.788549499999998,12.232560499999998,13.995233333333331
1700021F07Rik,0.0,0.0,0.0,0.0
1700022A21Rik,0.0,0.0,0.0,0.0
1700022I11Rik,0.08511550000000001,0.048681999999999996,0.0,0.029383666666666666
1700023F06Rik,0.07674349999999999,0.0,0.0,0.0
1700024B05Rik,0.0,0.0,0.0,0.0
1700024G13Rik,0.0,0.0,0.0,0.0
1700024J04Rik,0.4658325,0.362535,0.38716949999999994,0.3609993333333333
1700024P04Rik,0.0,0.0,0.0,0.0
1700025B11Rik,0.0,0.0,0.0,0.0
1700025C18Rik,0.0,0.0,0.0,0.0
1700025F22Rik,0.0,0.0,0.0,0.0
1700025G04Rik,33.9591935,29.014376499999997,33.6768795,29.052953000000002
1700028B04Rik,7.119113499999999,7.9781395,7.8528649999999995,7.613561666666667
1700028J19Rik,7.280744500000001,6.1754225,7.177689500000001,7.468797666666667
1700028K03Rik,0.0438845,0.09142399999999999,0.13944299999999998,0.029164
1700028P14Rik,0.0,0.0,0.0,0.0
1700029F12Rik,0.0,0.0,0.0,0.0
1700029H14Rik,14.728139500000001,8.406224,16.6457895,10.429827333333334
1700029I15Rik,4.9093985,4.0518155,5.693688999999999,4.880445000000001
1700029J07Rik,0.288736,0.2578275,0.438906,0.33020933333333335
1700029P11Rik,0.0,0.0,0.0,0.0
1700030C10Rik,1.1881775,1.0419715,1.507714,1.053835
1700030J22Rik,0.15143299999999998,0.235452,0.1453045,0.15916
1700030K09Rik,2.3850125,2.135122,2.7918135,2.435191666666667
1700031F05Rik,0.0,0.0,0.0,0.0
1700031L13Rik,0.0,0.0,0.0,0.0
1700031M16Rik,0.0,0.0,0.0,0.0
1700034E13Rik,0.0,0.0,0.0,0.0
1700034I23Rik,0.0835525,0.0,0.015567,0.0
1700034J05Rik,0.0,0.0236495,0.0,0.017306666666666668
1700037C18Rik,4.370351,5.7428729999999995,5.373082500000001,4.290689666666666
1700037H04Rik,10.782945000000002,9.1817815,9.7052795,9.340038
1700042G07Rik,0.0,0.0,0.0,0.0
1700047I17Rik2,0.0,0.0,0.0,0.0
1700049E17Rik1,0.0,0.0,0.0,0.0
1700049E17Rik2,0.0,0.0,0.0,0.0
1700049L16Rik,0.0,0.0,0.0,0.0
1700056E22Rik,4.4899345,4.9020915,5.382576,5.731575
1700057G04Rik,0.863896,0.5733585,0.883807,1.0532676666666667
1700061G19Rik,0.04403699999999999,0.07770250000000001,0.0927035,0.018935
1700063K16Rik,0.0,0.0,0.0,0.0
1700064H15Rik,0.7445685,0.6728645,0.896567,1.7000386666666667
