2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
Nob1,Nob1,Gm20755,Ppil1,Ppil1,Ppil1,Mgat5,Tenm4,Rpl10a,Rpl10a,Gm20755,Zmynd11,Fam72a,Nob1,Rps3,Fam72a,Gm20755,Rps3,Pdcd7,Sdhaf1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Slc16a14,Nob1,Gm20755,Ddx25,Ppil1,Ppil1,Ppil1,Xkr5,Ppil1,Ppil1,Ppil1,Mpped2,Mpped2,Ppil1,Ppil1,Rps3,Zmynd11,Msh5,Zmynd11,2700054A10Rik,Ppil1,Gpc1,Rps3,Nob1,Nob1,H2-K1,Ppil1,Gm20755,Rps3,Rps3,Rpl10a,Rpl10a,H2-K1,A830052D11Rik,Luc7l,E030030I06Rik,Ppil1,Ppil1,Ppil1,Nob1,Ppil1,Twnk,Luc7l,Thap6,Msh5,Ppil1,Msh5,Fbxo32,2700054A10Rik
Msh5,Xkr5,Eif3a,Nob1,Nob1,Nob1,Col15a1,Mmp16,Mfsd9,2700054A10Rik,Vim,Flt1,2700054A10Rik,Msh5,Rpl10a,2700054A10Rik,2700054A10Rik,Sdhaf1,2700054A10Rik,2700054A10Rik,Nob1,Nob1,Nob1,Nob1,Nob1,Nob1,Nob1,Nob1,Eif3a,Nob1,Nob1,Nob1,Nob1,Nob1,Nob1,Nob1,Mpped2,Gm20755,Grik4,Gm20755,Xkr5,Msh5,Nob1,Tmem259,Nob1,Nob1,Rpl10a,Fbxo32,Fbxo32,Nob1,Nob1,Rpl10a,Mdga2,Eif3a,Mdga2,Il2rg,Rps3,Glrp1,Rpl10a,Gm20755,Rps3,Smpdl3b,Nob1,1700016C15Rik,Gm20755,Luc7l,Gm20755,Mreg,2700054A10Rik,Mdga2,Thap6,Frmd4a,Nob1,Nob1,Nob1,Gm20755,Nob1,Rpl10a,Thap6,Lrrfip1,Lrrfip1,Nob1,Luc7l,Xkr5,Polr2a
Xkr5,Tmem259,Exoc2,Tmem259,Tmem259,Msh5,Vcpkmt,Dsel,Thap6,Adipor1,Ppp1r3b,Mdga2,Lrrfip1,Tmem259,Twnk,Lrrfip1,Lrrfip1,Msh5,Atg16l1,Swap70,Msh5,Msh5,Msh5,Msh5,Msh5,Msh5,Msh5,Msh5,Exoc2,Xkr5,Eif3a,Msh5,Msh5,Msh5,Msh5,Msh5,Ddx25,Grik4,Eif3a,Mlxipl,Tmem259,Xkr5,Msh5,Eif3a,Msh5,Msh5,Msh5,Ddx25,Ddx25,Msh5,Msh5,Slc16a14,2700054A10Rik,Zfp958,Mgat5,Tgfbr2,Twnk,Atg16l1,Sdhaf1,1700016C15Rik,Rpl10a,2700054A10Rik,Msh5,Grik4,Thap6,Polr2a,2700054A10Rik,Pecr,Foxp1,H2-K1,Itgb1bp2,Mdga2,Msh5,Msh5,Gm20755,Grik4,Msh5,Sdhaf1,Gm20755,Rab11fip4os1,2700054A10Rik,Msh5,Lrrfip1,Pgap1,Dip2b
Tmem259,Grik4,Zfp958,Eif3a,Eif3a,Xkr5,Smpdl3b,Pantr1,Tmem259,Hnrnpul2,Sub1,Tenm4,9530082P21Rik,Eif3a,Sdhaf1,9530082P21Rik,9530082P21Rik,Gm20755,Spata18,9530082P21Rik,Xkr5,Xkr5,Xkr5,Xkr5,Xkr5,Xkr5,Xkr5,Xkr5,Zfp958,Tmem259,Zfp958,Xkr5,Xkr5,Xkr5,Xkr5,Gm20755,Gm20755,Eif3a,Nrg2,Grik4,Eif3a,Tmem259,Xkr5,Nrg2,Xkr5,Xkr5,Thap6,Gm20755,Pgap1,Xkr5,Xkr5,Sdhaf1,Muc6,Wasl,Tenm4,Ugt1a6a,Msh5,Ctla4,Gm20755,Eif3a,Msh5,Cd8a,Xkr5,Exoc2,1700016C15Rik,Rpl7l1,Lrrfip1,Lman1l,Pde1c,Dpp9,Pgap1,Adam6b,Xkr5,Xkr5,1700016C15Rik,Nrg2,Xkr5,Msh5,Rab11fip4os1,Zfp958,Rab11fip4os1,Xkr5,Rab11fip4os1,Tmem259,Mtf2
Eif3a,Eif3a,Wasl,Exoc2,Exoc2,1700016C15Rik,9530082P21Rik,Brinp1,2700054A10Rik,Gm3448,Arhgap25,Dpp9,Amn1,Nrg2,Ddx25,Amn1,Pantr1,7630403G23Rik,Syt11,Amn1,Gm20755,Gm20755,Tmem259,Tmem259,Tmem259,Tmem259,Tmem259,Tmem259,Tnfrsf10b,Eif3a,Tnfrsf10b,Tmem259,Gm20755,Gm20755,Gm20755,Tmem259,Lrrfip1,Nrg2,Exoc2,Lrrfip1,Nrg2,Eif3a,Tmem259,Exoc2,1700016C15Rik,1700016C15Rik,Tmem259,Pgap1,Grik4,Tmem259,Tmem259,Luc7l,Ank1,Rbm15b,Dpp9,Plscr2,Xkr5,Mfsd6,Thap6,Nrg2,Twnk,Rplp1,Gm20755,Zfp958,Lrrfip1,Lman1l,Swap70,Rps9,Rplp1,2700054A10Rik,Gm20755,H2-K1,1700016C15Rik,Gm20755,Tmem259,Exoc2,Gm20755,Mfsd9,Hectd4,Tnfrsf10b,Grhl3,Gm20755,Swap70,Lrrfip1,Lax1
Exoc2,Nrg2,Wdr74,Tnfrsf10b,Tnfrsf10b,Tmem259,Nfe2l2,Dok6,Lrrfip1,Exoc2,4930520O04Rik,2700054A10Rik,Rtkn2,Exoc2,Luc7l,Rtkn2,Amn1,Fam72a,Flnb,Rtkn2,1700016C15Rik,1700016C15Rik,Grik4,Grik4,Grik4,Eif3a,Grik4,Eif3a,Wasl,Exoc2,Wasl,Eif3a,1700016C15Rik,1700016C15Rik,Tmem259,Grik4,2700054A10Rik,Exoc2,Chsy3,Fam57a,Exoc2,Nrg2,Eif3a,Tnfrsf10b,Tmem259,Tmem259,Grik4,Grik4,2700054A10Rik,Eif3a,Eif3a,Drd2,Cdh12,Arhgap31,Vcpkmt,Gm19705,Gm20755,Lrrfip1,Pgap1,Exoc2,Sdhaf1,Thada,1700016C15Rik,Arhgap31,Rab11fip4os1,Bag6,Katna1,Phykpl,Gm19705,4930503L19Rik,Lrrfip1,Dpp9,Tmem259,1700016C15Rik,Eif3a,Chsy3,1700016C15Rik,Rps3,Rtkn2,Tgfbr2,Znhit3,1700016C15Rik,Grhl3,Rab11fip4os1,Tmem260
Zfp958,Exoc2,Bysl,Zfp958,Zfp958,Grik4,Blk,St6gal2,Sclt1,Usp2,1700057G04Rik,Sorcs1,Exoc2,Zfp958,Thap6,Exoc2,Rtkn2,Grik4,Exoc2,Exoc2,Tmem259,Tmem259,Eif3a,Eif3a,Eif3a,Nrg2,Eif3a,Nrg2,Wdr74,Zfp958,Wdr74,Nrg2,Tmem259,Tmem259,Grik4,Eif3a,Mlxipl,Chsy3,Tnfrsf10b,Grhl3,Tnfrsf10b,Exoc2,Nrg2,Zfp958,Eif3a,Grik4,2700054A10Rik,Swap70,Mlxipl,Exoc2,Exoc2,Thap6,Tbl1xr1,Sub1,2700054A10Rik,Abl2,Luc7l,Ptpn18,2700054A10Rik,Zfp958,Gm20755,P2ry12,Tmem259,Ncoa4,2700054A10Rik,Eif4g2,Hspa4l,Stim1,Nbea,Fam133b,Rab11fip4os1,Fgf14,Grik4,Tmem259,Exoc2,Tnfrsf10b,Tmem259,Nob1,Gpatch2,Arhgap24,Mag,Tmem259,Hectd4,2700054A10Rik,Cyp2s1
Wasl,Tnfrsf10b,Rbm15b,Wasl,Wasl,Eif3a,Cysltr1,4930554H23Rik,Epb41l3,Klc1,Dip2c,Pantr1,Kras,Homer3,Fam72a,Tgfbr2,Exoc2,Swap70,4932438A13Rik,Znhit3,Eif3a,Eif3a,Nrg2,Nrg2,Nrg2,Exoc2,Nrg2,Exoc2,Ncoa4,Wasl,Bysl,Exoc2,Grik4,Grik4,Eif3a,Nrg2,Fam57a,Tnfrsf10b,Zfp532,Stox1,Zfp958,Tnfrsf10b,Exoc2,Wasl,Nrg2,Eif3a,Rab11fip4os1,2700054A10Rik,Fam57a,Zfp958,Zfp958,2700054A10Rik,Ror2,Gm19705,Fam133b,1700123M08Rik,Thap6,Ndufa10,Rab11fip4os1,Wdr74,Mfsd9,Atxn2l,Grik4,Mir101b,Fam57a,Snord49a,Amn1,Azin1,Arl5a,Arhgef3,2700054A10Rik,Large1,Eif3a,Grik4,Tnfrsf10b,Zfp958,Grik4,Thap6,Exoc2,Lgalsl,Fuca2,Grik4,Rabgef1,Katna1,Mia2
Wdr74,Zfp958,Arhgap31,Wdr74,Wdr74,Nrg2,Rplp1,Lipo3,Eif3a,Wasl,Pole4,Ank1,Tgfbr2,Wasl,Grik4,Cdkn2c,Cdh12,Mlxipl,Mtmr6,Tnfrsf10b,Nrg2,Nrg2,Exoc2,Exoc2,Exoc2,Tnfrsf10b,Exoc2,Tnfrsf10b,Sub1,Wdr74,Arhgap31,Tnfrsf10b,Eif3a,Eif3a,Exoc2,Exoc2,9530082P21Rik,Zfp532,Fam189a2,Whrn,Wasl,Zfp958,Tnfrsf10b,Bysl,Exoc2,Nrg2,Fam57a,Fam57a,Lrrfip1,Wasl,Wasl,Muc6,Rsph3b,Vars,Arhgef3,Arhgap25,Pgap1,Rfx8,Lrrfip1,Bysl,Thap6,Sub1,Eif3a,Sub1,Swap70,Tob2,Il2rg,Adar,Maf,Neo1,Katna1,2700054A10Rik,Nrg2,Eif3a,Zfp958,Zfp532,Eif3a,Fam72a,Tgfbr2,Vim,Arhgap24,Eif3a,Exoc2,Eif3a,Atg10
