2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
Acp5,Acp5,Acp5,Acp5,Acp5,Acp5,Spata13,Tcf12,Pcmtd1,Ets1,Spata13,Cerk,Spata13,Ddx25,Ddx25,Spata13,Mgat5,Pcmtd1,Cpm,Pcmtd1,Acp5,Acp5,Acp5,Acp5,Acp5,Acp5,Acp5,Acp5,Mgat5,Acp5,Acp5,Acp5,Acp5,Acp5,Acp5,Acp5,Spata13,Fbxo32,Ddx25,Ddx25,Fbxo32,Acp5,Acp5,Acp5,Acp5,Acp5,Acp5,Fbxo32,Tslp,Acp5,Acp5,Mgat5,Cerk,Acp5,S1pr1,Lpp,Acp5,Fam174a,Acp5,Acp5,Mgat5,Spata13,Acp5,Pcmtd1,Mgat5,Gfod1,Mgat5,Gbp9,Lpp,Pde4b,Mgat5,Chst2,Acp5,Acp5,Mgat5,Ddx25,Acp5,Pcmtd1,Mgat5,Acp5,Acp5,Acp5,Acp5,Spata13,Spata13
Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Zmynd11,Rnf32,H2-K1,Zmynd11,Zmynd11,Ccng2,Zmynd11,Mgat5,Mgat5,Zmynd11,Nfe2l2,Mgat5,Tsc22d4,Mgat5,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Pcmtd1,Fbxo32,Ddx25,Fbxo32,Ddx25,Fbxo32,Mgat5,Mgat5,Zmynd11,Ddx25,Mgat5,Jakmip1,Mgat5,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Mgat5,Ddx25,Spata13,Mgat5,Mgat5,Pcmtd1,Ccng2,Mgat5,Zmynd11,Zmynd11,Mgat5,Sp110,Mgat5,Mgat5,Pcmtd1,Ets1,Fbxo32,Mgat5,Pcmtd1,Cd5,Pcmtd1,Cdk17,Nucb2,Aff3,H2-K1,Adgre5,Fbxo32,Mgat5,Pcmtd1,Ptpn18,Fbxo32,H2-K1,H2-K1,Spata13,Mgat5,Fbxo32,Pcmtd1,Fbxo32,Zmynd11
Mgat5,Pcmtd1,Mgat5,Mgat5,Mgat5,Ddx25,Lpp,Pde4d,N4bp2l1,H2-K1,Lpp,Zmynd11,Lpp,Pcmtd1,Pcmtd1,Lpp,Foxp1,Ptpn18,Syt11,Lax1,Ddx25,Ddx25,Mgat5,Ddx25,Ddx25,Mgat5,Ddx25,Mgat5,H2-K1,Mgat5,Mgat5,Ddx25,Mgat5,Ddx25,Pcmtd1,Pcmtd1,Ddx25,Mgat5,H2-K1,Cstad,Pcmtd1,Mgat5,Mgat5,Pcmtd1,Ddx25,Ddx25,H2-K1,Mgat5,Fbxo32,Pcmtd1,Pcmtd1,H2-K1,Zmynd11,Pcmtd1,Mgat5,Ets1,Pcmtd1,Gpc1,H2-K1,H2-K1,H2-K1,H2-K1,Ddx25,Ptpn18,H2-K1,Rnf19b,H2-K1,Sqstm1,H2-K1,Itgb1,N4bp2l1,H2-K1,Ddx25,Pcmtd1,H2-K1,Rasgef1a,Ddx25,Dgka,N4bp2l1,Zmynd11,Lax1,Ddx25,Mgat5,Zmynd11,Ets1
Pcmtd1,Mgat5,Pcmtd1,Pcmtd1,Pcmtd1,Pcmtd1,Ets1,Rapgef2,Pim2,Snn,Ets1,Plekha1,Ets1,H2-K1,H2-K1,Ets1,Cdkn2c,Pim2,Ublcp1,Nfe2l2,Pcmtd1,Pcmtd1,Pcmtd1,Pcmtd1,Pcmtd1,Pcmtd1,Pcmtd1,Pcmtd1,N4bp2l1,Pcmtd1,Pcmtd1,Pcmtd1,Pcmtd1,Pcmtd1,H2-K1,H2-K1,Gpc1,H2-K1,Ptpn18,Arhgef3,H2-K1,Pcmtd1,Pcmtd1,H2-K1,Pcmtd1,Pcmtd1,N4bp2l1,Ptpn18,Zmynd11,H2-K1,H2-K1,Lax1,Fam174a,H2-K1,Bach2,Mgat5,H2-K1,Pde6d,N4bp2l1,N4bp2l1,Ptpn18,Gpc1,Pcmtd1,Lax1,Lax1,Gbp9,Lax1,Il21r,Bach2,H2-K1,Nfe2l2,,Pcmtd1,H2-K1,N4bp2l1,Fam129c,Pcmtd1,Tnip2,Nfe2l2,Ets1,Nfe2l2,Pcmtd1,Ptpn18,Ets1,Kdm7a
H2-K1,N4bp2l1,H2-K1,H2-K1,H2-K1,H2-K1,Mgat5,,Nfe2l2,Zfp36l1,Mgat5,Fgf13,Pcmtd1,N4bp2l1,N4bp2l1,Pcmtd1,Setbp1,Nfe2l2,Map4k4,Tcp11l2,H2-K1,H2-K1,H2-K1,H2-K1,H2-K1,H2-K1,H2-K1,H2-K1,Ptpn18,H2-K1,H2-K1,H2-K1,H2-K1,H2-K1,N4bp2l1,N4bp2l1,Jakmip1,Ptpn18,Tcp11l2,Snn,N4bp2l1,H2-K1,H2-K1,N4bp2l1,H2-K1,H2-K1,Ift20,Rasgef1a,Ddx25,N4bp2l1,N4bp2l1,Nfe2l2,Plekha1,Ptpn18,Arhgef3,Gpc1,Nfe2l2,Ptpn18,Ptpn18,Ptpn18,Lax1,Jakmip1,H2-K1,Nfe2l2,Nfe2l2,Gabarap,Nfe2l2,Arid5a,Taok3,Dusp1,Lgals3bp,,H2-K1,N4bp2l1,Ift20,Bcl10,H2-K1,Tecpr1,Foxp1,Foxo1,Lgals3bp,H2-K1,Lax1,Pcmtd1,Sidt1
N4bp2l1,Ptpn18,N4bp2l1,N4bp2l1,N4bp2l1,Mgat5,Gpc1,,Foxp1,Foxp1,Gpc1,Fam43a,Mgat5,Ift20,Ift20,Mgat5,Cpeb4,Foxp1,Rasa3,Rasgef1a,Mgat5,Mgat5,N4bp2l1,Mgat5,Mgat5,N4bp2l1,Mgat5,N4bp2l1,Pim2,N4bp2l1,Ift20,Mgat5,N4bp2l1,Mgat5,Ift20,Ift20,Cstad,Tcp11l2,Rasgef1a,Tox2,Ift20,N4bp2l1,N4bp2l1,Ift20,Mgat5,Mgat5,Ptpn18,Foxp1,Ets1,Ift20,Ift20,Tcp11l2,Cd200,Lax1,Bcl2l11,Kdm7a,Tcp11l2,Inpp5d,Lax1,Lax1,Lgals3bp,Arhgef3,Mgat5,Lgals3bp,Foxp1,Rel,Foxp1,Irf1,Osbpl9,Arhgap26,Foxp1,,Mgat5,Ift20,Tmem81,Cdkn2c,Mgat5,Cstad,Bcl10,Kdm7a,Foxp1,Mgat5,Foxp1,Mgat5,Jakmip1
Ptpn18,Lax1,Ptpn18,Ift20,Ift20,N4bp2l1,Jakmip1,,Cdkn2c,Fryl,Kdm7a,Adgre5,Tecpr1,Ptpn18,Ptpn18,Foxo1,Iigp1,Bcl10,Abracl,Foxp1,N4bp2l1,N4bp2l1,Ift20,N4bp2l1,N4bp2l1,Ift20,N4bp2l1,Ift20,Nfe2l2,Ift20,Ptpn18,N4bp2l1,Ift20,N4bp2l1,Ptpn18,Ptpn18,Arhgef3,Rasgef1a,Foxp1,Lif,Ptpn18,Ift20,Ift20,Ptpn18,N4bp2l1,N4bp2l1,Lax1,Fam129c,Gpc1,Ptpn18,Ptpn18,Als2cl,Fam43a,Nfe2l2,Inpp5d,Gbp2,Als2cl,Zap70,Nfe2l2,Nfe2l2,Tcp11l2,Gimap3,N4bp2l1,Rasgef1a,Bcl10,Sqstm1,Bcl10,Tnrc6b,Gbp8,Oxsr1,Bcl10,,N4bp2l1,Ptpn18,Lax1,Setbp1,N4bp2l1,Arhgef3,Wdr11,Sidt1,Ppp1r18,N4bp2l1,Bcl10,Foxo1,Rnf145
Lax1,Pim2,Lax1,Ptpn18,Ptpn18,Ift20,Nfe2l2,,Rdh14,Nr4a1,Foxo1,Gbp8,Ptpn18,Pim2,Nfe2l2,Tecpr1,Irgm2,Wdr11,Afap1,Ppp1r18,Ift20,Ift20,Ptpn18,Ift20,Ift20,Ptpn18,Ift20,Ptpn18,Lgals3bp,Ptpn18,Lax1,Ift20,Ptpn18,Ift20,Lax1,Lax1,Hmgn3,Foxp1,Fam129c,Setbp1,Nfe2l2,Ptpn18,Ptpn18,Lax1,Ptpn18,Ptpn18,Tcp11l2,Bcl10,Foxo1,Lax1,Lax1,Foxp1,Cd247,Lgals3bp,Nfe2l2,Jakmip1,Foxp1,Arid5a,Lgals3bp,Lgals3bp,Foxp1,Itgb1,Ptpn18,Foxp1,Setbp1,Hivep2,Setbp1,Gadd45b,Metrnl,Phf21a,Wdr11,,Ift20,Lax1,Pim2,Iigp1,Ift20,Pim2,Cdkn2c,Jakmip1,Bcl10,Ift20,Setbp1,Jakmip1,Tecpr1
Pim2,Nfe2l2,Pim2,Lax1,Lax1,Ptpn18,Gimap3,,Anp32a,Prkaca,Jakmip1,Phf21a,Arhgef3,Nfe2l2,Tcp11l2,Arhgef3,Morc1,Cdkn2c,Utrn,Setbp1,Ptpn18,Ptpn18,Lax1,Ptpn18,Ptpn18,Lax1,Ptpn18,Lax1,Tcp11l2,Lax1,Pim2,Ptpn18,Lax1,Ptpn18,Nfe2l2,Pim2,Atcayos,Fam129c,Bcl10,Zfp839,Lgals3bp,Lax1,Lax1,Pim2,Lax1,Lax1,Als2cl,Cdkn2c,Jakmip1,Pim2,Pim2,Bcl10,Adgre5,Tcp11l2,Arid5a,N4bp2l1,Fam129c,Bcl2,Tcp11l2,Tcp11l2,Cd37,Bcl3,Tmem81,Bcl10,Arhgap30,Il21r,Arhgap30,Gimap4,Arhgef3,Arhgef3,Cdkn2c,,Ptpn18,Pim2,Nfe2l2,Irgm2,Ptpn18,Nfe2l2,Setbp1,Dgka,Setbp1,Ptpn18,Irgm2,N4bp2l1,Cstad
