2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
Nob1,Nob1,Gm20755,Ppil1,Ppil1,Ppil1,Ccr5,Mir6350,Rpl10a,Rpl10a,Gm20755,4933433F19Rik,Fam72a,Nob1,Ltc4s,Fam72a,Gm20755,Msh5,Pdcd7,Sdhaf1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Slc16a14,Nob1,Gm20755,Ddx25,Ppil1,Ppil1,Ppil1,Xkr5,Ppil1,Ppil1,Ppil1,Ltc4s,Mpped2,Ppil1,Ppil1,Rps3,Polr3k,Msh5,Polr3k,Il2rg,Ppil1,Gpc1,Gm20755,Nob1,Nob1,Ccr5,Ppil1,Gm20755,Rps3,Rps3,Rpl10a,Rpl10a,H2-K1,A830052D11Rik,Luc7l,E030030I06Rik,Ppil1,Ppil1,Ppil1,Nob1,Ppil1,Rps3,Luc7l,Lrrfip1,Msh5,Ppil1,Msh5,Fbxo32,Polr2a
Msh5,Gm20806,Psmg3,Nob1,Nob1,Nob1,Mgat5,Tenm4,Mfsd9,Adipor1,Khdc1a,Polr3k,Lrrfip1,Ltc4s,Grik4,Lrrfip1,Lrrfip1,Gm20755,Sema6d,Swap70,Nob1,Nob1,Nob1,Nob1,Nob1,Nob1,Nob1,Nob1,Psmg3,Nob1,Nob1,Nob1,Nob1,Nob1,Nob1,Nob1,Mpped2,Ltc4s,Cited4,Gm20755,Xkr5,Ltc4s,Nob1,Tmem259,Nob1,Nob1,Msh5,Gm20755,Fbxo32,Nob1,Nob1,Rpl10a,Filip1l,Eif3a,Zmynd11,Tgfbr2,Rps3,Glrp1,Psmg3,Gm20755,Msh5,H2-K1,Nob1,Cited4,Gm20755,Luc7l,Gm20755,Idh3b,Kcnmb4os1,Mdga2,Itgb1bp2,Frmd4a,Nob1,Nob1,Nob1,Ltc4s,Nob1,Rpl10a,Gm20755,Rab11fip4os1,Lrrfip1,Nob1,Luc7l,Xkr5,Dip2b
Xkr5,Xkr5,Eif3a,Tmem259,Tmem259,Ltc4s,Col15a1,Sema6d,Tmem259,Hnrnpul2,Vim,Filip1l,Khdc1a,Msh5,Psmg3,9530082P21Rik,9530082P21Rik,Grik4,Atg16l1,Khdc1a,Ltc4s,Ltc4s,Ltc4s,Ltc4s,Ltc4s,Ltc4s,Ltc4s,Ltc4s,Eif3a,Xkr5,Eif3a,Ltc4s,Msh5,Ltc4s,Msh5,Ltc4s,Ddx25,Gm20755,Grik4,Mlxipl,Tmem259,Msh5,Ltc4s,Psmg3,Ltc4s,Ltc4s,Tmem259,Cited4,Ddx25,Ltc4s,Msh5,Slc16a14,Zmynd11,Lsamp,Mdga2,Ugt1a6a,Msh5,Atg16l1,Eif3a,1700016C15Rik,Gm20755,Smpdl3b,Ltc4s,1700016C15Rik,1700016C15Rik,Polr2a,Lrrfip1,Mreg,Foxp1,H2-K1,Gm20755,Mdga2,Ltc4s,Ltc4s,Ltc4s,Cited4,Ltc4s,Sdhaf1,Rab11fip4os1,Zfp958,Rab11fip4os1,Ltc4s,Lrrfip1,Pgap1,Mtf2
Tmem259,Tmem259,Exoc2,Eif3a,Eif3a,Msh5,Igsf3,Mmp16,Lrrfip1,Gm3448,Ppp1r3b,Zmynd11,9530082P21Rik,Cited4,Eif3a,Psmg3,Khdc1a,Psmg3,Cyp1a2,9530082P21Rik,Msh5,Msh5,Msh5,Msh5,Msh5,Msh5,Msh5,Msh5,Exoc2,Tmem259,Zfp958,Msh5,Xkr5,Msh5,Xkr5,Msh5,Gm20755,Cited4,Eif3a,Grik4,Eif3a,Xkr5,Msh5,Eif3a,Msh5,Msh5,Grik4,Grik4,Cited4,Msh5,Xkr5,Sdhaf1,Mdga2,Zfp958,Mgat5,Plscr2,Xkr5,Ctla4,Exoc2,Psmg3,Tmem259,Cd8a,Msh5,Grik4,Lrrfip1,Parp16,Swap70,Pecr,Pde1c,Dpp9,Pgap1,Adam6b,Msh5,Msh5,Gm20755,H2-M10.6,Msh5,Msh5,Rtkn2,Tnfrsf10b,Grhl3,Msh5,Rab11fip4os1,Tmem259,Kiz
Psmg3,Grik4,Zfp958,Exoc2,Exoc2,Xkr5,Vcpkmt,Dsel,Samd10,Exoc2,Sub1,Flt1,Psmg3,Tmem259,Nrg2,Amn1,Pantr1,Nrg2,Spata18,Amn1,Xkr5,Xkr5,Xkr5,Xkr5,Xkr5,Xkr5,Xkr5,Xkr5,Tnfrsf10b,Psmg3,Tnfrsf10b,Xkr5,Gm20755,Xkr5,Gm20755,Gm20755,Cited4,Grik4,Nrg2,Lrrfip1,Nrg2,Cited4,Xkr5,Nrg2,Xkr5,Xkr5,Nrg2,Eif3a,Pgap1,Xkr5,Tmem259,Luc7l,Muc6,Wasl,Tenm4,Gm19705,Gm20755,Mfsd6,Zfp958,Eif3a,Eif3a,4930467E23Rik,Gm20806,Psmg3,Rab11fip4os1,Rpl7l1,Katna1,Parp16,Rplp1,4930503L19Rik,Lrrfip1,H2-K1,Xkr5,Xkr5,1700016C15Rik,Gm20755,Xkr5,Mfsd9,Gpatch2,Tgfbr2,Cldn20,Xkr5,Swap70,Lrrfip1,Lax1
Eif3a,Psmg3,Wasl,Tnfrsf10b,Tnfrsf10b,Cited4,Smpdl3b,Pantr1,Sclt1,Meaf6,Siglecg,Mdga2,Amn1,Psmg3,Exoc2,Rtkn2,Amn1,Exoc2,Syt11,Rtkn2,Gm20755,Gm20755,Tmem259,Cited4,Cited4,Tmem259,Cited4,Tmem259,Zfp958,Eif3a,Wasl,Cited4,Cited4,Gm20755,Tmem259,Tmem259,Lrrfip1,Eif3a,Exoc2,Fam57a,Lsamp,Tmem259,Tmem259,Exoc2,Cited4,Cited4,Ncaph,Nrg2,Grik4,Tmem259,Psmg3,Drd2,Ank1,Rbm15b,Dpp9,Abl2,Luc7l,Khdc1a,Arhgap31,Nrg2,Exoc2,Ptpn22,Xkr5,Exoc2,Swap70,Lman1l,Hspa4l,Lman1l,Gm19705,Fam133b,Rab11fip4os1,Dpp9,Cited4,Gm20755,Tmem259,Grik4,Gm20755,Nob1,Exoc2,Arhgap24,Znhit3,Gm20755,Grhl3,Rab11fip4os1,Tmem260
Lsamp,Eif3a,Wdr74,Zfp958,Zfp958,1700016C15Rik,9530082P21Rik,Rfpl4b,Epb41l3,Usp2,Arhgap25,Tenm4,Rtkn2,Eif3a,Wasl,Exoc2,Rtkn2,Wasl,Lsamp,Exoc2,Cited4,Cited4,Grik4,Tmem259,Tmem259,Psmg3,Tmem259,Psmg3,Ncaph,Exoc2,Wdr74,Tmem259,1700016C15Rik,Cited4,Grik4,Grik4,Mlxipl,Nrg2,Pdk4,Grhl3,Exoc2,Eif3a,Psmg3,Tnfrsf10b,1700016C15Rik,1700016C15Rik,Rbm15b,Exoc2,Mlxipl,Eif3a,Eif3a,Muc6,4931408C20Rik,Arhgap31,Vcpkmt,Iqsec1,Pgap1,Lrrfip1,Ncoa4,Exoc2,Zfp958,Rplp1,Gm20755,Zfp958,Fam57a,Bag6,Amn1,Rps9,Nbea,Arhgef3,Katna1,Fgf14,1700016C15Rik,Cited4,Eif3a,Nrg2,Cited4,Fam72a,H2-M10.3,Lgalsl,Mag,Cited4,Rabgef1,Katna1,Cyp2s1
Exoc2,Nrg2,Bysl,Ncaph,Ncaph,Tmem259,Nfe2l2,Dok6,Eif3a,Klc1,4930520O04Rik,Dpp9,Exoc2,Nrg2,Bysl,Tgfbr2,Exoc2,Arhgap31,Hspb3,Znhit3,1700016C15Rik,1700016C15Rik,Psmg3,Grik4,Grik4,Eif3a,Grik4,Eif3a,Wasl,Zfp958,Bysl,Psmg3,Tmem259,1700016C15Rik,Eif3a,Eif3a,Grik4,Exoc2,Chsy3,Stox1,Tnfrsf10b,Nrg2,Eif3a,Zfp958,Tmem259,Tmem259,Arhgap31,Pdk4,Lrrfip1,Exoc2,Exoc2,Pantr1,Cdh12,Sub1,Fam133b,1700123M08Rik,Fam72a,Ptpn18,Mir101b,Zfp958,Wasl,Thada,Cited4,Arhgap31,Muc6,Eif4g2,Il2rg,Phykpl,1700016G22Rik,Neo1,Grhl3,Adgrl3,Tmem259,1700016C15Rik,Exoc2,Exoc2,1700016C15Rik,Lrrfip1,Tgfbr2,Vim,Fuca2,1700016C15Rik,Cldn20,Eif3a,Mia2
Zfp958,Lsamp,Rbm15b,Wasl,Wasl,Grik4,Blk,Brinp1,Adipor1,Wasl,1700057G04Rik,Gm12018,Kras,Lsamp,Rbm15b,Cdkn2c,Cdh12,Mir101b,Flnb,Tnfrsf10b,Tmem259,Tmem259,Eif3a,Psmg3,Psmg3,Nrg2,Psmg3,Nrg2,Wdr74,Ncaph,Arhgap31,Eif3a,Grik4,Tmem259,Lsamp,Nrg2,Fam57a,Pdk4,Tnfrsf10b,Whrn,Zfp958,Lsamp,Nrg2,Wasl,Eif3a,Grik4,Sub1,Chsy3,Fam57a,Zfp958,Zfp958,Psmg3,Tbl1xr1,Gm19705,Arhgef3,Gm14718,Grik4,Ndufa10,Sub1,Wdr74,Rbm15b,P2ry12,1700016C15Rik,Ncoa4,Grhl3,Snord49a,Hmox2,Mir29a,Siglecg,Mtmr6,Psmg3,D030025E07Rik,Grik4,Tmem259,Tnfrsf10b,Pdk4,Tmem259,Tmem259,Naif1,Ppp1r3b,Arhgap24,Tmem259,Exoc2,Hnrnpul2,Atg10
