2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
Ficd,Ficd,Ficd,Ficd,Taf6l,Slc26a6,Zscan12,Lipo3,Ficd,Ficd,Foxo1,E030030I06Rik,Zc3hav1l,Taf6l,Ficd,Foxo1,Foxo1,Frmd6,Pisd,Zc3hav1l,Slc26a6,Slc26a6,Slc26a6,Slc26a6,Slc26a6,Slc26a6,Slc26a6,Slc26a6,Taf6l,Taf6l,Taf6l,Slc26a6,Slc18a2,Slc26a6,Slc18a2,Slc26a6,Sh3d19,Slc18a2,Slc18a2,Kiz,Ficd,Slc26a6,Slc26a6,Ficd,Slc26a6,Slc26a6,Frmd6,Slc18a2,Acss2,Taf6l,Slc26a6,Ficd,E030030I06Rik,Slc18a2,E030030I06Rik,Cdc42ep3,Frmd6,Il1rl2,Frmd6,Frmd6,Frmd6,Mylip,Slc26a6,Frmd6,Cdc42ep3,Map3k12,Cdc42ep3,Kif2c,E030030I06Rik,E030030I06Rik,Frmd6,E030030I06Rik,Slc26a6,Slc18a2,Slc18a2,Slc18a2,Slc26a6,Acss2,Cdc42ep3,Foxo1,Acss2,Slc26a6,Cdc42ep3,Acss2,Zfp113
Raver1,Frmd6,Frmd6,Frmd6,Ficd,Slc18a2,Mylip,Bbs9,Frmd6,Smpdl3b,Angel1,Slc22a15,Frmd6,Frmd6,Frmd6,Zc3hav1l,Zc3hav1l,Fam72a,Qpct,Galnt4,Slc18a2,Slc18a2,Slc18a2,Taf6l,Slc18a2,Slc18a2,Taf6l,Slc18a2,Ficd,Ficd,Ficd,Taf6l,Taf6l,Slc18a2,Taf6l,Slc18a2,Inppl1,Frmd6,Frmd6,Arhgef3,Frmd6,Taf6l,Taf6l,Frmd6,Taf6l,Taf6l,Cd8a,Kiz,Rcan1,Ficd,Taf6l,Rad9b,Hic2,Ficd,Hic2,Tmem171,Fam72a,Otos,Smpdl3b,Fam72a,Fam72a,Bach2,Slc18a2,Smpdl3b,Ttyh2,H4c14,Ttyh2,Ier2,Il1rl2,Mtmr7,Smpdl3b,Tmem267,Slc18a2,Taf6l,Taf6l,Kiz,Slc18a2,Taf6l,Foxo1,Galnt4,Foxo1,Slc18a2,Foxo1,Foxo1,Kiz
Fam72a,Raver1,Smpdl3b,Cd8a,Frmd6,Taf6l,Synj2,Klre1,Sclt1,Kiz,Chtf8,Hic2,Fam72a,Rad9b,Fam72a,Frmd6,Cd8a,Cd8a,Fgd6,Frmd6,Taf6l,Taf6l,Taf6l,Ficd,Taf6l,Taf6l,Ficd,Taf6l,Fam72a,Raver1,Frmd6,Ficd,Ficd,Taf6l,Ficd,Frmd6,Slc18a2,Kiz,Kiz,Vav2,Cd8a,Ficd,Ficd,Smpdl3b,Ficd,Ficd,Gbe1,Cyp2s1,Sh3d19,Raver1,Ficd,Kiz,Plekha1,Frmd6,Plekha1,Arhgef3,Cd8a,Nrp2,Cd8a,Smpdl3b,Smpdl3b,Smpdl3b,Taf6l,Cd8a,Foxo1,Foxred2,Foxo1,H4c14,Nucb2,Ccdc73,Cd8a,,Taf6l,Ficd,Ficd,Daam1,Taf6l,Angel1,Zc3hav1l,Cd8a,Zc3hav1l,Taf6l,Smpdl3b,Samd8,9930012K11Rik
Smpdl3b,Smpdl3b,Cd8a,Kiz,Cd8a,Ficd,Rnf24,Gbe1,Kiz,Zdhhc21,Tmem171,Plekha1,Ell,Sclt1,Rad9b,Fam72a,Ell,Gbe1,Mterf1b,Smpdl3b,Ficd,Ficd,Ficd,Frmd6,Ficd,Ficd,Frmd6,Ficd,Smpdl3b,Fam72a,Fam72a,Frmd6,Frmd6,Ficd,Frmd6,Fam72a,Smpdl3b,Cyp2s1,Gbe1,Dusp8,Rpusd2,Frmd6,Frmd6,Cd8a,Frmd6,Frmd6,Cyp2s1,Daam1,Ttyh2,Fam72a,Frmd6,Gbe1,Slc30a4,Smpdl3b,Abca3,Vav2,Rpusd2,Rdh10,Rpusd2,Cd8a,Cd8a,Cd8a,Ficd,Rad9b,Zc3hav1l,Pdss1,Zc3hav1l,Alyref2,Bach2,Tmem267,Daam1,,Ficd,Frmd6,Frmd6,Fanca,Ficd,Fam72a,Frmd6,Arhgef3,Smpdl3b,Ficd,Cd8a,Zfp113,Cyp2s1
Cd8a,Cd8a,Rpusd2,Nmnat3,Kiz,Frmd6,Bach2,4930486L24Rik,Gbe1,Gbe1,Arhgef3,Arhgap21,Zdhhc21,Gbe1,Sclt1,Ell,Tmem171,Daam1,Sft2d3,Zfp827,Frmd6,Frmd6,Frmd6,Fam72a,Frmd6,Frmd6,Fam72a,Frmd6,Cd8a,Smpdl3b,Smpdl3b,Fam72a,Fam72a,Frmd6,Fam72a,Smpdl3b,Kiz,Daam1,Cyp2s1,Lrp5,Sclt1,Fam72a,Fam72a,Rpusd2,Fam72a,Fam72a,Ctxn1,Crybb1,Inppl1,Smpdl3b,Fam72a,Als2cl,Arhgap21,Cd8a,Bach2,Cdkl3,Sclt1,Chst10,Rad9b,Rpusd2,Rad9b,Rbm19,Frmd6,E330009J07Rik,Angel1,Alyref2,Angel1,Fbxl22,Acoxl,Arhgef3,Crybb1,,Frmd6,Fam72a,Fam72a,Tnfrsf10b,Frmd6,Tbc1d25,Smpdl3b,Gbe1,Cd8a,Frmd6,Ell,Kiz,Arrb1
Rpusd2,Rpusd2,Gbe1,Als2cl,Als2cl,Fam72a,Samd3,,Mrps2,Pprc1,Zfp438,Nedd4l,Arhgef3,Ctxn1,Gbe1,Zdhhc21,Arhgef3,Srp54c,Rhbdd3,Tnip2,Fam72a,Fam72a,Fam72a,Smpdl3b,Fam72a,Fam72a,Smpdl3b,Fam72a,Rpusd2,Cd8a,Cd8a,Smpdl3b,Smpdl3b,Fam72a,Smpdl3b,Cd8a,Tmem171,Fanca,Daam1,Asph,Rad9b,Smpdl3b,Smpdl3b,Sclt1,Smpdl3b,Smpdl3b,Daam1,Tnfrsf10b,Slc18a2,Cd8a,Smpdl3b,Tnfrsf10b,Nedd4l,Rpusd2,Nedd4l,Trat1,Rad9b,2010300C02Rik,Gbe1,Rad9b,Kiz,Arhgef3,Fam72a,Riox1,Frmd6,Ttyh2,Frmd6,H3c4,Arhgef3,Sv2c,E330009J07Rik,,Fam72a,Smpdl3b,Raver1,Fam129c,Fam72a,Rad9b,Zfp827,Cyp2s1,Ell,Fam72a,Arhgef3,Arhgef3,Mdm1
Rad9b,Sclt1,Cyp2s1,Mrps2,Mrps2,Smpdl3b,Smpdl3b,,Dag1,Vav2,Cdkl3,Tmem267,Fbxo17,Als2cl,Stradb,Arhgef3,Fbxo17,Asph,Gypc,Zdhhc21,Smpdl3b,Smpdl3b,Smpdl3b,Rpusd2,Smpdl3b,Smpdl3b,Rpusd2,Smpdl3b,Kiz,Rpusd2,Rpusd2,Cd8a,Cd8a,Smpdl3b,Cd8a,Rpusd2,Arhgef3,Crybb1,Fanca,St6galnac6,Kiz,Cd8a,Cd8a,Rad9b,Cd8a,Cd8a,Als2cl,Fam129c,Tmem221,Rpusd2,Cd8a,Aasdh,Rsph3b,Rad9b,Tmem267,Dag1,Gbe1,Arl4c,Aasdh,Raver1,Gbe1,Hgsnat,Smpdl3b,Slc38a6,Zfp827,Gadd45g,Zfp827,H2ac15,Kbtbd7,Arhgap39,Aldh1b1,,Smpdl3b,Cd8a,Cd8a,Dag1,Smpdl3b,Tnip2,Chtf8,Abhd8,Tmem171,Smpdl3b,Pprc1,Cyp2s1,Nr1d2
Kiz,Rad9b,Daam1,Tnfrsf10b,Tnfrsf10b,Cd8a,Gadd45g,,Fbxl2,Mios,Gzmc,Rad51c,Zfp458,Fam129c,Aasdh,Fbxo17,Zfp458,Abl2,Nup188,Arhgef3,Rpusd2,Rpusd2,Cd8a,Rad9b,Rpusd2,Rpusd2,Rad9b,Cd8a,Mrps2,Rad9b,Rad9b,Rpusd2,Rad9b,Cd8a,Rpusd2,Rad9b,Vav2,Tnfrsf10b,Tnfrsf10b,Dbndd2,Daam1,Rpusd2,Rpusd2,Kiz,Rpusd2,Rpusd2,Crybb1,Dag1,Foxo1,Sclt1,Rpusd2,Riox1,Tmem267,Kiz,Arhgef3,Slc9a9,Cyp2s1,Carf,Zfp790,Gbe1,Cyp2s1,Trio,Cd8a,Asph,Cd8a,Xcl1,Cd8a,H3c11,Bbs9,,Slc38a6,,Cd8a,Rpusd2,Rpusd2,Fbxl2,Cd8a,Ell,Arhgef3,Tnfrsf10b,Arhgef3,Cd8a,Cyp2s1,Daam1,Gpr68
Gbe1,Kiz,Nmnat3,Dag1,Dag1,Rpusd2,Arl4c,,Stradb,Nr1d2,Slc9a9,Gnb1l,Zfp595,Dag1,Riox1,Pprc1,Zfp595,Agrn,Gpr68,Pprc1,Rad9b,Rad9b,Rpusd2,Sclt1,Rad9b,Rad9b,Sclt1,Rpusd2,Tnfrsf10b,Daam1,Kiz,Sclt1,Sclt1,Rpusd2,Sclt1,Raver1,Ttll8,Fam129c,Fam129c,Echdc2,Tnfrsf10b,Sclt1,Sclt1,Gbe1,Sclt1,Sclt1,Fam129c,Fbxl2,Smpdl3b,Rad9b,Sclt1,Gm3636,Gnb1l,Gbe1,Gnb1l,Gpr68,Als2cl,Tmem198,Slc38a6,Daam1,Fbxl2,Kbtbd7,Rpusd2,Abl2,Zfp113,Tagap1,Chtf8,H2ac21,Ermp1,,Asph,,Rpusd2,Rad9b,Rad9b,Aldh1b1,Rpusd2,Arhgef3,Cacna1s,Bod1l,Gbe1,Rpusd2,Arrb1,Nf1,Sv2c
