2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
Samd10,Sdhaf1,Sdhaf1,Ift20,Ift20,Sdhaf1,Ets1,Usp25,Samd10,Cep120,Mgat5,Mid1,Mgat5,Sdhaf1,Sdhaf1,Mgat5,Flt1,Sdhaf1,Mid1,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Swap70,Acp5,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Mbnl1,Flt1,Sdhaf1,Flt1,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Sdhaf1,Phf11b,Flt1,Ets1,Sdhaf1,Sdhaf1,Sdhaf1,Mid1,Acp5,Tmsb4x,Mgat5,Acp5,Sp110,Sdhaf1,Phf11b,Sdhaf1,Ets1,Sdhaf1,Phf11b,Phf11b,Isg20,Phf11b,Ucp2,Mbnl1,Frmd4a,Phf11b,Frmd4a,Sdhaf1,Sdhaf1,Swap70,Sdhaf1,Sdhaf1,Sdhaf1,Phf11b,Acp5,Acp5,Sdhaf1,Phf11b,Mgat5,Cep120
Amn1,Amn1,Swap70,Amn1,Amn1,Swap70,Mgat5,Phf14,March7,Mbnl1,Dip2b,Smim10l1,Amn1,Mgat5,Mgat5,Amn1,Mgat5,Flt1,Dad1,Mgat5,Swap70,Swap70,Swap70,Swap70,Swap70,Swap70,Swap70,Swap70,Mgat5,Ift20,Mgat5,Swap70,Swap70,Swap70,Swap70,Swap70,St3gal2,Mgat5,Flt1,Pogz,Mgat5,Swap70,Swap70,Samd10,Swap70,Swap70,Acp5,Mgat5,Flt1,Samd10,Samd10,Flt1,Plcl2,Mgat5,Frmd4a,Dip2b,Mgat5,Pdcd1,Phf11b,Acp5,Mgat5,Gimap1,Swap70,Flt1,Mgat5,Ifrd1,Mgat5,Tmsb4x,Tigd2,4930503L19Rik,Mgat5,Kpna1,Swap70,Swap70,Ift20,Flt1,Swap70,Dip2b,Mgat5,Dip2b,Mgat5,Swap70,Acp5,Dip2b,Ets1
Hmox2,Hmox2,Samd10,Hmox2,Hmox2,Samd10,Gimap1,Plxdc2,Dip2b,Ets1,Atg10,Jarid2,Gpr18,Swap70,Ift20,Gpr18,Dip2b,Mgat5,Tsc22d4,Swap70,Samd10,Samd10,Samd10,Samd10,Samd10,Samd10,Samd10,Samd10,Uqcrh,Il2rg,Uqcrh,Samd10,Samd10,Samd10,Samd10,Samd10,Flt1,Swap70,Mgat5,Csf1,Uqcrh,Samd10,Samd10,Ift20,Samd10,Samd10,Mgat5,Swap70,Pogz,Ift20,Ift20,Mgat5,Frmd4a,March7,Mgat5,Il2rg,March7,Ctla4,Acp5,Flt1,March7,Tatdn2,Samd10,Mgat5,Swap70,Icam1,Swap70,Dad1,Taok3,Rgs2,Dip2b,Hsd11b1,Samd10,Samd10,Hmox2,Dip2b,Samd10,Amn1,Dip2b,Lax1,Dip2b,Samd10,Mgat5,Lax1,Tigd2
Il2rg,Il2rg,Il2rg,Il2rg,Il2rg,Ift20,Raf1,Mmp16,Pim2,Tigd2,Celf2,Slc22a15,Exoc2,Ift20,Hmox2,Exoc2,Amn1,Swap70,Syt11,Dip2b,Ift20,Ift20,Ift20,Ift20,Ift20,Ift20,Ift20,Ift20,Swap70,Amn1,Swap70,Ift20,Ift20,Ift20,Ift20,Ift20,Pogz,Dip2b,Swap70,Dsp,Samd10,Ift20,Ift20,Il2rg,Il2rg,Il2rg,March7,Dip2b,Csf1,Il2rg,Il2rg,Dip2b,Cd200,Dip2b,Chit1,Lax1,Dip2b,Plekhb2,Flt1,Mgat5,Dip2b,Raf1,Amn1,Swap70,March7,Gramd1b,Dip2b,Dnajc15,Trps1,Arhgef3,Hmox2,Litaf,Ift20,Ift20,Amn1,Smim20,Ift20,Pim2,Atg10,Myl6b,Lax1,Ift20,Swap70,Gpr18,Gimap1
Pim2,Pim2,Amn1,Pim2,Pim2,Il2rg,Runx2,Tcf12,Atg10,Tatdn2,Plekha5,Flt1,Kras,Amn1,Amn1,Celf2,Gpr18,Dip2b,Rbpj,Amn1,Il2rg,Il2rg,Il2rg,Il2rg,Il2rg,Il2rg,Il2rg,Il2rg,Sh3bgrl3,Pim2,March7,Il2rg,Il2rg,Il2rg,Il2rg,Il2rg,Csf1,Smim20,Dip2b,Cpd,March7,Il2rg,Il2rg,Amn1,Amn1,Amn1,Dip2b,Smim20,Ccdc186,Amn1,Amn1,Sh3bgrl3,Pigk,Il2rg,Arhgef3,Smim20,Amn1,Zap70,Mgat5,Swap70,Il2rg,Serpinb9,Hmox2,Samd10,Dip2b,Apobec3,Amn1,Polg2,Runx2,Ptpn13,Gpr18,Gpd2,Il2rg,Amn1,Pim2,Gnas,Il2rg,Myl6b,Nrip1,Gpr18,Myl6b,Il2rg,Dip2b,Kras,Ccdc186
Exoc2,Exoc2,Hmox2,Exoc2,Exoc2,Amn1,Spata2,Rhoc,Arhgdib,Ccdc186,Ptpn22,Kpna1,Celf2,Hmox2,Gpr18,Syk,Atg10,Amn1,Prex1,Lax1,Amn1,Amn1,Amn1,Amn1,Amn1,Amn1,Amn1,Amn1,Hmox2,Exoc2,Ift20,Amn1,Amn1,Amn1,Amn1,Amn1,Ccdc186,Gnas,Smim20,Cstad,Dip2b,Amn1,Amn1,Hmox2,Hmox2,Hmox2,Ift20,Gnas,Cpd,Hmox2,Hmox2,Hmox2,Dock2,Amn1,Bcl2l11,Atg10,Myl6b,Tns1,Dip2b,March7,Amn1,Smndc1,Pim2,Dip2b,Amn1,Hivep3,Hmox2,1700017B05Rik,Arhgef3,Rbpj,Atg10,,Amn1,Hmox2,Exoc2,Exoc2,Amn1,Sf3b2,Exoc2,Lgals3bp,Gpr18,Amn1,Lax1,Celf2,Dip2b
Kras,Kras,Pim2,Kras,Kras,Hmox2,Ifrd1,Cst3,Gnas,Csf1,Inip,Plxnc1,Syk,Pim2,Atg10,Arhgap31,Nrip1,Pim2,Flnb,Gpr18,Hmox2,Hmox2,Hmox2,Hmox2,Hmox2,Hmox2,Hmox2,Hmox2,Il2rg,Cpne3,Sh3bgrl3,Hmox2,Hmox2,Hmox2,Hmox2,Hmox2,Cpd,Exoc2,Gnas,Arhgef3,Ift20,Hmox2,Hmox2,Pim2,Pim2,Pim2,Sh3bgrl3,Exoc2,Acbd4,Pim2,Pim2,Lax1,Hsd11b1,Myl6b,Grtp1,Nrip1,Sf3b2,A630001G21Rik,Amn1,Dip2b,Ndufv3,Runx2,Exoc2,Hmox2,Hmox2,Lif,Il2rg,Sqstm1,Itgb1,Top1,Lgals3bp,,Hmox2,Pim2,Kras,Celf2,Hmox2,Smim20,Celf2,Celf2,Lgals3bp,Hmox2,Myl6b,Bcl10,Cstad
Cpne3,Cpne3,Exoc2,Psmb9,Psmb9,Pim2,Fam107b,Il3ra,Nrip1,Fem1c,Ccl3,Litaf,Ptpn22,Ndufv3,Gnas,Ccl3,Exoc2,Gpr18,Ahi1,Atg10,Pim2,Pim2,Pim2,Pim2,Pim2,Pim2,Pim2,Pim2,Pim2,Psmb9,Hmox2,Pim2,Pim2,Pim2,Exoc2,Pim2,Acbd4,Celf2,Exoc2,Snn,Amn1,Pim2,Pim2,Exoc2,Exoc2,Exoc2,Lax1,Celf2,Dip2b,Exoc2,Exoc2,Myl6b,Plxnc1,Sf3b2,Zfp62,Celf2,Gpr18,Bcl2,Hmox2,Amn1,Myl6b,Arhgef3,Kras,Il2rg,Il2rg,Rock1,Gpr18,Akap13,Crtam,Itgb1,Nrip1,,Pim2,Exoc2,Cpne3,Ccr10,Pim2,Tfe3,Wac,Ptpn22,Celf2,Pim2,Gpr18,Snw1,Runx2
Psmb9,Arhgap31,Cpne3,Sub1,Sub1,Exoc2,Coro1a,Celf4,Exoc2,Smndc1,Sub1,Ikzf2,Arhgap31,Myl6b,Nrip1,Tnfrsf9,Celf2,Atg10,Exoc2,Exoc2,Exoc2,Exoc2,Exoc2,Exoc2,Exoc2,Exoc2,Exoc2,Exoc2,Ndufv3,Arhgap31,Amn1,Exoc2,Exoc2,Exoc2,Kras,Exoc2,Gca,Ccr10,Celf2,Gnas,Ndufv3,Exoc2,Exoc2,Kras,Cpne3,Cpne3,Myl6b,Ccr10,Gca,Kras,Cpne3,Sf3b2,Litaf,Atg10,Wdr26,Bcl10,Arhgdib,Sp100,Il2rg,Hmox2,Sf3b2,Fam107b,Cpne3,Myl6b,Gpr18,Ccl3,Atg10,Jpt1,Hivep3,Phactr2,Exoc2,,Exoc2,Kras,Psmb9,Bcl10,Exoc2,Bcl10,Bcl10,Ccl3,Ppp1r18,Exoc2,Atg10,Ccser2,D16Ertd472e
