2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
Acp5,Acp5,Acp5,Ppil1,Ppil1,Ppil1,Spata13,Rhoc,H2-K1,Dnaja4,Gm12216,E030030I06Rik,Spata13,Ddx25,Ddx25,Spata13,Spata13,Mgat5,Atp6v1d,Mgat5,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Ppil1,Spata13,Fbxo32,Ddx25,Ddx25,Ppil1,Ppil1,Ppil1,Acp5,Ppil1,Ppil1,Ppil1,Fbxo32,Spata13,Ppil1,Ppil1,Mgat5,E030030I06Rik,Acp5,Tmsb4x,Mgat5,Ppil1,Sp110,Acp5,Acp5,Alkbh6,Spata13,Ppil1,Mgat5,Mgat5,Idh3b,Mgat5,Ucp2,E030030I06Rik,Enpp6,Mgat5,E030030I06Rik,Ppil1,Ppil1,Ppil1,Ddx25,Ppil1,H2-K1,Mgat5,Acp5,Acp5,Ppil1,Acp5,Spata13,Spata13
Fbxo32,Fbxo32,Fbxo32,Acp5,Acp5,Fbxo32,Mgat5,Cst3,Mpnd,H2-K1,Spata13,Atp6v0a2,Mgat5,Mgat5,Mgat5,Mgat5,Mgat5,Pef1,A430093F15Rik,Mpnd,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Mgat5,Acp5,Acp5,Fbxo32,Ddx25,Fbxo32,Ift20,Ift20,Dnaja4,Ddx25,Mgat5,Nrd1,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Fbxo32,Acp5,Ddx25,Fbxo32,Ift20,Ift20,H2-K1,Plekha1,Mgat5,E030030I06Rik,Gpc1,Acp5,Gpc1,Mgat5,Mgat5,Mgat5,H2-K1,Fbxo32,Cd8a,H2-K1,Surf1,H2-K1,Idh3b,Nucb2,E030030I06Rik,H2-K1,H2-K1,Fbxo32,Ift20,Mgat5,Pef1,Fbxo32,Pef1,H2-K1,Cd8a,Mgat5,Fbxo32,Mgat5,Fbxo32,Gimap1
Mgat5,Mgat5,Mgat5,Fbxo32,Fbxo32,Ddx25,Gpc1,Klre1,Pim2,4930581F22Rik,Mgat5,Plekha1,Gimap1,H2-K1,H2-K1,Gimap1,Gimap1,Cd8a,H2afz,Gngt2,Ddx25,Ddx25,Ift20,Ddx25,Ddx25,Ift20,Ddx25,Ift20,H2-K1,Fbxo32,Ddx25,Ddx25,Ift20,Ddx25,Il2rg,Il2rg,Ddx25,Mgat5,H2-K1,Cstad,Mgat5,Ift20,Ift20,H2-K1,Ddx25,Ddx25,Mgat5,Mgat5,Dnaja4,Il2rg,Psmg3,Psmg3,Cd200,H2-K1,Mgat5,Zfand3,Mgat5,Pde6d,H2-K1,H2-K1,H2-K1,Gpc1,Ddx25,Psmg3,Cd8a,Dapk3,Cd8a,Tmsb4x,H2-K1,Aff3,Cd8a,Adgre5,Ddx25,Hmox2,H2-K1,Ptpn18,Ddx25,Pim2,Nfe2l2,Lax1,Cd8a,Ddx25,Cd8a,Mgat5,Cstad
H2-K1,Raver1,H2-K1,Alkbh6,Alkbh6,Ift20,Gimap1,,Nfe2l2,Urgcp,Gpc1,Rpp21,Psmg3,Pef1,Ift20,Psmg3,Tbcd,Psmg3,Adgre5,Lax1,Ift20,Ift20,Psmg3,Ift20,Ift20,Psmg3,Ift20,Psmg3,Pef1,Alkbh6,Mgat5,Ift20,Hmox2,Ift20,Hmox2,Hmox2,Gpc1,H2-K1,Ptpn18,Arhgef3,H2-K1,Hmox2,Psmg3,Pef1,Hmox2,Hmox2,H2-K1,Ptpn18,Ddx25,Hmox2,Hmox2,Sh3bgrl3,Grk5,Pef1,B3gnt2,Arhgef3,H2-K1,Ube2f,Cd8a,Raver1,Cd8a,Gimap1,Psmg3,Ptpn18,Il2rg,2210016F16Rik,Il2rg,Ubb,Metrnl,Itgb1,Psmg3,Chst2,Ift20,Pim2,Raver1,Manbal,Ift20,Nfe2l2,Crybb1,Gpr18,Lax1,Ift20,Ptpn18,Ube2s,Lax1
Raver1,Pef1,Pef1,Mgat5,Mgat5,Hmox2,Raf1,,Arhgdib,Anapc11,Gimap1,Adgre5,Ptpn18,Ift20,Psmg3,Arhgef3,Cd8a,Ptpn18,Lsm4,Nfe2l2,Psmg3,Psmg3,Hmox2,Psmg3,Psmg3,Hmox2,Psmg3,Hmox2,Cd8a,Mgat5,H2-K1,Psmg3,Il2rg,Psmg3,Meaf6,Pim2,Tppp,Ptpn18,Smim20,Notch3,Pef1,Il2rg,Hmox2,Cd8a,Il2rg,Il2rg,Cd8a,Smim20,Tm6sf1,Pim2,Il2rg,Hmox2,Cd247,Cd8a,Siah3,Scimp,Pef1,Uggt1,Psmg3,Pef1,Ptpn18,Raf1,Hmox2,Il2rg,Hmox2,Icam1,Hmox2,Arid5a,Acoxl,H2-K1,Mpnd,Hsd11b1,Hmox2,Meaf6,Pef1,Smim20,Psmg3,Smim20,Inip,Gm19705,Nfe2l2,Psmg3,Mpnd,Gimap1,Tcp11l2
Pef1,Cd8a,Cd8a,H2-K1,H2-K1,Il2rg,Scimp,,Meaf6,Ocel1,Raf1,Ikzf2,Arhgef3,Psmg3,Ptpn18,Nfe2l2,Parp11,Pim2,Plin2,Gpr18,Hmox2,Hmox2,Il2rg,Hmox2,Hmox2,Il2rg,Hmox2,Il2rg,Psmg3,H2-K1,Pef1,Hmox2,Pim2,Hmox2,Srrd,Szrd1,Nrd1,Smim20,Tcp11l2,Bin1,Cd8a,Pim2,Il2rg,Ift20,Pim2,Pim2,Ift20,Rasgef1a,Gpc1,Meaf6,Pim2,Lax1,Rpp21,Ptpn18,Arhgef3,Il2rg,Cd8a,Ptpn18,Ptpn18,Cd8a,Il2rg,Cd8a,Pim2,Hmox2,Lax1,Ccdc97,Nfe2l2,Ccdc97,Arhgef3,B3gnt2,Hmox2,,Il2rg,Srrd,Cd8a,Rasgef1a,Hmox2,Tfe3,Cyth1,Cyth1,Gpr18,Hmox2,Gngt2,Thap7,Pde2a
Cd8a,Psmg3,Psmg3,Pef1,Pef1,Pim2,Nfe2l2,,Vdac3,Gdi1,Chtf8,Ggh,Nfe2l2,Ptpn18,Hmox2,Gpr18,Arhgef3,Manbal,Ikzf2,Tcp11l2,Il2rg,Il2rg,Pim2,Il2rg,Il2rg,Pim2,Il2rg,Pim2,Sh3bgrl3,Raver1,Cd8a,Il2rg,Meaf6,Il2rg,Szrd1,Vdac3,Cstad,Tcp11l2,Rasgef1a,Vav2,Ift20,Meaf6,Pim2,Psmg3,Meaf6,Meaf6,Ptpn18,Crybb1,Tppp,Szrd1,Meaf6,Nfe2l2,Adgre5,Il2rg,Bcl2l11,Lax1,Nfe2l2,Ndufa10,Il2rg,Psmg3,Ndufv3,Arhgef3,Meaf6,Lax1,Gpr18,Nr4a1,Gpr18,Gadd45b,Ube2e2,Commd10,Nfe2l2,,Pim2,Szrd1,Ift20,Vdac3,Il2rg,Tm2d2,Cst3,Fam149b,Gm19705,Il2rg,Lax1,Cstad,Gimap3
Psmg3,Ptpn18,Ptpn18,Cd8a,Cd8a,Meaf6,Coro1a,,Bloc1s2,Vav2,Nrd1,Pepd,Gpr18,Drap1,Manbal,Gimap3,Nfe2l2,Gpr18,Sft2d1,Rasgef1a,Pim2,Pim2,Meaf6,Pim2,Pim2,Meaf6,Pim2,Meaf6,Ptpn18,Pef1,Ift20,Pim2,Srrd,Pim2,Vdac3,Psmb9,Arhgef3,Rasgef1a,Inip,Pde2a,Ptpn18,Srrd,Meaf6,Sh3bgrl3,Srrd,Szrd1,Sh3bgrl3,Inip,Tbcd,Vdac3,Szrd1,Gpr18,Rsph3b,Manbal,Nfe2l2,Nfe2l2,Gpr18,Arid5a,Hmox2,Ptpn18,Lax1,Pde2a,Szrd1,Gpr18,Nfe2l2,Rsph3b,Lax1,Rdm1,Camk2d,Arhgef3,Gpr18,,Meaf6,Vdac3,Sh3bgrl3,Inip,Pim2,Szrd1,Gm14718,Maf,Zfp839,Pim2,Gpr18,Arhgef3,Tgfbrap1
Sh3bgrl3,Il2rg,Mpnd,Ift20,Ift20,Szrd1,Gimap3,,Atp5o,Txnl4a,Arhgef3,Ublcp1,Gimap3,Hmox2,Nfe2l2,Lnx2,Gpr18,Nfe2l2,Abhd6,Tsta3,Meaf6,Meaf6,Srrd,Meaf6,Meaf6,Srrd,Meaf6,Srrd,Il2rg,Cd8a,Ptpn18,Meaf6,Szrd1,Meaf6,Psmb9,Atp5o,Notch3,Crybb1,Cyp17a1,Vwa1,Manbal,Szrd1,Srrd,Ptpn18,Szrd1,Vdac3,Mpnd,Atp5o,Nrd1,Psmb9,Vdac3,Arhgdib,Myl12b,Lax1,Arid5a,Smim20,Arhgdib,Sp100,Lax1,Il2rg,Gpr18,Gimap3,Vdac3,Nfe2l2,Smim20,Dnmt3a,Gpr107,Gimap4,Rgs1,Msra,Crybb1,,Szrd1,Psmb9,Drap1,Bloc1s2,Meaf6,Snw1,Maf,Tmem167b,Cyth1,Meaf6,Arhgdib,Scimp,Nr4a1
