,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.40772516,-0.3105008602142334,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.55767,-0.3198357820510864,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,1.2611607,-0.13206875324249268,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.42346478,-0.15753674507141113,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.9419903,-1.2730944156646729,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,10.303171,-6.165602684020996,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.469582,-0.1859269142150879,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.84299254,-0.6149951219558716,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.005704992,-5.853468418121338,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.683209,-5.73560905456543,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09046291,-0.7126767635345459,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.15960786,-0.010128974914550781,False
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.1220381,-0.8297286033630371,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,199.88597,-0.3946247100830078,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.20154472,-0.2423173189163208,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.632596,-2.091749906539917,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.12382037,-3.5771336555480957,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1118207,-6.118106842041016,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,6.608458,0.45142418146133423,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.13337146,-0.26270806789398193,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.404796,-0.37190818786621094,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.4323574,-0.8505899906158447,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.3214293,-0.8843597173690796,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.2658199,0.029388904571533203,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.3851023,-0.3111652135848999,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.23724069,-0.9478545188903809,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.735601,-1.573117733001709,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.04884151,-7.336254119873047,False
