wilcoxon,t-test,t-test_overestim_var
Tmsb4x,Ccl5,Ccl5
Ctsd,Ctsd,Ctsd
Abracl,Abracl,Abracl
Ccl5,S100a11,Tmsb4x
Sh3bgrl3,H2-D1,S100a11
S100a11,Myl6,Myl6
Myl6,Tmsb4x,Sh3bgrl3
Nkg7,Sh3bgrl3,Nkg7
S100a10,Nkg7,Atp5h
Cyba,Atp5h,Cyba
Atp5h,Cd2,H2-D1
Arhgdib,Gimap4,S100a10
Ms4a4b,Cyba,Arhgdib
S100a13,S100a13,S100a13
Cd2,Ms4a4b,Cd52
H2-D1,Cd52,Ms4a4b
Myl12a,Arhgdib,Cd2
Cd52,Tspo,Gimap4
Tspo,Epsti1,Tspo
Gimap4,Serf2,Epsti1
Cdc42,Myl12a,Lsp1
Pfn1,S100a10,Myl12a
Epsti1,Itm2b,Cdc42
Serf2,Cx3cr1,Serf2
Itm2b,Lsp1,Rac2
Arpc1b,Rac2,Capzb
Rac2,Capzb,Itm2b
Lsp1,Itgax,Cfl1
Capzb,Klrd1,Arpc3
Cfl1,Cdc42,Pfn1
Arpc3,Arpc3,Crip1
Oaz1,Wdr95,Lgals1
Laptm5,Laptm5,Laptm5
S100a4,Klrg1,Calm1
Crip1,Taldo1,S100a4
Fxyd5,Arpc1b,Gzmb
Mcm6,Mcm3,Arpc1b
Calm1,Pfn1,Klrd1
Lgals1,Sept1,Oaz1
Taldo1,Cfl1,Fxyd5
Coro1a,Mcm6,Mcm3
Mcm3,S1pr5,Mcm6
Sept1,Fxyd5,Taldo1
Dad1,Oaz1,Sept1
Ndufa13,Mcm2,S100a6
Cd3g,Zeb2,Itgax
Hcls1,Crip1,AW112010
AW112010,Calm1,Coro1a
Arpc5,S100a4,Rbm3
S100a6,Gimap7,Arpc5
Actg1,Dad1,Klrg1
Klrd1,Hcls1,Cx3cr1
Arpc2,Srgn,Wdr95
Sem1,Arpc5,Mcm2
Actb,Sem1,Sem1
Gimap7,Gzmb,Cd3g
Srgn,Lgals1,Actr3
B2m,AW112010,Hcls1
Sin3b,Ndufa13,Srgn
Mrpl33,Mcm4,Gimap7
Arpc4,Cd3g,Plek
Mcm2,Ccl4,Rap1b
Cox6c,Coro1a,Dad1
Krtcap2,Krtcap2,Sin3b
Dap,Sp100,Mcm4
Mcm4,Plek,Actb
Actr3,Rbm3,Actg1
Hnrnpf,Ung,Arpc4
Gzmb,Actr3,Krtcap2
Rap1b,Rap1b,Ndufb7
Ndufa1,Ctsw,Ndufa13
Rbm3,S100a6,Emp3
Gmfg,Sin3b,Ctsw
Klrg1,F2r,Gmfg
Ndufb7,Dap,B2m
Plek,Actb,Dap
Cotl1,H2-K1,Anxa2
Ctsw,Arpc4,Cotl1
Itgax,Rhoa,Ndufa1
Emp3,Capn2,Zeb2
Arf5,Hsd11b1,Dbi
Sp100,Gmfg,Rhoa
Ppp1ca,Ndufa1,Sp100
Tmed9,Tmed9,Ung
H2-K1,Il18rap,Mrpl33
Tmem50a,Gzmk,Ccl4
Pomp,Cotl1,Cd47
Sec61b,Fasl,Reep5
Cd47,Tmem50a,Pomp
Psmb3,B2m,H2-K1
Cnn2,Ndufb7,Atox1
Hsd11b1,Actg1,Sec61b
Rhoa,E2f1,Hsd11b1
Gnas,Mrpl33,Cd8b1
Ly6c2,Emp3,Arf5
Clic1,Ccl3,Hnrnpf
Cd8b1,Ap1s2,Cox6c
Dbi,Atox1,S1pr5
Gabarapl2,Pomp,Cd48
Arl6ip5,Itgal,Tmem50a
Ubl5,Bhlhe40,Higd1a
Spcs2,Gabarapl2,Arl6ip5
Atox1,Cd47,Gzmk
Rpa2,Cxcr6,Tmed9
Srp14,Arf5,Pycard
Itgal,Atp2b1,Capn2
Prdx1,Cox6c,Itgal
Higd1a,Gzma,Rpa2
Gzmk,Ntan1,Arpc2
Gzma,Sec61b,Clic1
Wdr95,Pld3,Ppp1ca
Hcst,Ccr5,Itgb2
Cd48,Klrc1,Psmb3
Ppib,Anxa2,Gzma
Psmb10,Arpc2,Gabarapl2
Itgb2,Cd8b1,Bhlhe40
Ntan1,Rpa2,E2f1
Ccl4,Arl6ip5,Psmb10
Ier2,Itgb2,Ntan1
Cx3cr1,Dbi,Klrc1
Cd3d,Psmb10,Il18rap
Id2,Hnrnpf,Calm3
Reep5,Reep5,F2r
Ung,Cdca7,Prdx1
Ifngr1,Lpin1,Atp2b1
Pycard,Gramd3,Sec61g
Lcp1,Ppp1ca,Ubl5
Chmp2a,Tbx21,Ifngr1
Tipin,Higd1a,Hcst
Arl2bp,Ifngr1,Pcna
Selplg,Nmb,Anxa6
Bhlhe40,Slamf7,Cxcr6
Sec61g,Cd48,Id2
Vasp,Ptger4,Ppib
Brk1,5033430I15Rik,Cnn2
Trac,Fam49a,Eif1
Ucp2,Gm8369,Gramd3
Capn2,Psmb3,Cd3d
Zyx,Arl2bp,Vasp
Cd3e,Pycard,Ahnak
Mcm5,Snx10,Ap1s2
Sub1,Icam1,Gnas
Gramd3,4930570N18Rik,Spcs2
Slamf7,Clic1,Gm8369
Tmbim6,Eif1,Cdca7
Anxa2,Sec61g,Pld3
Gm8369,Hcst,Arl2bp
Pcna,Spcs2,Slamf7
Ctla2a,Btbd10,Sub1
Sars,Vasp,Ccr5
Eif1,Brk1,Chmp2a
Prf1,Lamb3,Ctla2a
Klrc1,Cnn2,Mcm5
1810037I17Rik,Ubl5,Tram1
Dnajc9,Tram1,Trac
Sf3b6,Dapk2,Tipin
Psma1,Id2,Zyx
Tram1,Gnas,Fasl
Hells,Lfng,Tbx21
