wilcoxon,t-test,t-test_overestim_var
Mcm5,Hells,Mcm5
Dut,Mcm5,Hells
Mcm6,Lig1,Mcm6
Hells,Ung,Lig1
Lig1,Mcm2,Tipin
Tipin,Mcm4,Dut
Mcm2,Mcm6,Mcm2
Pcna,Tipin,Mcm4
Mcm7,Dut,Mcm7
Mcm4,Mcm7,Pcna
Mcm3,Rfc3,Mcm3
Slbp,Mcm3,Ung
Gmnn,Tcf19,Gmnn
Dnajc9,Pcna,Slbp
Rpl14,Cdca7,Rfc3
Orc6,Clspn,Tcf19
Ung,Gmnn,Clspn
Rfc3,Orc6,Dnajc9
Tcf19,Slbp,Orc6
Siva1,Prim1,Cdca7
Ranbp1,Siva1,Siva1
Npm1,Dnajc9,Prim1
Clspn,E2f1,Ranbp1
Prim1,Chaf1a,Rpl14
Cdca7,Ranbp1,E2f1
Rps20,Cdca7l,Chaf1a
Rpl10a,Rrm2,Nsd2
Rps28,Nsd2,Cdca7l
Hsp90ab1,Rad51ap1,Npm1
Rps2,Rmi2,Rrm2
Rps18,Dtl,Dtl
Dnmt1,Mybl2,Dnmt1
Dtl,Fbxo5,Cbx5
Usp1,Cbx5,Cdt1
Nsd2,Rpl14,Fen1
Rpl13,Dnmt1,Rps2
Mif,Donson,Rps28
E2f1,Ccne1,Rps20
Cdt1,Fen1,Usp1
Rpl38,Cdc6,Rbmxl1
Rbmxl1,Npm1,Hsp90ab1
Rrm2,Cdt1,Rpl10a
Cisd1,Cdc45,Ccne1
Rpl8,Gins1,Mybl2
Rps16,Rbmxl1,Rpl13
Cdca7l,Rfc1,Donson
Atp5g1,E2f8,Rad51ap1
Chaf1a,Rfc4,Rps18
Rps27a,Wdr76,Rfc4
Fen1,Cenps,Fbxo5
Nasp,Dhfr,Nasp
Rpl5,Usp1,Rfc1
Cbx5,Hsp90ab1,Rmi2
Atad2,Rps28,Atad2
Smc6,Atad2,Atp5g1
Snrpd1,Chaf1b,Dhfr
Dctpp1,Atad5,Rpl38
Rfc1,Timeless,Cenps
Rps5,Nasp,Chaf1b
Rfc4,Rpl13,Dctpp1
Ccne1,Rps20,Cisd1
Rpl36,Shmt1,Wdr76
Ssrp1,Rps2,Cdc6
Nme1,Wee1,Rfc2
Chaf1b,Dck,Rps27a
Rpl27a,Rpl38,Mif
Rpl22,Dctpp1,Rpl5
Rps8,Rps18,Cdc45
Cenps,Rpl10a,Smc6
Rfc2,Cisd1,Snrpd1
Rpl12,Tyms,Timeless
Smc3,Rfc2,Rps16
Hspe1,Atp5g1,Gins1
Dck,Rif1,Ssrp1
Dhfr,Rrp1b,Dck
Rpl6,Mettl1,Smc3
Rpl3,Tk1,Tyms
Rpl10,4930579G24Rik,Pa2g4
Eef1g,Mif,Nme1
Pa2g4,Mrpl14,Fbl
Tyms,Smc6,Nap1l1
Uhrf1,Rps27a,Rpl8
Snu13,Fbl,Mrpl14
Gins2,Pa2g4,Atad5
Rps17,Smc3,Tk1
Bri3,Ssrp1,Rpl7
Tuba1b,Uhrf1,Rpl27a
Baz1b,Fignl1,Rpl22
Sumo2,Psmc3ip,Hat1
Hsp90aa1,Esco2,Rif1
Ubtf,Mcm10,E2f8
Fbl,Hat1,Uhrf1
Trir,Snrpd1,Rps5
Mrpl14,Wdhd1,Rpl10
1810037I17Rik,Pgp,Tuba1b
Rpl7,Top2a,Bri3
Tk1,Rps16,Rpl6
Set,Rpl5,Rrp1b
Gins4,Pola2,Gins2
Hat1,Gins2,Nop56
Pebp1,Parp1,Ubtf
Rps3,Cdk2,Ppp1r14b
Rpl30,Bri3,Gins4
Donson,Ppp1r14b,Sumo2
Timeless,Exosc5,Rbbp4
Eri1,Ncapg2,Rpl36
mt-Nd2,Pkig,Pgp
Nap1l1,Srm,Pebp1
C1qbp,Rpl27a,Parp1
Wdr76,Nop56,Fignl1
Dek,Gins4,Trir
Ndufab1,Ubtf,Top2a
Parp1,Nup62,Eef1g
Rpl11,Nme1,Rpl35a
Ezh2,Eri1,Hspe1
Rpl36a,Pola1,Rps17
Rpl37,Ncapd3,Eri1
Rpl15,Rpl36,Hsp90aa1
Nxt1,Cnot9,Exosc5
Rbbp4,Mms22l,C1qbp
Rps19,Tada2a,Nup62
Mybl2,Aunip,Wee1
Nup62,Rps5,Ndufab1
Rps21,Lap3,Slc25a4
Nop56,Rpl22,Set
Ppp1r14b,Pebp1,1810037I17Rik
Pgp,Nap1l1,Rps8
Rif1,Rbbp4,Ncapg2
Rpl35a,Akip1,Mms22l
Cdc45,Tuba1b,4930579G24Rik
Rpn1,Rpl7,mt-Nd1
mt-Nd1,E2f3,Pola2
Rps3a1,Rpl8,Psmc3ip
Mtch1,Rpl6,Rpa2
Rpl41,Pold2,Rpl15
Slc25a4,Pla2g12a,Cdk2
Hnrnpab,Pold3,Akip1
Top2a,C1qbp,Nxt1
Srsf2,Hsp90aa1,Shmt1
Fbxo5,Rps8,Cnot9
Topbp1,Nxt1,Rps3
Atp5g2,Tfdp1,Srm
Lsm8,Nup43,Hspa9
Rps15,Dscc1,Baz1b
Exosc5,Rpl10,Pola1
Rpl27,Pno1,Mtch1
Rpa2,Ndufab1,Hnrnpd
Suz12,Rpl35a,Pold2
Rps12,Hspe1,Ncapd3
Rplp2,Trir,Rpl11
Mms22l,Hspa9,Tfdp1
Rrm1,Paxip1,Wdhd1
Hnrnpu,Hirip3,Rps19
Hspa9,Arl6ip6,mt-Nd2
Rad51ap1,Mthfd1,Srsf2
Tfdp1,E2f7,Mcm10
Akip1,Timm8a1,Bola2
Mrpl18,Rps17,Gar1
Rps23,Set,Pno1
Pole4,Sumo2,Rpl3
Gar1,Gar1,Timm8a1
Cdc6,Naa25,Dek
Bola2,Syce2,Snu13
Rps4x,1810037I17Rik,Pold3
Rpl9,Pold1,Arl6ip6
Rpl22l1,Baz1b,Topbp1
Wnk1,Eef1g,Pole4
Mcmbp,Ctps,Hnrnpab
Dtymk,Nelfe,Suz12
Rpl31,Atm,Lap3
Hnrnpd,Mtch1,Rpl27
Casp8ap2,Mbd4,Rrm1
Pold2,Rpa2,Mettl1
Pno1,Bard1,Dynll2
Atxn1,Ppat,Nup43
Arl6ip6,Dynll2,Cdk4
Atad5,Suz12,Pold1
Ncapg2,Topbp1,Rpl18
Rpl4,Pole4,Ezh2
Timm8a1,Rpain,Nelfe
Fabp5,Tppp3,Mrpl18
Rpl18,Exo1,Rpl36a
Rpl17,Slc25a4,Pla2g12a
Fignl1,Rpl3,Lsm8
Dynll2,Hnrnpd,Rpn1
Nelfe,Vkorc1l1,Rplp2
Rpl32,mt-Nd1,Dscc1
Jund,Ppp4r1,Rpl12
Tceal9,Suclg2,Dtymk
Rack1,Fabp5,E2f3
Eef1d,Rrm1,Syce2
Rrp1b,Rps19,Paxip1
Ncapd3,Zgrf1,Rps23
Gins1,Rpl15,mt-Nd3
Pold1,Snu13,Atxn1
Rpl28,Rps3,Fabp5
Ldha,Atxn1,Jund
Pola1,Bola2,Rpl9
Cdk4,Srsf2,Mthfd1
Dpy30,Rpl11,Atp5g2
Rpl29,Gm47283,Wnk1
Ncf4,mt-Nd2,Casp8ap2
Cnot9,Umps,Esco2
Rmi2,Skp2,Ppat
Rps25,Cdk4,Eef1b2
Srm,Dtymk,Rpl37
Hdac2,Hnrnpab,Dpy30
Hnrnpf,Rpl27,Paics
Rplp1,Nup155,Rpl22l1
Rps7,Naa40,Rplp1
Arglu1,Dek,Rpl41
Serbp1,Mtrr,Rps3a1
Paics,Pkmyt1,Hirip3
Pola2,Rpn1,Mcmbp
Mydgf,Casp8ap2,Rps21
Cyb5b,Synj1,Rpain
Pold3,Chchd4,Ldha
Rpl23,Lsm8,Gm47283
Smc2,Endog,Rps12
Syce2,Rpl36a,Suclg2
Eef1b2,Pfas,Tceal9
Cdk2,Ezh2,Rps15
Rps15a,Slf2,Tagln2
Rpl26,Paqr4,Rpa3
Rpsa,Rplp2,Pkig
mt-Nd3,Mrpl18,Atm
Rplp0,Gnl3,Aunip
Timm50,Rpl18,Exosc7
Snrpe,Rpl12,Pkmyt1
Tpi1,Agpat5,Umps
Fam162a,Osgin2,Pgk1
Rps6,Exosc7,Bard1
Gnl3,Paics,Rpl29
Exosc7,Ncoa2,Cyb5b
Mis18a,Mrps5,Eef1d
Rpl35,Wnk1,Rpl23
Uck2,Smyd2,Rpl31
Thrap3,Tceal9,Mrps5
Ppil1,Mif4gd,Mif4gd
Rpl7a,Rps23,Gnl3
Nme2,Mcmbp,Tada2a
Mif4gd,Rpl37,Rps25
Gm47283,Jund,Chchd4
Tagln2,Rps15,Ctps
Tubb5,Dhrs13,Tpi1
Ddost,Apex1,Mis18a
Rpia,Atp5g2,Thrap3
Pgk1,Usp37,E2f7
Cnbp,Vps9d1,Timm50
Nup43,Dpy30,Rack1
Aldoa,Rad51,Naa25
Rpa3,Rpa3,Arglu1
Drg1,Gm9803,Cycs
Mrps5,Mis18a,Agpat5
Tkt,Mt1,Rpl4
Pkmyt1,Rpl9,Rplp0
Atp2a2,Ehmt1,Rpl28
Nop10,Cyb5b,Rpl30
Kpna3,Bag2,Atp2a2
Lap3,Rpl41,Endog
Snrnp70,Rpl22l1,Hnrnpu
Psmc3ip,Zmynd19,Cnbp
Mrpl34,Baiap2,Mt1
Cycs,Timm9,Asf1a
Snrpb,Brca1,Timm9
Ubap2l,Ldha,Naa40
Magohb,Atp2a2,Pfas
Bod1l,Rps21,Rpl26
Sf3b4,Lair1,Rad51
Rps13,Asf1a,Rpl17
Rtf1,Rplp1,Cdv3
Ppat,Timm50,Ppil1
Alyref,mt-Nd3,Utp18
Mt1,Pask,Rps4x
Cfdp1,Jpt2,Tkt
Tubg1,Pusl1,Baiap2
Rexo2,Gpr180,Tppp3
Atp2b1,Cdip1,Ncoa2
Txndc9,Arglu1,Synj1
E2f8,Jade1,Hdac2
Wdhd1,Mybbp1a,Mybbp1a
Nsun2,Dxo,Apex1
Umps,Tmem201,Rps7
Cdv3,Ipo4,Exo1
Nrm,Utp18,Usp37
Srsf10,Pbk,Rpl37a
mt-Atp8,Tpi1,Rpsa
Utp18,Rpl31,Slf2
Asf1a,Tagln2,Nolc1
Tmem147,Slc19a1,Tubg1
Dscc1,B3galt6,Paqr4
Gtf2a2,Fancf,Lair1
Rpl23a,Rad54l,Ehmt1
Mthfd1,Tbl1x,Zgrf1
Higd1a,Nolc1,Rpia
4930579G24Rik,Rpl23,Alyref
Timm9,Acaca,Mbd4
Gart,Rpl29,Fam162a
Snrnp40,Rpl30,Kpna3
Bri3bp,Pgk1,Tbl1x
Nudt19,Tubg1,Aldoa
Rps24,Rps3a1,Mydgf
Eif3b,Rps12,Osgin2
Gm26699,Fasn,Tspan3
Cinp,Prkar2a,Brca1
Nolc1,Nanos1,Gart
Tmem109,Tspan3,Snrnp70
Rad51,Eef1b2,Cenpk
Rps14,Eef1d,Cfdp1
Suclg2,Rps25,Zmynd19
Smarcc1,Cenpk,Hnrnpf
Paxip1,Thrap3,Nme2
Mrpl42,Cdv3,Higd1a
Cenpk,Gm14296,Uck2
Ubxn2a,Gart,Magohb
