,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.26268393,0.5180834233760834,True,0.3124462278071244,1.33252516237683,0.3607864409312716,9.180626699426474,0.1561695472151041,0.07255339622497559,0.21951450407505035,0.47671130945239776,0.0,0.0,0.34119214843711965,0.1667468877003737,0.5789749816638128,0.24019954562370852,2.162423458128004
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.2992591,-0.4191420078277588,False,,,,,,,,,,,,,,,
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.59821826,-0.7763819694519043,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.30990568,0.26450973749160767,True,0.4481845829233529,0.8839180083432194,0.3312383562044207,10.938734309235393,0.23418104723095895,0.14445936679840088,0.32385697960853577,0.4618534006177618,0.0,0.0,0.37549408477998264,0.38601423071250984,1.1169602008986061,0.26657260663026006,2.4154957547197533
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.1965871,-0.3753851652145386,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.819546,-4.667962551116943,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.3962705,-0.5749648809432983,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.86090446,-0.19934117794036865,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.005045068,-2.882469415664673,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,5.280219,-4.326966285705566,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.092261694,-0.24307668209075928,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.11723983,0.714646190404892,True,1.1674054340649285,2.1032815752430696,0.19045081622676807,15.970950463835841,0.05421248756349087,0.17921510338783264,1.7933911085128784,0.8751508401618622,0.0,0.0,0.4739634624833302,0.4245048958335613,4.202639275326811,0.08737439602630538,4.53120478711177
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.72767496,-0.5629221200942993,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,-21.407873,0.1599143147468567,True,0.0059788522425416385,0.0008051653566561001,0.14153576481577695,19.593861077449688,241.78323608398432,1.3296083211898804,0.009376093745231628,0.20270898807090232,0.0,0.0,2.9530096313962665e-05,5.978726754027141,0.026881334821468796,1.07108411402977,5.148253135200469
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.22116673,-0.01594078540802002,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.52047706,-0.19858086109161377,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.04635268,-0.62261962890625,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1456347,-1.2025489807128906,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.859332,0.8166810870170593,True,0.05604387356144745,0.022678934620451428,0.10102553629115212,22.836296860555844,8.044559454917907,0.9993671774864197,0.13044039905071259,0.5410961633013264,0.0,0.0,0.1671731099381188,2.304535024566206,0.3444700520003921,0.18409089408748164,5.755252527994534
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.099683985,-0.2484276294708252,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.345945,-0.8568532466888428,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.2166834,-1.0469846725463867,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.2920045,-2.631277084350586,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.2776929,-0.05065584182739258,False,,,,,,,,,,,,,,,
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.6805241,-1.2237391471862793,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.29182327,-1.3968861103057861,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.684431,-1.3012230396270752,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.05404711,-4.432422161102295,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.7753192,-0.8048949241638184,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.6660179,-0.33759820461273193,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,2.0898829,-0.28587090969085693,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.098550715,-2.5538899898529053,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,9.5043125,-0.7836400270462036,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,9.924145,0.6922231316566467,True,0.058628097997728786,0.009090393004363597,0.1486316478242873,21.924700904314555,9.409435558319093,1.13364839553833,0.05421597883105278,0.17575609832034586,0.0,0.0,0.43713806928203347,5.876181539803446,0.18802615363905528,0.6884729090415281,5.260975532906463
