,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.45172128,-0.22163188457489014,False,,,,,,,,,,,,,,,,0.0755344033241272
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.8495384,0.3961355686187744,True,0.07726797028250544,0.2406538455598376,0.2734457288467143,10.311193491001838,1.8712137973308565,0.07442750036716461,0.056381043046712875,0.2112493083626553,0.0,0.0,0.381784739283726,0.22097503341745633,0.1719721811823547,0.9161365665765998,2.6981125432111295,0.4052234888076782
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.64793915,-1.1899151802062988,False,,,,,,,,,,,,,,,,-1.1075479984283447
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.50106007,-1.9035325050354004,False,,,,,,,,,,,,,,,,0.017911791801452637
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.4322546,0.10411590337753296,True,0.20784739198126376,0.20547816208513167,0.29795680496563226,15.273591155687894,0.8956044602394104,0.24383901059627533,0.12864376604557037,0.21713962434827463,0.0,0.0,0.15666565747779798,0.9313501676946244,0.5491330058410251,1.0682345051364166,2.4452912483235623,0.12856978178024292
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,7.8522058,-5.319321155548096,False,,,,,,,,,,,,,,,,-2.4008986949920654
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.41736674,-1.6756181716918945,False,,,,,,,,,,,,,,,,-0.7670150995254517
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,1.2033778,-0.46621203422546387,False,,,,,,,,,,,,,,,,-0.3543647527694702
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0034692287,-3.7132644653320312,False,,,,,,,,,,,,,,,,0.040274620056152344
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,11.882508,-2.3639113903045654,False,,,,,,,,,,,,,,,,-2.3633108139038086
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.120006025,-3.868619441986084,False,,,,,,,,,,,,,,,,-0.01176607608795166
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.09744399,0.28550636768341064,True,0.7825104801989604,2.4033128085723954,0.18632205991221967,15.724201434110464,0.1557742486149073,0.10895411670207977,0.9914505481719971,0.30638616762378384,0.0,0.0,0.4624429394534858,0.2799763128780837,2.33457167844834,0.5809618512123901,3.4257164067133914,0.35017144680023193
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.6640457,-0.38480234146118164,False,,,,,,,,,,,,,,,,-0.37309300899505615
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,80.25094,-0.8919003009796143,False,,,,,,,,,,,,,,,,-0.7806066274642944
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.16760278,-0.05086624622344971,False,,,,,,,,,,,,,,,,-0.00015556812286376953
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.45680022,-0.22656261920928955,False,,,,,,,,,,,,,,,,-0.19294869899749756
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.06296503,-2.315023183822632,False,,,,,,,,,,,,,,,,0.05083310604095459
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1373035,-1.8947937488555908,False,,,,,,,,,,,,,,,,-1.5950517654418945
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.3631463,-0.302750825881958,False,,,,,,,,,,,,,,,,0.1649080514907837
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.39401197,-0.5638916492462158,False,,,,,,,,,,,,,,,,-0.08925271034240723
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.2960315,-0.5429263114929199,False,,,,,,,,,,,,,,,,-0.517896294593811
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.0246738,-1.6658878326416016,False,,,,,,,,,,,,,,,,-1.5896291732788086
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.996363,-0.8797649145126343,False,,,,,,,,,,,,,,,,-0.8797364234924316
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.4569966,-0.4939911365509033,False,,,,,,,,,,,,,,,,-0.438285231590271
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.5617672,-1.675948143005371,False,,,,,,,,,,,,,,,,-1.480745792388916
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.368612,-1.3971176147460938,False,,,,,,,,,,,,,,,,-0.1877295970916748
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.996213,-0.867607593536377,False,,,,,,,,,,,,,,,,-0.8486156463623047
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.016989108,-4.165132522583008,False,,,,,,,,,,,,,,,,-0.054587602615356445
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,2.3548498,-0.5764836072921753,False,,,,,,,,,,,,,,,,-0.570107102394104
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.3957645,-0.5230578184127808,False,,,,,,,,,,,,,,,,-0.5010011196136475
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.5155324,-0.27712297439575195,False,,,,,,,,,,,,,,,,-0.19113492965698242
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.058079347,-2.4185471534729004,False,,,,,,,,,,,,,,,,0.005330026149749756
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.7790012,-1.0518088340759277,False,,,,,,,,,,,,,,,,-0.9632883071899414
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,18.432888,0.9543871507048607,False,0.1555191330773119,0.013394308824380058,0.17998100952853688,21.38362226907813,7.689713859558106,2.684748649597168,0.1571107804775238,0.4132782322815127,0.0,0.0,0.46525407552312764,10.644559893149724,0.5929606371912464,0.2538677576866873,4.368999813218708,0.9544321596622467
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.67657644,-0.7269301414489746,False,,,,,,,,,,,,,,,,-0.7265048027038574
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.269534,-0.427675724029541,False,,,,,,,,,,,,,,,,-0.4139970541000366
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.27063242,-0.5663490295410156,False,,,,,,,,,,,,,,,,-0.439769983291626
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.579313,-0.5958787202835083,False,,,,,,,,,,,,,,,,-0.5687700510025024
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.34916502,-0.3714102506637573,False,,,,,,,,,,,,,,,,0.2190064787864685
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.6498167,-0.4446476697921753,False,,,,,,,,,,,,,,,,-0.05029940605163574
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,1.0824597,-0.5471563339233398,False,,,,,,,,,,,,,,,,-0.23029696941375732
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.4558086,-1.2266969680786133,False,,,,,,,,,,,,,,,,-0.6917331218719482
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,6.7578416,-0.816124439239502,False,,,,,,,,,,,,,,,,-0.8048497438430786
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.89702195,-0.5617667436599731,False,,,,,,,,,,,,,,,,-0.35021674633026123
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.230759,-1.0885107517242432,False,,,,,,,,,,,,,,,,-1.039764642715454
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.29873624,-0.7250664234161377,False,,,,,,,,,,,,,,,,-0.7051845788955688
