wilcoxon,t-test,t-test_overestim_var
Lgals3,S100a6,S100a6
S100a4,Lgals1,Lgals1
Crip1,Pim1,S100a4
S100a6,S100a10,Lgals3
Lgals1,Ctsd,Ahnak
S100a10,Crip1,Gzmb
Ifng,S100a4,Bhlhe40
Gzmb,Cd48,Hopx
Sub1,Sub1,S100a10
Ahnak,Hopx,Ccl5
Ctsd,Ahnak,Ifng
Nkg7,Lgals3,Il18rap
Il18rap,Gzmb,Ctla2a
Ctla2a,Cyba,Pim1
Myl6,Tspo,Anxa2
Hopx,Clic1,Sub1
Bhlhe40,S100a11,Ctsd
Itga4,Itga4,Crip1
Pim1,Nkg7,Nkg7
Ccl5,Abracl,Plek
Anxa2,Bhlhe40,S100a11
S100a11,Myl6,Itga4
Pycard,Ccl5,Tmsb4x
Cd48,Ms4a6b,Bcl2a1b
Tmsb4x,Pycard,Cd48
Bcl2a1b,Tmem160,Id2
Lsp1,Gmfg,Dusp5
Actg1,Ifng,Tnfaip3
Tnfaip3,Il18rap,Myl6
S100a13,Ndfip1,Pycard
Abracl,Lman2,Serpinb6b
Plek,Id2,Pfkp
Id2,Ctla2a,Actg1
Clic1,Pfkp,Ccl4
Cyba,Tnfaip3,S100a13
Gmfg,Rap1b,Ctla4
Gapdh,Anxa2,Rilpl2
Dusp5,Smdt1,Pglyrp1
Atxn1,Cwc15,Klrc1
Actb,Mbd2,Atxn1
Srgn,Gimap7,Hif1a
Klrc1,S100a13,Icos
Ccl4,Hif1a,Prr13
Txn1,1810037I17Rik,Lsp1
Prelid1,Cox4i1,Myo1g
Rap1b,Tmsb4x,Abracl
Prr13,Txn1,Casp3
Cxcr6,Ppib,Il18r1
Myo1g,Gimap4,Ly6a
Tspo,Arpc2,Txn1
Serpinb6b,Prkar1a,Actb
Pfkp,Lsp1,Cyba
Ly6a,Plek,Efhd2
Icos,Ubc,Dennd4a
Hmgb2,Prr13,Serpinb9
Pglyrp1,Bcl2a1b,Clic1
Cxcr3,Ly6a,Prf1
Rilpl2,Dusp5,Cxcr6
Hif1a,Actg1,Mapre2
Ifi27l2a,Fyn,Reep5
Gpr183,Cd47,Rom1
Cox5b,Myo1g,Gna15
Zbtb32,Rab5if,Gzmk
Ctla4,Rilpl2,Cxcr3
Reep5,Prdx1,Gimap7
Sh2d2a,Prelid1,Zbtb32
Dennd4a,Actb,Sh2d2a
Nfkbia,Ubl5,Prelid1
Il18r1,Reep5,Gpr183
Ms4a6b,Rap1a,Hmgb2
Efhd2,Arpc1b,Ptms
Prf1,Slc25a3,Ifi27l2a
Phf11b,Rbm3,Tspo
Calm1,Efhd2,Srgn
Glrx,Selplg,Sdcbp2
Casp3,Calm1,Fyn
Rac2,Prdx5,Gmfg
Vmp1,Cox6b1,Rap1b
Gimap4,Dynll1,Rora
Ccr2,Ppp1r18,Smdt1
Gzmk,Prf1,Glrx
Serpinb9,Arap2,Slamf7
Ndfip1,Anxa6,Batf
Cdc42,Atxn1,Nfkbia
Hip1r,Sh2d2a,Tmem160
Sh3bgrl3,Cxcr6,Arap2
Gna15,Cox7b,Hip1r
1810037I17Rik,Nfkbia,Vmp1
Arap2,Rexo2,Ms4a6b
Rgs1,Hmgb2,Phf11b
Gimap7,Icos,Ccr2
Cox4i1,Il18r1,Gng2
