wilcoxon,t-test,t-test_overestim_var
Pcna,Pcna,Pcna
Slbp,Ung,Slbp
1810037I17Rik,Slbp,Ung
Mcm3,Cdca7,Rfc3
Rfc3,Rfc3,Cdca7
Ung,Tcf19,Tcf19
Siva1,Cdc6,Cdc6
Uhrf1,E2f1,Siva1
Gmnn,Dtl,Dtl
Dtl,Siva1,Mcm3
Mcm6,Uhrf1,Uhrf1
Mcm2,Cdca7l,Gmnn
Cdca7,Mcm3,E2f1
Orc6,Clspn,Clspn
Clspn,Mcm2,1810037I17Rik
Tcf19,Orc6,Orc6
Lig1,Gmnn,Mcm2
Dnajc9,1810037I17Rik,Cdca7l
Tipin,mt-Co3,Tipin
Crip1,Zmynd19,Dut
Tmsb4x,mt-Atp6,mt-Co3
Cdc6,Tipin,Lig1
Srsf2,mt-Co2,Mcm6
Usp1,Mcm6,mt-Atp6
Mcm7,Lig1,mt-Co2
Tmsb10,Usp1,Usp1
Dut,Tmsb4x,Tmsb4x
Rrm2,Ccne2,Zmynd19
mt-Co3,Cenps,Srsf2
mt-Atp6,Fbxo5,Fbxo5
Serf2,Serf2,Dck
Atad2,Dck,Serf2
Sem1,Dut,Dnajc9
Fbxo5,Wdr76,Cenps
Dck,Tmsb10,Crip1
mt-Co2,Prim1,Ccne2
Prim1,Dnajc9,Prim1
Lgals1,Wdhd1,Tmsb10
Krtcap2,Chek1,Atad2
Rpa2,Srsf2,Mcm7
Dek,Crip1,Lgals1
Abracl,Atad2,Wdr76
Hells,Mcm7,Hells
Wdr76,Hells,Wdhd1
Atp5e,Rpa2,Dek
Atp5h,Sem1,Chek1
E2f1,Gins2,Sem1
Stmn1,E2f7,Rpa2
Cdca7l,Arl6ip6,Arl6ip6
Eri1,Lgals1,Gins2
Tpt1,Cdc45,Ccne1
mt-Cytb,Dek,Cdc45
Cenps,Zfp367,Ptma
Rfc4,Pold2,E2f7
Mcm5,Ccne1,mt-Cytb
Ccne1,Cenpk,Rrm2
Sh3bgrl3,mt-Cytb,Stmn1
Tma7,E2f8,Cenpk
Cox6a1,Rif1,Krtcap2
Cox6c,Krtcap2,Zfp367
Sec61b,Eri1,Pold2
Rif1,Rrm2,Rif1
Cbx3,Cgas,Tma7
Arl6ip6,Rnf227,Eri1
Pole4,Tma7,E2f8
Rbmxl1,Mcm5,Mcm5
Cenpk,Stmn1,Cbx3
Snu13,Mms22l,Cox6a1
Gins2,Dscc1,Rbmxl1
Wdhd1,Stk35,Actb
mt-Nd2,Cbx3,Cgas
Txn1,Pola2,Rfc4
