wilcoxon,t-test,t-test_overestim_var
Ptma,Clspn,Pclaf
Pclaf,Asf1b,Stmn1
Hmgb2,Cdca3,Mki67
Stmn1,Cdca8,Rrm2
Tubb5,Cenpk,Hmgb2
H2az1,Wdr76,Tubb5
Tuba1b,Tcf19,Mcm7
Anp32b,Nup62,Tuba1b
Tagln2,Kif11,Birc5
Mki67,Cdc45,Anp32b
Lmnb1,Cenpm,Clspn
Gmnn,Arl6ip6,Top2a
Mcm7,Cenph,Asf1b
Slbp,E2f8,H2az1
Mcm3,Ncapd2,Ptma
Rrm2,Carhsp1,Cks1b
Cks1b,Esco2,Uhrf1
Nasp,Syce2,Gmnn
Dek,Gnptab,Tagln2
Tipin,Aurkb,Tmpo
Tmpo,Timeless,Lmnb1
Top2a,Cinp,Ezh2
Lig1,Hsd17b12,Dek
Rrm1,Klhdc4,H1f5
Clspn,Asrgl1,Nasp
Siva1,Mcm10,Dnmt1
Ran,Shcbp1,Lig1
Uhrf1,Paxip1,Siva1
Hmgb1,Ube2t,Cdca3
Snrpd1,Ccnb1,Slbp
Asf1b,Brd8,Mcm3
Ezh2,Rdm1,Smc2
Birc5,Kif23,Mcm2
Hnrnpab,Dscc1,Cdca8
Ppia,Rcc1,Ccnb2
Banf1,Nup43,Eri1
Atad2,H2ac20,Rrm1
Ube2s,Map3k8,Atad2
Pcna,Birc5,Cenpk
Nap1l1,Spc25,Pcna
Impdh2,Nup54,Cmc2
H1f5,Rabggtb,Cdk1
Ranbp1,Nusap1,Wdr76
Cbx3,Naa40,Ybx1
Srsf2,Nuf2,Ppih
Slc25a5,Cdca5,Hmgb1
Selenoh,Kif22,Snrpd1
Dnmt1,Trip13,Ppia
Mcm2,Cebpg,Selenoh
Dut,Cse1l,Ccna2
Mcm4,Gclm,H2ac8
Nucks1,Hmmr,Cs
Eri1,Nup107,Hsp90aa1
Fen1,Mxd3,Ran
Hsp90aa1,Cdkn3,Hmgn2
Rbbp7,Chek1,Tipin
Mcm5,Blm,1500009L16Rik
Rfc4,Pole,Ncapg2
Hat1,Lap3,Snrpa
Rps2,Actn1,Tcf19
Hint1,Chfr,Ube2s
Rpl14,Anxa1,Nrm
Ybx1,Mki67,Nup62
