gene_names,A,C,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.8938009142875671,0.9104949831962585,0.040526341646909714,0.996663608565667,0.7767099738121033,0.040526341646909714,0.9818783174403939,0.3633090853691101,0.040526341646909714,1.0,0.26682049036026
Lypla1,0.35746103525161743,0.33531033992767334,-0.10918805003166199,0.996663608565667,-0.6296732425689697,-0.10918805003166199,0.8946655016461285,-0.5957863330841064,-0.10918805003166199,1.0,-0.44920864701271057
Gm37988,0.0010029402328655124,0.003954005893319845,1.9812079668045044,0.996663608565667,0.37627848982810974,1.9812079668045044,0.839105215646631,0.738421618938446,1.9812079668045044,1.0,0.6859026551246643
Tcea1,0.6508463621139526,0.5954985618591309,-0.17226415872573853,0.9776208522746571,-1.4504518508911133,-0.17226415872573853,0.6575862788925039,-1.3615823984146118,-0.17226415872573853,1.0,-1.021888017654419
Atp6v1h,0.3552667796611786,0.29153338074684143,-0.33368930220603943,0.996663608565667,-1.1169708967208862,-0.33368930220603943,0.4483891050886505,-1.9301332235336304,-0.33368930220603943,1.0,-1.3622188568115234
Rb1cc1,0.26050207018852234,0.252054899930954,-0.053910017013549805,0.996663608565667,0.37627848982810974,-0.053910017013549805,1.0,-0.2247135490179062,-0.053910017013549805,1.0,-0.16107229888439178
Pcmtd1,0.12264157086610794,0.12488505244255066,0.027804410085082054,0.996663608565667,0.8801018595695496,0.027804410085082054,1.0,0.0932774469256401,0.027804410085082054,1.0,0.061934784054756165
Rrs1,0.43929845094680786,0.42977574467658997,-0.03898242488503456,0.996663608565667,-0.24364879727363586,-0.03898242488503456,1.0,-0.22937141358852386,-0.03898242488503456,1.0,-0.1682688593864441
Adhfe1,0.0011623429600149393,0.0,-20.149444580078125,0.996663608565667,0.1622912883758545,-20.149444580078125,0.5297844068969079,-1.7183502912521362,-20.149444580078125,1.0,-0.5885098576545715
Mybl1,0.025865653529763222,0.019185369834303856,-0.4358680844306946,0.996663608565667,-0.12627363204956055,-0.4358680844306946,0.8407947538024441,-0.7338495850563049,-0.4358680844306946,1.0,-0.5117481350898743
Vcpip1,0.19733570516109467,0.19594429433345795,-0.011244676075875759,0.996663608565667,0.27754777669906616,-0.011244676075875759,1.0,-0.04380984604358673,-0.011244676075875759,1.0,-0.032767247408628464
Sgk3,0.06287020444869995,0.04905720800161362,-0.3679680824279785,0.996663608565667,-0.21737709641456604,-0.3679680824279785,0.7657128180340222,-0.9167269468307495,-0.3679680824279785,1.0,-0.6193332076072693
Mcmdc2,0.0019566223490983248,0.006869368255138397,1.8153579235076904,0.996663608565667,0.5606040954589844,1.8153579235076904,0.739565601712481,0.9738263487815857,1.8153579235076904,1.0,0.8571507334709167
Ppp1r42,0.0,0.0,0.0,0.996663608565667,0.23856395483016968,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.6759209036827087,0.7517107725143433,0.21444353461265564,0.5279004130397298,2.175042152404785,0.21444353461265564,0.3712203894608858,2.1186702251434326,0.21444353461265564,1.0,1.468838095664978
Cspp1,0.22796863317489624,0.23945219814777374,0.0795084610581398,0.996663608565667,0.46653449535369873,0.0795084610581398,0.9992539840121811,0.315409392118454,0.0795084610581398,1.0,0.2415490299463272
Arfgef1,0.310899555683136,0.39878061413764954,0.4262803792953491,0.11400559212326586,3.126755714416504,0.4262803792953491,0.20174350410521993,2.591517925262451,0.4262803792953491,1.0,1.8872073888778687
Prex2,0.0013390653766691685,0.005743891932070255,2.103980779647827,0.996663608565667,0.37627848982810974,2.103980779647827,0.8294329602408909,0.7598814964294434,2.103980779647827,1.0,0.7127699851989746
A830018L16Rik,0.0,0.0,0.0,0.996663608565667,0.23856395483016968,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.021778305992484093,24.392126083374023,0.996663608565667,0.4512799382209778,24.392126083374023,0.7295378281595123,1.0,24.392126083374023,1.0,1.0
Ncoa2,0.2202518880367279,0.2555589973926544,0.24097944796085358,0.996663608565667,1.3809590339660645,0.24097944796085358,0.7633051705968983,0.9216075539588928,0.24097944796085358,1.0,0.725141167640686
Tram1,0.8207405805587769,0.7572291493415833,-0.1679728627204895,0.7966459328702449,-1.7258809804916382,-0.1679728627204895,0.5420694946433235,-1.6879252195358276,-0.1679728627204895,1.0,-1.1313247680664062
Lactb2,0.15305842459201813,0.20015138387680054,0.4219789505004883,0.7280063682322462,1.8487647771835327,0.4219789505004883,0.6094890611379118,1.5559381246566772,0.4219789505004883,1.0,1.2342361211776733
