"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009615","response to virus","41/453","270/23210",1.36540347412104e-24,1.36540347412104e-24,4.25143523836846e-21,"Stat1/Bcl2/Ifih1/Trim44/Bcl2l11/Samhd1/Serinc3/Zbp1/Gbp4/Irf5/Nop53/Uri1/Trim34a/Trim30a/Rps15a/Spn/Irf7/Tspan32/Ifngr1/Ddit4/Prf1/Ifng/Stat2/Irf2/Bst2/Pml/Irgm2/Slfn8/Ccl5/Lyst/Ifi27l2a/Ddx17/Apobec3/Rtp4/Dtx3l/Parp9/Cd86/Eif2ak2/Ifit2/Ifit3/Ifit1",41
"GO:0051607","defense response to virus","36/453","227/23210",2.24039728384648e-22,2.24039728384648e-22,3.48794482400942e-19,"Stat1/Bcl2/Ifih1/Trim44/Samhd1/Serinc3/Zbp1/Gbp4/Irf5/Nop53/Trim34a/Trim30a/Spn/Irf7/Tspan32/Ifngr1/Ddit4/Prf1/Ifng/Stat2/Irf2/Bst2/Pml/Slfn8/Ccl5/Lyst/Ddx17/Apobec3/Rtp4/Dtx3l/Parp9/Cd86/Eif2ak2/Ifit2/Ifit3/Ifit1",36
"GO:0002683","negative regulation of immune system process","48/453","473/23210",7.15924348305725e-21,7.15924348305725e-21,7.43054113083626e-18,"Il1rl1/Ctla4/Gpr55/Pdcd1/Lax1/Slamf1/Cd44/Samhd1/Cyp19a1/Tsc22d3/Gpr171/Zbtb7b/Cd160/Cdkn2a/Tnfrsf4/Cdk6/Stap1/Ptpn6/Lag3/Tapbpl/Klrb1b/Clec2d/Pglyrp1/Trim30a/Spn/Tspan32/Ifng/Casp3/Nlrc5/Lgals3/Ubash3b/Havcr2/Tnfrsf13b/Slfn1/Tbx21/Ripor2/Serpinb9/Id2/Gpr68/Parp14/Cd86/Cd80/Cblb/Samsn1/H2-T23/Tbc1d10c/Anxa1/Pik3ap1",48
"GO:0042110","T cell activation","44/453","491/23210",3.7493660720263e-17,3.7493660720263e-17,2.91858548448784e-14,"Il18r1/Ctla4/Icos/Bcl2/Lax1/Slamf1/Itgav/Cd44/Prex1/Zbtb7b/Cd160/Cd2/Cdkn2a/Tnfrsf4/Cdk6/Gimap1/Ptpn6/Lag3/Cd27/Zbtb32/Spn/Itgal/Adam8/Ifng/Casp3/Lgals3/Jaml/Bcl2a1d/Havcr2/Slfn1/Ccl5/Tbx21/Ripor2/Ctla2a/Batf/Lgals1/Cd86/Cd80/Cblb/Nfkbiz/H2-T23/Runx2/Tnfsf14/Anxa1",44
"GO:0035456","response to interferon-beta","17/453","56/23210",3.1306558521249e-16,3.1306558521249e-16,1.94957473907062e-13,"Stat1/Ifi206/Ifi214/Ifi213/Ifi208/Ifi203/Mndal/Gbp3/Gbp6/Bst2/Irgm1/Ifi47/Igtp/Irgm2/Xaf1/Ifit3/Ifit1",17
"GO:0050866","negative regulation of cell activation","27/453","203/23210",4.12734763529365e-15,4.12734763529365e-15,2.1418761938945e-12,"Ctla4/Serpine2/Lax1/Cd44/Zbtb7b/Cdkn2a/Ptpn6/Lag3/Pglyrp1/Spn/Tspan32/Casp3/Lgals3/Ubash3b/Havcr2/Tnfrsf13b/Slfn1/Tbx21/Ripor2/Id2/Pdgfb/Cd86/Cd80/Cblb/Samsn1/Tbc1d10c/Anxa1",27
"GO:0035458","cellular response to interferon-beta","15/453","46/23210",5.31182143297851e-15,5.31182143297851e-15,2.36276207500006e-12,"Stat1/Ifi206/Ifi214/Ifi213/Ifi208/Ifi203/Mndal/Gbp3/Gbp6/Irgm1/Ifi47/Igtp/Irgm2/Ifit3/Ifit1",15
"GO:0071346","cellular response to interferon-gamma","21/453","115/23210",7.71343501927925e-15,7.71343501927925e-15,3.00215010355632e-12,"Stat1/Vim/Gbp7/Gbp9/Gbp4/Gbp3/Gbp6/Capg/Gapdh/Ifng/Nlrc5/Irf8/Casp1/Irgm1/Irgm2/Ccl5/Ccl3/Ccl4/Actg1/Parp14/Parp9",21
"GO:1903037","regulation of leukocyte cell-cell adhesion","31/453","287/23210",1.32094286789658e-14,1.32094286789658e-14,4.56999883419658e-12,"Ctla4/Icos/Lax1/Slamf1/Itga4/Cd44/Zbtb7b/Cd160/Cdkn2a/Ptpn6/Lag3/Cd27/Spn/Itgal/Adam8/Ifng/Casp3/Lgals3/Havcr2/Slfn1/Ccl5/Tbx21/Ripor2/Lgals1/Cd86/Cd80/Cblb/Nfkbiz/H2-T23/Tnfsf14/Anxa1",31
"GO:0022407","regulation of cell-cell adhesion","36/453","395/23210",1.86926203364897e-14,1.86926203364897e-14,5.82029167950912e-12,"Ctla4/Icos/Serpine2/Lax1/Slamf1/Itga4/Cd44/L1cam/Zbtb7b/Cd160/Cdkn2a/Ptpn6/Lag3/Cd27/Spn/Itgal/Adam8/Ank3/Ifng/Casp3/Lgals3/Ubash3b/Havcr2/Slfn1/Ccl5/Tbx21/Prkca/Ripor2/Lgals1/Cd86/Cd80/Cblb/Nfkbiz/H2-T23/Tnfsf14/Anxa1",36
