,0,1,2,3,4,5,6,7,8,9
0,0.0,0.4321400933723346,0.00964682046323157,0.030676889073076394,0.023970887211666323,0.525522029044615,0.6409953431767093,0.0,0.003991787777888925,0.23514124879126952
1,0.4321400933723346,0.0,0.0020990511687556984,0.007493612672457844,0.0,0.1053523777080241,0.9767353471538912,0.0,0.04429721776822371,0.6255828436382218
2,0.00964682046323157,0.0020990511687556984,0.0,0.010810113519091847,0.33194692018221433,0.06177207725195341,0.0017867956229903879,0.5332989336085311,0.5864797219553278,0.01351264189886481
3,0.030676889073076394,0.007493612672457844,0.010810113519091847,0.0,0.3296757044125465,0.131265664160401,0.020047846889952155,0.12741520467836256,0.01013914095583787,0.21018914473684208
4,0.023970887211666323,0.0,0.33194692018221433,0.3296757044125465,0.0,0.040661417854400306,0.020250350393891062,0.5841101069171245,0.19971035216044292,0.4455077086656034
5,0.525522029044615,0.1053523777080241,0.06177207725195341,0.131265664160401,0.040661417854400306,0.0,0.5149374814446585,0.011668059036480088,0.048281623599227955,0.11485745614035087
6,0.6409953431767093,0.9767353471538912,0.0017867956229903879,0.020047846889952155,0.020250350393891062,0.5149374814446585,0.0,0.0,0.004189727667701599,0.25059808612440193
7,0.0,0.0,0.5332989336085311,0.12741520467836256,0.5841101069171245,0.011668059036480088,0.0,0.0,0.016898568259729786,0.0
8,0.003991787777888925,0.04429721776822371,0.5864797219553278,0.01013914095583787,0.19971035216044292,0.048281623599227955,0.004189727667701599,0.016898568259729786,0.0,0.24555732002419842
9,0.23514124879126952,0.6255828436382218,0.01351264189886481,0.21018914473684208,0.4455077086656034,0.11485745614035087,0.25059808612440193,0.0,0.24555732002419842,0.0
