ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
Exp391_CD8---NAV_up,Exp391_CD8---NAV_up,195,0.20079075085310677,2.3576810527949403,1.4762326542663124e-4,0.0013888888888888887,6.471095772217428e-4,2394,"tags=40%, list=28%, signal=30%",Foxp1/Nufip2/Lef1/Cbx4/Helz/Wipf2/Jarid2/Itgae/Enthd1/Grap2/Thra/Wipf2/Foxp1/Pvr/Hyal3/Kcnmb4/Grcc10/Foxp1/Tdrp/Chd3/Kdm6b/Pip4k2a/Dyrk2/Gabrr2/Tha1/Prkcq/Hyal3/Vps37b/Tnfrsf14/Rps25/Ablim1/Tcf20/Tnrc6b/Hist2h2aa2/Hist2h2aa1/Ifngr2/Apol8/Myh9/Enthd1/Grap2/Tnrc6b/Filip1l/Dgka/Cbx4/Wipf2/Gramd1a/Bcl11b/Apol8/Myh9/Hyal3/H2-Q4/Sf3b2/Gal3st3/Drap1/Ccdc85b/Ccr5/Tmem234/Lef1/Ramp1/Morn3/Fam169b/Itpkb/Srrm2/Ankrd11/Ssh2/Rbm39/Wipf2/Dennd6b/Daxx/H2-Ke6/Fbxl22/Grifin/Slc16a5/Wipf2/Ramp1/Ldb1/Rps25/Helz/Foxo4/Enthd1/Grap2/Rsbn1/Rgs10/Rapgef6/Smurf2/Stk38/Wdr19/Usf2/Gramd1a/Hal/Slc6a19/Pard6a/Zbtb4/Tmem234/Rpl18a/Fosb/Zbtb4/Mepce/Zcwpw1/Arhgef1/Ccdc187/Vps37b/Grcc10/Kmt2a/Cyp2d22/Parp10/Mcl1/Acvr1b/Rapgef4/Fos/Hyal3/Chd3/Kdm6b/Ncor1/Zfp710/Ramp1/Ash1l/Wipf2/Morn3/Grcc10/Grk6/Thra/Wipf2/Art4/Pde6h/Ddx6/Kmt2a/Rab34/Map3k14/Eif4a2/Itpkb/Tha1/Bcl11b/Pvr
Exp391_CD8---Act48h_dn,Exp391_CD8---Act48h_dn,170,0.23775732173166342,2.6189723463504353,1.6661112962345885e-4,0.0013888888888888887,6.471095772217428e-4,2344,"tags=44%, list=27%, signal=33%",Sfxn3/Pitpnc1/Rara/Rtn4rl1/Ms4a4c/Ms4a4b/Ms4a6b/Selplg/Gnai2/Spsb2/Sgsh/Fbxo25/Gimap6/Gimap1/Gimap3/Prkcq/Slc39a3/Gnai2/1700020L24Rik/Ankrd44/Cd3e/Cyb561a3/Dazap2/Bin2/Apol7e/Pym1/Rara/Gnai2/H2-Q5/H2-Q6/H2-Q7/Ctsw/Cdc37/Sit1/Tln1/Art2b/Slc9a1/Def6/Sfxn3/Lck/Ccm2/Zdhhc18/Lrrfip1/Rhof/Sla2/Evi2b/Rara/Gsdmd/Ccdc166/Ppp1r18/Pced1b/Wdr81/Inpp5k/Arl4c/Zdhhc18/Tapbp/B3galt4/Lfng/Armc7/Rara/Gpsm3/Vamp2/Lrrfip1/Cx3cr1/Bin2/Pitpnc1/Il2rg/Cdc42se2/Fxyd5/Pbxip1/Carmil2/Cd68/Mob3a/Izumo4/Fam189b/Rtn4rl1/Lck/Art2b/Rtn4rl1/Cd79a/Arhgef1/Gnptg/Baiap3/Selplg/Atg4d/Klf2/Spsb2/Plec/Adgre5/Cdc37/Arrb2/Gnai2/Lrrfip1/Fam189b/Laptm5/Spryd3/Itgb7/Rara/Dazap2/Bin2/Tm6sf1/Spsb2/Ern1/Rgs14/Lypla2/Arhgdib/Cd3e/Fmnl1/Mark2/Skap1/Rhof
Exp391_CD8---DP_dn,Exp391_CD8---DP_dn,16,-0.5221065357757103,-2.6926532310236917,2.051702913418137e-4,0.0013888888888888887,6.471095772217428e-4,2827,"tags=83%, list=33%, signal=55%",Bbx/5730480H06Rik/Zfp954/Zfp773/Zfp954/Zfp773/Synpo/Zfp954/Zfp773/Tox/Chd1/Zfp954/Zfp773/Ppp2r3a/Sh3bgrl2/Mrrf/Acsbg2/Scn1a/Chd1
Exp391_CD8---best_cluster_6,Exp391_CD8---best_cluster_6,19,-0.5818380690750982,-3.4529271726716404,2.1454623471358077e-4,0.0013888888888888887,6.471095772217428e-4,1702,"tags=76%, list=20%, signal=61%",Itga4/Sytl2/Zeb2/Osbpl3/Klrk1/Klrc3/Klrc2/Klrc1/Myo1f/Klrk1/Klrc3/Klrc2/Klrc1/Klrk1/Klrc3/Klrc2/Klrc1/S100a4/S100a6/Plek/Plek/Klrk1/Klrc3/Zeb2/Zeb2
Exp391_CD8---TE_up,Exp391_CD8---TE_up,24,-0.4386731532798063,-2.780500964970936,2.1486892995272884e-4,0.0013888888888888887,6.471095772217428e-4,2471,"tags=69%, list=29%, signal=49%",6720489N17Rik/6720489N17Rik/6720489N17Rik/Tmem37/6720489N17Rik/Lnpep/Gsap/Sbk2/Ppp1r12a/Chsy1/Zeb2/Klre1/Klrd1/Klre1/Klrd1/Klre1/Klrd1/Gabarapl2/Lamb3/Klre1/Klrd1/Zeb2/Galnt3/Zeb2/Cd48/Ppp1r12a/Rheb
Exp391_CD8---GSE68056_WT_vs_Tbx21KO---WT,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---WT,54,-0.40099367769640315,-3.2546473794753292,2.168256721595837e-4,0.0013888888888888887,6.471095772217428e-4,2083,"tags=58%, list=24%, signal=45%",Zfp667/Zfp78/Gm13285/Ahrr/Dzank1/Rap2a/Lrrk1/Dse/Il12rb2/Adamts14/Prf1/Pald1/Rap2a/Gm13285/Cdkl2/Klre1/Klrd1/Klrk1/Klrc2/Klrc1/Klre1/Klrd1/Klrk1/Klrc2/Klrc1/Fam204a/Klre1/Klrd1/Klrk1/Klrc2/Klrc1/Nr3c2/Wdfy1/Gnptab/Chpt1/Plek/Plek/Klre1/Klrd1/Klrk1/Il12rb2/Crot/Lpin1/Slamf7/Gpr160
Exp391_CD8---best_cluster_10,Exp391_CD8---best_cluster_10,35,-0.4944405140617532,-3.4459360456814703,2.1805494984736154e-4,0.0013888888888888887,6.471095772217428e-4,1818,"tags=63%, list=21%, signal=50%",Nt5e/Ppp1r12a/Crybg3/Chsy1/Lrrk1/Zeb2/Il12rb2/Prf1/Klrb1f/Crybg3/Klre1/Crybg3/Cyfip1/Klre1/Klre1/Endod1/Atp2b1/Fam129a/Ttc39b/Ttc39b/Capn2/Ttc39b/Klre1/Xylt1/Cd38/Zeb2/Il12rb2/Cyfip1/Zeb2/Slamf7/Ppp1r12a/Cyfip1
Exp391_CD8---d5_KLRG1lo_Runx3_promoted,Exp391_CD8---d5_KLRG1lo_Runx3_promoted,40,-0.3275975493124804,-2.345346290114797,2.195389681668496e-4,0.0013888888888888887,6.471095772217428e-4,1961,"tags=48%, list=23%, signal=37%",Cd96/Qpct/Magohb/Nek6/Adamts14/Prf1/Magohb/Cd96/Socs2/Klrk1/Clec12a/Magohb/Klrk1/Klrk1/Gpr89/1500009L16Rik/Xcl1/Acer1/Cldnd1/Klrk1/Slc7a5/Trim36/Sema4f/Galnt3/Cd244/5730508B09Rik
Exp391_CD8---GSE68056_WT_vs_Il2raKO---WT,Exp391_CD8---GSE68056_WT_vs_Il2raKO---WT,62,-0.3541158989313334,-3.1099856215364157,2.2084805653710247e-4,0.0013888888888888887,6.471095772217428e-4,2855,"tags=67%, list=33%, signal=45%",Zfp983/Gm10509/Cep128/Gm4724/Gm4724/Gm4724/Zfp97/Nfxl1/Samd9l/Zfp97/Zfp983/Riox2/Zfp595/Zfp605/Gm4724/Gm4724/Mbnl2/Gm4724/Gm4724/Gm4724/Gpsm2/Stxbp3/Gm4724/Gm4724/Tiparp/Depdc1b/Mbnl2/Lrrn3/Riox2/Sytl2/Serpini1/Klrb1f/Dpy19l1/Samd9l/Osbpl3/Mbnl2/Uso1/1700109H08Rik/Riox2/Socs2/Klrc1/Gm4724/Gm4724/Serpini1/Riox2/Tubgcp5/Cyfip1/Klrc1/Klrc1/Mbnl2/Wdfy1/Capn2/Map3k8/Gpd2/Stxbp3/Itpr1/Fbxo11/Gpd2/Gpd2/Gm4724/Herc4/Hmgcs1/Cyfip1/Galnt3/Nucb2/Cyfip1
Exp391_CD8---Texint_up,Exp391_CD8---Texint_up,76,-0.26973510430886805,-2.525763281954002,2.2768670309653916e-4,0.0013888888888888887,6.471095772217428e-4,1768,"tags=42%, list=21%, signal=34%",Rap2a/Lrrk1/Sytl2/Serpini1/Flnb/Zeb2/Flnb/Il12rb2/Pald1/Rap2a/S100a10/Cd226/Klre1/Klrd1/Klrk1/Klrc2/Klrc1/Serpini1/Klre1/Klrd1/Klrk1/Klrc2/Klrc1/Cd226/Klre1/Klrd1/Klrk1/Klrc2/Klrc1/Endod1/S100a4/Atp2b1/Flnb/Capn2/Chpt1/Plek/Lamb3/S1pr1/Plek/Klre1/Klrd1/Klrk1/Zeb2/Sema4f/Il12rb2/S100a10/Flnb/Zeb2/Lpin1/Mtpn
