comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
0_A5P,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-2.240751010631078,0.0025641025641025637,4.248088360237893e-4,40,2.591064607026499,3.371806458507416
0_A5P,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,-2.227549436899737,0.0025641025641025637,4.297378599054577e-4,47,2.591064607026499,3.36679638328673
0_A5P,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-2.339458970797084,0.0025641025641025637,5.76036866359447e-4,42,2.591064607026499,3.239549720840473
0_A5P,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-2.905271634989277,0.0025641025641025637,7.002801120448179e-4,46,2.591064607026499,3.1547282074401557
0_A5P,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,-1.7764074403999475,0.0025641025641025637,7.326007326007326e-4,35,2.591064607026499,3.1351326513767748
0_A5P,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-2.6907512207182216,0.0025641025641025637,8.097165991902834e-4,39,2.591064607026499,3.0916669575956846
0_A5P,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,1.4545446332224434,0.00729646697388633,0.002688172043010753,20,2.1368873789433254,2.5705429398818973
0_A5P,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-1.6050231157808428,0.008589511754068717,0.003616636528028933,33,2.0660315216798315,2.441695135640717
0_A5P,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,1.4342488957394133,0.02047656268504702,0.009699424429759114,19,1.6887429447765419,2.013254036290046
0_A5P,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,1.3648564952534243,0.03187655343827672,0.016777133388566696,17,1.4965286415938328,1.775282242546662
0_A5P,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,1.2333254016833712,0.14545830746948066,0.08421270432443617,14,0.8372614701190565,1.0746223859136603
