comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
0_A,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,1.5241545064646762,0.0012324929971988796,1.07284626113078e-4,24,2.9092155396260058,3.969462507974637
0_A,2019_JEM_Beura---CD4_NLT_TRM_up,1.7249039642792232,0.0012324929971988796,1.1305822498586772e-4,26,2.9092155396260058,3.946697837245742
0_A,2019_NAT_IMMUNOL_Nakayama---LungTRM,1.758218055951847,0.0012324929971988796,1.1568718186024989e-4,27,2.9092155396260058,3.936714758211204
0_A,2013_IMMUNITY_Locci---non-GC-Tfh,1.8836017220609653,0.0012324929971988796,1.1671335200746966e-4,26,2.9092155396260058,3.932879457823799
0_A,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,2.061106392716574,0.0012324929971988796,1.1873664212776063e-4,27,2.9092155396260058,3.925415237084246
0_A,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,1.8322575469096638,0.0012324929971988796,1.2489072061945796e-4,22,2.9092155396260058,3.9034698285071703
0_A,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,2.0593543901312703,0.0012324929971988796,1.3071895424836603e-4,38,2.9092155396260058,3.8836614351536176
0_A,2019_NAT_COMMU_Szabo---Proliferation,-1.9544144032134745,0.002111054247697032,2.5588536335721597e-4,82,2.6755006064968105,3.5919545550467356
0_A,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,-1.9228967837134496,0.002687296416938111,3.7355248412401944e-4,34,2.5706844269272615,3.4276483711869328
0_A,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-2.579364281739442,0.002687296416938111,4.0716612377850165e-4,43,2.5706844269272615,3.39022836246913
0_A,2013_IMMUNITY_Locci---GC-Tfh,-2.298378017890501,0.0027585053916241746,4.734848484848485e-4,40,2.559326162857106,3.3246939138617746
0_A,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,-1.9180973602450822,0.0027585053916241746,5.192107995846313e-4,31,2.559326162857106,3.2846562827885157
0_A,2019_JEM_Beura---CD4_NLT_TRM_dn,-1.7048236189962063,0.0027585053916241746,5.43773790103317e-4,30,2.559326162857106,3.2645817292380777
0_A,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,-1.6360680993452912,0.0027585053916241746,5.851375073142189e-4,35,2.559326162857106,3.232742062720737
