comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
A5P,Exp391_CD8---d5_KLRG1hi_Runx3_repressed,-1.735632822053119,6.191196321820414e-4,1.0183299389002037e-4,35,3.2082254243619204,3.9921114877869495
A5P,Exp391_CD8---d5_KLRG1lo_Runx3_repressed,-2.0990872885013476,6.191196321820414e-4,1.0586491636671607e-4,47,3.2082254243619204,3.975247941240681
A5P,Exp391_CD8---NAV_up,-1.8197670341883214,6.191196321820414e-4,1.0763104079216446e-4,32,3.2082254243619204,3.968062460076449
A5P,Exp391_CD8---Act48h_dn,-2.195549451851464,6.191196321820414e-4,1.0851871947911015e-4,42,3.2082254243619204,3.964495339555093
A5P,Exp391_CD8---Tim3negBlimp1neg,-2.1558316496903145,6.191196321820414e-4,1.222195062331948e-4,46,3.2082254243619204,3.912859475162355
A5P,Exp391_CD8---Yao_PRO,-2.1558316496903145,6.191196321820414e-4,1.222195062331948e-4,46,3.2082254243619204,3.912859475162355
A5P,Exp391_CD8---TRM_biased,-2.351210372442968,6.191196321820414e-4,1.2363996043521266e-4,55,3.2082254243619204,3.9078411425829445
A5P,Exp391_CD8---Tcf7_promoted,-1.922174221606131,6.191196321820414e-4,1.243781094527363e-4,44,3.2082254243619204,3.905256048748451
A5P,Exp391_CD8---Yao_MP,-2.1159873262074482,6.191196321820414e-4,1.2540757461750688e-4,42,3.2082254243619204,3.9016762313263755
A5P,Exp391_CD8---Texprog1_up,-2.058277327996101,6.191196321820414e-4,1.2691965985531158e-4,44,3.2082254243619204,3.8964711004792774
A5P,Exp391_CD8---Texint_dn,-1.9254841035141552,6.191196321820414e-4,1.2784454103809768e-4,39,3.2082254243619204,3.893317811616112
A5P,Exp391_CD8---best_cluster_7,-1.7769222571211298,6.191196321820414e-4,1.2906556530717606e-4,31,3.2082254243619204,3.889189612047073
A5P,Exp391_CD8---best_cluster_4,-1.9032136488204094,6.191196321820414e-4,1.3194352816994325e-4,37,3.2082254243619204,3.879611907065851
A5P,Exp391_CD8---GSE68056_WT_vs_Blimp1KO---Blimp1KO,-1.8071054814150664,0.0014575866188769413,4.3115837884449555e-4,52,2.8363656273185116,3.3653631696919075
A5P,Exp391_CD8---best_cluster_3,2.9809798001569523,0.0014575866188769413,4.3346337234503684e-4,66,2.8363656273185116,3.3630475945210936
A5P,Exp391_CD8---best_cluster_2,2.9878005971085484,0.0014575866188769413,4.520795660036166e-4,56,2.8363656273185116,3.344785122632661
A5P,Exp391_CD8---Texprog2_up,2.6364024402749107,0.0014575866188769413,5.216484089723526e-4,48,2.8363656273185116,3.2826221128780624
A5P,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3neg,-1.3921699202940905,0.0014575866188769413,5.221932114882506e-4,21,2.8363656273185116,3.2821687783046416
A5P,Exp391_CD8---EE_up,-1.7996406092686743,0.0014575866188769413,5.472704884389109e-4,46,2.8363656273185116,3.2617979705560107
A5P,Exp391_CD8---Tim3posBlimp1pos,2.157717647658281,0.0014575866188769413,5.55247084952804e-4,32,2.8363656273185116,3.2555137128195333
A5P,Exp391_CD8---Yao_EXH,2.177583273782945,0.0014575866188769413,5.567928730512249e-4,33,2.8363656273185116,3.2543063323312857
A5P,Exp391_CD8---klf2_promoted,-1.5109157514911724,0.0014575866188769413,5.648441030275643e-4,29,2.8363656273185116,3.2480714009192018
A5P,Exp391_CD8---Act48h_up,2.03297070247443,0.0014575866188769413,5.899705014749262e-4,18,2.8363656273185116,3.229169702539101
A5P,Exp391_CD8---MEM_dn,2.0197737855167137,0.0014575866188769413,5.924170616113745e-4,27,2.8363656273185116,3.2273724422896364
A5P,Exp391_CD8---d5_KLRG1hi_Runx3_promoted,2.1075696567709166,0.0014575866188769413,5.973715651135006e-4,26,2.8363656273185116,3.2237554536572413
A5P,Exp391_CD8---NAV_dn,2.2057528182456125,0.0015078109551117263,6.426735218508997e-4,33,2.821653105613721,3.1920095926536702
A5P,Exp391_CD8---EXH_up,-1.6243817134376253,0.0015512155426711423,7.006890108606797e-4,29,2.8093278524192336,3.1544746936381385
A5P,Exp391_CD8---Texterm_dn,2.0024441750731774,0.0015512155426711423,7.363770250368188e-4,28,2.8093278524192336,3.132899769944483
A5P,Exp391_CD8---TE_biased,3.2696218343659273,0.0015512155426711423,7.374631268436578e-4,52,2.8093278524192336,3.1322596895310446
A5P,Exp391_CD8---best_cluster_8,-1.583971912437579,0.001715066072217536,8.434751174840342e-4,36,2.765719144281999,3.0739277245731036
A5P,Exp391_CD8---MEM_up,-1.5101710745764823,0.0017733395836285872,9.01205362171905e-4,31,2.7512080917118573,3.045176232888352
A5P,Exp391_CD8---Tox_promoted,-1.5642416600852778,0.0022914412789998796,0.0012020675561966582,23,2.639891267606663,2.920071124297524
A5P,Exp391_CD8---DP_up,1.6281756826485074,0.0030336184603143024,0.0016411378555798686,10,2.5180390415452707,2.7848549366781503
A5P,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,2.266011045731861,0.003147574819401445,0.0017543859649122807,24,2.5020239377039797,2.7558748556724915
A5P,Exp391_CD8---d5_KLRG1lo_Runx3_promoted,1.6927330149188804,0.004725324381899168,0.0027112516945323093,28,2.3255683728831227,2.566830163543614
A5P,Exp391_CD8---Texterm_up,-1.404623316685686,0.020407761640492777,0.012043924902585901,32,1.6902046268611843,1.9192319611046642
A5P,Exp391_CD8---Texprog1_dn,1.4567895030506945,0.026781678955592,0.016244624940277116,18,1.5721622003526592,1.7892903112964313
A5P,Exp391_CD8---best_cluster_9,1.5767591026520265,0.031073392026450354,0.01935719503287071,34,1.5076113358032253,1.713157574197182
A5P,Exp391_CD8---Tcf7_repressed,1.3320923239745572,0.042326249374707525,0.027061044682190057,21,1.3733902136435252,1.567655441627793
A5P,Exp391_CD8---GSE68056_WT_vs_Blimp1KO---WT,1.4965304384920657,0.04585582112567463,0.030069390902081727,18,1.3386055253747764,1.5218753690575808
A5P,Exp391_CD8---Texprog2_dn,-1.441837854298487,0.04870365235634276,0.03273524174770579,30,1.3124384692016184,1.4849844474926501
A5P,Exp391_CD8---Texint_up,1.2906281294148496,0.05539914630823721,0.03814367450731087,22,1.2564969276267768,1.4185774722396434
A5P,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---Tbx21KO,-1.3686541265899355,0.06053917938083247,0.04267515923566879,26,1.2179634702772268,1.3698248497084073
A5P,Exp391_CD8---best_cluster_5,-1.4377885808750974,0.06545147981146296,0.04721090347056344,29,1.1840805299125017,1.3259576884370814
A5P,Exp391_CD8---JJM_TrmSignature,-1.3000004841966966,0.10850654676055543,0.0800458131840163,33,0.964544057795095,1.0966613790305184
A5P,Exp391_CD8---best_cluster_10,-1.3172545133990718,0.11523667967686302,0.08689979123173278,25,0.938409263570994,1.060981266900187
A5P,Exp391_CD8---GSE68056_WT_vs_Il2raKO---Il2raKO,-1.2814873424811952,0.1329269725468695,0.1024191427820142,26,0.8763868863279496,0.9896188634029992
A5P,Exp391_CD8---TE_up,-1.2953778237442342,0.14331292333916476,0.11277082492262146,17,0.8437146450400431,0.9478032426752229
A5P,Exp391_CD8---TE_dn,-1.2464596162528938,0.15298479427317455,0.12288942490795988,32,0.8153517331786694,0.9104854881609227
A5P,Exp391_CD8---MP_up,1.3558083299756005,0.1952605459057072,0.1600496277915633,39,0.7093855008310934,0.7957453315058416
A5P,Exp391_CD8---DP_dn,-1.2411510197335145,0.19752799690332223,0.16514635806671205,17,0.7043713403468717,0.7821309992597023
A5P,Exp391_CD8---best_cluster_1,-1.2454754269932917,0.21608436231947295,0.18420306296086217,39,0.6653766611782886,0.7347031525542566
A5P,Exp391_CD8---MP_dn,-1.0899534995339246,0.3900604071966846,0.34506849315068494,28,0.40886813020257234,0.4620946926223428
A5P,Exp391_CD8---klf2_repressed,-1.07975150519346,0.3900604071966846,0.34529937686263884,12,0.40886813020257234,0.46180420539037087
A5P,Exp391_CD8---JJM_CirculatingSignature,-1.024210531957773,0.47732483927253994,0.4303748550817983,36,0.3211859650087624,0.36615311052528554
A5P,Exp391_CD8---best_cluster_6,-1.0050168250616098,0.5026229334463755,0.46142433234421365,23,0.29875769950391573,0.3358995075084823
A5P,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---WT,-0.944409072664635,0.6273041401476175,0.5861694424330196,21,0.20252184615096305,0.2319768254892387
A5P,Exp391_CD8---GSE68056_WT_vs_Il2raKO---WT,-0.9166075046355854,0.6815720411414121,0.6480521046918345,23,0.16648823312845826,0.18839007457628798
A5P,Exp391_CD8---EE_dn,-0.7931756350198742,0.8233921155778777,0.7963956527720457,18,0.0843932959217423,0.09887111929036511
A5P,Exp391_CD8---Tox_repressed,-0.7543503786881187,0.9450211126142745,0.9295289632271553,20,0.02455848885639383,0.031737073483517196
A5P,Exp391_CD8---EXH_dn,0.5493787077872649,1,1,14,-0,-0
A5T,Exp391_CD8---NAV_dn,-2.0348409824881277,0.0013144002240944644,1.8115942028985507e-4,33,2.8812723755293392,3.741939077729199
A5T,Exp391_CD8---best_cluster_6,-2.0998948610160935,0.0013144002240944644,1.8450184501845018e-4,46,2.8812723755293392,3.733999286538387
A5T,Exp391_CD8---best_cluster_3,2.3017916128239317,0.0013144002240944644,2.1748586341887777e-4,60,2.8812723755293392,3.6625689669332604
A5T,Exp391_CD8---best_cluster_7,2.1013741968638575,0.0013144002240944644,2.188662727073758e-4,45,2.8812723755293392,3.659821158055705
A5T,Exp391_CD8---Tim3posBlimp1pos,1.8090338983145409,0.0013144002240944644,2.1973192704900023e-4,38,2.8812723755293392,3.658106835506393
A5T,Exp391_CD8---Texprog2_up,2.20140899184587,0.0013144002240944644,2.2177866489243733e-4,52,2.8812723755293392,3.6540802353065707
A5T,Exp391_CD8---Texterm_dn,1.8052325092159442,0.0013144002240944644,2.2301516503122213e-4,39,2.8812723755293392,3.6516656039229356
A5T,Exp391_CD8---NAV_up,1.8147800727197159,0.0013144002240944644,2.2507314877335134e-4,33,2.8812723755293392,3.6476763132408707
A5T,Exp391_CD8---TE_biased,1.8589625332343407,0.0013144002240944644,2.2665457842248413e-4,41,2.8812723755293392,3.644635503768153
A5T,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3neg,1.4567374280661145,0.0013144002240944644,2.3030861354214648e-4,23,2.8812723755293392,3.637689819118401
A5T,Exp391_CD8---d5_KLRG1lo_Runx3_repressed,1.500646208386337,0.0013144002240944644,2.3702299123014932e-4,29,2.8812723755293392,3.625209525381881
A5T,Exp391_CD8---Yao_EXH,1.7754792986227923,0.0020116079672866374,4.385964912280702e-4,37,2.6964566529567726,3.357934847000454
A5T,Exp391_CD8---Act48h_dn,1.5063167413591847,0.0020116079672866374,4.5454545454545455e-4,25,2.6964566529567726,3.342422680822206
A5T,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,1.4965227466661917,0.0020116079672866374,4.616805170821791e-4,25,2.6964566529567726,3.3356584522893016
A5T,Exp391_CD8---TRM_biased,1.7184078542723937,0.0026510212950890915,6.51890482398957e-4,34,2.576586783657876,3.185825359612962
A5T,Exp391_CD8---Texint_dn,1.7837644880995636,0.003153106585340639,8.762322015334064e-4,31,2.501261348426559,3.0573807905423553
A5T,Exp391_CD8---JJM_TrmSignature,1.7936700075743015,0.003153106585340639,8.787346221441124e-4,38,2.501261348426559,3.0561422620590526
A5T,Exp391_CD8---d5_KLRG1hi_Runx3_repressed,-1.3521694133192845,0.003851617995264404,0.001183431952662722,25,2.4143567928807306,2.926856708949692
A5T,Exp391_CD8---best_cluster_4,1.7614508908257471,0.003851617995264404,0.0013083296990841692,31,2.4143567928807306,2.8832828000102766
A5T,Exp391_CD8---best_cluster_2,1.7497818732359975,0.003851617995264404,0.0013169446883230904,37,2.4143567928807306,2.880432465023419
A5T,Exp391_CD8---Texprog1_up,1.652134025508943,0.003851617995264404,0.0013259668508287293,28,2.4143567928807306,2.8774673331575786
A5T,Exp391_CD8---EE_up,-1.7979579377952322,0.00503078953155927,0.0018335166850018336,26,2.2983638514666223,2.7367151336056112
A5T,Exp391_CD8---Tox_repressed,1.6119929816923035,0.00503078953155927,0.001970227670753065,27,2.2983638514666223,2.7054835857984667
A5T,Exp391_CD8---best_cluster_5,1.8147433346183102,0.00503078953155927,0.0019793270288102046,44,2.2983638514666223,2.7034824447657835
A5T,Exp391_CD8---Tcf7_repressed,1.6146012975486956,0.005453732677693338,0.002235136343316942,31,2.2633061534218815,2.650695979760611
A5T,Exp391_CD8---Yao_MP,1.6415269796805203,0.005673267159308048,0.0024181138711804793,40,2.246166764631781,2.61652325167173
A5T,Exp391_CD8---Texint_up,-1.5332659145566858,0.006610316428261812,0.0029662588060808304,26,2.179777750838289,2.5277909594609476
A5T,Exp391_CD8---JJM_CirculatingSignature,1.6752060112556044,0.006610316428261812,0.003034243606415258,30,2.179777750838289,2.5179495545068367
A5T,Exp391_CD8---TE_dn,1.6323638386257329,0.009070497092980028,0.004312203536006899,32,2.0423689115261765,2.3653007486379876
A5T,Exp391_CD8---Tim3negBlimp1neg,1.4912854566054752,0.017208062400383653,0.00874508089199825,27,1.764268027766273,2.0582361689427673
A5T,Exp391_CD8---Yao_PRO,1.4912854566054752,0.017208062400383653,0.00874508089199825,27,1.764268027766273,2.0582361689427673
A5T,Exp391_CD8---klf2_promoted,-1.3814884682390485,0.02076450892857143,0.010892857142857143,22,1.6826783353045722,1.9628581919954333
A5T,Exp391_CD8---GSE68056_WT_vs_Il2raKO---Il2raKO,1.5528321993508623,0.023151754859071932,0.012524719841793012,25,1.635416084701022,1.9022319798339016
A5T,Exp391_CD8---Texterm_up,1.3901730377604402,0.02804579013299928,0.015632079746261893,19,1.5521323201198691,1.805983238088381
A5T,Exp391_CD8---best_cluster_8,-1.401193974410273,0.028219214088579313,0.016191352345906164,25,1.5494550856116533,1.7907168762721448
A5T,Exp391_CD8---GSE68056_WT_vs_Blimp1KO---WT,1.5363682558279095,0.04130093096360778,0.024374319912948857,32,1.3840401588084688,1.6130674930519484
A5T,Exp391_CD8---DP_dn,-1.5512554558377942,0.042483123653747616,0.025768452052273145,27,1.3717835584117108,1.5889116693554828
A5T,Exp391_CD8---EXH_up,-1.3310714011652407,0.0522944440163366,0.03257686676427526,22,1.2815444499706252,1.487090688364582
A5T,Exp391_CD8---TE_up,-1.4665258295403272,0.05714934631708944,0.03653810666174571,31,1.242988732766592,1.4372539607508599
A5T,Exp391_CD8---klf2_repressed,-1.4413099545813821,0.06596118299445472,0.04325323475046211,19,1.1807115640136219,1.3639814076964265
A5T,Exp391_CD8---best_cluster_10,-1.3896066826163618,0.07228201836674238,0.048582995951417005,31,1.1409697289210095,1.313515707212041
A5T,Exp391_CD8---best_cluster_9,1.4650416947980962,0.07936336521649696,0.054643628509719225,26,1.1003799252292688,1.2624604698421351
A5T,Exp391_CD8---MP_up,-1.4479696690335908,0.0812270549436874,0.05743552222425462,55,1.0902992927325639,1.2408194258183423
A5T,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---WT,1.29340738255749,0.0812270549436874,0.05909389363099146,16,1.0902992927325639,1.2284573938967178
A5T,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---Tbx21KO,-1.333472510258204,0.0812270549436874,0.059921597909277584,20,1.0902992927325639,1.2224166139679873
A5T,Exp391_CD8---Texprog1_dn,-1.2948057458668558,0.10642198870841377,0.08025264722273825,27,0.9729686296715828,1.0955406330007758
A5T,Exp391_CD8---MEM_dn,-1.2519479344566418,0.11444916915931688,0.08818214672930973,28,0.9413873557271729,1.0546193328022224
