comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
0,48h_IL2_promoted,1.633369783933555,0.012871422702998767,0.006435711351499384,22,1.8903734470417515,2.1914034427057327
0,48h_IL2_repressed,1.3388493060960471,0.03033811949976841,0.03033811949976841,24,1.5180113423424477,1.5180113423424477
1,48h_IL2_repressed,0.8577416579181293,0.8023444753946146,0.766470109800732,18,0.09563913340749185,0.11550477675444111
1,48h_IL2_promoted,0.7521559557482109,0.8023444753946146,0.8023444753946146,14,0.09563913340749185,0.09563913340749185
10,48h_IL2_repressed,2.066688278454482,2.830055186076129e-4,1.4150275930380644e-4,40,3.5482050956507414,3.8492350913147226
10,48h_IL2_promoted,-1.2977327759117483,0.09988002399520096,0.09988002399520096,14,1.0005213619856665,1.0005213619856665
2,48h_IL2_repressed,-1.814384067361192,3.872966692486445e-4,1.9364833462432224e-4,38,3.4119562379304016,3.712986233594383
2,48h_IL2_promoted,-0.8172144142731852,0.7871853546910755,0.7871853546910755,23,0.10392299439889172,0.10392299439889172
3,48h_IL2_promoted,-1.6831936257424922,0.006766381766381766,0.003383190883190883,32,2.1696435025049388,2.47067349816892
3,48h_IL2_repressed,1.3517904450691962,0.015841086245914005,0.015841086245914005,26,1.8002150415323985,1.8002150415323985
4,48h_IL2_repressed,-2.160639004798542,3.5855145213338117e-4,1.7927572606669058e-4,38,3.44544851426605,3.746478509930031
4,48h_IL2_promoted,1.3226085622614232,0.10365853658536585,0.10365853658536585,18,0.984394926669424,0.984394926669424
5,48h_IL2_promoted,1.7017440906844525,0.009986859395532195,0.004993429697766097,17,2.0005710644897814,2.3016010601537626
5,48h_IL2_repressed,-1.1646765316208618,0.14873127483949863,0.14873127483949863,23,0.8275976995206109,0.8275976995206109
6,48h_IL2_repressed,-1.508286339106416,0.0016415307274033036,8.207653637016518e-4,25,2.7847509834087205,3.0857809790727018
6,48h_IL2_promoted,0.976063329841961,0.5,0.5,13,0.3010299956639812,0.3010299956639812
7,48h_IL2_repressed,2.0693789896277077,2.3818030248898416e-4,1.1909015124449208e-4,33,3.6230941575218436,3.924124153185825
7,48h_IL2_promoted,-1.2100403637661568,0.14325068870523416,0.14325068870523416,32,0.8439032814013133,0.8439032814013133
8,48h_IL2_promoted,1.914256271290787,2.5756600128783e-4,1.28783000643915e-4,28,3.589111464400596,3.8901414600645774
8,48h_IL2_repressed,1.5501604926078063,0.001506348181622552,0.001506348181622552,27,2.8220746324646115,2.8220746324646115
9,48h_IL2_promoted,-1.589158006110579,0.011367673179396092,0.005683836589698046,28,1.9443284208674592,2.2453584165314404
9,48h_IL2_repressed,1.3609671201061737,0.01725862931465733,0.01725862931465733,23,1.7629936990448427,1.7629936990448427
