comparison,pathway,NES,padj,leadingEdge_signal,mlog10padj
0_A5P,2019_JEM_Beura---CD4_NLT_TRM_up,1.8490102336457586,0.004068548884231291,26,2.390560461523017
0_A5P,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,2.06486157421171,0.004068548884231291,41,2.390560461523017
0_A5P,2013_IMMUNITY_Locci---non-GC-Tfh,1.6329846143034765,0.00804093567251462,29,2.0946934122258725
0_A5P,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-2.0726025572349753,0.00804093567251462,31,2.0946934122258725
0_A5P,2019_NAT_IMMUNOL_Nakayama---LungTRreg,1.4755300159411142,0.03578011493006614,24,1.4463582687598877
0_A5P,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,1.486155058170209,0.03578011493006614,17,1.4463582687598877
0_A5P,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,1.4992802743743412,0.04907063197026022,27,1.309178348796558
0_A5P,2015_NAT_IMMUNOL_Choi---GC-Tfh,-1.3881476410778129,0.04907063197026022,31,1.309178348796558
0_A5P,2019_NAT_COMMU_Szabo---Proliferation,-1.8262531221511438,0.04907063197026022,57,1.309178348796558
0_A5P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,1.5612295638760567,0.056452212718482706,24,1.24831903066384
0_A5P,2019_NAT_IMMUNOL_Nakayama---LungTRM,1.4137034383464175,0.08277674367677652,26,1.0820916621467023
0_A5P,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,-1.5122569736534965,0.11661933739012847,27,0.9332294304902478
0_A5P,2013_IMMUNITY_Locci---GC-Tfh,-1.3731162860005028,0.11661933739012847,18,0.9332294304902478
0_A5P,2018_CELL_Schmiedel_CD4---TH1-17_cells,1.6052618208928382,0.11661933739012847,30,0.9332294304902478
0_A5P,2019_NAT_COMMU_Szabo---CD8-cytokine,1.5194875490568578,0.11661933739012847,37,0.9332294304902478
0_A5P,2019_NAT_COMMU_Szabo---CD8-cytotoxic,1.5458977610518612,0.12220014450867052,27,0.9129282805150596
0_A5P,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,1.4875261019177544,0.16094039874591898,20,0.7933349269997577
0_A5P,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,-1.3658574940301456,0.18166666666666667,22,0.74072475244302
0_A5P,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,-1.48966896937896,0.18590980067970977,42,0.7306977147524574
0_A5P,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,1.2309205123786198,0.20534486146590686,23,0.6875161604262219
0_A5P,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,-1.2423352202674272,0.20534486146590686,18,0.6875161604262219
0_A5P,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,1.3134060304283797,0.20798216276477147,22,0.681973909965172
0_A5P,2018_CELL_Schmiedel_allCellTypes---NK_cells,1.2951539560835463,0.20798216276477147,25,0.681973909965172
0_A5P,2019_NAT_COMMU_Szabo---IFN-Response,1.386200234561269,0.21853800359961234,24,0.6604730286320555
0_A5P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,1.2918932709421744,0.23226453384266443,19,0.6340171007135167
0_A5P,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,1.221556473401675,0.28502024291497974,20,0.5451242941175536
0_A5P,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,1.2320389058722039,0.29806217761048376,12,0.525693129962678
0_A5P,2019_JEM_Beura---CD4_IEL_TRM_up,1.2399597028405571,0.32299373932840064,16,0.49080589563013466
0_A5P,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,1.2891240558140065,0.3473822327809863,30,0.4591923977556434
0_A5P,2019_NAT_COMMU_Szabo---Treg,1.2620492043245084,0.3986238532110092,26,0.39943671715593837
0_A5P,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,1.1785165022471127,0.39959020940743095,20,0.3983851612178702
0_A5P,2019_JEM_Beura---CD4_LP_TRM_up,1.142211127175237,0.480080997242647,31,0.3186854841078804
0_A5P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,1.1771461462071344,0.5606775965449284,22,0.251286797016004
0_A5P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,-1.089607250159091,0.5606775965449284,22,0.251286797016004
0_A5P,2019_JEM_Beura---CD4_SP_TRM_up,-1.1167024955857523,0.5606775965449284,43,0.251286797016004
0_A5P,2015_NAT_IMMUNOL_Choi---Tfh,-1.0517536297548251,0.5871459694989106,27,0.2312539160145038
0_A5P,2019_NAT_COMMU_Szabo---CD4-CD8,1.0672819649313323,0.681106048311591,24,0.16678526310795672
0_A5P,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,1.0187308532534307,0.7735967826543103,19,0.11148534512772408
0_A5P,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,1.0017350943036165,0.8111963152203521,11,0.09087403074631946
0_A5P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,0.9727074743399273,0.8337275589211265,23,0.07897584263208
0_A5P,2019_JEM_Beura---CD4_IEL_TRM_dn,0.966459427249053,0.8337275589211265,23,0.07897584263208
0_A5P,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,0.9670398250906819,0.8337275589211265,18,0.07897584263208
0_A5P,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,0.9690431892494081,0.8439547349612866,20,0.0736808458905883
0_A5P,2018_CELL_Schmiedel_CD4---TFH_cells,-0.9559144147181269,0.8439547349612866,72,0.0736808458905883
0_A5P,2018_CELL_Schmiedel_CD4---TH1_cells,0.8605200449290454,0.910424594432205,16,0.040756018653399624
0_A5P,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,-0.8694992724418212,0.910424594432205,38,0.040756018653399624
0_A5P,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,0.9005486665677399,0.910424594432205,17,0.040756018653399624
0_A5P,2018_CELL_Schmiedel_CD4---TH2_cells,-0.8907099654616681,0.910424594432205,58,0.040756018653399624
0_A5P,2019_JEM_Beura---CD4_FRT_TRM_dn,0.8932588840495161,0.9178654489159709,18,0.03722097792308727
0_A5P,2019_JEM_Beura---CD4_SP_TRM_dn,0.8327367010711356,0.9306032368808238,18,0.031235441210622092
0_A5P,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,0.9036394622755476,0.9306032368808238,12,0.031235441210622092
0_A5P,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,-0.7900670784384575,0.9306032368808238,41,0.031235441210622092
0_A5P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-0.7504726054070726,0.9815797243625766,29,0.008074421031250034
0_A5P,2019_JEM_Beura---CD4_NLT_TRM_dn,0.7813254227051257,1,12,-0
0_A5P,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,0.6656345180093332,1,18,-0
0_A5P,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,-0.8409806935427565,1,26,-0
0_A5P,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,0.7570560433874277,1,14,-0
0_A5P,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,0.5876237966025099,1,22,-0
0_A5P,2018_CELL_Schmiedel_CD4---TH17_cells,0.7033820095973392,1,52,-0
0_A5P,2019_NAT_COMMU_Szabo---CD4-NV-CM,0.5622908845044693,1,8,-0
0_A5P,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,0.5975841088525338,1,18,-0
0_A5P,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,0.571634906667726,1,11,-0
0_A5P,2019_JEM_Beura---CD4_LP_TRM_dn,0.5182433528222077,1,13,-0
0_A5P,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,-0.40002756049476834,1,6,-0
0_A5P,2019_JEM_Beura---CD4_FRT_TRM_up,0.5039845575331701,1,6,-0
0_A5P,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,0.5498562159952642,1,8,-0
0_A5T,2019_JEM_Beura---CD4_NLT_TRM_up,2.071372232528038,0.0012729517049837988,23,2.8951880729032258
0_A5T,2019_NAT_IMMUNOL_Nakayama---LungTRM,1.9285358504155028,0.0012729517049837988,27,2.8951880729032258
0_A5T,2013_IMMUNITY_Locci---non-GC-Tfh,1.8139549453750654,0.0012729517049837988,21,2.8951880729032258
0_A5T,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,1.7876380545136585,0.0012729517049837988,24,2.8951880729032258
0_A5T,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,1.7983172412236237,0.0012729517049837988,23,2.8951880729032258
0_A5T,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,2.366722709820391,0.0012729517049837988,38,2.8951880729032258
0_A5T,2019_NAT_COMMU_Szabo---CD8-cytokine,2.159547630871246,0.0012729517049837988,41,2.8951880729032258
0_A5T,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,1.9927960835897296,0.0012729517049837988,29,2.8951880729032258
0_A5T,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,1.6545346247378985,0.0016184404119666503,18,2.7909032859002525
0_A5T,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,1.8591722856080193,0.0016184404119666503,23,2.7909032859002525
0_A5T,2019_NAT_COMMU_Szabo---IFN-Response,1.9259383492911721,0.001849283402681461,55,2.732996528111129
0_A5T,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-2.2984418404517686,0.0019642857142857144,34,2.7067953418479753
