comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
0_A,Exp391_CD8---d5_KLRG1hi_Runx3_repressed,1.8461046485716277,5.414713819059794e-4,1.016053647632595e-4,34,3.266424491963413,3.993083360698062
0_A,Exp391_CD8---d5_KLRG1lo_Runx3_repressed,1.8985133168190083,5.414713819059794e-4,1.0434056761268782e-4,38,3.266424491963413,3.981546805045236
0_A,Exp391_CD8---Act48h_dn,2.5824128924099843,5.414713819059794e-4,1.0815487778498811e-4,47,3.266424491963413,3.965953889102063
0_A,Exp391_CD8---klf2_promoted,1.9024796943538604,5.414713819059794e-4,1.1154489682097045e-4,31,3.266424491963413,3.952550293898202
0_A,Exp391_CD8---MEM_up,2.122903733683981,5.414713819059794e-4,1.1180679785330948e-4,33,3.266424491963413,3.951531790542348
0_A,Exp391_CD8---Texterm_up,2.0328896563925443,5.414713819059794e-4,1.1748120300751879e-4,38,3.266424491963413,3.930031614950973
0_A,Exp391_CD8---Tcf7_repressed,2.2676591939485986,5.414713819059794e-4,1.1870845204178538e-4,37,3.266424491963413,3.9255183581774302
0_A,Exp391_CD8---Texint_up,2.2067004887400197,5.414713819059794e-4,1.1917530687641521e-4,44,3.266424491963413,3.92381372109119
0_A,Exp391_CD8---best_cluster_8,2.5690583179465216,5.414713819059794e-4,1.2006243246488174e-4,55,3.266424491963413,3.9205928620848085
0_A,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---WT,2.2748085492908006,5.414713819059794e-4,1.2099213551119177e-4,36,3.266424491963413,3.9172428579074663
0_A,Exp391_CD8---TRM_biased,2.3575507374918976,5.414713819059794e-4,1.2399256044637322e-4,58,3.266424491963413,3.9066043717249803
0_A,Exp391_CD8---Texprog1_dn,2.142509139849389,5.414713819059794e-4,1.285512276642242e-4,47,3.266424491963413,3.890923771489014
0_A,Exp391_CD8---best_cluster_10,2.2012194742246503,5.414713819059794e-4,1.3283740701381508e-4,47,3.266424491963413,3.8766796104192007
0_A,Exp391_CD8---TE_up,1.8867051672137003,5.414713819059794e-4,1.4029180695847364e-4,26,3.266424491963413,3.852967691028818
0_A,Exp391_CD8---best_cluster_6,2.451756194714139,5.414713819059794e-4,1.40548137737175e-4,55,3.266424491963413,3.8521749044203033
0_A,Exp391_CD8---EE_up,2.1289464509540985,5.414713819059794e-4,1.42025280499929e-4,37,3.266424491963413,3.847634344318255
0_A,Exp391_CD8---GSE68056_WT_vs_Il2raKO---WT,1.8056166108900151,8.720763996111398e-4,2.440214738897023e-4,34,3.0594454663563027,3.612571954065176
0_A,Exp391_CD8---JJM_TrmSignature,1.7276757832916698,8.720763996111398e-4,2.573340195573855e-4,40,3.0594454663563027,3.589502796263764
0_A,Exp391_CD8---Texprog2_dn,1.7969297658975982,8.993070912575557e-4,2.8011204481792715e-4,33,3.046091982054255,3.552668216112193
0_A,Exp391_CD8---best_cluster_4,-2.6990094197368677,9.91225219369516e-4,3.88651379712398e-4,69,3.0038276569006728,3.4104397862103464
0_A,Exp391_CD8---best_cluster_3,-3.3404975059961566,9.91225219369516e-4,3.904724716907458e-4,87,3.0038276569006728,3.40840957846843
0_A,Exp391_CD8---d5_KLRG1lo_Runx3_promoted,1.7567907617951257,9.91225219369516e-4,3.9814200398142005e-4,30,3.0038276569006728,3.399962001930988
0_A,Exp391_CD8---GSE68056_WT_vs_Il2raKO---Il2raKO,-2.291286723130444,9.91225219369516e-4,4.020908725371934e-4,44,3.0038276569006728,3.395675785269936
0_A,Exp391_CD8---best_cluster_2,-3.0231897256521334,9.91225219369516e-4,4.257130693912303e-4,71,3.0038276569006728,3.370883016777606
0_A,Exp391_CD8---TE_dn,-2.208033823365019,9.91225219369516e-4,4.2753313381787086e-4,42,3.0038276569006728,3.3690302218091532
0_A,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---Tbx21KO,-2.1388500822239105,9.91225219369516e-4,4.623208506703652e-4,35,3.0038276569006728,3.3350565194390915
0_A,Exp391_CD8---Yao_MP,-1.6322457850400245,9.91225219369516e-4,4.8520135856380397e-4,36,3.0038276569006728,3.3140779917792127
0_A,Exp391_CD8---Texprog2_up,-3.159948876270877,9.91225219369516e-4,4.914004914004914e-4,67,3.0038276569006728,3.3085644135612386
0_A,Exp391_CD8---Tcf7_promoted,-2.3814769539785243,9.91225219369516e-4,5.042864346949068e-4,46,3.0038276569006728,3.2973227142053028
0_A,Exp391_CD8---Yao_EXH,-1.7575299611980109,9.91225219369516e-4,5.257623554153522e-4,35,3.0038276569006728,3.279210512601395
0_A,Exp391_CD8---Tim3posBlimp1pos,-1.7636548159097112,9.91225219369516e-4,5.271481286241434e-4,35,3.0038276569006728,3.2780673308886623
