comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
A5P,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.619417147647732,0.0010614525139664803,1.1594202898550724e-4,27,2.9740994300270645,3.935759103745312
A5P,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-1.7024461426214814,0.0010614525139664803,1.1802195208308746e-4,30,2.9740994300270645,3.928037206406883
A5P,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,2.461020373388391,0.0010614525139664803,3.5486160397445e-4,50,2.9740994300270645,3.4499409887733377
A5P,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,2.4058332584303965,0.0010614525139664803,3.5739814152966406e-4,43,2.9740994300270645,3.446847710155809
A5P,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,2.4937405152183723,0.0010614525139664803,3.9824771007566706e-4,33,2.9740994300270645,3.3998467127129226
A5P,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,2.5454729081605523,0.0010614525139664803,4.222972972972973e-4,40,2.9740994300270645,3.374381698050882
A5P,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,2.703473253932187,0.0010614525139664803,4.514672686230248e-4,39,2.9740994300270645,3.3453737305590883
A5P,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,2.441756446574584,0.0010614525139664803,4.5578851412944393e-4,27,2.9740994300270645,3.3412366232386925
A5P,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,2.3832625955470585,0.0010614525139664803,5.230125523012552e-4,36,2.9740994300270645,3.2814878879400813
A5P,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,2.493903059288712,0.0010614525139664803,5.586592178770949e-4,39,2.9740994300270645,3.2528530309798933
A5P,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,-1.5288598197482872,0.001185228312401231,6.861848124428179e-4,32,2.926197982763399,3.1635588985580028
A5P,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-1.5864317834717352,0.0020788573247393968,0.0013129625208880401,31,2.6821753159617714,2.8817476708669756
A5P,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.3184088014041908,0.006039415130324221,0.004132231404958678,13,2.219005117334439,2.383815365980431
A5P,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,-1.3905815216431905,0.023137745913589355,0.017048865410013207,28,1.635678952427161,1.768304517701752
A5P,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,-1.3544874226149892,0.024066231734767844,0.018999656632711456,32,1.6185919057745584,1.721254247671706
A5P,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-1.4029955743158569,0.03441595262096774,0.028981854838709676,26,1.463240204831625,1.5378738231285294
A5P,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.006692094911407,0.5158464296880484,0.46154680551035904,27,0.28747957098087884,0.335784250555434
A5P,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-0.9842735205585474,0.5550655936500938,0.5258516150369309,28,0.25565569205385436,0.27913678790337726
A5P,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-0.7429650677542042,0.9143688337971161,0.9143688337971161,18,0.03887858525998249,0.03887858525998249
A5T,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,2.1968805434181937,0.002116284250389842,2.175805047867711e-4,34,2.6744260001128053,3.6623800200162475
A5T,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,1.9113691930644015,0.002116284250389842,2.2276676319893073e-4,45,2.6744260001128053,3.652149605401653
A5T,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-1.818623307941428,0.0023068050749711646,3.6423238025860496e-4,31,2.636989101812229,3.438621448045396
A5T,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.308988493295379,0.011271950640721404,0.0023730422401518746,22,1.948000921647215,2.6246945312720813
A5T,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-1.519811871237821,0.016982481229889167,0.00446907400786557,17,1.7699988567466607,2.349782453363471
