comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
0_A,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,1.5304353570169507,0.0012422360248447203,1.0719262514738985e-4,24,2.9057958803678687,3.9698350930757975
0_A,2019_JEM_Beura---CD4_NLT_TRM_up,1.7176648231577638,0.0012422360248447203,1.1307100859339665e-4,25,2.9057958803678687,3.9466487339066765
0_A,2019_NAT_IMMUNOL_Nakayama---LungTRM,1.7592585208728446,0.0012422360248447203,1.1519410206197443e-4,26,2.9057958803678687,3.938569756221061
0_A,2013_IMMUNITY_Locci---non-GC-Tfh,1.883256507453265,0.0012422360248447203,1.1743981209630065e-4,26,2.9057958803678687,3.9301846522986197
0_A,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,2.0521340830952344,0.0012422360248447203,1.1853959222380275e-4,27,2.9057958803678687,3.926136571067449
0_A,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,1.832597319561138,0.0012422360248447203,1.258970162407151e-4,22,2.9057958803678687,3.899984562549391
0_A,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,2.0501276765626826,0.0012422360248447203,1.3175230566534913e-4,38,2.9057958803678687,3.88024177589548
0_A,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,-1.907113407082417,0.002809586650206462,3.7509377344336085e-4,34,2.5513575693259,3.4258601450778405
0_A,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-2.566142640057037,0.002809586650206462,4.1684035014589413e-4,43,2.5513575693259,3.380030247967831
0_A,2013_IMMUNITY_Locci---GC-Tfh,-2.3166869066880027,0.002809586650206462,4.923682914820286e-4,40,2.5513575693259,3.307709923404807
0_A,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,-1.913409739336484,0.002809586650206462,5.254860746190226e-4,31,2.5513575693259,3.2794387882870204
0_A,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,-1.6799566866233586,0.002809586650206462,5.319148936170213e-4,26,2.5513575693259,3.2741578492636796
0_A,2019_JEM_Beura---CD4_NLT_TRM_dn,-1.7111319496334096,0.002809586650206462,5.534034311012728e-4,30,2.5513575693259,3.256958152560932
0_A,2015_NAT_IMMUNOL_Choi---Tfh,-2.349350733668962,0.002930103707913056,6.451612903225806e-4,40,2.5331170079812853,3.1903316981702914
0_A,2019_NAT_IMMUNOL_Nakayama---LungTRreg,1.5109311790636155,0.002930103707913056,6.734006734006734e-4,26,2.5331170079812853,3.171726453653231
0_A,2019_NAT_COMMU_Szabo---IFN-Response,1.770996881094758,0.002930103707913056,7.103281716152863e-4,50,2.5331170079812853,3.1485409608672295
0_A,2015_NAT_IMMUNOL_Choi---GC-Tfh,-2.297401488867705,0.003211210042329587,8.271298593879239e-4,38,2.493331286697177,3.0824263008607717
0_A,2019_NAT_COMMU_Szabo---Proliferation,-1.9713045936463296,0.003728181664124725,0.0010460251046025104,82,2.4285029338167927,2.9804578922761
0_A,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,-1.627198510122674,0.003728181664124725,0.0011280315848843769,35,2.4285029338167927,2.9476787399369364
0_A,2019_JEM_Beura---CD4_FRT_TRM_up,-2.03328293597929,0.003728181664124725,0.001176470588235294,38,2.4285029338167927,2.929418925714293
0_A,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,-1.8115543277521922,0.003728181664124725,0.0011862396204033216,26,2.4285029338167927,2.9258275746247424
0_A,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,-1.559812296956749,0.004854368932038835,0.0016181229773462784,28,2.3138672203691533,2.790988475088816
0_A,2019_NAT_COMMU_Szabo---CD8-cytokine,1.691636804038679,0.006146434136922685,0.0021419391689276026,28,2.2113767677680345,2.66919286729231
0_A,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,-1.776644175136755,0.006433823529411764,0.002339572192513369,38,2.1915308553479043,2.630863549178167
