wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Tpt1,Rps16,Tpt1
Rps29,Rps7,Rps29
Rps14,Tpt1,Rps27
Rps7,Rps29,Rps7
Rps16,Rpl30,Rpl12
Rps15a,Rpl17,Rps16
Rpl12,Dapl1,Rps14
Fau,Rpl12,Rps15a
Rplp1,Rps14,Rpl17
Rps27,Fau,Rpl30
Rpl17,Rps15a,Fau
Rpl35a,Rps27,Rplp1
Rpl21,Rps19,Rpl21
Rpl30,Rplp1,Rpl35a
Rps9,Rplp2,Rpl18a
Rpl5,Rps21,Rpl5
Rpl34,Rpl18a,Rpl19
Rpl18a,Rps3,Rpl37a
Rpl9,Rpl34,Rpl23
Rpl19,Rpl37a,Rps19
Rpl23,Rpl9,Rpl9
Rplp2,Rps9,Rps9
Rps19,Rpl21,Rplp2
Rps3,Rpl19,Rpl34
Rpl37a,Rpl5,Rps3
Rpl27a,Sell,Rps20
Rps3a1,Rpl35a,Rps21
Rps4x,Rpl27a,Rps13
Rps20,Rps20,Rpl27a
Rps21,Rps13,Rps23
Rps23,Rpl23,Rpl13
Rpl26,Rpl26,Rpl39
Rpl13,Tcf7,Rpl26
Rps13,Rgs10,Rps4x
Rps27a,Ramp1,Rps3a1
Rpl39,Ccr7,Btg1
Btg1,Igfbp4,Rps27a
Rps28,Rpl39,Rps28
Rpl37,Rpl13,Tcf7
Rps18,Rps28,Rps18
Rpl8,Arl4c,Rpl37
Rpl18,Rps5,Ltb
Ltb,Rps4x,Rpl36
Rpl36,Rps23,Rpl8
Rack1,Rflnb,Rack1
Rpl36a,Il6ra,Rpl18
Rps6,Ssbp2,Sell
Rps5,Rpl37,Rps5
Rpl32,Rpl18,Rpl32
Rps8,Tdrp,Rps6
Eef1a1,Rpl32,Rpl36a
Rps15,Evl,Arl4c
Tcf7,Rack1,Rps8
Rpl11,Tespa1,Rps15
Shisa5,Rps3a1,Eef1a1
Rps10,Il6st,Rpl11
Sell,Rps18,Rps10
Arl4c,Rps27a,Dapl1
H2-K1,Rps15,Shisa5
Rpl38,Ccnd2,Rpl38
Rps11,Rpl36,Satb1
Rps25,Btg1,H2-K1
Npc2,Ltb,Foxp1
Rps26,Foxp1,Rpl7
Rpl23a,Pdk1,Rps25
Rpl7,Rpl36a,Rps11
Cox7a2l,Nsg2,Rps26
Satb1,Rps11,Lef1
Rpl35,Rapgef6,Npc2
Rpl15,Rpl8,Rgs10
Eef1b2,Eef1a1,Evl
Rpl22,Il7r,Rpl23a
Tmsb10,Lef1,Rpl15
Lef1,Rps10,Rapgef6
Rapgef6,Ifit1bl1,Tmsb10
Foxp1,Ccr9,Ccr7
Rpl10,Rps6,Rpl22
Ptpn18,Tmem108,Cox7a2l
mt-Nd2,Satb1,Ccnd2
Rpl10a,Shisa5,Rpl35
Dapl1,Grap2,Il7r
mt-Co3,Npc2,Eef1b2
Rpl3,Rps8,Rpl10
Hcst,Cox7a2l,Txnip
Rpl6,Rpl11,Tespa1
Ablim1,Rps25,Peli1
Limd2,Rpl38,Rpl10a
Bcl11b,Rpl23a,Ptpn18
Peli1,Txnip,mt-Nd2
Evl,Cd2ap,mt-Co3
Cd8b1,Pmepa1,Hcst
mt-Atp6,Rpl7,Ramp1
Pfdn5,Rpl35,Ablim1
Rpl24,Peli1,Rpl6
B2m,Pik3ip1,Rpl3
mt-Nd4,Arhgap5,Chd3
Il7r,Rpl22,Grap2
Rgs10,Chd3,Bcl11b
Cd3d,Rps27rt,Limd2
Rpl27,Bcl11b,Pdcd4
Mbnl1,Trat1,mt-Atp6
Ccnd2,Eef1b2,Ssbp2
Ccr7,Tanc1,Igfbp4
Saraf,Klf3,Rflnb
Rps12,Id3,Il6st
Eif4a2,Ablim1,Il6ra
Klf13,Itgae,Rpl24
Txnip,Slc12a7,mt-Nd4
Rabac1,Tmsb10,B2m
Mycbp2,Tcp11l2,Rabac1
Grap2,Zbtb20,Fam189b
Arhgap45,Fam189b,Ccr9
Fyb,Als2cl,Pdk1
Pdcd4,Scml4,Tdrp
Chd3,Pdcd4,Klf3
Tespa1,Rps26,Rpl27
Cd3g,St8sia1,Pfdn5
Rpl4,Kdm5b,Rps27rt
Rpl29,Rapgef4,Ypel3
Ramp1,Rabac1,Tnrc6b
Rps27rt,St6gal1,Klf13
mt-Cytb,Ypel3,Pik3ip1
Srsf5,Dzip1,Cd8b1
Igfbp4,Rpl15,Mbnl1
Cd8a,Rpl10,Cd2ap
Arhgap15,Eif4a2,Cd3d
Ighm,Limd2,Nsg2
Tnrc6b,Il27ra,Eif4a2
Klf2,AC149090.1,Saraf
Nsa2,Iigp1,Trim12a
Ssbp2,Hcst,Ifit1bl1
Ogt,Trim12a,Ogt
Rflnb,H2-K1,Rps12
H2-T23,Gm20696,Mycbp2
Il6ra,Ssh2,Zfp36l1
Stat1,Rpl3,Ssh2
Cd53,Slc15a2,Scml4
Macf1,Slc49a4,Zbtb20
Klrd1,Rpl6,Tcp11l2
Fam189b,Treml2,Tmem108
Tdrp,Dph5,Clec2d
Psme1,Kbtbd11,Il27ra
Emb,Adgrg5,Iigp1
