wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rplp1,Rplp1,Rplp1
Rps29,Rpl12,Rpl12
Rpl12,Tcf7,Rps29
Rps16,Rps29,Rps16
Rps27,Rps16,Tcf7
Rps20,Sell,Rpl13
Rps27a,Rpl13,Rps27
Rps3a1,Rps20,Rps20
Rpl5,Rps3a1,Rps3a1
Rpl13,Rpl23,Tpt1
Rps7,Rpl5,Rps7
Tpt1,Rps27,Rpl5
Rps4x,Rps7,Rps19
Rpl35a,Tpt1,Rps27a
Rps19,Rps19,Rpl23
Rpl23,Rps27a,Rps4x
Rpl9,Rps4x,Rpl35a
Rps8,Rpl9,Rpl9
Rps9,Rpl35a,Sell
Rpl21,Dapl1,Rpl21
Tcf7,Rpl21,Rps8
Rpl37a,Rpl37a,Rps9
Rps3,Rps9,Rpl37a
Rplp2,Rps8,Rps3
Rps15,Rps15,Rps15
Rps14,Arl4c,Rplp2
Rpl8,Rps3,Rps14
Rpl27a,Rplp2,Rpl27a
Rpl19,Rpl19,Rpl19
Rpl36a,Rpl27a,Rpl8
Rpl30,Rps21,Rpl30
Rps21,Ccr7,Rps21
mt-Nd2,Rps14,Arl4c
Rpl26,Rpl8,Rpl26
Rpl17,Rpl30,Rpl36a
Rps28,Rpl26,Rpl17
Sell,Rps5,Rps5
Rps5,Rpl7,Dapl1
Rpl7,Rpl36a,Rpl7
Rps18,Rpl17,Rps28
Arl4c,Rps28,mt-Nd2
Rps6,Rgs10,Rps18
Rps15a,Rps6,Rps15a
Rps23,Rps18,Rps6
Eef1b2,Lef1,Rps23
mt-Cytb,Rps15a,Ccr7
Eef1a1,mt-Nd2,Lef1
Rpl39,Rps23,mt-Cytb
Lef1,Eef1a1,Eef1a1
Tmsb10,Ramp1,Ltb
Rpl15,Eef1b2,Eef1b2
Ltb,Rpl39,Rpl39
mt-Nd4,Ltb,Rgs10
Rpl18a,Rpl15,Rpl15
Rpl23a,Evl,Tmsb10
Rpl6,mt-Cytb,Rpl18a
Rps25,Rpl18a,mt-Nd4
Dapl1,Foxp1,Rpl23a
Rps13,Rpl23a,Foxp1
mt-Nd1,Rapgef6,Evl
Rack1,Igfbp4,Rpl6
Rpl10,Tmsb10,Rapgef6
Foxp1,Rflnb,Rps25
Rapgef6,Rpl6,Rps13
Rpl37,Il6ra,Rack1
Rpl36,Rps13,mt-Nd1
Rpl10a,mt-Nd4,Rpl36
Rps12,Il7r,Rpl37
Rpl11,Tespa1,Ramp1
Ccr7,Rps25,Rpl10a
Rgs10,Rack1,Rpl10
Rpl3,Tdrp,Rpl11
Rpl35,Il6st,Il7r
Evl,Rpl36,Rps12
Satb1,Chd3,mt-Atp6
mt-Atp6,Rpl37,Satb1
Rpl18,Rpl11,Tespa1
Rpsa,Rps12,Chd3
Rps10,mt-Nd1,Igfbp4
Fau,Rpl10a,Rpl18
Rpl22,Fos,Rpsa
Rpl14,Rgcc,Rflnb
Il7r,Pdk1,Rpl3
Rpl32,Satb1,Il6ra
Rpl28,Rpl10,Fau
Rps26,Nsg2,Rpl35
Rpl34,Rpl18,Il6st
Chd3,Ssbp2,Fos
Rps2,Rpl3,Rps10
Rpl38,Ssh2,Rpl22
Bcl11b,Rpl35,Tdrp
Tespa1,Rpsa,Rgcc
mt-Co3,mt-Atp6,Ssh2
Ablim1,Id3,Rpl28
Peli1,Fau,Pdk1
Ramp1,Rapgef4,Rpl14
Ssh2,Rpl22,Rpl34
Npm1,Rps10,Rps26
Grap2,Tmem108,Ssbp2
Eif4a2,Klf3,Rpl32
Fos,Rpl14,Rps2
Saraf,Rpl28,Nsg2
Hspe1,Treml2,Klf3
Fam189b,Rpl34,mt-Co3
Smc4,Rpl32,Rpl38
Igfbp4,Scml4,Fam189b
Npc2,Actn1,Bcl11b
Klf3,Atp1b1,Id3
mt-Nd3,Fam189b,Actn1
Il6st,Rps26,Grap2
Rflnb,Grap2,Peli1
Rps27rt,Rpl38,Ablim1
Actn1,Rps2,Rapgef4
Il6ra,Bcl11b,Tmem108
Dgka,Sh3bp5,Scml4
Rgcc,Dph5,Smc4
Rps17,Pmepa1,Eif4a2
Ssbp2,Peli1,Treml2
Pdk1,Pdlim1,Dph5
Emb,Zbtb20,Npm1
Rpl22l1,Ablim1,Pdlim1
Tdrp,Gm20696,Atp1b1
Rplp0,Smc4,Saraf
Fyb,mt-Co3,Zbtb20
Junb,Eif4a2,Sh3bp5
Rpl4,Iigp1,Rps27rt
Srsf5,Cd2ap,Cd2ap
Cox7a2l,Arhgap5,Dgka
Tubb5,Trat1,Pmepa1
Eef1g,Foxo1,Foxo1
Dph5,Rps27rt,mt-Nd3
Ighm,Saraf,Hspe1
Pdlim1,Bach2,Iigp1
Mycbp2,Dgka,Ccr9
mt-Nd5,Ccr9,Gm20696
Nsg2,Npm1,Npc2
Foxo1,Kbtbd11,Kbtbd11
Id3,Sesn3,Rps17
Zfp36l1,Idh2,Emb
Scml4,Tanc1,Arhgap5
Rabac1,Als2cl,Sesn3
Map4k4,St8sia1,Bach2
Klk8,Ifngr2,Trat1
Cd2ap,Hspe1,Cmah
Ccr9,mt-Nd3,Idh2
Cmah,Selenop,Rpl22l1
Limd2,Npc2,Tanc1
S1pr1,Dzip1,Pik3ip1
Zbtb20,Itgae,Als2cl
mt-Co2,Ift80,Ms4a4c
Rpl31,Ms4a4c,Ttc3
Ddx5,St6gal1,Junb
Rps11,Ttc3,St8sia1
Stk38,Cmah,Ifngr2
Klf13,Emb,Selenop
Ppp1r14b,Pik3ip1,Slc12a7
Eif4b,Slc12a7,Zfp36l1
Kbtbd11,Il4ra,Tubb5
Rapgef4,Ralgps2,Fyb
Btg1,Rps17,Klk8
Hmgn1,Slc15a2,Ift80
Skap1,Aff3,Itgae
Top2b,Rpl22l1,Srsf5
Smad7,Znrf1,Map4k4
mt-Nd4l,Actn2,Il4ra
Txk,Thra,Dzip1
Tmem108,Fam78a,Fam78a
Iigp1,Inpp4b,Inpp4b
Fth1,Klk8,Ighm
Slc38a2,Map4k4,Znrf1
Treml2,Zfp36l1,Eif4b
Bptf,Parp8,St6gal1
Pik3ip1,Eif4b,Rpl4
Atp11b,Fyb,Smad7
4930523C07Rik,Socs3,Mycbp2
Tnrc6b,Junb,Ralgps2
Pik3cd,Smad7,Cox7a2l
Fam78a,Srsf5,Rplp0
Sesn3,Cxxc5,S1pr1
Ddx6,Abi3,mt-Co2
Mrpl23,Il27ra,Aff3
Zfp292,Nsmce1,Socs3
Sh3bp5,Dennd2d,Il27ra
Ctss,Bzw2,Slc15a2
Rhoh,Kcna2,Bzw2
Ccnd2,Tubb5,Actn2
Atp1b1,Ighm,Nsmce1
H2-Q4,Mycbp2,Ppp1r14b
Il27ra,Fam241a,Hmgn1
Ttc3,Rpl4,Sun2
Ms4a4c,Sun2,Dennd2d
Bzw2,Rplp0,Fam241a
Inpp4b,Dyrk2,Stk38
Gramd1a,S1pr1,Thra
Cd8b1,Eps8l1,Dyrk2
Ddx3x,Cox7a2l,Txk
Cdk2ap2,Tlr1,Eef1g
Arhgap15,Sox4,Parp8
Camk2d,Hmgn1,Camk2d
Nsd3,Adgrg5,mt-Nd5
Pmepa1,Ppp1r14b,Pik3cd
Jak1,Camk2d,Crtc3
Bach2,Abcg1,Btg1
Sun2,Stk38,Abcg1
Nsmce1,Kif1b,Abi3
Gm20696,Txk,Cxxc5
Eef1d,Cdk5rap1,Ddx3x
Crlf3,Crtc3,Kif1b
Fam241a,Bmyc,Ctss
Ppp1r15a,Pik3cd,Limd2
Znrf1,Slc28a2b,Eps8l1
Cdkn2d,mt-Co2,Gramd1a
Idh2,Smad1,Ppp1r15a
Pdcd4,Eef1g,mt-Nd4l
Arhgap5,mt-Nd5,Rabac1
Arhgap45,Ddx3x,Dtx1
Ypel3,Thada,Adgrg5
Eif5,Auts2,Kcna2
Crtc3,Gm4951,Itpr2
Tnrc6c,Dtx1,Atp11b
Slc12a7,Mga,Zfp652
Chd2,Ttc28,Mga
Itpr2,Zfp652,H2-Q4
Socs3,P2rx4,Bptf
Anp32a,Slc16a5,Zeb1
Tanc1,Ppp1r15a,Tlr1
Rcsd1,Itpr2,Slc38a2
Ikbkb,Gramd1a,Cdk5rap1
Bclaf1,Skil,Thada
Nop10,Gngt2,Prkd2
Dennd2d,Rnf144a,Rps11
Tcf12,Zeb1,Sox4
AC149090.1,Slc49a4,H2-DMa
Irf2bp2,Ctss,Top2b
Trat1,mt-Nd4l,Skil
Dtx1,Igf1r,Fth1
Fbl,Usp28,Klf13
Shisa5,Ctsl,Cdkn2d
Fus,Cnn3,Irf2bp2
Dyrk2,Atp11b,Zfp292
Prkd2,Rabac1,Art2b
Srrm2,Mettl1,Rassf2
Rnf167,H2-Q4,Pcgf5
Il4ra,Prkd2,Rpl31
Selenop,H2-DMa,Smad1
Pura,Art2b,4930523C07Rik
Mbnl1,Patj,Rcsd1
Arl5c,Pcgf5,Bmyc
Itk,Insr,Ddx5
Abcg1,Ggt5,Tasor2
Rbbp6,Rassf2,Mettl1
Hnrnpa0,Btg1,Mrpl23
Ift80,Limd2,Skap1
Itgae,Rab37,Gngt2
Scp2,Hdac4,Bcl9l
Rasgrp1,Irf2bp2,Tcf12
Als2cl,Bptf,P2rx4
Kmt2a,Slc38a2,Acyp1
Zfp652,Cdkn2d,Hdac4
Jun,Tasor2,Tnrc6b
Tasor2,Top2b,Slc28a2b
Elf1,Acyp1,Slc49a4
Stk4,Rere,Rab37
H2-DMa,Rnf130,Rnf144a
Rpl41,Bcl9l,Ttc28
Cd8a,Rcsd1,Usp28
Zeb1,Tcf12,Ddx6
Bcl9l,Prrg1,Ccnd2
AB124611,Zfp292,Rnf167
Mga,Lypd6b,Cux1
Clec2d,Klf13,Auts2
Kcnn4,Znrf3,Gm4951
Gnl3,Rps11,Arl5c
St8sia1,Mrpl23,Rasgrp1
Kif1b,Fxyd4,Ctsl
Pcgf5,Slfn5,Rere
Ier5,Cux1,Slc16a5
Rassf2,4930523C07Rik,Mdn1
Trdc,Ddx5,Slfn5
Cd69,Sh3pxd2a,Ikbkb
Ifngr2,Rab6b,AC149090.1
Zfp36,Fth1,Filip1l
St6gal1,Mdn1,Igf1r
Zfp644,Rnf167,Cnn3
Stat1,Filip1l,Patj
Huwe1,Skap1,Rnf130
Sidt1,N4bp2,Ggt5
Dzip1,Tnrc6b,N4bp2
Fam169b,Rpl31,Tent5a
Trp53,Rasgrp1,Mylip
Lat,Arl5c,Sidt1
Ralgps2,H2-Ob,Cd55
Klf2,Mylip,Gnl3
Art2b,Nfix,Insr
Matr3,Sema4b,AB124611
Tuba1b,Ddx6,Znrf3
Utrn,Cd55,Kcnn4
Tgfbr2,Rnf122,Myc
Rpl13a,Tmie,Fam169b
Tspan13,Rreb1,Crlf3
Cbl,Ldlrad4,Ypel3
Snrpd3,Ikbkb,Prrg1
Txnip,Tent5a,Sema4b
Actn2,Ccnd2,Rreb1
Tent5a,AC149090.1,Rab6b
Git2,Slpi,Rai1
Tut4,Myc,Fxyd4
Aff3,Bcl9,Rhoh
Ifit1bl1,Sidt1,Lypd6b
Acyp1,Rai1,Phf21a
Uba52,Macrod1,Jun
Ube2d2a,Slc6a19,Acss2
Hnrnph1,Plekha1,Izumo4
Hsp90ab1,Gnl3,Cbr1
Parp8,AB124611,Sh3pxd2a
Il16,Acss2,Tnrc6c
Gm11808,Dntt,Rnf122
Thada,Kcnn4,Mpp1
Cdkn1b,Fam169b,H2-Ob
Ppp2r5a,Tnfrsf26,Ldlrad4
Sptbn1,Galnt10,Nfix
Skp1a,Crlf3,Tspan13
Skil,Phf21a,Nsd3
Cux1,Mgat4a,Ikbke
Slc15a2,Mpp1,Plekha1
Hdac4,Chst15,Galnt10
Tcp11l2,Ampd1,Pigp
Thra,Nedd4l,Chd2
Il21r,Cbr1,Mgat4a
Nipbl,Izumo4,Macrod1
Kdm7a,Zfp395,Elmsan1
Kmt2c,Vipr1,Bcl9
Mdn1,Elmsan1,Tmie
