gene_names,P0,P7,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.4154184460639953,0.6188267469406128,-0.7342863082885742,3.2990945902136063e-10,-6.586348533630371,-0.7342863082885742,4.021072191533371e-11,-6.984216213226318,-0.7342863082885742,5.259026797423427e-16,-8.43010139465332
Lypla1,0.2014448046684265,0.3623826205730438,-0.9686680436134338,6.386810410450522e-15,-8.098437309265137,-0.9686680436134338,6.540956436662474e-11,-6.918014049530029,-0.9686680436134338,2.516434770014292e-16,-8.518147468566895
Gm37988,0.0,0.004262635949999,-22.026390075683597,0.9923614412076542,-0.1119196936488151,-22.026390075683597,0.1858668191314382,-1.6646525859832764,-22.026390075683597,0.028306203579005,-2.486177682876587
Tcea1,0.3634775876998901,0.4417771995067596,-0.3417136967182159,0.0004337413642444,-3.838853597640991,-0.3417136967182159,0.0112881989933621,-2.8788771629333496,-0.3417136967182159,0.0015665031146652,-3.4489479064941406
Atp6v1h,0.2750559151172638,0.397829532623291,-0.6259442567825317,7.735845410939263e-09,-6.076114177703857,-0.6259442567825317,1.1249625091035128e-05,-4.73575496673584,-0.6259442567825317,3.6793922217845055e-08,-5.789634704589844
Rb1cc1,0.4991830289363861,0.4523918926715851,0.1784148812294006,0.7634025097011841,-0.763853907585144,0.1784148812294006,0.2170948481122583,1.570543885231018,0.1784148812294006,0.1197488841358246,1.8397833108901975
Pcmtd1,0.3804442584514618,0.2289859354496002,0.8472199440002441,0.1563327253244107,1.7969462871551514,0.8472199440002441,8.047125343282744e-09,6.115630626678467,0.8472199440002441,2.533525275751593e-11,6.976099491119385
Rrs1,0.210793524980545,0.2652367353439331,-0.3722789585590362,2.476682809030768e-05,-4.528255939483643,-0.3722789585590362,0.0380843961328485,-2.4202880859375,-0.3722789585590362,0.0082744290387336,-2.932091236114502
Adhfe1,0.0010701905703172,0.0,20.03021049499512,0.9923614412076542,0.136601909995079,20.03021049499512,0.4511092369825635,1.0,20.03021049499512,0.4341246326363177,1.0
Mybl1,0.0011628317879512,0.0054535171948373,-2.232640266418457,0.9923614412076542,-0.2955392003059387,-2.232640266418457,0.1999191421633259,-1.620364785194397,-2.232640266418457,0.0595576256468051,-2.1756160259246826
Vcpip1,0.2420441657304763,0.2530808746814728,-0.0726174637675285,0.0053751956712939,-3.1167569160461426,-0.0726174637675285,0.7957596081046044,-0.4783182442188263,-0.0726174637675285,0.716017487895188,-0.5698794722557068
Sgk3,0.1176983788609504,0.0356200225651264,1.7842974662780762,0.3408907733099894,1.3601924180984497,1.7842974662780762,1.1601176145736862e-08,6.050458908081055,1.7842974662780762,4.813161737154277e-10,6.533910751342773
Mcmdc2,0.0025117278564721,0.0018812542548403,0.4174402058124542,0.9939491286223612,0.0249249916523695,0.4174402058124542,0.9352112891659016,0.2817617058753967,0.4174402058124542,0.9004211589474518,0.3147409558296203
Ppp1r42,0.0,0.0,0.0,0.9923614412076542,0.1043936386704444,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.2530716061592102,0.486558586359024,-1.1218481063842771,1.8940135868271906e-19,-9.32065200805664,-1.1218481063842771,2.645055851867915e-18,-9.220684051513672,-1.1218481063842771,7.865404471561007e-28,-11.366220474243164
Cspp1,0.2541464865207672,0.2336383759975433,0.1367772221565246,0.0275402948547829,-2.551089286804199,0.1367772221565246,0.5403262906694334,0.8518953919410706,0.1367772221565246,0.4341246326363177,1.000455021858215
Arfgef1,0.3595484793186188,0.4039840400218963,-0.2022002637386322,0.0035560598311738,-3.245023727416992,-0.2022002637386322,0.1896020702175514,-1.6501760482788086,-0.2022002637386322,0.0923616677255132,-1.9671710729599
Prex2,0.000976376759354,0.0,19.897785186767575,0.9923614412076542,0.136601909995079,19.897785186767575,0.4511092369825635,1.0,19.897785186767575,0.4341246326363177,1.0
A830018L16Rik,0.0009221413056366,0.0,19.81529426574707,0.9923614412076542,0.136601909995079,19.81529426574707,0.4511092369825635,1.0,19.81529426574707,0.4341246326363177,1.0
Slco5a1,0.0,0.0037790618371218,-21.85232353210449,0.9923614412076542,-0.0398152470588684,-21.85232353210449,0.2802591417235615,-1.403643012046814,-21.85232353210449,0.0708467541105028,-2.0963568687438965
Ncoa2,0.2934697866439819,0.2723998725414276,0.1234005540609359,0.0670352991461733,-2.1934802532196045,0.1234005540609359,0.5363883613019513,0.857770562171936,0.1234005540609359,0.4341246326363177,1.0166033506393433
Tram1,0.5340589284896851,0.7288072109222412,-0.6037038564682007,1.8371215589297788e-06,-5.076444149017334,-0.6037038564682007,8.77845521737952e-09,-6.111859321594238,-0.6037038564682007,1.5487369037740697e-12,-7.372073650360107
Lactb2,0.1057091355323791,0.1541760414838791,-0.5801969170570374,0.000144437667226,-4.117883682250977,-0.5801969170570374,0.0151847793612814,-2.7740135192871094,-0.5801969170570374,0.0016977494022123,-3.4249792098999023
Xkr9,0.0,0.0,0.0,0.9923614412076542,0.1043936386704444,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.9923614412076542,0.1043936386704444,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.0,0.0,0.0,0.9923614412076542,0.1043936386704444,0.0,1.0,0.0,0.0,1.0,0.0
Trpa1,0.0,0.0,0.0,0.9923614412076542,0.1043936386704444,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.189228355884552,0.1754722893238067,0.1191094890236854,0.064601333009579,-2.209827184677124,0.1191094890236854,0.650472135721833,0.6849660873413086,0.1191094890236854,0.550751487132493,0.8089091777801514
Sbspon,0.0,0.0,0.0,0.9923614412076542,0.1043936386704444,0.0,1.0,0.0,0.0,1.0,0.0
4930444P10Rik,0.0,0.0014180527068674,-20.436504364013672,0.9923614412076542,0.032289195805788,-20.436504364013672,0.4511092369825635,-1.0,-20.436504364013672,0.2150761553537717,-1.493511438369751
