,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.54796445,-0.01722121238708496,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.6947625,0.1428971290588379,True,0.014600892179274995,0.16264287326405016,0.13840989883679924,9.741127365257885,3.139945370256901,0.03613373637199402,0.01872887834906578,0.21783448318295578,0.0,0.0,0.04711549321352388,0.10779491619566528,0.05244737774422713,0.8165060155997496,3.0351109254246316
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.63957053,-0.733227014541626,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.5038564,-1.0868093967437744,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.6728235,-0.1758882999420166,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.9312677,-9.73697280883789,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.42739624,-2.3457629680633545,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,1.122529,-0.2704746723175049,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.003320617,-3.5061097145080566,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,11.639939,-3.380054473876953,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.07893453,-1.2817764282226562,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.08917144,0.6783498525619507,True,2.274021836033295,5.439494196437836,0.45121576521503876,12.64369116050547,0.04021802768111229,0.12193536013364792,1.4325530529022217,0.5542639278245045,0.0,0.0,0.48506830240815446,0.25322746782505445,3.523942842629963,0.18547502790063225,2.0569949588424716
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.6112153,-0.5236542224884033,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,109.1939,-1.2686083316802979,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.23931897,-0.5030407905578613,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.5025434,-0.771050214767456,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.052100085,-3.1604795455932617,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.2653915,-1.4629909992218018,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.0802975,-0.13394510746002197,False,,,,,,,,,,,,,,,
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.26683128,-0.7131251096725464,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.1547877,-1.6545190811157227,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,0.8723856,-2.287527084350586,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.9121746,-0.6142303943634033,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.9069172,0.17705363035202026,True,0.06628195090022809,0.14157608334282126,0.1700583980227393,21.625856425207072,1.7925335940718647,0.14182430505752563,0.10661348700523376,0.18700179872973022,0.0,0.0,0.4316161880616062,0.4317003860241946,0.37327985336265435,1.1070991227631704,5.309719473222583
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.75487804,-1.165416955947876,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.31155363,-0.785538911819458,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.778645,-0.8749960660934448,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.0,0.0,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.7397037,-0.9359811544418335,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.4595828,-0.8576802015304565,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.5067078,-1.3344900608062744,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.0686806,-2.750739097595215,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.7321483,-1.5206174850463867,False,,,,,,,,,,,,,,,
