ID,count
ENSMUSE00001343744,0
ENSMUSE00000522066,0
ENSMUSE00001339323,0
ENSMUSE00000869502,12
ENSMUSE00001343235,0
ENSMUSE00001341983,0
ENSMUSE00001342074,0
ENSMUSE00001345089,1
ENSMUSE00001336948,1
ENSMUSE00001341225,47
ENSMUSE00001004195,0
ENSMUSE00001345236,1
ENSMUSE00001345397,37
ENSMUSE00000837314,504
ENSMUSE00001255376,497
ENSMUSE00000730558,1052
ENSMUSE00001230529,398
ENSMUSE00000777602,105
ENSMUSE00000703287,758
ENSMUSE00001206040,751
ENSMUSE00000747600,2
ENSMUSE00000912814,0
ENSMUSE00001338479,2794
ENSMUSE00000385288,2791
ENSMUSE00001342184,2508
ENSMUSE00000230808,593
ENSMUSE00001341886,151
ENSMUSE00001345433,680
ENSMUSE00001341804,0
ENSMUSE00001342914,1
ENSMUSE00001343112,0
ENSMUSE00000154063,1
ENSMUSE00000554252,1
ENSMUSE00000863532,0
ENSMUSE00000863721,1442
ENSMUSE00000230531,3723
ENSMUSE00000997941,1464
ENSMUSE00000154068,2292
ENSMUSE00000848395,565
ENSMUSE00001276978,1206
ENSMUSE00000858689,270
ENSMUSE00000850861,717
ENSMUSE00000854166,35
ENSMUSE00001254227,38
ENSMUSE00001243306,253
ENSMUSE00001310124,172
ENSMUSE00001246930,114
ENSMUSE00001054859,5
ENSMUSE00001344827,0
ENSMUSE00000824119,65
ENSMUSE00000794948,65
ENSMUSE00000630855,10
ENSMUSE00000630853,10
ENSMUSE00000796004,4
ENSMUSE00000746001,3
ENSMUSE00000775067,3
ENSMUSE00000730905,0
ENSMUSE00001339893,2
ENSMUSE00001339810,2
ENSMUSE00001337469,0
ENSMUSE00001337169,0
ENSMUSE00001341158,0
ENSMUSE00001343950,4
ENSMUSE00000630850,944
ENSMUSE00001298878,867
ENSMUSE00001253077,751
ENSMUSE00001289349,916
ENSMUSE00001273110,393
ENSMUSE00001339503,83
ENSMUSE00001237796,153
ENSMUSE00001304350,220
ENSMUSE00000501172,34
ENSMUSE00000664209,0
ENSMUSE00001344861,0
ENSMUSE00001345188,0
ENSMUSE00001344143,1
ENSMUSE00001346220,0
ENSMUSE00001338294,5
ENSMUSE00001339509,0
ENSMUSE00001341492,0
ENSMUSE00000660495,0
ENSMUSE00001337974,0
ENSMUSE00001340748,0
ENSMUSE00001344273,13
ENSMUSE00000522850,0
ENSMUSE00000463933,63
ENSMUSE00000754750,134
ENSMUSE00001146417,136
ENSMUSE00001238822,45
ENSMUSE00000713089,33
ENSMUSE00000553798,3
ENSMUSE00001104564,27
ENSMUSE00001144804,27
ENSMUSE00001175967,1
ENSMUSE00001320401,259
ENSMUSE00000553717,259
ENSMUSE00001332231,22
ENSMUSE00001317996,55
ENSMUSE00001323164,37
ENSMUSE00001328436,34
ENSMUSE00000441750,175
ENSMUSE00000403774,180
ENSMUSE00001272844,28
ENSMUSE00001338319,0
ENSMUSE00000793282,1
ENSMUSE00001330861,16
ENSMUSE00001328527,51
ENSMUSE00001308033,1057
ENSMUSE00000813321,134
ENSMUSE00001290187,112
ENSMUSE00001291361,89
ENSMUSE00001255443,992
ENSMUSE00001375985,97
ENSMUSE00001329916,121
ENSMUSE00001335581,139
ENSMUSE00001296903,106
ENSMUSE00001264927,162
ENSMUSE00001232269,22
ENSMUSE00001319119,74
ENSMUSE00001320539,34
ENSMUSE00000437961,329
ENSMUSE00000842702,33
ENSMUSE00000785480,37
ENSMUSE00001214644,29
ENSMUSE00000757737,33
ENSMUSE00000846663,0
ENSMUSE00000714198,0
ENSMUSE00001328030,2
ENSMUSE00001332127,0
ENSMUSE00000847095,0
ENSMUSE00000604640,57
ENSMUSE00001323408,1
ENSMUSE00001327265,7
ENSMUSE00001329717,1
ENSMUSE00001322541,18
ENSMUSE00000317484,18
ENSMUSE00001319596,5
ENSMUSE00001323222,2
ENSMUSE00000728032,131
ENSMUSE00001265206,18
ENSMUSE00001321665,131
ENSMUSE00001338877,2
ENSMUSE00001324278,9
ENSMUSE00001318393,1
ENSMUSE00001339941,2
ENSMUSE00001323765,0
ENSMUSE00001002979,0
ENSMUSE00001315176,0
ENSMUSE00001117731,0
ENSMUSE00001310078,0
ENSMUSE00001114091,0
ENSMUSE00001332287,16
ENSMUSE00000360632,16
ENSMUSE00000412216,16
ENSMUSE00001331115,1
ENSMUSE00000630782,1
ENSMUSE00000576165,0
ENSMUSE00001331416,0
ENSMUSE00001317776,0
ENSMUSE00001331848,26
ENSMUSE00000553058,0
ENSMUSE00000847868,0
ENSMUSE00000966774,0
ENSMUSE00001325743,3
ENSMUSE00000458133,0
ENSMUSE00001343997,0
ENSMUSE00000712472,50
ENSMUSE00000959346,51
ENSMUSE00000901644,51
ENSMUSE00001338186,0
ENSMUSE00001338750,1
ENSMUSE00000664342,0
ENSMUSE00001323159,0
ENSMUSE00001335144,911
ENSMUSE00001328383,539
ENSMUSE00000323790,902
ENSMUSE00001332309,503
ENSMUSE00001339118,32
ENSMUSE00000847453,0
ENSMUSE00001333874,0
ENSMUSE00000333451,147
ENSMUSE00000752331,10
ENSMUSE00001330863,3
ENSMUSE00000851730,2
ENSMUSE00000856646,0
ENSMUSE00001344677,2
ENSMUSE00001129360,1
ENSMUSE00000955715,61
ENSMUSE00000949710,56
ENSMUSE00000962983,61
ENSMUSE00000956845,9
ENSMUSE00001323570,1
ENSMUSE00000153123,9
ENSMUSE00000153122,9
ENSMUSE00001321406,41
ENSMUSE00001342986,0
ENSMUSE00001335933,0
ENSMUSE00000744355,1
ENSMUSE00000153118,0
ENSMUSE00001320519,0
ENSMUSE00001333532,1
ENSMUSE00001322417,0
ENSMUSE00001326895,7
ENSMUSE00000848044,0
ENSMUSE00000552637,2
ENSMUSE00000853181,7
ENSMUSE00000343325,8
ENSMUSE00001319771,22
ENSMUSE00001331993,3
ENSMUSE00001335677,0
ENSMUSE00001322495,2
ENSMUSE00001320153,0
ENSMUSE00000320302,2
ENSMUSE00000739065,1
ENSMUSE00000335163,2
ENSMUSE00000456367,2
ENSMUSE00001328637,0
ENSMUSE00001335930,0
ENSMUSE00001329976,0
ENSMUSE00001330333,74
ENSMUSE00001345365,0
ENSMUSE00001332535,3
ENSMUSE00001431675,0
ENSMUSE00000522784,0
ENSMUSE00001333839,0
ENSMUSE00000522705,0
ENSMUSE00000154269,0
ENSMUSE00001327913,0
ENSMUSE00001322052,2
ENSMUSE00000702429,96
ENSMUSE00000359134,37
ENSMUSE00001324966,3
ENSMUSE00000866389,7
ENSMUSE00000307757,64
ENSMUSE00001322050,0
ENSMUSE00001335804,0
ENSMUSE00000869172,5
ENSMUSE00000154283,5
ENSMUSE00001337510,1
ENSMUSE00000783693,11
ENSMUSE00001250100,11
ENSMUSE00001323225,11
ENSMUSE00001335002,1
ENSMUSE00001057894,0
ENSMUSE00000552033,0
ENSMUSE00000801083,0
ENSMUSE00001043125,0
ENSMUSE00000604341,2
ENSMUSE00000777650,0
ENSMUSE00001080066,0
ENSMUSE00000812190,0
ENSMUSE00000746613,0
ENSMUSE00001159547,0
ENSMUSE00001335324,0
ENSMUSE00001166640,0
ENSMUSE00000848063,0
ENSMUSE00000522630,0
ENSMUSE00001299960,1
ENSMUSE00000522792,1
ENSMUSE00001325996,0
ENSMUSE00001141295,1
ENSMUSE00001329771,1
ENSMUSE00000843988,4
ENSMUSE00000828983,7
ENSMUSE00000415509,4
ENSMUSE00001341802,0
ENSMUSE00001339614,0
ENSMUSE00001341604,0
ENSMUSE00001106756,0
ENSMUSE00000779838,11
ENSMUSE00000630577,10
ENSMUSE00000771935,7
ENSMUSE00000824430,0
ENSMUSE00000438739,2034
ENSMUSE00001332512,1413
ENSMUSE00000604180,2050
ENSMUSE00001328337,357
ENSMUSE00000604170,275
ENSMUSE00001325958,0
ENSMUSE00000718074,0
ENSMUSE00000722672,0
ENSMUSE00001343258,0
ENSMUSE00001327480,0
ENSMUSE00000846621,0
ENSMUSE00001335968,1
ENSMUSE00001318485,57
ENSMUSE00001346211,0
ENSMUSE00000515713,0
ENSMUSE00001322232,0
ENSMUSE00000707877,0
ENSMUSE00001317458,0
ENSMUSE00001328586,1
ENSMUSE00001073847,0
ENSMUSE00001331888,18
ENSMUSE00001334083,0
ENSMUSE00001324309,0
ENSMUSE00001335396,0
ENSMUSE00000357611,2
ENSMUSE00001319148,1
ENSMUSE00000155452,0
ENSMUSE00001335421,0
ENSMUSE00001320447,0
ENSMUSE00000974500,0
ENSMUSE00001324636,0
ENSMUSE00000604018,9
ENSMUSE00000710475,1
ENSMUSE00001330080,44
ENSMUSE00001327350,9
ENSMUSE00000314986,21
ENSMUSE00001321831,12
ENSMUSE00001343665,0
ENSMUSE00001345284,2
ENSMUSE00001340606,0
ENSMUSE00001339568,0
ENSMUSE00001340659,0
ENSMUSE00000847905,0
ENSMUSE00001337817,4
ENSMUSE00001336080,15
ENSMUSE00000847260,0
ENSMUSE00001324065,0
ENSMUSE00000522448,0
ENSMUSE00001321351,13
ENSMUSE00000522485,0
ENSMUSE00001331817,0
ENSMUSE00001331516,0
ENSMUSE00001341333,6
ENSMUSE00001344311,6
ENSMUSE00000838203,33
ENSMUSE00000314015,109
ENSMUSE00001291302,39
ENSMUSE00001259247,15
ENSMUSE00000797594,13
ENSMUSE00001341229,0
ENSMUSE00001209361,286
ENSMUSE00001339858,5
ENSMUSE00001370886,108
ENSMUSE00001372034,271
ENSMUSE00001254967,105
ENSMUSE00001343440,0
ENSMUSE00001337074,5
ENSMUSE00001355270,0
ENSMUSE00001240522,6
ENSMUSE00001373845,168
ENSMUSE00001229339,2
ENSMUSE00001321242,4
ENSMUSE00001371641,45
ENSMUSE00001374678,33
ENSMUSE00001318670,0
ENSMUSE00001375945,12
ENSMUSE00001375622,11
ENSMUSE00001337147,1
ENSMUSE00001326203,0
ENSMUSE00000701649,578
ENSMUSE00001329092,92
ENSMUSE00001341456,309
ENSMUSE00001211447,266
