gene_names,A,C,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.7683336138725281,0.6892855167388916,0.22051778435707092,0.11189534360687249,2.57344126701355,0.22051778435707092,0.16048764885233147,2.3469433784484863,0.22051778435707092,0.21293194686707487,2.2354044914245605
Lypla1,0.32143452763557434,0.34850189089775085,-0.13725483417510986,0.9897042111414915,-0.4134938716888428,-0.13725483417510986,0.7124820697362703,-0.9400055408477783,-0.13725483417510986,0.7591685002345481,-0.8947742581367493
Gm37988,0.004876069724559784,0.0009480037842877209,2.3655877113342285,0.9897042111414915,0.3210158050060272,2.3655877113342285,0.6172149622177795,1.2669565677642822,2.3655877113342285,0.6596854173196919,1.2556391954421997
Tcea1,0.545877993106842,0.5282162427902222,0.061324842274188995,0.9897042111414915,0.47992926836013794,0.061324842274188995,0.9367168908832686,0.5298070907592773,0.061324842274188995,0.9630808340122566,0.5068693161010742
Atp6v1h,0.32902538776397705,0.3762316107749939,-0.2294716089963913,0.8588040847970726,-1.149863839149475,-0.2294716089963913,0.4711911261181039,-1.579322338104248,-0.2294716089963913,0.5442944623818577,-1.5051835775375366
Rb1cc1,0.3013398051261902,0.3723509907722473,-0.35936594009399414,0.6741758127664293,-1.4201229810714722,-0.35936594009399414,0.20820918075510497,-2.1975996494293213,-0.35936594009399414,0.2697416301548021,-2.0898118019104004
Pcmtd1,0.11872544139623642,0.1594691425561905,-0.4557197391986847,0.9897042111414915,-0.36938077211380005,-0.4557197391986847,0.3572979012502154,-1.8221359252929688,-0.4557197391986847,0.43287915461953363,-1.7236281633377075
Rrs1,0.33771824836730957,0.2481650859117508,0.5122681260108948,0.013115431907894036,3.4046809673309326,0.5122681260108948,0.022386523551874198,3.2087974548339844,0.5122681260108948,0.03614679139440155,3.0690157413482666
Adhfe1,0.0,0.0,0.0,0.9897042111414915,0.1477523148059845,0.0,1.0,0.0,0.0,1.0,0.0
Mybl1,0.011954453773796558,0.015445561148226261,-0.3721679151058197,0.9897042111414915,0.09938734769821167,-0.3721679151058197,0.9785138435018108,-0.44537436962127686,-0.3721679151058197,1.0,-0.4199178218841553
Vcpip1,0.22721737623214722,0.2308560013771057,-0.025644659996032715,0.9897042111414915,0.4459143579006195,-0.025644659996032715,1.0,-0.1423807293176651,-0.025644659996032715,1.0,-0.13562370836734772
Sgk3,0.05796094238758087,0.041089944541454315,0.5085659623146057,0.7319371256142299,1.332428216934204,0.5085659623146057,0.5676431643998087,1.3624416589736938,0.5085659623146057,0.6372159369106426,1.3103246688842773
Mcmdc2,0.0032532813493162394,0.0025734330993145704,0.3386918008327484,0.9897042111414915,0.17326350510120392,0.3386918008327484,1.0,0.22523747384548187,0.3386918008327484,1.0,0.21731741726398468
Ppp1r42,0.0012165149673819542,0.0,20.21520233154297,0.9897042111414915,0.22774052619934082,20.21520233154297,0.6765854647673015,1.0,20.21520233154297,0.7470562781766729,1.0
Cops5,0.5877662301063538,0.5672492980957031,0.06747593730688095,0.9897042111414915,0.23172664642333984,0.06747593730688095,0.9011738931118503,0.5970712304115295,0.06747593730688095,0.9303754582744668,0.5720067620277405
Cspp1,0.2069450467824936,0.17513597011566162,0.26444804668426514,0.490843755842489,1.6848015785217285,0.26444804668426514,0.6141158925439617,1.2711867094039917,0.26444804668426514,0.6759639283802225,1.2179844379425049
