gene_names,CD25KO,CD25WT,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.67289137840271,0.673015832901001,0.00036679761251434684,0.8816332740828301,-0.41097646951675415,0.00036679761251434684,1.0,0.0011575638782233,0.00036679761251434684,1.0,0.001237152493558824
Lypla1,0.4573554992675781,0.4302152395248413,-0.10927814990282059,0.9430301557837315,0.17868542671203613,-0.10927814990282059,1.0,-0.29316121339797974,-0.10927814990282059,1.0,-0.30837664008140564
Tcea1,0.7237451672554016,0.6381609439849854,-0.25025007128715515,0.8700316048265565,-1.2865350246429443,-0.25025007128715515,0.7989423481732039,-0.9047003984451294,-0.25025007128715515,0.7387286571667847,-0.956843376159668
Atp6v1h,0.30630823969841003,0.20754225552082062,-0.6358711123466492,0.8700316048265565,-1.1882580518722534,-0.6358711123466492,0.7194480805614898,-1.4654301404953003,-0.6358711123466492,0.6236247608210829,-1.5501264333724976
Rb1cc1,0.10886407643556595,0.1545853465795517,0.5395802855491638,0.8700316048265565,1.0899810791015625,0.5395802855491638,0.8336752667398271,0.8231826424598694,0.5395802855491638,0.7842991114618724,0.8631085157394409
4732440D04Rik,0.04841765761375427,0.03925066813826561,-0.30947694182395935,0.8700316048265565,0.5092534422874451,-0.30947694182395935,1.0,-0.22760707139968872,-0.30947694182395935,1.0,-0.24256594479084015
Pcmtd1,0.11560169607400894,0.11185292899608612,-0.050315011292696,0.9430301557837315,0.17868542671203613,-0.050315011292696,1.0,-0.06815683096647263,-0.050315011292696,1.0,-0.07144138216972351
Gm26901,0.013686437159776688,0.0,-23.716127395629883,0.9258977989376869,0.21442250907421112,-23.716127395629883,0.7539054680786895,-1.0,-23.716127395629883,0.7232400115228237,-1.0992422103881836
Rrs1,0.33069291710853577,0.2316497266292572,-0.5883352756500244,0.8700316048265565,-0.9023613929748535,-0.5883352756500244,0.7539054680786895,-1.1131633520126343,-0.5883352756500244,0.7232400115228237,-1.1760972738265991
Mybl1,0.037660256028175354,0.030698250979185104,-0.29993703961372375,0.8700316048265565,0.5092534422874451,-0.29993703961372375,1.0,-0.21743984520435333,-0.29993703961372375,1.0,-0.23213224112987518
Vcpip1,0.13413570821285248,0.06892495602369308,-1.0084303617477417,0.9258977989376869,0.2858966886997223,-1.0084303617477417,0.7539054680786895,-1.2568119764328003,-1.0084303617477417,0.6806155029031391,-1.35347580909729
1700034P13Rik,0.011734903790056705,0.0,-23.49277687072754,0.9258977989376869,0.21442250907421112,-23.49277687072754,0.7539054680786895,-1.0,-23.49277687072754,0.7232400115228237,-1.0992422103881836
Sgk3,0.026251694187521935,0.0399458110332489,0.6155663728713989,0.8700316048265565,0.7326102256774902,0.6155663728713989,0.9757422774224404,0.5216962695121765,0.6155663728713989,0.9458610752699215,0.544651448726654
Mcmdc2,0.0,0.0,0.0,0.8700316048265565,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Snhg6,0.782954752445221,0.6823656558990479,-0.2797252833843231,0.7097468847296488,-1.6439058780670166,-0.2797252833843231,0.7539054680786895,-0.9955360889434814,-0.2797252833843231,0.7232400115228237,-1.0719223022460938
Cops5,0.5771405696868896,0.6546922326087952,0.24354249238967896,0.8700316048265565,0.7504788041114807,0.24354249238967896,0.862860521750033,0.7640982270240784,0.24354249238967896,0.8154407836458473,0.8029170632362366
Cspp1,0.18425558507442474,0.17906929552555084,-0.04504472017288208,0.9841077804688592,0.035737086087465286,-0.04504472017288208,1.0,-0.08561171591281891,-0.04504472017288208,1.0,-0.09003549814224243
Arfgef1,0.1881350427865982,0.22101131081581116,0.25687476992607117,0.8700316048265565,0.7058074474334717,0.25687476992607117,0.9626239692956263,0.5544742345809937,0.25687476992607117,0.9240347175348194,0.5900812149047852
Prex2,0.0,0.0,0.0,0.8700316048265565,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
A830018L16Rik,0.0,0.0,0.0,0.8700316048265565,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
