wilcoxon,t-test,t-test_overestim_var
Nusap1,Nusap1,Nusap1
H2az2,H2az2,H2az2
Tmsb4x,Ube2c,Ube2c
Ube2c,Prc1,Prc1
Birc5,Cenpe,Cenpe
Sh3bgrl3,Tmsb4x,Tmsb4x
Top2a,Sh3bgrl3,Cenpf
Smc4,Cenpf,H2ax
Clic1,H2ax,Sh3bgrl3
Cenpe,Top2a,Top2a
S100a10,Kif11,Kif11
Prc1,Incenp,Incenp
Cenpf,Smc4,Cdk1
Cdk1,Cdk1,Smc4
H2ax,Clic1,Clic1
Kif11,Aurkb,Aurkb
Crip1,S100a10,S100a10
Incenp,Cdc25b,Cdc25b
Hmgb2,Cdkn2d,Cdkn2d
Emp3,Myl6,Myl6
Lsp1,Cd52,Cd52
Myl6,Lsp1,Lsp1
Aurkb,Crip1,Crip1
Jpt1,Tuba1c,Tuba1c
Rac2,Emp3,Emp3
Cd52,Rac2,Rac2
Calm2,Ubb,Ubb
Bub3,Bub3,Bub3
Ms4a4b,Ms4a4b,Ms4a4b
Tuba1c,Epsti1,Epsti1
Cdkn2d,Calm2,Calm2
Ubb,Arl6ip1,Arl6ip1
Nkg7,Nkg7,Nkg7
Cdc25b,Jpt1,Jpt1
Epsti1,Tspo,Tspo
Arl6ip1,Tpx2,Tpx2
Tspo,Birc5,Cit
Stmn1,Cit,S100a13
Tpx2,S100a13,Birc5
S100a11,S100a11,S100a11
S100a13,Ptprc,Ptprc
Cyba,Ubc,Racgap1
Cit,Racgap1,Ubc
Racgap1,Kif22,Kif22
Mki67,Cyba,Cyba
Ubc,Hmmr,Hmmr
Ptprc,Actb,Actb
Cks2,Mki67,Mki67
Arhgdib,Ms4a6b,Ms4a6b
H2-D1,B2m,B2m
B2m,H2-D1,H2-D1
Cdca8,Kif20b,Kif20b
Abracl,Cdca8,Cdca8
Sp100,Sp100,Spc25
Ms4a6b,Arhgdib,Sp100
Smc2,Spc25,Arhgdib
Kif22,Ifngr1,Ifngr1
Hmmr,H2-Q7,H2-Q7
Ifngr1,Cks2,Cks2
