wilcoxon,t-test,t-test_overestim_var
H2az2,H2az2,H2az2
H2ax,H2ax,H2ax
Calm2,Calm2,Nusap1
Nusap1,Ubb,Calm2
Clic1,Nusap1,Ubb
Birc5,Sh3bgrl3,Sh3bgrl3
Hmgb2,Clic1,Clic1
Sh3bgrl3,Cdkn2d,Cdkn2d
Ubb,Cd52,Smc4
Stmn1,Emp3,Cd52
Tubb5,Cit,Tmsb4x
Top2a,Tmsb4x,Emp3
Emp3,Tuba1c,Cit
Smc4,H2-Q7,Tuba1c
Cdkn2d,Smc4,Birc5
Ube2s,Ube2c,Top2a
Jpt1,Ms4a4b,Ube2c
Tmsb4x,Jpt1,Stmn1
Cd52,Myl6,Tubb5
Tuba1c,Kif22,Cdca8
Cit,Cdca8,Ube2s
Smc2,H3c3,Prc1
Ube2c,Prc1,Jpt1
Cdca8,Stmn1,Kif11
Myl6,Top2a,H2-Q7
Nkg7,Kif11,Myl6
H2-Q7,Nkg7,Cdk1
Cdk1,Tubb5,Ms4a4b
Prc1,Rac2,Smc2
Kif11,Birc5,Aurkb
Ms4a4b,Aurkb,Nkg7
Rac2,Ube2s,Kif22
Kif22,Cdk1,Rac2
Cks2,Smc2,Cenpe
B2m,Arl6ip1,Arl6ip1
Crip1,Cenpe,Hmmr
Arl6ip1,B2m,Cks2
Cenpe,Hmmr,B2m
Aurkb,Pimreg,Hmgb2
H2ac8,H2ac8,Crip1
Hmmr,Crip1,H3c3
Racgap1,H2-D1,Cdca3
Spc24,Cks2,Tubb4b
Cdca3,Atp5h,Cenpf
Bub3,Cdca3,Tpx2
Tmpo,Spc24,H2ac8
Tspo,Kif23,Spc24
Tubb4b,Cenpf,H2-D1
S100a10,S100a10,Bub3
H2-D1,Tspo,Kif23
Rad21,Epsti1,S100a10
Tpx2,Tpx2,Atp5h
Cenpf,Racgap1,Racgap1
Epsti1,Bub3,Tspo
S100a11,Tubb4b,Incenp
Kif23,Hmgb2,Epsti1
Ptprc,Rad21,Rad21
H3c3,Ckap2l,Tmpo
Atp5h,Cd2,Ccna2
Incenp,Cenpl,Pimreg
Cd3d,Incenp,Cd2
Cd2,Tmpo,Mki67
Slfn2,Spag5,Ptprc
Hcst,Knl1,Ckap2l
Serf2,Cd3d,Cd3d
Ubc,Spc25,Knl1
Ndc80,Serf2,Serf2
Knl1,Ccna2,Cenpl
Ckap2l,Cdkn2c,Ndc80
Ccna2,Ndc80,Spc25
S100a13,Ptprc,Kif20b
Mki67,Kif20b,Trac
Spc25,Mxd3,Shcbp1
Leprotl1,Neil3,Mxd3
Cenpl,Shcbp1,Slfn2
Trac,Slfn2,Spag5
Mxd3,Trac,Cdkn2c
Ncapg,S100a11,Ncapg
Shcbp1,Ncapg,S100a11
Kif20b,Mki67,S100a13
Rhoa,S100a13,Tacc3
Btg1,Cdc25b,Cdc25b
Tpt1,Leprotl1,Neil3
Cdc25b,Sgo1,Hcst
Tacc3,Cdkn3,Leprotl1
Gmfg,Tacc3,Ubald2
Cdkn2c,Ubald2,Dbf4
Ubald2,Gmfg,Gmfg
H2-K1,Aspm,Rhoa
Coro1a,Hcst,Cdkn3
Ccl5,Dbf4,Sgo1
Lsp1,Rhoa,Cks1b
Spag5,H4c4,H2-K1
Dbf4,Depdc1a,Aspm
Ckap5,Ccng2,Plk1
Cdkn3,H2-K1,Hjurp
Sub1,Cdca2,Depdc1a
Depdc1a,Hjurp,H4c4
Sp100,Hist1h2ap,Ubc
Cks1b,Mis18bp1,Hist1h2ap
Plk1,Sgo2a,Lsp1
Ubl5,Ubc,Mis18bp1
Aspm,Plk1,Cdca2
Tuba1b,Kif4,Tuba1b
Ms4a6b,Ckap5,Sgo2a
Sgo1,Cdc20,Ckap5
Hist1h2ap,Kifc1,Ccng2
Tmsb10,Cks1b,Cdc20
Id2,Coro1a,Coro1a
Hjurp,Nuf2,Kif4
H1f4,Lsp1,Ccl5
Ly6c2,Klrc1,Ms4a6b
Sgo2a,Id2,Nuf2
Cyba,Sapcd2,Klrc1
Serinc3,Ccl5,Id2
Pimreg,Ms4a6b,Cyba
Cdc20,Gas2l3,H1f4
H4c4,Ncaph,Kifc1
Klrc1,Ccr5,Cenpa
Mis18bp1,Cenpa,Ncaph
Kif4,Haspin,Ccr5
Cdca2,Peak1,Sp100
Stk17b,Arhgap11a,Kif15
Ctsw,Pmf1,Tmsb10
Neil3,H1f4,Btg1
Ppp1r12a,H2ac20,Hmgn2
Pmf1,Tuba1b,Pmf1
Cd8b1,Sp100,Peak1
Laptm5,Arhgap19,Serinc3
Cenpa,Cdc25c,H2ac20
Kif15,Kif15,Arhgap11a
Hmgn2,Cyba,Ccnb2
Nuf2,Serinc3,Ubl5
Arhgdib,Hsd11b1,Sapcd2
H1f5,Poc1a,Hsd11b1
Ncaph,Tmsb10,Haspin
Itgal,Miip,Mad2l1
Ccr5,Mad2l1,Actb
Arl4c,Btg1,Arhgap19
Ifngr1,Ncapd2,Ncapd2
Arhgap11a,H2ac4,Arhgdib
Hsd11b1,Hmgn2,Laptm5
Selplg,Mis18a,Poc1a
Ppp1r18,Esco2,Cdc25c
Cd3g,Arhgdib,Gas2l3
Ptprcap,Knstrn,Sub1
Actb,Ubl5,Reep4
Peak1,Ccnb2,Ppp1r18
Ncapd2,Sub1,Bub1b
Ccng2,Reep4,Esco2
Apobec3,Nrm,Mis18a
Cmc2,Actb,Ctsw
Mad2l1,Ckap2,Lmnb1
Lck,Ctsw,Cd3g
Skap1,Bub1b,Knstrn
Itm2b,H3c6,Actr3
Brd8,Laptm5,Miip
H3f3b,Diaph3,Bub1
Bin2,Bub1,H2ac4
Kifc1,Pif1,Selplg
Ccnb2,Ppp1r18,Ifngr1
Mis18a,Arl4c,Arl4c
Bub1b,Wdr95,Lck
Ankrd44,Ube2t,Cd8b1
Actr3,Plk4,Ptprcap
H2ac20,Kif2c,Diaph3
Ctsd,Ifngr1,Ckap2
Knstrn,Selplg,Plk4
Oaz1,Kif18a,Stk17b
Shisa5,Kif18b,Kif2c
Reep4,Rhno1,Itgal
Abracl,Itgal,Abracl
Bub1,Lck,Wdr95
Dock2,Rdm1,Nrm
Thy1,Cd3g,Apobec3
Srgn,Tnfaip8l1,H2az1
Dlgap5,Apobec3,Ube2t
Cox6c,H1f2,H3c6
Ctcf,Brd8,Dek
Myl12a,Prr11,Kif18a
Psmb9,Ptprcap,H1f2
Gnas,Stk17b,Brd8
Plk4,Actr3,Kif18b
Arpc3,Odf2,H3f3b
H2-T23,Cd8b1,Rhno1
Esco2,H3f3b,Rdm1
Cotl1,Abracl,Skap1
Itgb2,Depdc1b,Cmc2
Kif2c,Gpsm2,Odf2
Rdm1,Cmc2,Cox6c
Arhgap19,Atf7ip,Prr11
Ndufb11,Skap1,Srgn
Cdc42,Lmnb1,H1f5
Tmem50a,Ttk,Pif1
Lmnb1,Dock2,Tnfaip8l1
H1f2,Dek,Fzr1
Wnk1,Fzr1,Dock2
Diaph3,Ankrd44,Atf7ip
Nrm,Dlgap5,Dlgap5
Itk,Plaat3,Plaat3
S100a4,Bin2,Ankrd44
Odf2,Srgn,Bin2
Anapc11,Thy1,Gpsm2
Sept1,H1f5,Thy1
Tbc1d10c,Ccr2,Ppp1r12a
Ndufb7,Anapc11,Ttk
Plaat3,Kif14,Myl12a
Asf1b,Ppp1r12a,Asf1b
Poc1a,H2bc3,Depdc1b
Ckap2,H2bc11,Anapc11
Bcl11b,Asf1b,Arpc3
Ly6e,Myl12a,Psmb9
Akirin2,H3c11,Ccr2
Fzr1,Cox6c,Ska1
Rab24,H2az1,Kif14
Zyx,Fbxo5,Aurka
Atf7ip,Ska1,Anp32e
Cnn2,Cx3cr1,Ly6e
Trir,Sun2,Itm2b
Ube2t,Itm2b,Ndufb11
Rhno1,Ect2,Fbxo5
Ifi27l2a,Ly6e,Ect2
Sun2,Nrarp,Trbc2
Aurka,Itk,Sun2
Rap1b,Rab24,Ctcf
Gimap7,Cenpc1,Itk
Trbc2,Ctcf,Rab24
Prr11,Aurka,Pclaf
Txk,Psmb9,H2bc11
Fxyd5,Cep55,Itgb2
Sapcd2,Gnas,Oaz1
Gzmk,Itgb2,Gnas
Ptpn18,Trbc2,Fxyd5
Dek,Kif20a,Cep55
Ect2,Fxyd5,Trir
Fbxo5,Ska2,Cnn2
Sp110,Cnn2,Ctsd
Kif20a,Cdk19,Kif20a
Ifi47,Troap,Zyx
H3f3a,Ndufb11,Ly6c2
Ska1,Ctsd,Cotl1
Arpc2,Zyx,Cenpc1
Cd48,Parpbp,Wnk1
Gimap6,Oaz1,Shisa5
Kif18a,Arpc3,Ndufb7
Mrpl58,Ly6c2,H3c11
H2az1,Akirin2,Akirin2
Cep55,Cotl1,Ifi209
Sh2d1a,Ifi27l2a,Ska2
Haspin,H2-T23,H2bc3
Dap,Ifi209,Bcl11b
Gimap3,Tmem50a,H2-T23
Ifi209,Shisa5,Tmem50a
Apbb1ip,Cenpm,Nrarp
Frg1,Ppp6r3,Ifi27l2a
Cd28,Trir,Rap1b
Vps28,Rap1b,Cx3cr1
Wdr95,Bcl11b,Ppp6r3
Il2rg,Bbip1,Cdk19
Diaph1,H3f3a,Parpbp
Ptpn22,Ska3,H3f3a
Psenen,Wnk1,Cenpm
Ndufa1,Anp32e,Ccnb1
Prkcq,Ndufb7,Pld3
Tap1,Trim59,Troap
Csnk2b,Cenpt,Bbip1
Med30,Gimap7,Csnk2b
Zfp36l2,Pld3,Gimap7
Ppp6r3,Itgax,Txk
Kif14,Ulbp1,Sept1
Cdc25c,Ifi47,Ifi206
Kif18b,Ifi206,Ifi47
Rbms1,Ifi214,Gzmk
Dok2,Sept1,Ska3
Cenpm,Csnk2b,Trim59
Gnb2,Txk,Pfn1
Lgals1,Nlrc5,S100a4
Fyb,Aip,Ifi214
Ttk,Gzmk,Itgax
Rbm3,Sytl2,Aip
Bbip1,F2r,Sp110
Pld3,H2bu2,Cdc42
Sumo2,Crot,Nlrc5
Ucp2,Ccnb1,Sytl2
Calm3,Foxm1,Nde1
Aip,Nde1,Cenpt
Ccnb1,Ccdc34,Ccdc34
Anp32e,Sp110,Hmgb1
Nde1,Pclaf,Dap
Gpsm2,Crlf2,Dok2
Ncor1,S100a4,Crot
H2ac4,Dok2,Fyb
