wilcoxon,t-test,t-test_overestim_var
Hmgb2,Birc5,Birc5
H2az1,Hmgb2,Pclaf
Birc5,Pclaf,Top2a
Stmn1,Top2a,Mki67
Pclaf,Lgals1,Stmn1
Mki67,Stmn1,Hmgb2
Lgals1,Mki67,Lgals1
Top2a,Cks2,Cdca8
Ube2s,Cdca8,Cks2
Crip1,Cks1b,Cks1b
Cdca8,Lmnb1,Nusap1
Cks1b,H2az1,Cdca3
S100a10,S100a6,Cdk1
Cks2,Nusap1,Tpx2
Tubb4b,Cdca3,Lmnb1
Lmnb1,Cdk1,Ccna2
Ptma,Ccna2,Kif11
Tmsb4x,Tpx2,S100a6
S100a6,Ube2s,Ube2c
Ube2c,Smc2,Cenpe
Kif11,Kif11,Anxa2
Nusap1,Ube2c,Prc1
Txn1,Anxa2,Hmmr
Ccna2,Cenpe,Smc2
Cdca3,Tubb4b,H2az1
Cdk1,Prc1,Ccnb2
Cenpe,Gzmb,Gzmb
Tpx2,Hmmr,Incenp
Smc2,Ccnb2,Spc24
Hmmr,Ptma,Ube2s
Prc1,Incenp,Aurkb
Actg1,Crip1,Cenpf
Ccnb2,S100a10,Tubb4b
Gapdh,Spc24,Ptma
Gzmb,Tmsb4x,Tmsb4x
Anxa2,Txn1,Tacc3
Sub1,Aurkb,S100a10
Ran,Cenpf,Crip1
Tubb5,Hmgn2,Rrm2
Cenpf,Ahnak,Ahnak
Spc24,Racgap1,Kif15
Aurkb,Tacc3,Serpinb6b
Incenp,Cd48,Racgap1
Hmgb1,Sub1,Knl1
Clic1,Actg1,Plk1
Nkg7,Tuba1b,H2ax
Cd48,Tmpo,Txn1
Tuba1b,Serpinb6b,H1f5
Arl6ip1,Vim,Hmgn2
Actb,Gapdh,Gzmk
Vim,Rrm2,S100a4
Rrm2,Ran,Lgals3
Ifng,H2ax,Cenpa
H2ax,Kif15,Ccnb1
Tacc3,Cenpa,Ifng
Tmpo,Hmgb1,Ezh2
Cenpa,Knl1,Cdc20
Kif15,Arl6ip1,Kif22
Ahnak,Ezh2,Bhlhe40
Hmgn2,Tubb5,Asf1b
Serpinb6b,Plk1,Actg1
Knl1,Clic1,Cd48
S100a4,S100a4,Tmpo
H1f5,Actb,Vim
Plk1,H1f5,Tuba1c
Cdc20,Alyref,Plek
Gzmk,Nkg7,Tuba1b
Calm1,Ly6c2,Tyms
Anp32b,Lgals3,Cit
Racgap1,Tuba1c,Sub1
Bhlhe40,Ywhah,Cdc25b
Ccnb1,Gzmk,Ctla2a
Lgals3,Anp32e,Ncapg
Lsp1,Ccnb1,Ly6c2
Cox5b,Ifng,Gapdh
Pycard,Bhlhe40,Arl6ip1
Cdc42,Reep5,Actb
Cit,Asf1b,H2ac8
Tyms,Kif22,1500009L16Rik
Abracl,Cdc20,Shcbp1
Kif22,Plek,Ran
Asf1b,Ctla2a,Alyref
Ctla2a,Anp32b,Serpinb9
Ywhah,Dek,Hmgb1
Cdc25b,Calm3,Tubb5
Ncapg,Cdc25b,Dbf4
Dek,Calm2,Ndc80
Plek,Tyms,H1f4
Calm2,Pycard,Dut
Ezh2,Dut,Nkg7
Ppia,Cit,Rrm1
Cox5a,Cox5b,Spc25
Tuba1c,Dbf4,Ywhah
Reep5,Bub3,Clic1
