paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
-30243.46087471957,39691.874592911605,-12.703206,4.666889,3.925955,-3.3648515,8.093177,13.602617,-4.3585806,12.37603,4.5067677,-5.0259314,-9.098646,17.119843,-11.356853,0.5616815,-3.1695259,5.089945,0.7103594,-5.7982383,-7.820506,-5.883082,-7.7087703,0.23552608,8.472706,-9.969804,0.88198435,-6.8853145,-9.752205,3.5712457,-2.3973987,10.446186,-30243.46087471957,39691.874592911605,-715.3298191501318,-42.993672183152086
-13676.48999136982,45650.155295803845,-0.17001416,2.1255412,-1.9752133,-5.141131,-2.9736447,-0.21913466,1.1532804,1.2042266,0.12947984,0.30164576,-0.2676832,2.7561624,2.216074,-0.5698687,-0.49938875,-0.41839013,0.45231462,2.4115195,-0.13899983,1.8218224,0.23041643,-0.7793424,-3.131108,-1.0514456,-0.14185245,-0.81583655,-0.5671787,1.9804657,0.58089626,0.3980721,-13676.48999136982,45650.155295803845,-433.4743221430687,-215.41678548035276
-33444.948930597064,41591.929183342894,-6.7425876,-1.124117,0.4663516,0.45991766,-1.0555341,-1.9130269,1.565508,0.7283723,-1.6679826,-1.2010505,-1.3237827,-0.45216408,-0.09153914,0.36427796,0.9291457,1.0534356,1.5702152,1.1974806,3.375889,-1.384047,2.5827467,0.23544177,3.1626887,-0.164115,0.8737121,-0.7455345,0.95405066,1.301986,1.5310596,-1.4622188,-33444.948930597064,41591.929183342894,-202.1349442272907,-46.6646528995821
-29182.077774620724,39206.539598762414,-3.7523744,0.9915801,-4.550098,-0.9402362,3.2618968,-0.86321104,-0.9401719,0.4677958,-1.3468497,-0.8355888,0.737171,4.1179557,0.5840986,-1.6037121,1.6922917,1.3907638,-2.6532724,0.60506296,0.3917733,2.3864622,-0.1993379,0.29932904,-2.9862971,0.71726876,-2.6032264,-0.9096924,-0.50348955,-1.4702575,2.4499643,-0.78293216,-29182.077774620724,39206.539598762414,-488.17644277777856,59.69382056894958
12892.380677693665,11089.62255819878,12.420277,-6.0276723,1.7453964,2.678516,-0.85896784,1.0187505,-0.43934482,1.0336138,-0.97002226,1.2755733,0.8691519,0.2710031,0.8051108,0.02701619,0.98820114,-0.3869057,1.3403746,-0.6469326,-0.23919325,-0.14682393,0.40737894,-0.08445966,-0.7239334,0.5921514,-0.8159234,-0.05720308,-0.53698623,-0.0851983,0.029511428,-0.94086486,12892.380677693665,11089.62255819878,-175.93158382445552,575.297400036642
-21735.574973642742,48805.18763043667,0.70928544,0.67827547,-0.69276845,-5.976463,-1.7369825,-1.316281,-1.6765941,-2.3450336,0.20728706,1.1252381,-0.095835075,1.3451759,1.5716078,-0.44859543,-0.34646684,-0.15243804,-0.9213497,-1.3303391,0.4451013,-0.50837183,-0.85648245,-1.765217,-0.99705297,-2.5110445,0.51776725,-3.352423,1.9382515,0.6492572,-0.53706205,-1.5652388,-21735.574973642742,48805.18763043667,-653.7346515781053,-236.89561832326442
-32290.05937327013,44076.31424409073,-7.8598194,0.9310584,0.37233922,2.2474353,0.1620281,-1.4860926,1.5220436,3.387087,2.8364246,0.4442996,2.882207,2.8431582,2.7204082,-1.97604,1.1899737,0.79566616,-2.4697223,6.8612313,5.851469,-1.6073185,-5.0870695,-1.5024047,-1.8464471,-0.16354612,0.780626,-0.40435043,1.9155799,2.091006,-2.3031106,-0.33534536,-32290.05937327013,44076.31424409073,-379.5525799293302,-289.2055465828112
-31601.852506995758,42998.93935876062,-7.1863017,-2.5254047,-1.6947707,-0.58788204,0.40596953,1.9755518,-0.42517635,2.1490777,-1.1593593,-2.2652605,-0.17375524,-2.891112,-1.9794574,1.2015909,-0.77669626,0.106801145,1.6719351,-2.474081,-1.6932288,-0.18143766,0.81186354,0.8980568,0.8548437,-2.1941907,-4.5179305,1.4021649,1.3002723,3.8478208,5.1057544,-3.059846,-31601.852506995758,42998.93935876062,-577.3054692193003,-384.7115720836686
5156.892447819991,2319.752814332341,10.743375,-6.8159423,-1.0499306,3.1644766,1.3254526,1.8552715,0.49095845,2.5339963,-0.6487008,-1.1497228,-1.1413087,0.2549612,0.34304222,0.5121237,-0.94275856,0.27794182,0.2178401,1.2638055,0.7333114,-0.3816325,1.0921971,-0.50418913,0.03330809,0.16698903,0.40744147,0.14885627,-0.16923687,-0.25479752,-0.51033837,-1.4659064,5156.892447819991,2319.752814332341,-211.86781049867815,303.7785772325652
-18290.06119375885,47038.76455556025,2.2841578,3.2129214,1.9048693,-0.21874312,-3.3379862,0.8057504,2.679811,0.854486,-3.3262324,-1.4106394,-0.97018325,-0.5263091,-1.0693586,0.07028302,-0.3793842,1.0856434,1.2076726,-1.233512,1.3263794,1.0997937,0.07437874,0.5357361,0.328448,-0.33911467,0.46278122,-0.38334417,-0.42032346,-0.6501138,-0.4059421,1.4561974,-18290.06119375885,47038.76455556025,-836.7086780027804,-162.0457854088182
