,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.70766366,-0.6643192768096924,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.7697306,-0.25327348709106445,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.9037264,-0.8996931314468384,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.41266304,-0.6129779815673828,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.5478142,-0.2987809181213379,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,7.3452444,-6.967656135559082,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.5318754,-1.8541796207427979,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,1.0829008,-0.6925966739654541,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0061951303,-6.614297866821289,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,10.431734,-4.057715892791748,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09298834,-1.9361608028411865,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.121045336,0.23342406749725342,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.7157451,-0.6032569408416748,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,109.401436,-0.8189388513565063,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.2780593,-0.5289061069488525,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.49800572,-0.8227211236953735,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.054551713,-0.4960184097290039,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.2838843,-3.9813218116760254,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,6.35455,0.44536781311035156,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.28473756,-0.2182161808013916,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.4633794,-0.8290786743164062,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.0773985,-1.3045055866241455,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.1331213,-0.4376547336578369,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.6228386,-0.5677824020385742,False
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.62531984,-1.6518089771270752,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.3036242,-0.6655404567718506,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.9234834,-2.0164551734924316,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.037898496,-4.586077690124512,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,2.2427716,-0.70489501953125,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.9679977,-0.5403808355331421,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.496096,-0.6928384304046631,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.049452484,-1.0265264511108398,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.0132968,-0.44367456436157227,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,22.34617,-0.4252960681915283,False
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.93137103,-0.821022629737854,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.30980554,-0.5614931583404541,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.33053005,-0.34239959716796875,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.4075319,-1.0100977420806885,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3604902,-0.037868499755859375,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.5518721,-0.28038501739501953,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,1.3307204,-0.6783802509307861,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.5244727,-1.063202142715454,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,6.2423034,-1.9392507076263428,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.74387443,-0.5837171077728271,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.951663,-1.1606616973876953,False
