,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.56692064,-0.4431110620498657,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.2879556,0.22598391771316528,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.7431716,-0.7335221767425537,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.3617872,0.3063793182373047,True
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.3180301,-0.6881401538848877,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,5.93681,-15.155195236206055,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.5352893,-0.4896200895309448,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.84819525,-0.6303553581237793,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0028182848,-5.383847236633301,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.3844924,-3.1793947219848633,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.07898824,-0.3356548547744751,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.10712707,0.8603758662939072,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.3761711,-1.1149280071258545,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,47.71705,-0.49888789653778076,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.34431857,-0.3045837879180908,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.4068915,-3.8546977043151855,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.061548654,-2.7198197841644287,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,0.9302056,-2.7507336139678955,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,2.7810352,0.25468695163726807,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.19785002,-0.23877036571502686,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.73337203,-1.6251633167266846,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,0.75093454,-1.9055912494659424,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.4145088,-1.1178739070892334,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.482993,0.019055187702178955,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.42902893,-1.207240343093872,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.24152415,-0.894049882888794,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.5930355,-0.841138482093811,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.05423977,-4.661365032196045,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,2.0501187,-0.3473823070526123,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.93618804,-0.9262340068817139,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,0.9973678,-1.6195099353790283,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07306202,-0.9398596286773682,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.8803709,-2.733596086502075,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,14.886688,-0.07659316062927246,False
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.5963553,-0.567061185836792,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.5803637,-0.4488755464553833,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.38962644,0.7375705540180206,True
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.590757,-1.639732837677002,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.30952907,-3.285994529724121,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.7885323,-0.5826940536499023,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.7750951,-0.4970916509628296,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.2586613,0.0872189998626709,True
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.205072,-3.4936418533325195,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.79511625,0.6591033339500427,True
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.537951,-1.2515101432800293,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.25917554,-0.8141919374465942,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.1115763,-1.1728730201721191,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5998931,-1.4974884986877441,False
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.76906043,-1.3004698753356934,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.0997031,-1.1165895462036133,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,7.911705,-6.145061492919922,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.27949244,-1.4919030666351318,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.021482619,-0.4694622755050659,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.6166105,-0.6347665786743164,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,3.7363853,-2.033263683319092,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.0881464,-0.0939490795135498,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.1312944,-0.9791065454483032,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.2742136,-3.518784999847412,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.39895484,-1.786362648010254,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.841896,-3.267975330352783,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.75834256,-0.1756441593170166,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.3771045,-2.278836250305176,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.1329103,0.014154016971588135,True
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.2864091,-4.487468719482422,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,16.16306,-2.48545241355896,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.5431618,-0.5371341705322266,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,1.0435526,0.6203658580780029,True
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.2396634,-3.734009265899658,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.8109869,-1.070890188217163,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.9567707,-0.3830227851867676,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.28264308,-0.5104987621307373,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,4.9200377,-2.0485520362854004,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.9347885,-0.46330833435058594,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.8254366,-2.050888776779175,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.17096758,0.2841041684150696,True
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.8102419,-0.4289698600769043,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.225252,0.4407362937927246,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.5180775,0.8899658918380737,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.9867164,-0.11920738220214844,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.32922202,-0.2629584074020386,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.04572186,-1.9959781169891357,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,6.019541,-0.15135407447814941,False
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.96620595,-0.5037902593612671,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.5319204,-0.987860918045044,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.6090338,-0.5408692359924316,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.31115478,-0.5463331937789917,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.25337785,-0.3354518413543701,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.05794229,-2.2635018825531006,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.12918462,-1.8170745372772217,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.659205,-2.076512575149536,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.4954424,-4.113060474395752,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,1.1952142,-1.033203363418579,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.092341006,-0.06664800643920898,False
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.4038424,-1.9665019512176514,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,9.170282,-8.279292106628418,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.4834285,-3.8296051025390625,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.21770783,-0.34316563606262207,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.84192264,-0.9544192552566528,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.8053559,0.709046334028244,True
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.06892773,-2.0189626216888428,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.5284593,-1.7842085361480713,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.1226208,-0.7515182495117188,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.34510165,0.5759618580341339,True
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.5070158,-0.11500060558319092,False
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.40418836,-1.084162712097168,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,2.1070516,-0.0227205753326416,False
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.15751167,-0.9194765090942383,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.02523991,-3.5363473892211914,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.12669909,-0.3332040309906006,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.043357223,0.2222151756286621,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.43966597,-0.025032401084899902,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.24566016,-0.4875643253326416,False
