wilcoxon,t-test,t-test_overestim_var
Ptma,Pclaf,Pclaf
Hmgb2,Ptma,Ptma
Pclaf,Dut,Dut
Dut,Hmgb2,Rrm2
Gapdh,Stmn1,Gmnn
Stmn1,Gmnn,Hmgb2
Ran,Tuba1b,Tuba1b
Tubb5,Pcna,Stmn1
Rps2,Rrm2,Lig1
Tuba1b,Rps2,Pcna
Pcna,Mcm3,Rps2
Gmnn,Tubb5,Cks1b
Ppia,Ran,Mcm3
Rrm2,Lig1,Mcm5
Anp32b,Gapdh,Mki67
Mki67,Mcm5,Tubb5
Mif,Cks1b,Uhrf1
Hmgb1,Mki67,Hmgn2
Mcm3,Hmgn2,Ran
Rps20,Mif,Mcm7
Ybx1,Mcm7,Birc5
Mcm5,Siva1,Clspn
Cks1b,Ppia,Gapdh
Lig1,Snrpd1,Siva1
H2az1,Anp32b,Mif
Hsp90aa1,Uhrf1,Tyms
Nme1,Birc5,Asf1b
Snrpd1,Hnrnpab,Rrm1
Hnrnpab,Ranbp1,H1f5
Ranbp1,Nme1,Ppia
Txn1,Hsp90aa1,Spc24
Hmgn2,Tipin,Rfc4
Hsp90ab1,Lmnb1,Tipin
Clspn,Hmgb1,1500009L16Rik
Uhrf1,H2az1,Top2a
Birc5,Clspn,Snrpd1
Mcm7,Tyms,Lmnb1
Ldha,Rps20,Hsp90aa1
Anxa2,Nasp,Nasp
1500009L16Rik,Slbp,Ranbp1
Rpsa,Rrm1,Nme1
Siva1,Ybx1,H2az1
Top2a,Top2a,Hnrnpab
H1f5,Anxa2,Anp32b
Eif5a,Alyref,Tk1
Asf1b,Asf1b,Smc2
Lmnb1,Rfc4,Sdf2l1
Tyms,1500009L16Rik,Rps20
Alyref,Sdf2l1,Hmgb1
Hsp90b1,H1f5,Slbp
Rps17,Hsp90ab1,Alyref
Rpl41,Tmpo,Lsm2
Rps27l,Rps27l,Anxa2
Spc24,Smc2,Ccnb2
Slbp,Spc24,Hells
Tipin,Rpsa,Tmpo
Rrm1,Lsm2,Ybx1
Nasp,Mcm6,H2ac8
Rfc4,Ldha,Prim1
Smc2,Txn1,Mcm6
Hells,Selenoh,Hsp90ab1
Tmpo,Hsp90b1,Orc6
Sdf2l1,Tk1,Mcm4
Tk1,Pdia3,Dhfr
Nap1l1,Eif5a,Rps27l
Rpl28,Mcm4,Fkbp2
Pdia3,Hells,Tpi1
Selenoh,Rpl41,Ppa1
Prdx1,Cisd1,Rpsa
Ube2s,Fkbp2,Mcm2
Calr,Orc6,Hsp90b1
Set,Calr,Selenoh
Mcm6,Nap1l1,Cdca3
Prim1,Dctpp1,Fbxo5
Ccnb2,Tpi1,Cisd1
Lsm2,Atpif1,Ccna2
Dbi,Ccnb2,Rad51
Orc6,Mcm2,Ldha
Tpi1,Prim1,Dctpp1
Mcm4,Ppa1,Rpl41
H2ac8,Dbi,Txn1
Dhfr,Dek,Dtl
Ppa1,Rps17,Pdia3
Mcm2,Ube2s,Eif5a
Dek,Nucks1,Fabp5
Cdca3,Rpl28,Atpif1
Fkbp2,Hpf1,Cdk1
Rpl10,Pgk1,Rfc3
Fbxo5,Dhfr,Pdia6
Cbx3,H2ac8,Calr
Atpif1,Ywhah,Ube2s
Cox5a,Pdia6,Ncapg2
Dtl,Dtl,Nap1l1
Dctpp1,Set,Hpf1
Ywhah,Cbx3,Nucks1
Ccna2,Hspd1,Dbi
Rad51,Fbxo5,Cdca8
Pgk1,Dnajc9,Hist1h2ap
Dynll1,Cdca3,Tubb4b
Cisd1,Ccna2,Hspd1
Nucks1,Banf1,Rnaseh2b
Rfc3,Ssrp1,Rps17
Cdk1,Rad51,Ppil1
Ncapg2,Ezh2,Pgk1
Fabp5,Cmtm7,Gins2
Tagln2,Rfc3,Dek
Snrpe,Tubb4b,Ezh2
Pdia6,Ppil1,Cenps
Atp5b,Srsf2,Cenpw
Tubb4b,Prdx1,Phgdh
Hspd1,Rnaseh2b,Ywhah
Srsf2,Fabp5,Fen1
Cdca8,Dynll1,Cmtm7
Cmtm7,Cdk1,Set
Snrpf,Snrpf,Rpl28
Slc25a5,Manf,Dnajc9
Rnaseh2b,Cycs,Cbx3
Cenps,Tagln2,Ssrp1
Gins2,Cenpw,Kif15
Manf,Phgdh,Banf1
Vim,Ncapg2,Rad51ap1
Dnajc9,Lsm6,Hat1
Cenpw,Anp32e,Cenpk
Hpf1,Dnmt1,Cdc45
Dck,Cdca8,Manf
Hist1h2ap,Hat1,Cenph
Kif15,Cox5a,Cycs
Rps12,Snrpe,Dnmt1
Phgdh,Mrpl18,Prdx1
Fen1,Fen1,Dck
Ezh2,Pa2g4,Cenpm
Hnrnpa2b1,Eif1ax,Chaf1a
Ppil1,Atp5b,Dynll1
Cenpk,Rpl10,E2f8
Anp32e,Hist1h2ap,Cdc6
Banf1,Exosc8,Srsf2
Ssrp1,Atad2,Pa2g4
Snrpg,Mrpl51,Anp32e
Chaf1a,Ly6e,Snrpf
Mrpl18,Ywhae,Rfc5
Eif4a1,Gins2,Mrpl51
Ly6e,Dck,Ccne1
Ccne1,Slc25a5,Lsm6
Cox5b,Eif4a1,Eif1ax
Srsf3,Cenps,Atad5
Cycs,Hnrnpa2b1,Exosc8
Ccdc34,Pgam1,Tagln2
Rfc5,Cenpk,Atad2
Hsph1,Kif15,Ung
Gzmb,Vim,Hsph1
Cdc45,Rps12,Esco2
Cenph,Hsph1,Kif11
Atad5,Dtymk,Tfdp1
Dnmt1,Canx,Mrpl18
Cenpm,Atp5g3,Cox5a
Cbx5,Rpa3,Rpl10
Rps8,Rfc5,Dtymk
Ywhae,Ccne1,Cbx5
Tfdp1,Ndufa12,Pgam1
Hat1,Snrpa1,Atp5b
Ube2c,Calm3,Snrpe
Rad51ap1,Erh,Ccdc34
Calm1,Rfc2,Ly6e
Kif11,Chaf1a,Syce2
Ung,Srsf3,Rpa3
Timm8a1,Rad51ap1,Impdh2
Atp5j,Etfb,Mad2l1
Eif1ax,Cdc45,H4c9
Mrpl51,Rbbp7,Rps12
Cdc6,Tfdp1,Canx
Impdh2,Ddx39,Ywhae
