wilcoxon,t-test,t-test_overestim_var
Top2a,H1f5,H1f5
H1f5,Top2a,Top2a
Pcna,H2ac8,H2ac8
H2ac8,Hist1h2ap,Hist1h2ap
Fbxo5,Fbxo5,Fbxo5
Hist1h2ap,Esco2,Pcna
H1f4,H1f4,Esco2
Esco2,Pcna,H1f4
Prc1,Prc1,Prc1
Clspn,Clspn,Clspn
Atad2,H2ac20,H2ac20
Cdk1,Cdk1,Cdk1
Rrm2,Atad2,Atad2
Siva1,H4c4,H4c4
Lig1,H1f1,Siva1
Slbp,Siva1,H1f1
Uhrf1,Aurkb,Aurkb
H2ac20,H3c3,H3c3
Dut,Samd1,Rrm2
Prim1,Rrm2,Lig1
Gmnn,Lig1,Samd1
Aurkb,Prim1,Slbp
H4c4,Slbp,Prim1
Samd1,Gmnn,Gmnn
H1f1,Uhrf1,Uhrf1
Ezh2,Dut,Dut
H3c3,E2f8,E2f8
Mcm7,Ezh2,Ezh2
Pclaf,Cdca5,Cdca5
E2f8,Kif11,Kif11
Mcm5,Tcf19,Tcf19
Mcm6,Pbk,Pbk
Mcm3,Mcm7,Mcm7
Tcf19,Cdkn2c,Ung
H2ax,Ung,Cdkn2c
Ung,H2ac4,H2ac4
Kif11,H1f3,Mcm5
Hat1,Mcm5,Mcm3
Ncapg2,Mcm3,H1f3
Hnrnpab,Rad51ap1,Rad51ap1
Hjurp,Nusap1,Nusap1
Tk1,Hjurp,Hjurp
Dhfr,Ncapg2,Ncapg2
Smc6,H2ax,H2ax
Tyms,Mcm6,Mcm6
Rfc1,Tk1,Tk1
Rad51ap1,Rfc1,Pclaf
Dnmt1,Dhfr,Dhfr
H1f3,Ube2t,Rfc1
Nasp,Pclaf,Tipin
Cdca5,Ncaph,Ube2t
Nsd2,Tipin,Ncaph
Tipin,Hat1,Hat1
Ncapd3,Tyms,Hnrnpab
Ccne1,Hnrnpab,Tyms
Nusap1,Dnmt1,Dnmt1
Dctpp1,Cdc45,Cdc45
Wdr76,E2f1,E2f1
Ncaph,Ccnf,Ncapd3
Cenpk,Ncapd3,Smc6
Usp1,Cdca2,Nsd2
Rfc4,Nsd2,Ccnf
Cdc45,Smc6,Cdca2
Rad51,Ccne1,Ccne1
Ube2t,Brca1,Tuba1b
Baz1b,Tuba1b,Brca1
Rrm1,Hist1h2an,Cenpk
Cdkn2c,Cenpk,Hist1h2an
Ranbp1,Usp1,Usp1
Asf1b,Rad51,Rad51
Rps20,Wdr76,Wdr76
E2f1,Dctpp1,Dctpp1
Srsf2,Nasp,Nasp
Pbk,Rfc4,Rfc4
Tmpo,Incenp,Dtl
Eri1,Dtl,Asf1b
Bub3,Asf1b,Incenp
Ptma,Eri1,Ranbp1
Incenp,Rrm1,Eri1
Atad5,Ticrr,Rrm1
Tuba1b,Ranbp1,Baz1b
Dtl,Baz1b,Ticrr
Snrpd1,Pold2,Tmpo
Smc4,Tmpo,Pold2
mt-Nd1,Spc25,Spc25
Stmn1,Ptma,Ptma
Mcm2,Gins2,Gins2
Dck,Atad5,Atad5
Cenps,Mcm2,Mcm2
Brca1,Cenps,Cenps
Gins2,Pola1,Dck
Pola1,Dck,Pola1
Pold2,Mxd3,Smc4
H2ac4,Smc4,mt-Nd1
Rfc3,mt-Nd1,Rps20
Dnajc9,Rps20,Mxd3
Nxt1,Srsf2,Srsf2
Npm1,Bub3,Topbp1
Nap1l1,Brip1,Bub3
Mki67,Topbp1,Brip1
Orc6,Cdca7l,Cdca7l
Topbp1,H3c6,Rfc3
Spc25,Wdhd1,Wdhd1
Wdhd1,Rfc3,H3c6
Cdca7l,Mis18bp1,Mis18bp1
Rfc2,Anln,Orc6
Smc3,Nxt1,Nxt1
Chaf1a,Orc6,Anln
Suz12,Snrpd1,Snrpd1
Dek,Npm1,Npm1
Ccnf,Sgo1,Dek
Ticrr,Dek,Sgo1
Rps16,Mybl2,Suz12
Tubb5,Suz12,Mki67
Sumo2,Mki67,Mybl2
Mxd3,Chaf1a,Rfc2
Cdca2,Rfc2,Chaf1a
Cisd1,Dnajc9,Dnajc9
Nudc,Nap1l1,Nap1l1
Cbx5,Lrr1,Lrr1
Mis18bp1,Cbx5,Cbx5
H1f2,E2f7,Tubb5
Mybl2,Cdk2,E2f7
Luc7l2,Tubb5,Cdk2
Cdk4,Set,Set
Pgp,Cdca4,Cdca4
Rplp1,Srm,Meaf6
Paics,Meaf6,Srm
Nup62,Pole,Pole
Sgo1,H2bc18,D030056L22Rik
Brip1,D030056L22Rik,H2bc18
Ubtf,Ctps,Ctps
Mcm4,Ndc80,Ndc80
Cdk2,4930579G24Rik,Nup62
H4c9,Cenpl,4930579G24Rik
Smc2,Nup62,Cenpl
Rpl23,Hirip3,Hirip3
Set,H2bc11,Cisd1
Rpl15,Cisd1,Paics
Hnrnpd,Paics,H2bc11
D030056L22Rik,Rps8,Rps8
Rps19,Rplp1,Ssrp1
Ndc80,Rad54l,Rplp1
Rps8,Ssrp1,Smc2
Fen1,Smc2,Rad54l
Meaf6,Stil,Stmn1
Rps23,Stmn1,Stil
Pole,Cdk4,Cdk4
Rpl11,Mcm4,Mcm4
Chaf1b,Neil3,Neil3
Rps27a,Kif18a,Hnrnpd
Mthfd2,Hnrnpd,Rps23
Rpl28,Rps16,Rps16
Snu13,Rps23,Kif18a
Hmgn1,Pgp,Pgp
Hirip3,Dscc1,Fen1
Ssrp1,Fen1,Dscc1
Tfdp1,H4c9,H4c9
Rbbp4,Smco4,Luc7l2
Ctps,Luc7l2,Smco4
Serbp1,Chaf1b,Chaf1b
1810037I17Rik,Nudc,Nudc
Srm,Rpl28,Rpl28
Tcerg1,Rpl11,Rpl11
Syce2,Hmgn1,Serbp1
Lsm8,Serbp1,Hmgn1
Pa2g4,Mthfd2,Rps19
4930579G24Rik,Rps19,Mthfd2
Rpl22,Smc3,Smc3
Mcmbp,Dna2,Rpl23
Cenph,Rpl23,Ubtf
Cdca4,Ubtf,Snu13
Hist1h2an,Snu13,Dna2
Pola2,Ercc6l,Tfdp1
Dtymk,Tfdp1,Ercc6l
Pole4,H1f2,Sumo2
Dscc1,Sumo2,H1f2
Lrr1,Sgo2a,Pa2g4
Rps12,Cenph,Cenph
Smarcc1,Syce2,Syce2
Rpa3,Pa2g4,Dtymk
Rpl27a,Dtymk,Lsm8
Rpl13,Pola2,Sgo2a
Rad54l,Lsm8,Pola2
H3c6,Tcerg1,Tcerg1
Rpl12,Rbbp4,Rbbp4
Smco4,Rps27a,Rps27a
Rpl32,Blm,Blm
Ipo5,Bard1,Rpl15
Ncl,Rpl15,Bard1
Srsf7,Slc29a1,Slc29a1
Paxip1,Pole4,Pole4
Mcm10,Mcmbp,Mcmbp
Slc29a1,H3c11,H3c11
Hpf1,Mtbp,Smarcc1
Smchd1,Smarcc1,Mtbp
Rpl35a,Bora,Bora
Nolc1,Rfwd3,Rfwd3
Rplp2,Ccne2,Rps12
Donson,Rps12,Ccne2
Trir,H4c8,Rpl27a
Plk4,Pask,Pask
Sgo2a,Rpl27a,H4c8
Nrm,H2bc15,Naa40
Rpl7a,Naa40,Donson
Fosb,Donson,Mcm10
Mms22l,Prim2,Prim2
Naa40,Mcm10,H2bc15
Cenpl,Rbl1,Rpl22
Blm,H2ac10,Rbl1
Psmc3ip,Rpl22,Hnrnpu
Tceal9,Nup43,Ncl
Kif18a,Ipo5,Ipo5
Srsf11,Hnrnpu,Nup43
Timm8a1,Ncl,H2ac10
Neil3,H2ac18,Rmi2
Ubap2,Rmi2,Alyref
Rpl41,Sfmbt1,H2ac18
Hspe1,H2bc14,Pcbp1
Rbm25,Alyref,Rpl13
Rif1,Mms22l,Sfmbt1
Snrpe,Pcbp1,Mms22l
Srsf4,Rpl13,Trir
Rfwd3,Trir,H2bc14
E2f7,Fosb,Fosb
Pcbp1,Shmt1,Psmc3ip
H2bc11,Psmc3ip,Shmt1
Fus,Plk4,Rif1
Alyref,Rif1,Plk4
Nup43,Rpa3,Rpa3
Tubg1,Tubg1,Tubg1
Rps5,Srsf4,Srsf4
Cdc6,Paxip1,Paxip1
mt-Nd2,Ubap2,Ubap2
Tdp2,Tdp2,Tdp2
Ercc6l,Nolc1,Nolc1
Dna2,Timm8a1,Timm8a1
Dynll2,Rpl35a,Rpl35a
Dpy30,Rplp2,Rplp2
Rbl1,Tceal9,Tceal9
Ppig,Nrm,1810037I17Rik
Stil,Haspin,Nrm
Cbx3,1810037I17Rik,Haspin
Bora,Rpl7a,Dpy30
Gar1,Hspe1,Hspe1
Rpl22l1,Dpy30,Rpl7a
Anln,Srsf7,Srsf7
Gpx4,Cdc6,Cdc6
H3f3a,Dynll2,Cbx3
Rmi2,Ska3,Dynll2
Psip1,Cbx3,Hpf1
Pold1,Hpf1,Ska3
Rpl14,Kpna2,Smchd1
Fabp5,Smchd1,Rpl14
Prim2,Rpl14,Rpl12
Bard1,Nelfe,Nelfe
Eef1b2,Rpl12,Kpna2
Stag1,H2ac15,Pold1
Phip,Pold1,Anp32b
Hnrnpu,Exo1,H2ac15
Rpl36a,Anp32b,Exo1
Rpl6,Fabp5,Fabp5
Mtbp,Rps5,Psip1
Kpna3,Rpl6,Rpl6
Fxn,Psip1,Rps5
Nelfe,Gpx4,Gpx4
Cenpm,Slc43a3,Slc43a3
Atp5g1,BC030867,Kpna3
Ybx1,Kpna3,Srsf11
H2bc18,Spdl1,Ybx1
Ccne2,Srsf11,Eef1b2
Rps3,Mtfr2,Spdl1
Ctdspl2,Ybx1,BC030867
Rpsa,Eef1b2,Gar1
Exosc7,Gar1,Mtfr2
Hnrnpdl,Bri3bp,Rpl41
Cep57,Cenpm,Cenpm
Gart,Aunip,Bri3bp
Rtf1,Dtnbp1,Fus
mt-Co1,Rpl41,Dtnbp1
Rps15,Fus,Aunip
Rpl31,E2f3,Phip
mt-Co2,Lap3,Lap3
Eif1ad,Phip,E2f3
Rfc5,Mastl,Hsp90aa1
Nme1,mt-Co2,mt-Nd2
Cit,mt-Nd2,mt-Co2
Hells,Hsp90aa1,Mastl
Atic,Brca2,Brca2
Rps24,Cdca7,Cdca7
Dtnbp1,Haus8,Rpsa
Rpl36,Ctdspl2,Haus8
Mpp6,Cit,Ctdspl2
Bri3bp,Gart,Cit
Arl6ip6,Rpsa,Gart
Casp3,Elmo2,Elmo2
Cdca7,Tedc2,Hells
Tmem109,Chtf18,Tedc2
Rps3a1,Hells,Rpl31
Stag2,Rad54b,Chtf18
Lap3,Fxn,Fxn
Frg1,Rpl31,Khsrp
Rpl27,Khsrp,Stag1
Sin3a,Stag1,Rbm25
Haus8,Setd1b,Ppig
Rnps1,Rbm25,Rfc5
Atxn1,Ppig,mt-Co1
Setd1b,Rfc5,Setd1b
mt-Nd3,mt-Co1,Rad54b
Mrpl12,Atp5g1,Atp5g1
Haspin,Rapgef5,Exosc7
Slc43a3,Trim37,Rps2
Maz,Sass6,Trim37
Anp32b,Exosc7,Sass6
Atl3,Tmem109,Tmem109
Pdlim1,Rps2,Rpl22l1
Khsrp,Rpl22l1,Rapgef5
Rps2,Znhit2,Gemin6
Ciapin1,Gemin6,Znhit2
Rpl23a,Stag2,Stag2
Gins4,Rnps1,Rnps1
Rps15a,Rpl32,Rpl32
Brca2,Mettl1,Rtf1
mt-Cytb,Rtf1,Mettl1
Mrpl14,Kif15,Rpl10a
Cfap20,Atl3,Kif15
Shmt1,Rpl10a,Atl3
Fdx1,Gm3550,Atic
mt-Nd4,Gins1,Gins1
Kif15,Atic,Gm3550
Hsp90aa1,Apex1,Apex1
Rpl39,Fdx1,Mpp6
Fam92a,Sin3a,Fdx1
Gemin6,Mpp6,Sin3a
Rps17,Coro1c,Coro1c
Luc7l3,Alad,Casp3
Smarca5,Zfp367,Alad
Rbbp7,Casp3,Zfp367
Exo1,Kif18b,Ndufaf2
Alad,Ndufaf2,Mrpl12
Ppa1,Fgf13,Kif18b
Coro1c,Mrpl12,Maz
H3f3b,Maz,Eif1ad
Apex1,Eif1ad,Fgf13
Snrnp70,Cep57,Cep57
Nuf2,Rps3a1,Rps3a1
Rbmxl1,Oip5,Hnrnpdl
E2f3,Arl6ip6,Arl6ip6
Lsm2,Taf5,Snrpe
Sf3b3,Hnrnpdl,Rpl36a
Rpl10a,Rrp1b,mt-Nd3
Cdkn2d,Ttk,Rrp1b
Tkt,Tmem245,Oip5
Trim28,Snrpe,Taf5
Eif3b,mt-Nd3,Mrpl14
Brd2,Mrpl14,Tmem245
Pds5a,Rpl36a,Ttk
Ndufaf2,BC055324,Rpl27
Umps,Nuf2,Nuf2
Kif22,Wee1,Wee1
Rrp1b,Rpl27,BC055324
Rpl37,Mthfd1,Mthfd1
Sass6,Ciapin1,Smarca5
Ska3,Cfap20,Ciapin1
Znhit2,Cdc7,Cfap20
Gins1,Smarca5,mt-Nd4
Ppm1g,mt-Nd4,Cdc7
Trp53,Kif22,Fam92a
Rcc1,Fam92a,Kif22
Uck2,Cdc25a,Rpl36
Zfp367,Rpl36,Cdc25a
Rps18,Nop9,Pdlim1
H2bc14,Pdlim1,Gins4
H3c11,Gins4,Nop9
Nap1l4,Tmem107,Tkt
Pcgf5,Tram2,Tmem107
Rps28,Tkt,Tram2
Trim37,Cdkn2d,Cdkn2d
Parp1,Smyd2,Atxn1
Noc2l,Atxn1,Nme1
Spdl1,Fancg,Ptges3
Rps4x,Kifc5b,Smyd2
Fkbp4,Nme1,Fancg
Sfmbt1,Txndc16,Lsm2
Pask,Ptges3,Umps
Arglu1,Umps,Pds5a
Ppil1,Lsm2,Kifc5b
Pms2,Chek1,Txndc16
Rpa1,Pds5a,Chek1
Nfx1,Rbmxl1,Rbmxl1
Kdelr2,Ipo9,Nap1l4
Mthfd1,Nap1l4,Rps17
Nipsnap3b,C1qbp,C1qbp
Rpl4,Traip,Ipo9
Rbm39,Rps17,Ppa1
Nop9,Ppa1,Traip
C1qbp,H3c2,mt-Cytb
Fbxl14,mt-Cytb,Eif3b
Aunip,Zmynd19,Zmynd19
Znhit3,Eif3b,Msh3
Msh2,Msh3,H3c2
Elmo2,Haus5,Sf3b3
Rpl26,Sf3b3,Uck2
Rpl7,Uck2,Arglu1
Akip1,Rad18,Haus5
Chek1,Parp1,Parp1
Upf3b,Arglu1,Rad18
St3gal4,Jade1,Jade1
Mapk14,Rbbp7,Rbbp7
Fubp1,Noc2l,Rps15
Msh3,Rps15,Noc2l
Raly,St3gal4,St3gal4
