wilcoxon,t-test,t-test_overestim_var
Mcm3,Ung,Ung
Ung,Mcm3,Mcm3
Siva1,Cdca7,Cdca7
Pcna,Siva1,Siva1
Cdca7,Pcna,Pcna
Hells,Rfc3,Rfc3
Mcm6,Hells,Hells
Rfc3,Cdc6,Cdc6
Rpl11,Mcm6,Mcm6
Rps8,Rpl11,Rpl11
Dut,Rps8,Rps8
Tipin,Tipin,Tipin
Npm1,Mcm2,Dut
Rpl7a,Dut,Mcm2
Cdc6,Slbp,Slbp
Mcm2,Rpl7a,Rpl7a
Slbp,Uhrf1,Uhrf1
Rps27a,Ccne1,Ccne1
Mcm4,Npm1,Npm1
Uhrf1,Mcm4,Mcm4
Nme1,Rps27a,Rps27a
Rpl15,Ppp1r14b,Ppp1r14b
Rpl13,C1qbp,Hsp90ab1
Ccne1,Hsp90ab1,C1qbp
Cisd1,Rpl13,Rpl13
Rpl22l1,E2f1,E2f1
Ppp1r14b,Zmynd19,Rpl27a
Rpl27a,Rpl27a,Rps23
Rps23,Rps23,Zmynd19
Hsp90ab1,Dtl,Rpl26
C1qbp,Cisd1,Cisd1
Rpl26,Rpl26,Dtl
Ldha,Rpl31,Rplp1
Rps17,Rplp1,Rpl31
Hspd1,Hspd1,Hspd1
Rpl31,Nme1,Nme1
Atp5g1,Orc6,Ldha
Rplp1,Ldha,Orc6
Dtl,Hspe1,Hspe1
Hspe1,Ccne2,Rsl1d1
Rpl12,Rsl1d1,Atp5g1
Rpl41,Atp5g1,Ccne2
Eef1g,Srm,Rpl22l1
Rpl5,Rpl27,Rpl27
Nasp,Rpl22l1,Eef1g
Orc6,Eef1g,Rpl14
Rpl37,Rpl14,Rps17
Rpl4,Rps17,Rpl41
Rsl1d1,Rpl15,Rpl15
Rpl14,Rpl41,Rpl37
Ranbp1,Rpl37,Srm
Rps3a1,Rps3a1,Rps3a1
Mif,Rif1,Rif1
Rpl6,Arl6ip6,Rpl12
Rps20,Nolc1,Arl6ip6
Rif1,Rpl12,Nolc1
Rpl27,Gar1,Gar1
Rpl22,Fabp5,Fabp5
Rpl35a,Rpl5,Rpl5
E2f1,Rpl6,Rpl6
Ftl1,Cenps,Mif
Rpl36,Mif,Cenps
Rps25,Rps20,Rps12
Set,Rps12,Rps20
Rps26,Rpl35a,Rpl35a
Rpl7,Set,Rpl22
Psma7,Rpl22,Ranbp1
Rps28,Ranbp1,Set
Gar1,Rpl4,Rpl4
Rps12,Nop56,Rpl36
Rps15,Rpl36,Nop56
Nap1l1,Ppat,Ppat
Eif5a,Rps26,Rps26
Fabp5,Rps25,Rps25
Mcm7,Nasp,Rpl38
Nop56,Rpl38,Nasp
Rpl10,Mcm7,Mcm7
Rpl32,Mcm5,Pdia3
Nolc1,Atic,Mcm5
Mcm5,Pdia3,Atic
Dctpp1,Ppa1,Rps19
Rps6,Rps19,Rplp2
Rpl38,Rplp2,Ppa1
Arl6ip6,Timm8a1,Serbp1
Serbp1,Serbp1,Rpl28
Naca,Rpl28,Timm8a1
Rplp2,Ftl1,Ftl1
Rps19,Rps15,Rps15
Rps18,Mettl1,Rps2
Rps27l,Mrpl12,Mrpl12
Gmnn,Eif5a,Eif5a
Pdia6,Rps2,Mettl1
Pnn,Umps,Umps
Ppa1,Ubtf,Ubtf
Rpl23,Rps6,Rps6
Pdia3,Pdia6,Gmnn
Cenps,Gmnn,Pdia6
Mrpl12,Nap1l1,Ybx1
Rpl23a,Dhfr,Rpl23
Atic,Rpl23,Nap1l1
Zmynd19,Ybx1,Dctpp1
Snrpf,Dctpp1,Dhfr
Ubtf,Pnn,Rpl32
Timm8a1,Ctps,Pnn
Rfc4,Rpl32,Dck
Rpl28,Dck,Ctps
Dck,Cdca7l,Cdca7l
Pebp1,Chek1,Lig1
Rps9,Psma7,Psma7
Dhfr,Lig1,Ybx3
Rps2,Ybx3,Chek1
Rpl36a,Rbmxl1,Rbmxl1
Rps3,Rfc1,Rps9
Btf3,Rps9,Rfc1
Ybx1,Dscc1,Pebp1
Lig1,Gnl3,Rps28
Ybx3,Gins2,Gins2
Ppat,Rps28,Gnl3
Eif2s1,Pebp1,Ncl
Srm,Ncl,Dscc1
Rpl9,Mt1,Mt1
Pgam1,Wdhd1,Wdhd1
Ncl,Rrp15,Rfc4
Rbmxl1,Rfc4,Rps27l
Rps4x,Rps27l,Rrp15
Rfc1,Pgam1,Calr
Cacybp,Calr,Pgam1
mt-Nd2,Rpl10,Rpl10
Tma7,Gpatch4,mt-Nd1
Rps14,Cacybp,Rpl10a
mt-Nd1,Pmm1,Cacybp
Umps,mt-Nd1,Gpatch4
Ccne2,Apex1,Pmm1
Rpl36al,Rpl10a,Rps14
Rps16,Rps14,Rps18
1810037I17Rik,Snrpf,Snrpf
Gnl3,Rps18,Apex1
Rpl17,Cdc25a,Cdc25a
Tomm20,Ndufaf4,Ndufaf4
Manf,Chaf1b,Chaf1b
Gins2,Rrs1,Naca
Hmgn1,Naca,Rrs1
Cdca7l,Ddx18,Ddx18
Mt1,Rpl23a,Rpl23a
Calr,Hmgn1,Tma7
Rpl35,Timm9,Hmgn1
Sdf2l1,Rexo2,Rexo2
Snu13,Rpl36a,Rpl36a
Rpa2,Tma7,Timm9
Rexo2,Abce1,Abce1
Wdhd1,Mrps18b,Mrps18b
Lyar,Tomm20,Hspa8
Phb2,Rpl7,Tomm20
Eif3a,Lsm7,Rpl7
Rpl10a,Hspa8,Lsm7
Pdcd5,Lyar,Lyar
Lsm7,Eif2s1,Eif2s1
Polr2f,mt-Nd2,mt-Nd2
Canx,Llph,Rpsa
Luc7l3,Polr2f,Llph
Chaf1b,Tpi1,Polr2f
Pmm1,Rpl36al,Rpl36al
Chek1,Rpsa,Tpi1
Hspa8,Rps16,Hsp90aa1
Rpl8,Hsp90aa1,Rps16
Ppil1,Paics,Paics
Cct6a,Pus1,Luc7l3
Ctps,Luc7l3,Rpl35
Tpi1,Rpl35,Pus1
Llph,Nop58,Sdf2l1
Paics,Sdf2l1,Nop58
Tomm5,Usp37,Usp37
Hsp90aa1,Cd3eap,Rpl9
Gmps,Rpl9,Rpa2
Rplp0,Rpa2,Snu13
Nop58,Snu13,Rplp0
Atad5,Mrto4,Cd3eap
Rps5,Gmps,Arglu1
Rps13,Hspa9,Gmps
Arglu1,Phb2,Rps5
Atad2,Arglu1,Phb2
Cnbp,Rplp0,Hspa9
Eef1b2,Rps5,Mrto4
Rpl37a,Manf,Manf
Tmco1,Dna2,Uqcc2
Kdelr2,Uqcc2,Atad5
Hnrnpab,Atad5,Eef1b2
Dscc1,Fbl,Fbl
Uqcc2,Exosc7,Exosc7
Ddx18,Eef1b2,Dna2
Fbl,Rps3,Rps3
Cct2,Exo1,Pdcd5
Timm23,Pdcd5,Exo1
Exosc7,Canx,Canx
Wdr76,1810037I17Rik,1810037I17Rik
Rpsa,Rpl17,Rpl17
Mcmbp,Mrps28,Mrps28
Abce1,Ppil1,Rpl8
Timm9,Rpl8,Ppil1
Gapdh,Msh2,Msh2
Srsf2,Cct6a,Cct6a
Srsf11,Rpl37a,Rpl37a
Rrs1,Eif3a,Eif3a
Tmem14c,Cebpb,Cebpb
mt-Cytb,Rps4x,Rps4x
Rrm2,Tsr1,Mcmbp
Ptma,Tomm5,Tomm5
Nans,Mcmbp,Tmco1
Cdv3,Mtap,Hnrnpab
Rpl18,Tmco1,Tsr1
Hspa5,Hnrnpab,Mtap
Cdc25a,Kdelr2,Kdelr2
Krtcap2,Fkbp5,Fkbp5
Cdt1,Wdr76,Wdr76
Hspa9,mt-Cytb,Atad2
Mrps28,Atad2,mt-Cytb
Chaf1a,Mybbp1a,Mybbp1a
Rrp15,Chaf1a,Slc25a4
Rpl30,Nsun2,Chaf1a
Mettl1,Cdt1,Cdt1
Mrto4,Slc25a4,Nsun2
Dnajb11,Nr2c2ap,Nr2c2ap
Glrx3,Rpf2,Rpf2
Usp37,Cdv3,Cdv3
Rack1,Mms22l,Mms22l
Fkbp5,Tcf19,Cnbp
Hat1,Cnbp,Tcf19
Ptges3,Shmt1,Shmt1
Spcs2,Pycrl,Rps13
Hsp90b1,Rps13,Pycrl
Txn1,Ints7,Ints7
Slc25a4,Spcs3,Spcs3
Mrps18b,Timm23,Gapdh
Tcf19,Ptges3,Timm23
Msh2,Gapdh,Ptges3
Pus1,Bri3bp,Bri3bp
Chchd2,9130401M01Rik,9130401M01Rik
Ndufaf4,Pola2,Nans
Rpl13a,Gpx1,Gpx1
Rpl19,Nans,Pola2
Gpx1,Rcl1,Hat1
Mms22l,Hat1,Rcl1
Snrpd2,Pask,Noc2l
Cebpb,Noc2l,Rpl30
Tkt,Rpl30,Pask
Dpy30,Tssc4,Polr2h
Pcbp1,Gpr180,Tssc4
Vim,Polr2h,Nup43
Clspn,Nup43,Tmem14c
Gpatch4,Ppan,Gpr180
Fkbp1a,Tmem14c,Ppan
Apex1,Tfap4,Hsph1
mt-Nd3,Bcat1,Trmt6
Spcs3,Trmt6,Rpl18
Ebna1bp2,Hsph1,Tfap4
Pole4,Rpl18,Bcat1
Eif4a1,Glrx3,Rpl13a
Dnajc9,Rpl13a,Glrx3
Sec61b,Cct2,Cct2
Pa2g4,Pcbp1,Srsf11
Rps15a,Srsf11,Pcbp1
Hnrnpd,mt-Nd3,mt-Nd3
Nsun2,Srsf2,Srsf2
Rps21,Rrp1b,Rps21
Cox7c,Btf3,Rrp1b
Rpl34,Rps21,Btf3
Hsph1,Mrps7,Fkbp1a
Eif2s2,Grwd1,Mrps7
Fkbp3,Fkbp1a,Rpl19
Rps7,Mybl2,Dnajb11
Polr2h,Cgas,Mybl2
Ndufa12,Dnajb11,Cgas
Cct3,Rpl19,Clspn
Tmed2,Parp1,Grwd1
Mrps7,Clspn,Parp1
Nhp2,Ebna1bp2,Ebna1bp2
Snrpd3,Utp18,Utp18
Rpl39,Cyp51,mt-Nd4
Srsf7,mt-Nd4,Ptma
Pola2,Krtcap2,Krtcap2
Tbca,Prdx3,Prdx3
Eif3b,Ptma,Cyp51
Nr2c2ap,Pold2,Pold2
Psma4,Mcm10,Mcm10
Dna2,Gart,Nhp2
Mrps33,Nhp2,Pa2g4
Rpl24,Pa2g4,Tkt
Ints7,Dhrs13,Gart
Ndufb8,Tkt,Pole4
Cct7,Pole4,Hspa5
Aprt,Hspa5,Timeless
Utp18,Timeless,Dhrs13
Pold2,Fdx1,Fdx1
Rpf2,Akip1,Akip1
mt-Nd4,Hdac2,Hdac2
Etf1,Etf1,Etf1
Ndufa5,Colgalt1,Dpy30
