wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
S100a6,S100a6,S100a6
S100a10,Ctla2a,Ctla2a
Ctla2a,S100a4,S100a4
Lgals1,Ly6c2,Ly6c2
Nkg7,Ahnak,Ahnak
Tmsb4x,Lgals1,Lgals1
S100a4,S100a10,S100a10
Ly6c2,Gzmb,Tmsb4x
Ahnak,Hopx,Hopx
Sub1,Ccr2,Gzmb
Gzmb,Tmsb4x,Ccr2
Lsp1,Ifng,Nkg7
Srgn,Bhlhe40,Ifng
Hopx,Nkg7,Bhlhe40
Ms4a4b,Id2,Id2
Ifng,Sub1,Sub1
Crip1,Klrc1,Lsp1
Id2,Lsp1,Cd28
Ccr2,Cd28,Itga4
Hmgb2,Klrk1,Srgn
S100a11,Itga4,Klrc1
Itga4,Rora,Ms4a4b
Bhlhe40,Il18r1,Klrk1
Cd28,Srgn,Il18r1
Myl6,Itgb1,Crip1
Actg1,Ms4a4b,S100a11
H2-D1,Cxcr3,Hmgb2
Rac2,Crip1,Rora
Abracl,S100a11,Itgb1
Laptm5,Hmgb2,Pim1
Dnajc15,Tnfaip3,Cxcr3
Ctsd,Dennd4a,Tnfaip3
Pim1,Il18rap,Dennd4a
Il18r1,Pim1,H2-D1
Itgb1,Dusp5,Ctsd
S100a13,Ccl4,Il18rap
Tnfaip3,Ctsd,Myl6
Klrk1,H2-D1,Dusp5
Cyba,Actg1,Actg1
Klrc1,Klrc2,S100a13
Rora,Myl6,Ccl4
Actb,Lgals3,Abracl
Ms4a6b,Bcl2a1b,Dnajc15
Gmfg,S100a13,Rac2
Dennd4a,Ccr5,Lgals3
Epsti1,Abracl,Bcl2a1b
Cd48,Dnajc15,Klrc2
Ccl4,Itgax,Laptm5
Cxcr3,Rac2,Actb
Dusp5,Pglyrp1,Cd48
H2-Q7,Actb,Ccr5
Il18rap,Laptm5,Pglyrp1
H3f3b,Cd48,Itgax
Lgals3,Anxa2,Gpr183
Cd52,Plek,Anxa2
Sh3bgrl3,Gpr183,Cyba
Cdc42,Atxn1,Cxcr6
Bcl2a1b,Cxcr6,Plek
Klf6,Serpinb6b,Atxn1
Cxcr6,Ctla4,Epsti1
Ppp1r12a,Runx2,Zyx
Ly6a,Gzmk,Ms4a6b
Txn1,Zyx,Gmfg
Rap1b,Wdr95,Serpinb6b
Gpr183,Cyba,Klf6
Zyx,Icos,Runx2
Klrc2,Klf6,Ctla4
Gramd3,Epsti1,Ppp1r12a
Pglyrp1,Ms4a6b,Gzmk
Itgal,Gmfg,H2-Q7
Ifngr1,Ppp1r12a,Itgal
Rbm3,Gramd3,Gramd3
Pycard,Itgal,Ly6a
Arpc3,Prr13,Wdr95
Atxn1,Ly6a,Icos
Prr13,H2-Q7,Prr13
Vim,Ifngr1,Ifngr1
Ccr5,H3f3b,H3f3b
Anxa2,Gna15,Txn1
Tspo,Txn1,Cd52
Clic1,Slamf7,Gng2
Gimap4,Gng2,Cdc42
Gapdh,Cd52,Sh3bgrl3
Gm8369,Pycard,Pycard
Ubb,Myo1f,Vim
Arhgdib,Acot7,Gm8369
B2m,Vim,Gna15
Thy1,Sh3bgrl3,Rap1b
Hcst,Cdc42,Thy1
Serpinb6b,Gm8369,Slamf7
Arpc2,Thy1,Myo1f
Supt4a,Rap1b,Gimap7
Ostf1,Cd44,Acot7
Plek,Gimap7,Arpc3
Itgax,Fasl,Rnf138
Icos,Rnf138,Gabarapl2
Gng2,Rgs1,Rbm3
Gabarapl2,Serpinb9,Ubb
Cd47,Chsy1,Gimap4
Ctla4,Gabarapl2,Tspo
Gimap6,Arpc3,Clic1
Runx2,Pik3ap1,Supt4a
Gimap7,Ubb,B2m
H2-K1,Nr4a2,Cd44
H2az1,Bcl2a1d,Sh2d2a
Cox8a,Rbm3,Arhgdib
Gzmk,Sh2d2a,Gapdh
Rnf138,Tspo,Rgs1
Krtcap2,Supt4a,Serpinb9
Anxa6,B2m,Hcst
Selplg,Gimap4,Chsy1
Sh2d1a,Clic1,Sh2d1a
Ptpn22,Sh2d1a,Fasl
Itm2b,Gapdh,Ostf1
Wdr95,Hcst,Nr4a2
