wilcoxon,t-test,t-test_overestim_var
,Klf3,Gramd3
,Arl5c,Rpl24
,Trav14-1,Ctla2a
,Chfr,Klf3
,Anxa1,Ccr2
,Tcf7,Tecpr1
,Il7r,Gpr183
,Bcl2,Rpl29
,Asrgl1,Rpl18a
,Gnptab,Arl5c
,Gbp2,Arl4c
,Map3k8,Il18r1
,Jak2,Satb1
,Vav1,Rps27
,Atg2a,Rora
,Hbp1,mt-Co1
,Crtam,Klf2
,Brd8,Itgb1
,Sgk1,Trav14-1
,Uhrf1bp1l,Rps14
,Rap1gap2,Tagln2
,Ifit1bl1,Chfr
,Nrbf2,Atp5h
,Rara,Arhgef18
,Tex264,Anxa1
,Tent5a,Selplg
,Fcgrt,Skap1
,Zc3h12a,Esyt2
,Slfn8,Macroh2a1
,Stk11,Btg1
,Cep97,Jak1
,Sik3,Tcf7
,Zfp266,Rasgrp1
,Zswim6,Il7r
,Bag6,Celf1
,Hdhd5,Gabpb2
,Gm12216,Nfkbia
,Per1,Bcl2
,Ankrd54,Rps11
,Manbal,Rpl18
,Pigp,Asrgl1
,Sec24a,Rpl30
,Tasor2,Traf1
,Kbtbd11,Cxcr3
,Rabggtb,Tnfaip3
,Triap1,Ltb
,Gzmm,Rel
,Josd2,Gnptab
,Birc3,Herc4
,Atg16l1,Iqgap2
,Adar,Gbp2
,Cux1,Ppp1r12a
,Cpne3,Ggnbp2
,Znrf1,Nfatc3
,Irak2,Ly6c2
,Utp23,Ahnak
,Retreg1,Emb
,Urod,Fau
,Tnrc18,Adcy7
,Zbtb25,Map3k8
,Zfp524,H2-Q4
,L3mbtl3,Rpl19
,Tex10,Slfn2
,Slc25a33,Jun
,Hsd17b12,Jak2
,Arl5b,Sorl1
,Pknox1,Cd69
,Grcc10,Nup153
,Uty,Hopx
,Rrad,Zfp36l2
,Crim1,Dnajc15
,Ncoa4,Ier2
,Slc25a51,Vav1
,Thap12,Klhl6
,Usp36,Atg2a
,Spata6,Hbp1
,Exosc10,Arid1a
,Dyrk2,Ccdc88c
,C330007P06Rik,Crtam
,Carhsp1,Rbm39
,Wipi2,Brd8
,Fbxo8,Cd44
,Kdm3a,Icam1
,Gtpbp1,Rps10
,Abhd17b,S1pr1
,Haao,Ier5
,Zmym2,Slc38a1
,Hif1an,Tmem234
,Kri1,Sgk1
,Tprkb,Sp100
,Trim56,Chd3
,Bcl2l1,Uhrf1bp1l
,Slc37a1,Rnf138
,Tmem245,Rap1gap2
,Tbc1d22b,Ifit1bl1
,Cars2,Csnk1g2
,Hdgfl3,Nrbf2
,Tmem41b,Zfp36
,Cebpg,Rara
,Cd55,Acin1
,Creb3,Gsk3b
,Nfic,Tex264
,Vps35l,Zfp36l1
,Nhlrc2,Tent5a
,Lias,Fcgrt
,Slc25a40,Tmem71
,Zcchc2,Myo1f
,Gclc,Commd8
,Pex13,Rpl9
,Vps26a,Zc3h12a
,Mtmr12,Slfn8
,Nelfa,Stk11
,Notch2,Trpm7
,Odf2,Cep97
