wilcoxon,t-test,t-test_overestim_var
Ccl5,Btg1,Btg1
Btg1,Hcst,Ccl5
Hcst,Fau,Hcst
H2-K1,Ccl5,Fau
Fau,Tpt1,H2-K1
Tpt1,H2-K1,Tpt1
H2-D1,Rps27,Rps27
Rps27,Ptpn18,H2-D1
Ptpn18,H2-D1,Ptpn18
Cd3d,B2m,B2m
B2m,Rpl18a,Cd3d
Shisa5,Shisa5,Shisa5
Ms4a4b,Ypel3,Rpl18a
Rpl18a,Gimap6,Gimap6
Gimap6,Cd3d,Laptm5
Laptm5,Il18r1,Ptprc
Ptprc,Rps14,Epsti1
Epsti1,Laptm5,Rps14
Ctla2a,Rpl30,Srgn
Srgn,Ptprc,Il18r1
H2-Q7,Ctla2a,Ctla2a
Rps14,Epsti1,H2-Q7
Rpl17,Junb,Ypel3
Cd3g,Rpl17,Junb
Fxyd5,Rpl24,Rpl30
Rpl30,Rpl19,Rpl17
Sp100,Srgn,Sp100
Junb,Pnrc1,Ms4a4b
Rpl24,Ccr2,Fxyd5
Cd52,Rps24,Pnrc1
Pnrc1,Slfn2,Slfn2
Rps24,Sp100,Rpl24
Gm8369,Gm8369,Cd52
Rpl34,H2-Q7,Ccr2
Il18r1,Pdcd4,Rpl19
Rpl19,Rpl34,Gm8369
Slfn2,Fxyd5,Rps24
Ddx5,Ltb,Rpl34
Rpl18,Ogt,Cd3g
Gimap3,Gimap3,Ddx5
Ms4a6b,Rpl18,Ltb
Ly6c2,Rps13,Rps13
Rps13,Ddx5,Gimap3
Rps15a,Cd3g,Pdcd4
Ltb,Rps15a,Rpl18
Ccr2,Cd52,Rps15a
Cd8b1,Ms4a4b,Ogt
Ypel3,Cxcr6,Klrd1
Ppp1r12a,Klrd1,Ms4a6b
Cd53,Ppp1r12a,Ppp1r12a
Cox7a2l,Ms4a6b,Cxcr6
Klrd1,Cd53,Cd53
Rac2,H2-T23,H2-T23
H2-T23,Cox7a2l,Cox7a2l
Stk17b,Gpr183,Rac2
Mbnl1,Il18rap,Ly6c2
Dock2,Evl,Stk17b
Srsf5,Rac2,Cd8b1
Ogt,Rpl29,Dock2
Cd3e,Stk17b,Rpl29
Rpl29,Emb,Rpl37a
Pdcd4,Dock2,Zfp36l2
Rpl37a,Rpl37a,Emb
Zfp36l2,Zfp36l2,Cd3e
Gmfg,Cd226,Gpr183
Cxcr6,Ifi203,Mbnl1
Emb,Gramd3,Il18rap
Rpl27,Cd3e,Srsf5
Ifi203,Mbnl1,Gramd3
Gramd3,Srsf5,Evl
Selplg,Txnip,Ifi203
Pfdn5,Slfn1,Rpl27
Cd2,Cd8b1,Cd226
Npc2,Rnf138,Rnf138
Ets1,Ly6c2,Samhd1
Rps7,Rpl27,Gmfg
Gabarapl2,Tecpr1,Btg2
Samhd1,Tcp11l2,Selplg
Btg2,Samhd1,Ets1
Clk1,Cd37,Pfdn5
Fyb,Btg2,Clk1
Rnf138,Ets1,Rps7
Hopx,Kdm7a,Txnip
Eif3f,Itgb1,Cd2
Rsrp1,Clk1,Tecpr1
Arhgap45,Gabarapl2,Cd37
Ubb,Pfdn5,Slfn1
Akap13,Selplg,Itgb1
Macf1,Il7r,Gabarapl2
Trbc2,Tnrc6b,Ubb
Gimap5,Rps7,Macf1
Gpr183,Gimap5,Npc2
Il2rg,Ier5,Ier5
Itm2b,Trim12a,Gimap5
Itga4,Npc2,Fyb
Jak1,Macf1,Arhgap45
Tnfaip3,Arhgap45,Rsrp1
Ctsw,Fyb,Tnrc6b
Itgal,Gmfg,Hopx
Id2,Cd2,Tnfaip3
Itgb1,Rsrp1,Trbc2
Ier5,Ifi208,Rora
Cd37,Rora,Tcp11l2
Il18rap,Tnfaip3,Il2rg
Ubc,Hopx,Trim12a
Ablim1,Foxp1,Eif3f
Gpsm3,Il2rg,Kdm7a
Nkg7,Ifi213,Jak1
Lck,Sp110,Sp110
Cd226,Ifi206,Id2
Rora,Eif3f,Foxp1
Gimap4,Ubb,Akap13
Evl,Arhgap15,Il7r
Sept1,9930111J21Rik2,Ctsw
Ier2,Txk,Txk
Sp110,Tespa1,Itm2b
S100a4,Trbc2,Ifi206
Zc3hav1,Crebrf,Arhgap15
Rinl,Vsir,Ifi208
Saraf,Ube2h,Itgal
Rack1,Ctsw,Ablim1
Ifngr1,Akap13,Rinl
Klf13,Id2,Vsir
Trac,Jak1,9930111J21Rik2
Uqcrh,Rinl,Ifi213
Tnrc6b,Rnf166,Ubc
Tax1bp1,Cdkn1b,Ube2h
Satb1,Ablim1,Satb1
Tspo,Fam189b,Rnf166
Bcl11b,Itgal,Itga4
Elf1,Satb1,Cdkn1b
Limd2,H2-Q4,Zc3hav1
Cd28,Rabac1,Rabac1
Fyn,Tcf7,Fam189b
Txk,Pbxip1,Tespa1
Selenow,Itm2b,Nkg7
Arhgap30,Itgax,H2-Q4
Ppp1r15a,Zc3hav1,Klf13
Rps21,Arhgap9,Utrn
Son,Klf13,Itgax
Dusp5,Utrn,Dusp5
Rabac1,Phf21a,Arhgap9
Tecpr1,Mxd4,Ier2
Tmem50a,Dusp5,Crebrf
Txnip,Itga4,Ppp1r15a
Apbb1ip,Dennd1c,Pbxip1
Arhgap15,Ppp1r15a,Tcf7
Foxp1,Ifi214,Gpsm3
Tbc1d10c,Irf7,Trac
Slfn1,Klf3,Dennd1c
H2-Q6,Rapgef6,Gimap4
Nop53,Ier2,Tut4
Dennd4a,Tut4,Rapgef6
Ucp2,Ubc,Klf3
Ahnak,Gpsm3,Ifngr1
Rps11,Kdm5b,Mxd4
Lsp1,St3gal6,Bcl11b
Utrn,Trac,Saraf
Ankrd11,Ankrd12,Ifi214
Skap1,Ifit1bl1,St3gal6
Tut4,Itga1,Phf21a
Supt4a,Cd84,Sept1
Gabarap,Rnf213,Arhgap30
Vsir,Rb1cc1,Tax1bp1
Atxn1,Zfp36l1,Ankrd12
Arhgap9,Bcl11b,Lck
Atp2b1,Grap,Fyn
Ripor2,Arhgap30,Irf7
Arl4c,Ifngr1,Atxn1
Zyx,Saraf,Gtf2i
Trim12a,Lilr4b,Grap
Arhgdib,Gtf2i,Tm6sf1
Cnot6l,Gimap4,Klrc2
Rpl36,Tm6sf1,Zfp36l1
Cxcr3,Nkg7,Rps21
Rapgef6,Klrc2,Cd28
Rpl9,Tax1bp1,S100a4
Ifi206,Smad7,Rack1
Rbm39,Wdr95,Cd84
Itpkb,Atxn1,Wdr95
Tprgl,Sept1,Elf1
Ankrd44,Fyn,Rb1cc1
Srrm2,Lck,Smad7
Grap,Tmem71,Dennd4a
Ube2b,Itpkb,H2-Q6
Mndal,Elf1,Rps11
Myl6,Rps21,Tspo
Fam189b,H2-Q6,Itpkb
Ptpn22,Bnip3l,Arl4c
Rnf166,Dennd4a,Atp2b1
Mcl1,Arl4c,Tmem71
Ncor1,Atp2b1,Ccl4
Smap2,Cd28,Rnf213
H2-Q4,Zdhhc20,Bnip3l
Prkcq,Zfp292,Itga1
S100a11,Ifit3,Limd2
Klrc1,Itpr2,Tbc1d10c
Gimap1,Slco3a1,Selenow
Gtf2i,Smpdl3a,Ripor2
Itgax,Rps11,Ifit1bl1
4930523C07Rik,Ripor2,Slco3a1
Eif1,Rack1,Zfp292
Klf6,Crim1,Zdhhc20
Ccl4,Kmt2a,Apbb1ip
9930111J21Rik2,Tbc1d10c,Smpdl3a
Rpl38,Use1,Tprgl
Bnip3l,Sla,Kdm5b
Cdkn1b,Tprgl,Arhgdib
Arl6ip5,Ccl4,Uqcrh
Klrk1,Nop53,Sla
Stk24,Limd2,Kmt2a
Tcp11l2,Uqcrh,Lilr4b
Stat4,Gimap8,Nop53
Dock10,Eva1b,Use1
Kdm7a,Apbb1ip,Lsp1
Ube2h,Selenow,Cxcr3
Klrc2,Zdhhc18,Itpr2
Sla,S100a4,Tmem50a
Jund,Tspo,Son
S100a13,Cd96,Zdhhc18
Pnisr,Gbp2,Pnisr
Rps3,Pde7a,Gimap8
Rpl21,Arl5c,Eva1b
Zfp36l1,Rtp4,Cd96
Ube2d3,Hbp1,Klrk1
Ppp1r18,Pnisr,Pde7a
Ptprcap,Cxcr3,Ucp2
1810058I24Rik,Sorl1,Tnrc6c
Vps28,Tnrc6c,Ahnak
Kmt2a,Nlrc5,Klrc1
Irf2,Neurl3,Arl5c
Themis,Runx2,Supt4a
Ifi213,Son,Cnot6l
Smad7,Kmt5b,Runx2
Map1lc3b,Adcy7,Sorl1
Il7r,Zfhx2,Peli1
Mettl23,Tmem50a,Skap1
Chd2,Peli1,Prkcq
Ankrd12,Fchsd2,Rpl36
Dennd1c,Lsp1,Stat4
H2-T22,Arhgap26-1,Nlrc5
Ddx6,Ucp2,Ifi209
Tmem234,Klrc1,Zyx
St3gal6,Xrn1,Irf2
Tcf7,Rasgrp1,Adcy7
Ccdc88c,Prkcq,Crot
Klf3,Trp53inp1,Xrn1
Ifi208,Cnot6l,Rtp4
Nsd3,Crot,Gpr171
Tln1,Klrk1,Gbp2
Cd27,Irf2,Rasgrp1
Peli1,Ifi209,Neurl3
Wdr95,Trav14-1,4932438A13Rik
Xrn2,Slfn8,Ifit3
Tm6sf1,Stat4,Hbp1
Zdhhc18,4932438A13Rik,Slc50a1
Use1,Rasal3,Rasal3
Cd247,Chd3,Kmt5b
Sh2d2a,Gpr171,Rpl9
Pbxip1,Msi2,Ankrd44
Diaph1,Arid5a,Crim1
Zfp292,Fcho2,Ankrd11
Plaat3,Slc50a1,Arhgap26-1
Rap1b,Rbl2,Chd3
Clint1,Supt4a,Trav14-1
Bhlhe40,Skap1,Fchsd2
Cd8a,Fasl,Tsc22d3
Tespa1,Fam102a,Arid4b
Bcl2a1b,Zyx,Myl6
Ifi209,Arhgdib,Fasl
Slco3a1,Tsc22d3,Cd6
Runx2,Ahnak,Msi2
Syf2,Pld3,Rbl2
Leprotl1,Arid4b,Arid5a
Icos,Rpl36,Stk38
Cd6,Slc9a9,Tut7
Kmt2e,Hipk1,Fcho2
Slc50a1,Stk38,Rbm39
Macroh2a1,Parp14,Pld3
Zfp36,Tut7,Chd2
Adgre5,Igtp,Hipk1
Tmem59,Slc4a7,Trp53inp1
Ostf1,Ankrd44,Klk8
Lnpep,Tnik,4930523C07Rik
Tnrc6c,Cd6,Zfhx2
