wilcoxon,t-test,t-test_overestim_var
Ly6e,Ly6e,Ly6e
Ctla2a,Cxcr3,Ctla2a
Ltb,Ctla2a,Cxcr3
Ly6a,Ltb,Ltb
Cxcr3,Emb,Ly6a
Emb,Ly6a,Emb
Gpr183,Gpr183,Gpr183
Ctla4,Ctla4,Ctla4
S100a6,Mif,Mif
Shisa5,Cd27,Cd27
Mif,Shisa5,Shisa5
Plac8,Cd28,Cd28
Rpl29,Plac8,Rpl29
Cd28,Rpl29,Plac8
Cd27,Il7r,S100a6
Ms4a6b,Pglyrp1,Pglyrp1
Gapdh,S100a6,Il7r
Cd3d,Ms4a6b,Ms4a6b
Cotl1,Cotl1,Cotl1
Rps20,Cd3d,Cd3d
Sub1,Cxcr6,Gapdh
Psmb8,Gapdh,Cxcr6
Pglyrp1,Sub1,Sub1
Rps2,Rps20,Psmb8
Cxcr6,Psmb8,Rps20
Trbc2,Gstp3,Rps2
Epsti1,Rps2,Gimap7
Gimap6,Gimap7,Cd53
Rpl12,Traf1,Gstp3
Psme2,Cd53,Traf1
Gimap7,Psme2,Gimap6
Cd53,Gimap6,Psme2
Traf1,Bst2,Epsti1
Cd69,Cd69,Trbc2
Ifi27l2a,Epsti1,Bst2
Il7r,Trbc2,Cd69
Icos,Icos,Rpl12
Rpl18,Rpl12,Icos
Gstp3,Slfn1,Slfn1
Bst2,Tcf7,Samhd1
Slfn1,Ifi27l2a,Tcf7
Samhd1,Samhd1,Ifi27l2a
Coro1a,Evl,Evl
Ms4a4b,Lilr4b,Rpl18
Psme1,Rpl18,Rnf138
Cd3g,Rnf138,Lilr4b
Actg1,Coro1a,Coro1a
Evl,Psme1,Psme1
Lcp1,Gm8369,Gm8369
Gm8369,Tapbpl,Ms4a4b
Rnf138,Ms4a4b,Cd3g
Psmb10,Psmb10,Psmb10
Pim1,Cd3g,Tapbpl
Ctsw,Art2b,Lcp1
Dnajc15,Lcp1,Gramd3
S100a11,Gramd3,Dgka
Tcf7,Slamf6,Ctsw
Dgka,Dgka,Slamf6
Gramd3,Jaml,Pim1
Crip1,Ctsw,Smap2
Smap2,Kbtbd11,Art2b
Rpsa,Lgals3bp,Lgals3bp
Rps16,Smap2,Jaml
Tapbpl,Pim1,Actg1
Limd2,Actg1,Kbtbd11
Lgals3bp,Acot7,Acot7
Acot7,Fchsd2,S100a11
Slamf6,Glrx,Dnajc15
Tagln2,Rtp4,Glrx
Rbm3,S100a11,Limd2
Pfn1,Ighm,Fchsd2
Atp5e,Anxa5,Rtp4
Glrx,Spint2,Ighm
Psmb9,Dnajc15,Anxa5
Anxa5,Limd2,Arhgap9
Arhgap9,Arhgap9,Apobec3
Ptprcap,Isg15,Tagln2
Apobec3,Apobec3,Spint2
Gimap4,Zbp1,Smchd1
Vasp,Tagln2,Zbp1
Nme1,Ggt1,Tapbp
Ighm,Smchd1,Isg15
Smchd1,Oas3,Nme1
Tapbp,Ms4a4c,Rps16
Zbp1,Tapbp,Vasp
Elf1,Nme1,Atp5e
Rpl22,Rps16,Crip1
Saraf,Vasp,Oas3
Cd44,Crip1,Ifi203
Lilr4b,Ifi203,Ms4a4c
Ifi203,Atp5e,Ggt1
Ifi47,Cd44,Psmb9
Plaat3,Socs3,Cd44
Ccr2,Rnf213,Plaat3
Gng2,Psmb9,Gng2
Rtp4,Plaat3,Rpsa
Jaml,Gng2,Rnf213
Rplp1,Rpsa,Saraf
Ccr5,Ifi47,Ifi47
Ptma,Tnfrsf18,Socs3
Rps19,Cd7,Tnfrsf18
Rnf213,Saraf,Elf1
Tnfrsf18,Cd55,Rbm3
Mbnl1,Elf1,Gimap4
Lsp1,Rbm3,Ptprcap
Il18r1,Pfn1,Pfn1
Fchsd2,Gimap4,Cd7
Hsp90ab1,Gas7,Ccr2
Rpl3,Fam169b,Rpl22
Cblb,Ptprcap,Fam169b
Rps18,Ccr2,Cd55
S100a4,Slfn5,Cblb
Sidt1,Rpl22,Ccr5
Lyst,Ifi208,Ifi208
Romo1,Lcn4,Gas7
Gimap3,Pecam1,Fam102a
Rgs1,Bspry,Lcn4
Ifi208,Cblb,Pecam1
Ifi206,Fam102a,Romo1
Rps9,Ccr5,Il18r1
Igtp,Usp18,Slfn5
Pkm,Romo1,Ptma
Isg15,Phf11c,Bspry
Bcl2,Igtp,Usp18
Mrpl51,Sidt1,Igtp
Fam169b,Pou6f1,Sidt1
Armc7,Il18r1,Gimap3
mt-Nd1,Ptma,Phf11c
Pop5,Pglyrp2,Pglyrp2
Stat1,Bcl2,Bcl2
Ifi213,Pgs1,Lyst
Elob,Gbp2,Pgs1
Atp1a1,Lyst,Gbp2
Pglyrp2,Gstt2,Mbnl1
Sipa1,Gimap3,Gstt2
Rps28,Rgs10,Pou6f1
Jakmip1,Mbnl1,Pkm
Ndufb7,Ifi213,Ifi213
Rps12,Pkm,Ifi206
Txn1,Mrpl51,Mrpl51
Atxn1,Ifi206,Atp1a1
Cd7,Atp1a1,Atxn1
Calr,Stat1,Stat1
Rapgef6,Atxn1,Lsp1
Cnp,Sit1,Rps19
Hspa5,Rps19,Rapgef6
mt-Atp6,Rapgef6,Pop5
Grk6,Pop5,Rgs10
Kbtbd11,Lsp1,Cnp
Prelid1,Jakmip1,Sit1
Gbp2,Sipa1,Sipa1
Atp5g1,Cnp,Jakmip1
Akap13,Rftn1,Atp5g3
Batf,Atp5g3,Ube2l3
Fam102a,Ier3,Ndufb7
Naa20,Ube2l3,Hsp90ab1
Ube2l3,Ndufb7,Nmi
Slc38a1,Nmi,Slc38a1
Ms4a4c,Cd86,Prelid1
Nmi,Calhm6,Batf
Art2b,Batf,Txn1
Atp5g3,Slc38a1,Rftn1
H13,Furin,Rps27l
Oas3,Naa20,mt-Nd1
Rpl41,Hsp90ab1,Rgs1
Itpkb,Prelid1,Naa20
Gbp4,Rgs1,Rplp1
Rplp2,Isg20,Calhm6
Hipk1,Ifit3,Grk6
Rps27l,Rps27l,Furin
Rpl10a,Rplp1,Rps9
Psma2,Txn1,Ier3
mt-Co1,Grk6,Cd86
Dennd4a,Zeb1,Atp5g1
Itgax,Actn1,Akap13
Odc1,mt-Nd1,Armc7
Tor1aip1,Tspan3,H13
Aldoa,Armc7,Timm13
Ppdpf,Gbp4,Hspa5
Timm13,Pim2,Gbp4
Sec11a,Rps9,Zeb1
Lcn4,H13,Elob
Rpl7a,Atp5g1,Aldoa
Pgs1,Hspa5,Rps18
Hint3,Timm13,Calr
Glipr2,Akap13,Ifit3
Gstt2,Ppa1,Sec11a
Adam19,Rps18,Psma4
Ptpn22,Aldoa,Psma2
Spint2,Calr,Tspan3
Socs3,Elob,Isg20
Mif4gd,Sec11a,Pim2
Ifngr1,Rcsd1,Actn1
Vmp1,Faah,Glipr2
Trim30a,Psma4,Ppa1
Anxa2,Ifit1bl1,Rcsd1
Trim12a,Psma2,Itpkb
mt-Co3,Ifit1,Odc1
Pdlim1,Odc1,Rps12
Mvb12a,Glipr2,Ppdpf
Cox5a,Hvcn1,Faah
Ldha,Igkc,Ifit1bl1
Pkp3,Itpkb,Hvcn1
Hif1a,Rps12,Igkc
Neurl3,Ppdpf,Hipk1
Uqcc2,Myc,Ifit1
Psma4,Neurl3,Neurl3
Rcsd1,Hipk1,Itgax
Sema4d,Chil5,Arpp19
Sit1,Itgax,Dennd4a
Pecam1,Tbxa2r,Hif1a
Furin,Hint3,Cnn2
Usp18,Arpp19,Vmp1
Cnn2,Hif1a,Hint3
Rps21,Dennd4a,Tor1aip1
Rnh1,Vmp1,Rps28
Arpc3,Tor1aip1,Myc
Rpl36a,Pdlim1,Trim30a
Dynll1,Cnn2,Tbxa2r
Ndufa12,Trim30a,Pdlim1
Pbxip1,Rps28,Chil5
Rps5,Mrpl27,Ptpn22
Ssh2,Gbp9,Rpl3
Arpp19,Mif4gd,Ifngr1
Atp5j,Tmem238,Mif4gd
Clic1,Anxa2,Atp5j
Atp5j2,Ptpn22,Anxa2
Pstpip1,Rpl3,Mrpl27
Lpxn,Mvb12a,Mvb12a
Runx2,Ifngr1,Ldha
Phf11b,Trim12a,Trim12a
Zeb1,Trafd1,Gbp9
Ddt,Atp5j,Tmem238
Phf11c,Ldha,Pstpip1
Hvcn1,Phf11b,Phf11b
Igf2r,Pstpip1,Fam107b
Ngly1,Parp9,Sema4d
Igkc,Sema4d,Trafd1
Gpr18,mt-Co1,mt-Co1
Smad7,Adam19,Adam19
Lsm6,Fam107b,Parp9
Mrpl27,Ifitm3,Uqcc2
Peli1,Hsd17b12,Pkp3
mt-Co2,Uqcc2,Eif4a1
Rpl10,Pkp3,Lsm4
Tnfaip8,Ndufa12,Ndufa12
Parp9,AA467197,Hsd17b12
Lsm4,Eif4a1,AA467197
Arl6ip1,Cd79b,mt-Atp6
Slfn2,Lsm4,Rnh1
Agfg1,Tnfrsf26,Celf2
Cd2,Rnh1,Runx2
Trafd1,mt-Atp6,Arpc3
Fam107b,Gpr18,Tap1
Mrps34,Rsad2,Gpr18
Ppib,Runx2,Rwdd1
Tecpr1,Celf2,Peli1
Celf2,Tap1,Esyt2
Rpl28,Rwdd1,Cd79b
Rwdd1,Arpc3,Pbxip1
Ifit1bl1,Peli1,Rpl41
Eif4a1,Pbxip1,Ifitm3
Ppp1r15a,Esyt2,Lsm6
Tbrg1,Rpl41,Tnfrsf26
AA467197,Ssh2,Rpl10a
Slc25a3,Tspan13,Ssh2
Esyt2,Lsm6,Rplp2
Ppp1r16b,Ngly1,Ngly1
Inpp1,Rpl10a,Tspan13
Naca,Rplp2,Ddt
mt-Nd2,Lag3,Lpxn
Itgb7,Rnf144a,Igf2r
Cct3,Ddt,Atp5d
Ppa1,Lpxn,Slfn2
Faah,Igf2r,Arl6ip1
Tap1,Vars,Rsad2
Phgdh,Slfn2,Myh9
Calhm6,Arl6ip1,Lag3
Riok1,Atp5d,Snrpf
Cd47,Tbrg1,Tbrg1
Ifi209,Myh9,Vars
Fkbp1a,Ifi209,Fkbp1a
Ndufa13,Snrpf,Ifi209
Aopep,Inpp4b,Ssr4
Myh9,Adam8,Itgb7
Trp53,Ssbp2,Agfg1
Jun,Agfg1,mt-Co3
Xaf1,Fkbp1a,Cox5a
Ndufs8,mt-Co3,Ppp1r15a
Idh3a,Gzmm,Smad7
Srgn,Tnfaip8,Tnfaip8
Cd55,Xaf1,Tecpr1
Ubl5,Ppp1r16b,Rpl7a
Slc25a5,Mitd1,Rpl36a
Rps27a,Smad7,Mrps34
Cyb5a,Ssr4,Xaf1
Gpr171,Itgb7,Ubl5
Lsm2,Cox5a,Dynll1
Atp5d,Tecpr1,Ppp1r16b
Tmsb4x,Mrps34,Cox7a2
Ifi35,Ppp1r15a,Gzmm
Hmgn2,Cmpk2,Inpp4b
Cd5,Rpl7a,Mitd1
Trim12c,Dynll1,Rnf144a
Rpl27a,Ildr1,Cct3
Nr4a2,Rpl36a,Csnk2b
Calm1,Cct3,Pomp
H2-K1,Phgdh,Adam8
Snrpf,Ubl5,Phgdh
Rftn1,Cox7a2,Aopep
Cycs,Csnk2b,Atp5j2
Rpl37,Parp10,Ssbp2
AI413582,Aopep,Psmb5
Csnk2b,Pomp,Cycs
Mitd1,Lsm2,Lsm2
Ifi214,Tox,Prrc2c
Sorl1,Cycs,Ildr1
Pomp,Ddb2,Ndufb11
Glipr1,Retreg1,Rps5
Ddx58,Atp5j2,Slc25a3
Mrpl15,Psmb5,Parp10
Chd2,Ifi35,Ppib
Pld3,Rps5,Ifi35
Cmtm7,Prrc2c,Cmpk2
Cox7a2,Ndufb11,Cox5b
Pim2,Ndufs8,Retreg1
Nfkbiz,Slc25a3,Cytip
Zfp36l1,Ppib,Ndufs8
Srpk1,Srpk1,H2-T23
Slc3a2,H2-T23,Cd2
Tmem238,Nccrp1,Srpk1
Hnrnpf,Cox5b,Ddb2
Rpl14,Cytip,Clic1
Sntb2,Cd2,Tox
Hspa8,Gbp3,Rps21
Dguok,Rps21,Sec11c
Casp3,Idh3a,Idh3a
Cytip,Clic1,Inpp1
Ms4a6d,Inpp1,Cd47
Ssr4,Kremen2,Chmp2a
Cfl1,Sec11c,Gbp3
Hmgb2,Ddx58,Gimap9
Pgk1,Trim12c,Slc3a2
Ggt1,Smarcb1,Trp53
Rcbtb2,Pak6,Trim12c
B2m,Chmp2a,Ddx58
Rpl38,Cd9,Arpc4
Cox5b,Trp53,Riok1
Tspan13,Cd47,Smarcb1
Fam49b,Gimap9,Grap
Tspan3,Slc3a2,Pgk1
