wilcoxon,t-test,t-test_overestim_var
Gzmb,Gzmb,Gzmb
Lgals1,Rrm2,Rrm2
Pcna,Pcna,Pcna
Ptma,1500009L16Rik,Pclaf
Rrm2,Gmnn,Gmnn
Pclaf,Pclaf,Ptma
Gmnn,Ptma,1500009L16Rik
1500009L16Rik,H1f5,Lgals1
Slbp,Lig1,Hmgb2
Dek,Lgals1,Tuba1b
Stmn1,Clspn,Slbp
Hmgb2,Hmgb2,Lig1
Hnrnpab,Tuba1b,Stmn1
Tubb5,Slbp,Mcm3
Tuba1b,Mcm3,H1f5
Lig1,Gzma,Clspn
Mcm3,Top2a,Lmnb1
Lmnb1,Stmn1,Tubb5
Dut,Uhrf1,Dek
Clspn,Asf1b,Top2a
Top2a,Lmnb1,Mcm5
H1f5,Mcm5,Dut
Alyref,Mcm7,Mcm7
H2az1,Fbxo5,Uhrf1
Mcm5,H2ac8,Mki67
Mcm7,Mki67,Asf1b
Uhrf1,Dek,Hnrnpab
Mki67,Tubb5,H2az1
Asf1b,Smc2,Tipin
Tagln2,Dut,Smc2
Siva1,Tipin,Siva1
Ranbp1,Hnrnpab,Fbxo5
Tipin,Siva1,Alyref
Cox5a,H2az1,Gzma
Smc2,Tyms,Nasp
Nasp,Nasp,H2ac8
Hmgb1,Cdk1,Ranbp1
Pycard,Hist1h2ap,Rrm1
Srsf2,Alyref,Tyms
Gzma,Tk1,Rfc4
Ppia,Rfc4,Hmgb1
Ywhah,Rrm1,Tk1
Tyms,Rad51,Cdk1
Fbxo5,Ranbp1,Tagln2
1810037I17Rik,Orc6,Cks1b
Snrpd1,Mcm2,Tmpo
Tmpo,Cks1b,Orc6
Ran,Rfc3,Ran
Rrm1,Hmgb1,Srsf2
Rfc4,Tagln2,Mcm2
Calm1,Prim1,Hist1h2ap
Cdk1,Tmpo,Rad51
H2ac8,Atad2,Ppia
Tk1,Dctpp1,Atad2
Atad2,Dtl,Dctpp1
Dctpp1,Spc24,Mcm4
Orc6,Dhfr,Prim1
Lgals3,Mcm4,Rfc3
Vim,Esco2,Dtl
Anp32b,Pycard,Pycard
Cks1b,Ncapg2,Snrpd1
Cbx3,Ccne1,Spc24
Anp32e,Fen1,Ywhah
Krtcap2,Srsf2,Anp32e
Mcm2,Rad51ap1,Anp32b
Cmtm7,Ran,Dhfr
Rfc3,Glrx,Fen1
Dtl,Ppia,Cox5a
Mcm4,Ccna2,Mcm6
Prim1,Cdc45,Ncapg2
Mrpl18,Cenpk,Cbx3
Rad51,Hells,Ccne1
Hist1h2ap,E2f8,Hells
Mcm6,Ywhah,Lgals3
Txn1,Snrpd1,Lsm2
Hsp90b1,Anp32e,Cmtm7
Dnmt1,Cmtm7,Dnmt1
Spc24,Cenpw,Topbp1
Dhfr,Topbp1,1810037I17Rik
Lsm2,Cox5a,Glrx
Sdf2l1,Atad5,Cenpw
Fen1,Lsm2,Ccna2
Ncapg2,Mcm6,Calm1
Hells,Lgals3,Vim
Topbp1,Dnmt1,Esco2
Ube2s,Cbx3,Cenpk
Sumo2,Prf1,Sdf2l1
Srsf3,H1f4,Rad51ap1
Cenpw,Cdc6,Cdc45
Ccne1,Anp32b,Ube2s
Hsp90aa1,Sdf2l1,Birc5
Emp3,1810037I17Rik,Krtcap2
Glrx,Chaf1b,Atad5
Cd48,Cenps,Usp1
Srsf7,Mt1,Hsp90b1
Ccna2,Usp1,H1f4
Cenpk,Vim,Mrpl18
Usp1,Ube2s,Prf1
Hat1,Hat1,Hat1
Rpa2,Birc5,E2f8
Nans,Calm1,Chaf1b
Ybx1,Hsp90b1,Ybx1
Prf1,Krtcap2,Cenps
Rpa3,Tcf19,Rpa2
Rasgrp2,Prc1,Nans
Hpf1,Rpa3,Rpa3
H1f4,Mrpl18,Cdc6
Sept11,Nans,Hsp90aa1
Hnrnpa2b1,Havcr2,Mt1
Birc5,Rpa2,Sept11
Nap1l1,H4c9,Srsf7
Esco2,Cenph,Fkbp2
Crip1,Kif11,Banf1
Chaf1b,Fkbp2,Hmgn2
Atad5,Sept11,Rasgrp2
Anxa2,Nrm,Srsf3
Rad51ap1,Hsp90aa1,Tcf19
Cdc45,Gins2,Emp3
Cisd1,Mybl2,Prc1
Fkbp2,Ybx1,Set
Set,Srsf7,Cisd1
Hmgn2,Rasgrp2,Hnrnpa2b1
Banf1,Ncapd3,H4c9
Ldha,E2f1,Rfc2
Cenps,Emp3,Hpf1
Dnajc9,Cmc2,Txn1
Mt1,Chaf1a,Kif11
Rfc2,Cisd1,Nrm
Exosc8,Rfc2,Cmc2
Cyba,Banf1,Cenph
Manf,Hmgn2,Dnajc9
E2f8,Srsf3,Sumo2
Prc1,Mcm10,Havcr2
Kif11,Hpf1,Gins2
Hnrnpf,Eri1,Eri1
Prdx1,Mad2l1,Ncapd3
Arpp19,Set,Ldha
Cmc2,Spc25,Exosc8
Cdc6,Txn1,Nap1l1
Eri1,Hnrnpa2b1,Chaf1a
Dpy30,H3c3,Mad2l1
Ssrp1,Wdr76,Ezh2
Tcf19,Sumo2,Anxa2
H4c9,Aurkb,Tubb4b
Tubb4b,Cdca5,Mybl2
Nrm,Exosc8,Suz12
Suz12,Gzmk,Ssrp1
Ezh2,Dnajc9,E2f1
Ncapd3,Ung,Wdr76
Gins2,Cbx5,Cbx5
Ywhaq,Tubb4b,Manf
Cenph,Prdx4,Gzmk
Pdia6,Ndc80,Dpy30
Hnrnpd,Suz12,Crip1
Gzmk,Ezh2,Mcm10
