gene_names,A5P,A8T,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.8280590772628784,0.42365145683288574,-1.2887862920761108,2.2698919554791894e-74,-18.382028579711914,-1.2887862920761108,4.26886112459024e-98,-22.37088394165039,-1.2887862920761108,4.26886112459024e-98,-22.37088394165039
Lypla1,0.3690175712108612,0.30427104234695435,-0.3276527523994446,2.7311908191191543e-27,-10.951132774353027,-0.3276527523994446,0.00012761820129647512,-4.062840461730957,-0.3276527523994446,0.00012761820129647512,-4.062840461730957
Gm37988,0.001271101413294673,0.0007041107164695859,-0.852613091468811,1.0,-0.06926818192005157,-0.852613091468811,0.6441735671058969,-0.5993932485580444,-0.852613091468811,0.6441735671058969,-0.5993932485580444
Tcea1,0.5933987498283386,0.40655821561813354,-0.691499650478363,5.430916164409665e-28,-11.098341941833496,-0.691499650478363,9.456280733677895e-25,-10.583839416503906,-0.691499650478363,9.456280733677895e-25,-10.583839416503906
Atp6v1h,0.334088534116745,0.3304639160633087,-0.018496762961149216,1.6453059448057486e-15,-8.099971771240234,-0.018496762961149216,0.9002595994117012,-0.22112828493118286,-0.018496762961149216,0.9002595994117012,-0.22112828493118286
Rb1cc1,0.2578388750553131,0.48621079325675964,1.090036392211914,0.00028886628933538067,3.7985284328460693,1.090036392211914,1.6940275479524016e-32,12.287649154663086,1.090036392211914,1.6940275479524016e-32,12.287649154663086
Pcmtd1,0.12234684824943542,0.25507575273513794,1.158701777458191,1.0,-0.023966791108250618,1.158701777458191,1.8437757634998956e-19,9.317543983459473,1.158701777458191,1.8437757634998956e-19,9.317543983459473
Rrs1,0.3524760901927948,0.13859140872955322,-1.5072791576385498,3.734855979000813e-86,-19.809812545776367,-1.5072791576385498,1.3048091493838562e-55,-16.27338981628418,-1.5072791576385498,1.3048091493838562e-55,-16.27338981628418
Adhfe1,0.0008436516509391367,0.0008620767621323466,0.031182080507278442,1.0,-0.03463409096002579,0.031182080507278442,1.0,0.018819935619831085,0.031182080507278442,1.0,0.018819935619831085
Mybl1,0.025709860026836395,0.005415695253759623,-2.261780023574829,0.0005926207768005392,-3.6124186515808105,-2.261780023574829,2.7139751304319436e-10,-6.540765762329102,-2.261780023574829,2.7139751304319436e-10,-6.540765762329102
Vcpip1,0.21729479730129242,0.23260922729969025,0.1097155436873436,3.1136410235668678e-15,-8.020922660827637,0.1097155436873436,0.3951230164482716,1.0634840726852417,0.1097155436873436,0.3951230164482716,1.0634840726852417
Sgk3,0.059945423156023026,0.024436544626951218,-1.3204036951065063,1.6365673497593636e-11,-6.874617576599121,-1.3204036951065063,1.261103626686072e-09,-6.296737194061279,-1.3204036951065063,1.261103626686072e-09,-6.296737194061279
Mcmdc2,0.0025458966847509146,0.002706616185605526,0.08843247592449188,1.0,-0.1725054830312729,0.08843247592449188,0.9849165181153615,0.0978340357542038,0.08843247592449188,0.9849165181153615,0.0978340357542038
Ppp1r42,0.00024622262571938336,0.0,-17.909788131713867,1.0,0.03463409096002579,-17.909788131713867,0.40388627083573053,-1.0,-17.909788131713867,0.40388627083573053,-1.0
