gene_names,A,C,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.4206181764602661,0.5624982118606567,-0.5300326347351074,2.700074006773121e-07,-5.553969860076904,-0.5300326347351074,2.689366845741585e-08,-5.965322494506836,-0.5300326347351074,6.018538921803416e-10,-6.559263229370117
Lypla1,0.30224609375,0.36035171151161194,-0.29790639877319336,0.0007809756835098375,-3.78080153465271,-0.29790639877319336,0.02030436785423462,-2.731163263320923,-0.29790639877319336,0.008468044130632213,-3.004570245742798
Gm37988,0.0005745338858105242,0.0007248242036439478,-0.3353469669818878,0.9957992906715989,0.01686367392539978,-0.3353469669818878,0.9819645855824267,-0.19420860707759857,-0.3353469669818878,0.9666974894110024,-0.2101914882659912
Tcea1,0.42688098549842834,0.45037025213241577,-0.09545645117759705,0.1933735255999222,-1.758401870727539,-0.09545645117759705,0.46932027803274967,-1.00602126121521,-0.09545645117759705,0.4168596729831957,-1.095706820487976
Atp6v1h,0.3417189121246338,0.2831641137599945,0.3156059682369232,0.9957992906715989,0.5070658326148987,0.3156059682369232,0.018522966746452735,2.7657246589660645,0.3156059682369232,0.008517492329258308,3.0028936862945557
Rb1cc1,0.5737361907958984,0.3892613351345062,0.7033551931381226,8.573292796768725e-07,5.332345008850098,0.7033551931381226,6.439867363216688e-12,7.2859625816345215,0.7033551931381226,6.425739340532445e-14,7.885519504547119
Pcmtd1,0.296284943819046,0.2234431654214859,0.4618946611881256,0.5802061873382262,1.0435361862182617,0.4618946611881256,0.0010207101038481948,3.6898839473724365,0.4618946611881256,0.0002855801045669923,3.9941091537475586
Rrs1,0.15368136763572693,0.2300979048013687,-0.639190137386322,8.991254892836437e-06,-4.855325698852539,-0.639190137386322,4.7745007682757274e-05,-4.470937252044678,-0.639190137386322,3.813155322113823e-06,-4.98571252822876
Adhfe1,0.0008459222153760493,0.0015659742057323456,-0.8889822959899902,0.9957992906715989,0.01686367392539978,-0.8889822959899902,0.7772026067129598,-0.5130795836448669,-0.8889822959899902,0.7247878471238889,-0.5763614773750305
Mybl1,0.01080887671560049,0.029860610142350197,-1.4798165559768677,0.39375210547428524,-1.3261524438858032,-1.4798165559768677,0.004532558288571586,-3.247934103012085,-1.4798165559768677,0.0007346589744490254,-3.7441248893737793
Vcpip1,0.22795207798480988,0.243660107254982,-0.10791536420583725,0.03456332749306576,-2.550095796585083,-0.10791536420583725,0.5761710483290784,-0.8244615197181702,-0.10791536420583725,0.5144562736684832,-0.9041772484779358
Sgk3,0.03053252026438713,0.023373017087578773,0.3906903564929962,0.9957992906715989,-0.027307167649269104,0.3906903564929962,0.46932027803274967,1.0382740497589111,0.3906903564929962,0.4002643481794876,1.1270262002944946
Mcmdc2,0.001471830764785409,0.00020427574054338038,2.8499302864074707,0.9957992906715989,0.1306292712688446,2.8499302864074707,0.3880826816874597,1.217200517654419,2.8499302864074707,0.3533970935057978,1.2249068021774292
Ppp1r42,0.0,0.0,0.0,0.9957992906715989,0.081151083111763,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.29374974966049194,0.4456181526184082,-0.7175041437149048,3.0200183793140593e-12,-7.376830101013184,-0.7175041437149048,1.4699560333573148e-11,-7.169098854064941,-0.7175041437149048,5.047170428136682e-14,-7.913035869598389
Cspp1,0.23314376175403595,0.2811162769794464,-0.3060334324836731,0.0018144911803430746,-3.5437257289886475,-0.3060334324836731,0.05156023893328807,-2.361185312271118,-0.3060334324836731,0.025116200567943593,-2.6135027408599854
Arfgef1,0.3896736204624176,0.3659469485282898,0.10882188379764557,0.9357739712826028,-0.5927110910415649,0.10882188379764557,0.46932027803274967,1.0653339624404907,0.10882188379764557,0.3845604142136545,1.1573742628097534
Prex2,0.004531997721642256,0.0010386547073721886,2.12795090675354,0.9957992906715989,0.1959439069032669,2.12795090675354,0.2535757081480805,1.5271446704864502,2.12795090675354,0.21544843411342085,1.5812007188796997
A830018L16Rik,0.0,0.0,0.0,0.9957992906715989,0.081151083111763,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0019762066658586264,-20.915729522705078,0.9957992906715989,-0.01583644561469555,-20.915729522705078,0.30458178186254015,-1.4028284549713135,-20.915729522705078,0.1754051232566828,-1.7086987495422363
Ncoa2,0.4163669943809509,0.3132982850074768,0.4891776740550995,0.04094888533831695,2.4804580211639404,0.4891776740550995,3.371423033350061e-05,4.549601078033447,0.4891776740550995,4.754805483776885e-06,4.940240383148193
Tram1,0.8096815943717957,0.9263121485710144,-0.2902950346469879,0.08328169551216694,-2.176569700241089,-0.2902950346469879,9.755370193274231e-05,-4.298816204071045,-0.2902950346469879,1.646662007995894e-05,-4.672748565673828
Lactb2,0.17904449999332428,0.1625283658504486,0.15187960863113403,0.6961862145648195,-0.8871833682060242,0.15187960863113403,0.46932027803274967,1.0041329860687256,0.15187960863113403,0.4165744468485939,1.0964595079421997
Xkr9,0.0,0.0,0.0,0.9957992906715989,0.081151083111763,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.9957992906715989,0.081151083111763,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.015477901324629784,0.008022110909223557,0.9535446763038635,0.9957992906715989,0.2061733901500702,0.9535446763038635,0.19266379707199233,1.6999077796936035,0.9535446763038635,0.14967606090673344,1.8001905679702759
Trpa1,0.0,0.0,0.0,0.9957992906715989,0.081151083111763,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.22658619284629822,0.22826388478279114,-0.011898721568286419,0.16032199251377002,-1.8609107732772827,-0.011898721568286419,1.0,-0.0924646332859993,-0.011898721568286419,1.0,-0.10113159567117691
Sbspon,0.0,0.0,0.0,0.9957992906715989,0.081151083111763,0.0,1.0,0.0,0.0,1.0,0.0
4930444P10Rik,0.0,0.0,0.0,0.9957992906715989,0.081151083111763,0.0,1.0,0.0,0.0,1.0,0.0
Rpl7,3.101963996887207,3.139657974243164,-0.05689146742224693,0.05363298825537481,-2.3685758113861084,-0.05689146742224693,0.02970187871062315,-2.5858571529388428,-0.05689146742224693,0.01219335929931999,-2.8780717849731445
