wilcoxon,t-test,t-test_overestim_var
Tuba1b,Top2a,Top2a
Hmgb2,Pclaf,Pclaf
Pclaf,Tuba1b,Tuba1b
Top2a,Birc5,Birc5
Stmn1,Mki67,Mki67
Tubb5,Hmgb2,Smc2
Ptma,Smc2,Hmgb2
Birc5,Cdk1,Cdk1
Mki67,Ube2s,Ube2s
Cdk1,Tmpo,Tmpo
Smc2,Stmn1,Stmn1
Ube2s,Ccna2,Ccna2
Tmpo,Tubb5,H2afx
H2afx,H2afx,Tubb5
Smc4,Nusap1,Nusap1
Cks2,Lmnb1,Lmnb1
Ccna2,Rrm2,Rrm2
Rrm2,Cks1b,Cks1b
Lmnb1,Cks2,Cks2
Anp32b,Cdca8,Cdca8
Hmgb1,Spc24,Spc24
Cks1b,Smc4,Smc4
Cdca8,Asf1b,Asf1b
Nusap1,Prc1,Prc1
Spc24,Tubb4b,Tubb4b
Tubb4b,Cdca3,Cdca3
Ran,Spc25,Spc25
H2afz,Aurkb,Aurkb
Spc25,Ptma,Ptma
Dek,Tpx2,Tpx2
Asf1b,Incenp,Incenp
Prc1,Kif22,Kif22
Cdca3,Anp32e,Anp32e
Incenp,Dek,Dek
Anp32e,Tacc3,Tacc3
Aurkb,Cenpe,Cenpe
Kif22,Rrm1,Rrm1
Tpx2,Hmgb1,Kif11
Rrm1,Kif11,Hmgb1
Cenpe,H2afz,H2afz
Gmnn,Mxd3,Mxd3
Tuba1c,Gmnn,Gmnn
Kif11,Anp32b,Anp32b
Tacc3,Ezh2,Ezh2
Nucks1,Plk1,Plk1
Ezh2,Ran,Mad2l1
Lig1,Mad2l1,Ran
Tyms,Tuba1c,Tuba1c
Plk1,Tyms,Cit
Srsf3,Cit,Tyms
Mad2l1,Lig1,Lig1
Mxd3,Nucks1,Nucks1
Alyref,Hmmr,Hmmr
Dut,Alyref,Cenpf
Cit,Cenpf,Alyref
Racgap1,Racgap1,Racgap1
Hmmr,Hist1h1b,Hist1h1b
Cenpf,Ccnb2,Ccnb2
Hist1h1b,Dut,Dut
Ccnb2,Dbf4,Dbf4
Dbf4,Kif15,Kif15
Ranbp1,Fbxo5,Fbxo5
Fbxo5,Esco2,Esco2
Cmc2,Ccdc34,Ccdc34
Kif15,Cmc2,Dlgap5
Hnrnpab,Dlgap5,Cmc2
Ccdc34,Srsf3,Srsf3
Snrpd1,Cdc20,Cdc20
Cdc20,Pmf1,Pmf1
Esco2,Knl1,Knl1
Hist1h2ap,Ckap2l,Ckap2l
Hist1h1e,Hist1h1e,Hist1h1e
Pmf1,Hist1h2ap,Hist1h2ap
Hsp90aa1,Ranbp1,Sgo1
Rad21,Ncapd2,Ncapd2
Dlgap5,Sgo1,Ranbp1
Ncapd2,Rad51ap1,Rad51ap1
Knl1,Hnrnpab,Ncaph
Srsf2,Ncaph,Clspn
Kpna2,Clspn,Cdca5
Cbx3,Cdca5,Hnrnpab
Mcm7,Kif23,Kif23
Mcm5,Ncapg,Ncapg
Kif23,Kifc1,Kifc1
Ube2c,Kpna2,Kpna2
Clspn,Rad21,Nuf2
Ckap2l,Nuf2,Hist1h4d
Hmgn2,Hist1h4d,Rad21
Bub3,Snrpd1,Snrpd1
Hist1h4d,Mcm5,Aurka
Lockd,Aurka,Mcm5
Ncapg,Shcbp1,Shcbp1
Cenpa,Ube2c,Cdca2
Pcna,Cdca2,Mis18bp1
Rad51ap1,Mcm7,Ube2c
Kifc1,Mis18bp1,Mcm7
Hnrnpa2b1,Bub1b,Bub1b
Ccnb1,Kif20b,Kif20b
Dnmt1,Hmgn2,Ccnb1
Ncaph2,Ccnb1,Hmgn2
Tk1,Hsp90aa1,Ska1
Kif20b,Ska1,Tk1
Sgo1,Tk1,Hsp90aa1
H2afv,Ncaph2,Pcna
Ssrp1,Pcna,Ncaph2
Ncaph,Dnmt1,Dnmt1
Cdca2,Cbx3,Cbx3
Prim1,Lockd,Lockd
Jpt1,Cenpa,Cenpa
Cdca5,Spag5,Spag5
Aurka,Prim1,Prim1
Banf1,Bub3,Bub3
Shcbp1,Srsf2,Srsf2
Dnajc9,Ssrp1,Kif4
Mis18bp1,Kif4,Ssrp1
Cenpw,Hjurp,Hjurp
Hdgf,Lsm3,Lsm3
Nuf2,Banf1,Sgo2a
Lsm3,Sgo2a,Cbx5
Hjurp,Cbx5,Banf1
Cbx5,Cenpw,Rfc5
Lbr,Rfc5,Cenpw
Ska1,Cdkn2c,Ncapg2
Tipin,Ncapg2,Cdkn2c
Cdkn2c,Rad51,Rad51
Slbp,Lbr,Depdc1a
Bub1b,Depdc1a,Lbr
Hist1h2ae,Hdgf,Hdgf
Rfc5,H2afv,Tipin
Cenpm,Tipin,H2afv
Ywhah,Cenpm,Cenpm
Kif4,Ndc80,Ndc80
Smc1a,Dnajc9,Tcf19
Ppia,Tcf19,Dnajc9
Nudc,Slbp,Slbp
Nasp,Rfc4,Rfc4
Haus4,Hnrnpa2b1,Hnrnpa2b1
Arl6ip1,Haus4,Haus4
Exosc8,Cdkn3,Cdkn3
Spag5,Hist1h2ae,Hist1h2ae
Nrm,Exosc8,Exosc8
Lsm2,Lsm2,Uhrf1
Ndc80,Uhrf1,Plk4
Nxt1,Plk4,Lsm2
Rpa3,Smc1a,Smc1a
Tcf19,Nrm,Nrm
Rnaseh2b,Nasp,Nasp
Sgo2a,Ckap2,Ckap2
Usp1,Aspm,Aspm
Rfc4,Rnaseh2b,Kif20a
Lsm5,Kif20a,Rnaseh2b
Uhrf1,Rpa3,Rpa3
Rbbp7,Fzr1,Fzr1
Fzr1,Nxt1,Nxt1
Cdkn3,Rbbp7,Rbbp7
Mrpl18,Jpt1,Jpt1
Ncapg2,Nudc,Nudc
Med30,Fen1,Fen1
Depdc1a,Cenph,Cenph
Nap1l1,Med30,Cenpl
Hpf1,Ckap5,Ckap5
Dctpp1,Cenpl,Neil3
Anapc5,Diaph3,Diaph3
Set,Neil3,Med30
Sumo2,Dctpp1,Dctpp1
Rangap1,Ccnf,Ccnf
Mcm3,Anapc5,Usp1
Rad51,Usp1,Anapc5
Plk4,Bub1,Bub1
Fen1,Ncapd3,Ncapd3
Cenpl,Mcm3,Cep55
Fkbp2,Reep4,Reep4
Srsf7,Cep55,Mcm3
Mapre1,Fkbp2,Fkbp2
Ckap2,Ect2,Ect2
Ncapd3,Ywhah,Arhgap11a
Reep4,Arhgap11a,Ywhah
Ckap5,Hpf1,Arl6ip1
Dbi,Arl6ip1,Rangap1
Aspm,Rangap1,Hpf1
Rbbp4,Srsf7,Espl1
Impdh2,Lsm5,Srsf7
Dtymk,Mrpl18,Lsm5
Csrp1,Espl1,Mrpl18
Cdkn2d,Set,Set
Kif20a,Ppia,Ppia
Cenph,Mapre1,Mapre1
Snrpe,Hmgb3,Hmgb3
Diaph3,Nap1l1,Pbk
Cbfb,Pbk,Nap1l1
H3f3b,Chaf1a,Chaf1a
1500009L16Rik,Dtymk,Ube2t
Hnrnpd,Csrp1,Kif2c
Kmt5a,Ube2t,C330027C09Rik
Tuba1a,Kif2c,Dtymk
Arhgap11a,Prr11,Prr11
Calm2,C330027C09Rik,Csrp1
Selenoh,Impdh2,Sapcd2
Suz12,Sapcd2,Nek2
Cbx1,Nek2,Impdh2
Hmgb3,Dhfr,Dhfr
Phgdh,Cbfb,1500009L16Rik
Ybx1,1500009L16Rik,Cbfb
Hnrnpa3,Rbbp4,Foxm1
Bub1,Hnrnpd,Rbbp4
Tubg1,Foxm1,Hnrnpd
Nsd2,Cdkn2d,Cdkn2d
Neil3,Phgdh,Trip13
4930579G24Rik,Trip13,Phgdh
Cep55,Dbi,Dbi
Ccnf,Cbx1,E2f8
Raly,4930579G24Rik,4930579G24Rik
Mrpl51,Selenoh,Cbx1
Maz,E2f8,Cdc45
Nup62,Cdc45,Selenoh
Nudt4,Kmt5a,Nup62
Hells,Nup62,Kmt5a
Kif2c,Suz12,Suz12
Ube2t,Tubg1,Hells
Tfdp1,Hells,Ska3
Smarca5,Ska3,Tubg1
Cdca4,Gins2,Gins2
Smc6,Cenpk,Gpsm2
Rfc2,Gpsm2,Cenpk
Eif5a,Sumo2,Tuba1a
Cmtm7,Tuba1a,Sumo2
Dhfr,Mrpl51,Mrpl51
Hnrnpr,G3bp1,G3bp1
Fam111a,Maz,Mybl2
Smarcc1,Mybl2,Maz
G3bp1,Dtl,Dtl
Dtl,Nsd2,Nsd2
Smc3,Atpif1,Pimreg
Hnrnpu,Pimreg,Atpif1
Atpif1,Rcc1,Rcc1
Prr11,Cenpn,Cenpn
Atad2,Arhgap19,Arhgap19
Ect2,Nudt4,Nudt4
Sapcd2,Tfdp1,Tfdp1
Tceal9,Hnrnpa3,Ska2
Tagln2,Rfc2,Hnrnpa3
Pbk,Calm2,Rfc2
Cdk4,Ska2,Syce2
Ctcf,Ybx1,Calm2
C330027C09Rik,Syce2,Fam111a
Sae1,Fam111a,Hnrnpr
Actn4,Hnrnpr,Ybx1
Nek2,Smc3,Smc3
Snrpb,Pola1,Pola1
Brd8,Cdc25c,Cdc25c
Lsm6,Smarca5,Melk
Hint1,Snrpe,Smarca5
Odf2,Melk,Smarcc1
Espl1,Lsm6,Lsm6
Pola1,Smarcc1,Snrpe
Gins2,Raly,Raly
Trip13,Cmtm7,Orc6
Chaf1a,Orc6,Cmtm7
Eri1,Odf2,Brip1
Foxm1,Brip1,Odf2
Clic1,Pold1,Pold1
Topbp1,Nup37,Nup37
Calm3,H3f3b,Ctcf
Pa2g4,Ctcf,H3f3b
Mcm2,Actn4,Bora
Hmgn1,Sae1,Actn4
Tpm4,Cdk4,Sae1
E2f8,Bora,Cdk4
Fkbp4,Eif5a,Ttk
Sdf2l1,Ttk,Suv39h1
Cep57,Suv39h1,Fignl1
Knstrn,Fignl1,Eif5a
Cenpk,Calm3,Cdca4
Bora,Tagln2,Tagln2
Orc6,Cdca4,Calm3
Rcc1,Pa2g4,Pa2g4
Gpsm2,Knstrn,Knstrn
Vars,Smc6,Smc6
Syce2,Mcm2,Mcm2
Trim28,Tpm4,Atad2
Cdc45,Atad2,Brd8
Pold1,Brd8,Tpm4
Anapc15,Fkbp4,Tmem97
Ska2,Tmem97,Prim2
Psip1,Prim2,Fkbp4
Syncrip,Hint1,Topbp1
Trir,Sdf2l1,Poc1a
Ptges3,Topbp1,Sdf2l1
Mis18a,Poc1a,Lrr1
Stip1,Lrr1,Hint1
Hat1,Hmgn1,Hmgn1
Rnaseh2c,Spdl1,Bard1
Mcm4,Bard1,Spdl1
Tpm3,Ticrr,Ticrr
Stub1,Cep57,Cenps
Siva1,Cenps,Cep57
Baz1b,Stip1,Stip1
Pgp,E2f2,E2f2
E2f2,Hnrnpu,Kif14
Pole3,Ubl4a,Ubl4a
Nsmce4a,Kif14,Hnrnpu
Ska3,Snrpb,Hirip3
Rps27l,Hat1,Hat1
Pimreg,Mis18a,Snrpb
Smchd1,Hirip3,Mis18a
Pole4,Rdm1,Rdm1
Rhno1,Tceal9,Tceal9
Tuba4a,Anapc15,Anapc15
Ppih,Wdr76,Wdr76
