wilcoxon,t-test,t-test_overestim_var
Hmgb2,Hmgb2,Pclaf
Pclaf,Stmn1,Stmn1
Stmn1,Pclaf,Top2a
H2afz,Lgals1,Hmgb2
Lgals1,Top2a,Birc5
Top2a,H2afz,Lgals1
Lmnb1,Birc5,Mki67
Birc5,Lmnb1,Lmnb1
Cks2,Smc2,Cks2
Smc2,S100a6,Smc2
Mki67,Cks2,Cdk1
Cdk1,Mki67,Cks1b
Ptma,Anxa2,H2afz
Crip1,S100a4,S100a4
Cks1b,Crip1,Gzmb
Tuba1b,Cks1b,S100a6
Anxa2,Ube2s,Anxa2
S100a6,Tuba1b,Ccna2
S100a4,Gzmb,Cdca8
Gapdh,Ptma,Spc24
Tmsb4x,Txn1,Nusap1
S100a10,Cdk1,Cdca3
Ube2s,Gapdh,Ccl5
Gzmb,S100a10,Tmsb4x
Ccna2,Tmsb4x,Rrm2
Txn1,Tmpo,Racgap1
Ccl5,Ccl5,Ube2s
Hmgb1,Vim,Prc1
Cdca8,Ccna2,H2afx
Rrm2,Dek,Tmpo
Cdca3,Hmgb1,Incenp
Spc24,Cdca8,Ahnak
Nkg7,Spc24,Asf1b
Actg1,Hmgn2,Crip1
Anp32b,Actg1,Aurkb
Nusap1,Anp32b,Tuba1b
Dek,Racgap1,Ptma
H2afx,Cdca3,Spc25
Tmpo,Nusap1,Tpx2
Racgap1,H2afx,Ezh2
Vim,Sub1,Hmgn2
Sub1,Ahnak,S100a10
Prc1,Nkg7,Dek
Incenp,Rrm2,Txn1
Spc25,Calm1,Vim
Ran,Ran,Ly6c2
Ahnak,Incenp,Tyms
Calm1,Ezh2,Gapdh
Hmgn2,Asf1b,Ccnb2
Asf1b,Ly6c2,Tacc3
Aurkb,Anp32e,Actg1
Clic1,Prc1,Kif22
Rbm3,Clic1,Ube2c
Ezh2,Rbm3,Cenpe
Tyms,Aurkb,Rrm1
Lgals3,Tubb4b,Lgals3
Ly6c2,Cd48,Cenpw
Tubb4b,Abracl,Tubb4b
Tpx2,Lsp1,Hmgb1
Ccnb2,Dbi,Kif11
Kif22,Reep5,Cmc2
Cd48,Spc25,Gmnn
Tacc3,Tpx2,Anp32b
Ube2c,Pycard,Nkg7
Cenpe,Cmc2,Tuba1c
