wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Ubb,Ubb,Ubb
H2afv,H2afv,H2afv
Sh3bgrl3,H2afx,Top2a
Clic1,Spc25,H2afx
H2afx,Nusap1,Nusap1
Stmn1,Cx3cr1,Nkg7
Nkg7,Cdkn2d,Cdk1
Top2a,Top2a,Spc25
Ctsd,Cdk1,Ctsd
Tuba1b,Ctsd,Clic1
Cdk1,Calm2,Stmn1
Tmpo,Kif22,Sh3bgrl3
Tubb5,Nkg7,Calm2
Calm2,Mxd3,Tmpo
Nusap1,Tmpo,Cdkn2d
Spc25,Racgap1,Emp3
Tmsb4x,Cdkn2c,Racgap1
Emp3,Cenpf,Tubb5
Cdkn2d,H2-D1,Kif22
Rac2,Clic1,Tuba1b
H2-D1,Sh3bgrl3,Spc24
Racgap1,Nrm,Rac2
Kif22,Spc24,Smc2
Atp5h,Tuba1c,Prc1
Ube2s,Prc1,Myl6
Itgb2,Sp100,Itgb2
Spc24,Emp3,Aurkb
Aurkb,Aurkb,H2-D1
Prc1,Tubb5,Mxd3
Myl6,Stmn1,Ube2s
Smc2,Zeb2,Tuba1c
Ms4a4b,Itgb2,Serf2
Serf2,Rac2,Atp5h
Abracl,Atp5h,Incenp
Tuba1c,Serf2,Tmsb4x
Incenp,H2-Q7,Sp100
Jpt1,Cenpl,Nrm
Sp100,Incenp,Cenpf
Mxd3,Tuba1b,Abracl
H2-Q7,Itm2b,S100a13
Nrm,Smc2,Ms4a4b
Cyba,Myl6,Cdkn2c
Hmgb2,Ube2c,Epsti1
S100a13,Il18rap,Itm2b
Epsti1,Ms4a4b,H2-Q7
Tspo,Itgax,Cx3cr1
Itm2b,4930579G24Rik,Cdca8
Pfn1,Prr11,Ube2c
Arhgdib,Epsti1,Birc5
Bub3,Ube2s,Lmnb1
Cenpf,Abracl,Cyba
Birc5,Bub3,Hmgb2
Ube2c,S100a13,S100a10
Cdkn2c,Jpt1,Tspo
Arl6ip1,Esco2,Mki67
Dek,Klrg1,Bub3
Lmnb1,Cdca8,Rhoa
Rhoa,Cit,Jpt1
Mki67,Rhoa,Cks2
Cdc42,Ap1s2,Ccna2
Ccna2,Tmsb4x,Cdc42
S100a10,Arl6ip1,Capzb
Cks2,Tspo,Pclaf
Laptm5,Cd2,Calm1
Mrpl58,Agfg2,Cd2
Cd2,Ccna2,Arl6ip1
S100a11,Cyba,S100a11
