,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.5696902,-1.3347125053405762,False,,,,,,,,,,,,,,,,-0.2881753444671631
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.7747695,-0.5712711811065674,False,,,,,,,,,,,,,,,,-0.42251813411712646
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.8341067,-0.5525370836257935,False,,,,,,,,,,,,,,,,-0.34542059898376465
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.4952968,-0.2695668935775757,False,,,,,,,,,,,,,,,,0.5157383978366852
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.7971623,-0.22942328453063965,False,,,,,,,,,,,,,,,,-0.20166385173797607
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,11.257864,-6.182498455047607,False,,,,,,,,,,,,,,,,-2.8460183143615723
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.5873619,-2.635077476501465,False,,,,,,,,,,,,,,,,-0.38519203662872314
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.94882303,-1.1968677043914795,False,,,,,,,,,,,,,,,,-1.1513442993164062
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.002570514,-3.3847408294677734,False,,,,,,,,,,,,,,,,0.023953020572662354
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.7310634,-23.42536735534668,False,,,,,,,,,,,,,,,,-20.386058807373047
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.07819008,-1.2557392120361328,False,,,,,,,,,,,,,,,,0.16898620128631592
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.111033075,0.7214896976947784,True,1.2649617842938718,3.0468793095804454,0.261809733134366,20.327528874734195,0.04751933254301548,0.0893746167421341,0.8463624119758606,0.3490874949082691,0.0,0.0,0.4495474263039724,0.3654904054344212,3.252138084378736,0.39749439225478533,3.108042366946332,0.762196347117424
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,2.1562426,-2.440577507019043,False,,,,,,,,,,,,,,,,0.0025395750999450684
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,77.77769,-2.4818336963653564,False,,,,,,,,,,,,,,,,-2.079570770263672
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.40442887,-1.0377702713012695,False,,,,,,,,,,,,,,,,0.38169461488723755
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.46565938,-2.52286958694458,False,,,,,,,,,,,,,,,,-0.6613243818283081
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.05066557,-3.453047752380371,False,,,,,,,,,,,,,,,,-0.14263904094696045
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.3320934,-1.9718408584594727,False,,,,,,,,,,,,,,,,-0.4373939037322998
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.007826,-2.0180599689483643,False,,,,,,,,,,,,,,,,-0.17068886756896973
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.280917,-1.779256820678711,False,,,,,,,,,,,,,,,,-0.26706457138061523
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.2074869,-1.9849662780761719,False,,,,,,,,,,,,,,,,-1.587127447128296
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.8507755,-1.2964646816253662,False,,,,,,,,,,,,,,,,-1.2424688339233398
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.9169548,-0.4202808141708374,False,,,,,,,,,,,,,,,,-0.34418702125549316
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.9804837,0.540675163269043,True,0.11650141699820347,0.18855678808648876,0.23223032309309175,26.86239102682889,0.6061191618442535,0.1502515971660614,0.11981407552957535,0.5172836912298086,0.0,0.0,0.4674973698498067,0.4771942813270167,0.4123067279378402,0.19996713021881551,4.229086438332045,0.6114823222160339
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.6408774,-1.9768476486206055,False,,,,,,,,,,,,,,,,-1.0870943069458008
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.24586721,-1.8747501373291016,False,,,,,,,,,,,,,,,,-0.10020864009857178
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,1.7007326,-2.8702762126922607,False,,,,,,,,,,,,,,,,-1.4559082984924316
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.0,0.0,False,,,,,,,,,,,,,,,,0.0
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.4290817,-2.8117029666900635,False,,,,,,,,,,,,,,,,-2.3305604457855225
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.28996694,-1.5306470394134521,False,,,,,,,,,,,,,,,,-1.3528556823730469
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,2.4770007,-0.5092359781265259,False,,,,,,,,,,,,,,,,-0.03914153575897217
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07855559,-1.5598726272583008,False,,,,,,,,,,,,,,,,0.13703477382659912
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,4.98861,-1.1179118156433105,False,,,,,,,,,,,,,,,,-0.9612839221954346
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,8.1733885,0.401954710483551,False,0.03175798267820361,0.010301170448843438,0.11370034261823428,26.58204475933535,18.28577585220337,0.8465989232063293,0.06250260025262833,0.36528899420585004,0.0,0.0,0.3318944259452701,2.0054335392357907,0.21979487194390646,0.3514444346562051,7.166940571877379,0.456084668636322
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.7551227,-1.2466154098510742,False,,,,,,,,,,,,,,,,-1.243579387664795
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.764219,-2.4849300384521484,False,,,,,,,,,,,,,,,,-0.8058762550354004
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.37435764,-0.24230515956878662,False,,,,,,,,,,,,,,,,0.07169371843338013
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,2.812586,-0.5038565397262573,False,,,,,,,,,,,,,,,,-0.49477601051330566
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.37256524,-2.4056668281555176,False,,,,,,,,,,,,,,,,-1.8396234512329102
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.6919192,-1.0220351219177246,False,,,,,,,,,,,,,,,,0.20230543613433838
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,1.3117431,-0.9780639410018921,False,,,,,,,,,,,,,,,,-0.08005154132843018
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.9686623,-5.015739440917969,False,,,,,,,,,,,,,,,,-2.839433431625366
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,6.7056465,-13.022825241088867,False,,,,,,,,,,,,,,,,-6.7972822189331055
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.94792944,0.090542733669281,True,0.05917254728447299,0.03701917073110224,0.03490736587616944,111.04872967358847,0.7092473620176316,0.249116912484169,0.16596147418022156,0.2777150026969116,0.0,0.0,0.33238852624146475,1.480141279652557,1.4232257049659203,0.7456926719770435,17.13910339511937,0.29790031909942627
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,3.635886,-0.046001434326171875,False,,,,,,,,,,,,,,,,0.10929679870605469
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.29342464,-0.8661928176879883,False,,,,,,,,,,,,,,,,-0.5744311809539795
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.6795131,0.009069561958312988,False,,,,,,,,,,,,,,,,0.01209491491317749
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.61450684,-5.557338714599609,False,,,,,,,,,,,,,,,,-1.843801498413086
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,1.2417917,-0.2819734811782837,False,,,,,,,,,,,,,,,,-0.23124408721923828
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,2.8335984,-0.37271761894226074,False,,,,,,,,,,,,,,,,-0.2843959331512451
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,10.891923,-6.470604419708252,False,,,,,,,,,,,,,,,,-3.5640745162963867
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.28453678,-1.9864816665649414,False,,,,,,,,,,,,,,,,-1.246896505355835
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.022478819,-0.260974645614624,False,,,,,,,,,,,,,,,,-0.18287897109985352
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.2234699,-0.6665599346160889,False,,,,,,,,,,,,,,,,-0.6665433645248413
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,6.1510997,-1.7925894260406494,False,,,,,,,,,,,,,,,,-1.7748548984527588
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.6152675,-0.3005639314651489,False,,,,,,,,,,,,,,,,-0.26482319831848145
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.9543414,-1.8272671699523926,False,,,,,,,,,,,,,,,,-0.6269701719284058
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,2.2680557,-4.548182964324951,False,,,,,,,,,,,,,,,,-1.836754322052002
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.21162108,-1.8575780391693115,False,,,,,,,,,,,,,,,,-0.13907945156097412
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.8546727,-2.3758068084716797,False,,,,,,,,,,,,,,,,-2.3718371391296387
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.9152662,-0.31469762325286865,False,,,,,,,,,,,,,,,,-0.15463125705718994
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.4775188,-3.19704008102417,False,,,,,,,,,,,,,,,,-3.002655506134033
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.49026656,-1.6420435905456543,False,,,,,,,,,,,,,,,,-0.09414124488830566
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,19.84772,-7.040060043334961,False,,,,,,,,,,,,,,,,-6.362576007843018
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,17.999468,-12.378626823425293,False,,,,,,,,,,,,,,,,-5.1901960372924805
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.5476068,-1.7722716331481934,False,,,,,,,,,,,,,,,,-0.10046780109405518
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,3.2442572,-1.3615188598632812,False,,,,,,,,,,,,,,,,-1.2680175304412842
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,5.4794354,-3.0304408073425293,False,,,,,,,,,,,,,,,,-2.6064791679382324
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.80841494,-1.5286059379577637,False,,,,,,,,,,,,,,,,-0.07786750793457031
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.5106524,-0.5077016353607178,False,,,,,,,,,,,,,,,,-0.06826651096343994
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.1524465,-1.3915889263153076,False,,,,,,,,,,,,,,,,0.040769338607788086
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,15.982648,-0.5372453927993774,False,,,,,,,,,,,,,,,,-0.5213234424591064
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.68046755,-0.4300382137298584,False,,,,,,,,,,,,,,,,-0.0073888301849365234
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.562742,-2.2072858810424805,False,,,,,,,,,,,,,,,,-1.668041706085205
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.2506846,-3.3673505783081055,False,,,,,,,,,,,,,,,,0.08471208810806274
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.613618,-1.5760447978973389,False,,,,,,,,,,,,,,,,-0.9066725969314575
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,4.97239,0.5968297719955444,True,0.10403870061848193,0.06012787578968519,0.25693392808449256,19.276106302510545,2.1922683584690095,0.3667649030685425,0.07904890924692154,0.46745755649079995,0.0,0.0,0.3848159768144723,1.482493347954496,0.3088268597513951,0.23410077044718444,3.5845301359426225,0.6125990450382233
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.848282,0.5861818194389343,True,0.09419701220392944,0.12201933510708526,0.183248510725631,16.18281333154047,2.7556823614239696,0.19540800154209137,0.10051624476909637,0.31818859389470816,0.0,0.0,0.11518622648108523,0.7542949240611578,0.42905480016408293,0.5467454139264196,4.014911327049965,0.5863840579986572
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,2.792,-0.20964264869689941,False,,,,,,,,,,,,,,,,-0.13390326499938965
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.2723069,-0.5351861715316772,False,,,,,,,,,,,,,,,,-0.03907275199890137
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.026999157,-2.4537267684936523,False,,,,,,,,,,,,,,,,0.16014915704727173
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,6.0415306,0.2870979309082031,True,0.14256532464528046,0.04980023975620509,0.2359857278531435,20.380189139227824,3.689035177230835,0.4461142122745514,0.09069733321666718,0.29049352735999756,0.0,0.0,0.21211501152381135,2.4222886253376723,0.3775657885547342,4.076330562972246,4.082413892773436,0.589456707239151
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.263104,-1.4942853450775146,False,,,,,,,,,,,,,,,,-1.4865508079528809
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,1.2771343,-0.8951923847198486,False,,,,,,,,,,,,,,,,-0.8230661153793335
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.7842608,-0.7431063652038574,False,,,,,,,,,,,,,,,,-0.5883114337921143
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.38933146,-1.5592355728149414,False,,,,,,,,,,,,,,,,0.03043442964553833
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.7207005,-1.4992034435272217,False,,,,,,,,,,,,,,,,-1.3482794761657715
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.016999092,-5.08462381362915,False,,,,,,,,,,,,,,,,-0.2584127187728882
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.09710755,-5.961668491363525,False,,,,,,,,,,,,,,,,-0.017824769020080566
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.4173808,0.5492207705974579,True,0.14496242573646423,0.2519949541755981,0.3132039058639935,17.66796774611942,0.6056210160255432,0.09543707221746445,0.07091346383094788,0.22667115937621996,0.0,0.0,0.015118621135409991,0.5378499150677949,0.3905940353870392,0.8752724705442113,2.9486262773835508,0.6030967533588409
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.1442757,-1.4538519382476807,False,,,,,,,,,,,,,,,,-1.3050053119659424
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,2.6285284,-1.1804635524749756,False,,,,,,,,,,,,,,,,-1.1170756816864014
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.164723,-1.0318894386291504,False,,,,,,,,,,,,,,,,-0.11211955547332764
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.8427713,-1.2191352844238281,False,,,,,,,,,,,,,,,,-0.22372162342071533
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,13.484375,-3.464958667755127,False,,,,,,,,,,,,,,,,-0.8639633655548096
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.6618953,-2.039201021194458,False,,,,,,,,,,,,,,,,-1.9657797813415527
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.16097273,-0.6333593130111694,False,,,,,,,,,,,,,,,,-0.09059464931488037
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,1.1913921,-1.3399977684020996,False,,,,,,,,,,,,,,,,-1.3358776569366455
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,1.3437032,-2.541264772415161,False,,,,,,,,,,,,,,,,-1.1024096012115479
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.07264185,-3.738137722015381,False,,,,,,,,,,,,,,,,-3.0512747764587402
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,4.6302824,-3.4176979064941406,False,,,,,,,,,,,,,,,,-3.4170594215393066
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,2.5440793,-1.1671955585479736,False,,,,,,,,,,,,,,,,-0.9053939580917358
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.5245464,0.7293694615364075,True,0.2745593711929294,0.798371507053868,0.2975821566902911,13.775641607438,0.22257969796657562,0.08047395199537277,0.17083293199539185,0.3280512733237808,0.0,0.0,0.36478550364981777,0.28586871875175657,0.6885015440398249,0.5280954543973319,2.532339538854681,0.7569617331027985
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.5410638,-0.5084012746810913,False,,,,,,,,,,,,,,,,-0.3745255470275879
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.3011987,-1.9464020729064941,False,,,,,,,,,,,,,,,,-0.164520263671875
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,3.425363,-0.9461625814437866,False,,,,,,,,,,,,,,,,-0.7590582370758057
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.14279523,-2.6358892917633057,False,,,,,,,,,,,,,,,,0.19057297706604004
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.020757051,-3.622885227203369,False,,,,,,,,,,,,,,,,-0.10903489589691162
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.4108172,-1.577944278717041,False,,,,,,,,,,,,,,,,-0.16304481029510498
