wilcoxon,t-test,t-test_overestim_var
Sec61b,Sec61b,Sec61b
Tomm5,Arpc5,Arpc5
Pdia6,Tomm5,Tomm5
Arpc5,Pdia6,Pdia6
Tmed9,Cxcr6,Cxcr6
Calr,Calr,Calr
Spcs2,Tmed9,Tmed9
Tma7,Dynll1,Spcs2
Psma7,Tma7,Dynll1
Arhgdib,Calm1,Tma7
Cxcr6,Spcs2,Tmsb4x
Pomp,Tmsb4x,Calm1
Tmsb4x,S100a10,S100a10
Btf3,Lgals3,Rps27l
Rpl36al,Rps27l,Llph
Rps27l,Llph,Selenos
Calm1,S100a13,Pomp
Dynll1,Pomp,S100a13
Selenos,Ftl1,Nr2c2ap
Hsp90b1,Selenos,Ftl1
Ciao2a,Naca,Lgals3
Ftl1,Rpl36al,Naca
Arpc3,Sec61g,Rpl36al
Llph,Myl6,Psma7
Pdia3,Psma7,Cdca7
Tmed2,Nr2c2ap,Dnajb9
Sec61g,Btf3,Myl6
Selenok,Pdia3,Sec61g
Naca,Arpc3,Btf3
Hspa5,Rsl1d1,Rsl1d1
Dnajc15,Dnajb9,Arpc3
S100a10,Selenok,Selenok
Myl6,Lgals1,Pdia3
Krtcap2,Cdca7,Arhgdib
Manf,Arhgdib,Ung
Ccdc12,S100a6,Arpc1b
Rsl1d1,Arpc1b,Lgals1
Cyba,Hsp90b1,S100a6
S100a6,Ciao2a,Hsp90b1
Ostc,Dnajc15,Ciao2a
S100a13,Cfl1,Tsr1
Timm23,Tmed2,Tmed2
Eif2s2,Timm23,Dnajc15
Srp19,Hspa5,Timm23
Arpc1b,Ung,Hspa5
Lgals3,Cyba,Ebna1bp2
Ebna1bp2,Ebna1bp2,Cfl1
Ndufb7,Tsr1,Cyba
Srp9,Ccdc12,Ccdc12
Atp5md,Dap,Dap
Mien1,Ssr2,Manf
Cox4i1,Krtcap2,Ssr2
Rap1b,Manf,Krtcap2
Cfl1,Eif2s2,Ppp1r14b
Chchd2,Ppp1r14b,Eif2s2
Dap,Nip7,Nip7
Nr2c2ap,Rps26,Ufm1
Lgals1,Ufm1,Ndufaf4
Sec11a,Tmsb10,Rps26
Ssr2,Atp5md,Atp5md
Ndufs5,Gzmb,Ube2g2
Polr1d,Map1lc3b,Map1lc3b
Rps26,Ndufaf4,Ostc
Map1lc3b,Ostc,Tmsb10
Pnn,Ube2g2,Srp19
Ppp1ca,Srp19,Tprgl
Sec11c,Mien1,Mien1
Arpc4,Myl12a,Cox4i1
S100a11,Tprgl,Acsl5
Tomm20,Cox4i1,Ndufb7
Myl12a,Acsl5,Myl12a
Cox5a,Pfn1,Pnn
Eif2s1,Ndufb7,Gzmb
Acsl5,Pnn,Pfn1
Tmsb10,Rap1b,Rap1b
Prelid1,Eif2s1,Eif2s1
Ppp1r14b,Arpc4,Pglyrp1
Cox17,Pglyrp1,Arpc4
D8Ertd738e,Arpc2,S100a11
Eif5a,S100a11,Abracl
Psma3,Lsp1,Tvp23b
Pglyrp1,Abracl,Arpc2
Nedd8,Ndufs5,Ndufs5
Ndufa13,Prelid1,Lsp1
Ube2g2,Ndufa4,Rsrp1
Cox6a1,Mrpl54,Prelid1
Nme1,H2-D1,H2-D1
Abracl,Rsrp1,Mrpl54
Psma4,Eif5a,Ndufa4
Ufm1,Tvp23b,Pus3
Ndufa4,Tmem14c,Eif5a
Esd,Oaz1,Sec11a
Tprgl,Actb,Timm9
Dnajb9,Canx,Polr1d
Nip7,Sec11a,Oaz1
Canx,Polr1d,Canx
Smdt1,Rom1,Tmem14c
Arl6ip5,Mydgf,Rom1
Pfn1,Pycard,Rars
Cacybp,Timm9,Actb
Psmb3,Rars,Mydgf
Oaz1,Arl6ip5,Med10
Ssu72,Smdt1,Mrps18b
Prr13,Med10,Arl6ip5
Tmem14c,D8Ertd738e,Zmynd19
Plac8,Actg1,Ebpl
Rsrp1,Prr13,Chchd2
Mrpl54,Chchd2,Pycard
Arpc2,Pus3,Smdt1
Lsp1,Mrps18b,Cyp51
Eif4e2,Cacybp,D8Ertd738e
Atp5e,Ebpl,Mak16
Surf4,Gpx1,Cacybp
Atp5j2,Plac8,Rrp7a
Pycard,Rrp7a,Gpx1
H2-D1,Nme1,Prr13
Rom1,Mak16,Tcp11l2
Mydgf,Zmynd19,Actg1
Cdca7,Cyp51,Slc35b1
Sem1,Srp9,Srp9
Eif3a,Ppdpf,Ppdpf
Gpx1,Slc35b1,Plac8
Supt4a,Surf4,Tomm20
Mrpl33,Cotl1,Surf4
Rps6,Tomm20,Spcs3
Rars,Ssu72,Nme1
Serp1,Psmb3,Ssu72
Actb,Txndc5,Ppan
Ctsd,Spcs3,Txndc5
Ppdpf,Commd7,Nufip2
Mrps14,Nedd8,Commd7
Med10,Eif4e2,Psmb3
Elob,Nufip2,Nedd8
Mrps21,Cox6c,Cotl1
Sri,Serp1,Tspoap1
Bud31,Ppan,Serp1
Ppib,Tspo,Eif4e2
Ssr3,Esd,Zfp330
Txndc17,Elob,Ormdl1
Dnajb11,Ssr3,Esd
Hspa8,Sqstm1,Ssr3
Atp5b,Mrps14,Sqstm1
Atox1,Ctsd,Cox6c
Cox7b,Ormdl1,Ak3
Trappc4,Zfp330,Ddx18
Cotl1,Tcp11l2,Tspo
Psmb8,Ak3,Ptcd2
Arf4,Rpl7a,Aen
Slc35b1,Psma3,Mrps14
Ndufs8,Cox6a1,Gpatch4
Actg1,Ddx18,Psma3
Ubl5,Cox5a,Elob
Psma2,Ptcd2,Ctsd
Commd7,Hsp90ab1,Cox5a
Park7,Trappc4,Ccdc86
Eif1,Tspoap1,Cox6a1
Tspo,Aen,Rpl7a
Tomm22,Atp5e,Trappc4
Ndufb4,Arf1,Samd9l
mt-Cytb,Atox1,Nus1
Cox6c,Samd9l,Anxa7
Atp5k,Sri,Atp5e
Cox5b,Eif3a,Atox1
Arf1,Ccdc86,Arl1
Vasp,Gpatch4,Ppp1ca
Psma1,Anxa7,Irak3
Cox7c,Ppp1ca,Nsmce3
Atp5pb,Edf1,Ndufb4
Hspd1,Ndufb4,Rsl24d1
Timm13,Arl1,Eif3a
Txndc5,Cox5b,Sri
Romo1,Mrpl33,Arf1
Anxa7,Nus1,Rcn1
Mak16,Rsl24d1,Hsp90ab1
Sh3bgrl3,Nsmce3,Mrpl33
Rsl24d1,Rps6,Cox17
Ndufv3,Cox17,N4bp2l1
Gmfg,Rcn1,Edf1
Rpl7a,Ccr5,Ccr5
Rpl13a,Atp5k,Cox5b
Gzmb,Irak3,Rps6
Ndufaf4,Arf4,Srm
Arl1,Tomm22,Eif1a
Atp5j,Mrps21,Rrp15
Cd48,Dnajb11,Atp5k
Edf1,Eif1a,Mrps21
Dnajb6,N4bp2l1,Dnajb11
Tmem258,Ndufa13,Ndufa13
Snapc5,Txndc17,Arf4
Atp5mpl,Mcm2,Snapc5
Cct2,Eif1,Sec11c
Ostf1,Rpl5,Tomm22
Snrpf,Snapc5,Mcm2
Hopx,Sec11c,Txndc17
Rpl10,Supt4a,Tmem140
Ift20,Rrp15,Rpf2
Ndufb8,Srm,Supt4a
Rrp7a,Psma2,Ift20
Sar1b,Rpf2,Selenot
Tsr1,Vasp,Eif1
Ebpl,Vim,Sh3bgrl3
Sqstm1,Ift20,Bud31
Psmc5,Hopx,Psma2
Rpl38,Sh3bgrl3,0610012G03Rik
