wilcoxon,t-test,t-test_overestim_var
,Lgals3,Lgals3
,Anxa2,Clic1
,Cox7a2,Anxa2
,Smdt1,Cox7a2
,Psma7,Smdt1
,Pdia3,Psma7
,Cbx3,S100a4
,Prkar1a,Pfn1
,Atp6v0e,Pdia3
,Psmb5,Cbx3
,Psmb2,Nkg7
,Psma4,Prkar1a
,Banf1,S100a6
,Rilpl2,Atp6v0e
,Gm8369,Psmb5
,Psmd8,Psmb2
,Manf,Psma4
,Alyref,S100a10
,Ap2s1,Ptma
,Bhlhe40,Banf1
,Lsm6,Arpc5
,Ssr2,Cfl1
,Psma6,Rilpl2
,Spcs1,Hmgb2
,Tpm4,Lgals1
,Hnrnpd,Gm8369
,Anp32e,Psmd8
,Pglyrp1,Manf
,Uqcrfs1,Ppp1ca
,Cks1b,Alyref
,Csde1,Ap2s1
,Cmtm7,Bhlhe40
,Mdh1,Gzmb
,Cst3,Eif5a
,Srp19,Lsm6
,Mrpl57,Ly6a
,Fkbp3,Ssr2
,Pfn1,Psma6
,Serpinb9,Spcs1
,Cycs,Tspo
,Ech1,Ppib
,Ndufa12,Tpm4
,Ddx39,Cd48
,Sarnp,Hnrnpd
,Tsn,Anp32e
,Fkbp2,Slc25a3
,Cmpk1,Pglyrp1
,Prdx5,Uqcrfs1
,Aprt,Cks1b
,Dnajc9,Csde1
,Psmb7,Cmtm7
,Lmnb1,Mdh1
,Lamtor5,Cst3
,Dnajb11,Srp19
,Pclaf,Mrpl57
,Ube2m,Ctsd
,Paip2,Actb
,Acadl,Reep5
,Vamp8,Fkbp3
,Cript,Hnrnpk
,1810058I24Rik,Cdc42
,Dnaja2,Serpinb9
,Tmed10,Cycs
,Rpa2,Ech1
,Vcp,Ndufa12
,Dph3,Ddx39
,Pfdn1,Coro1a
,Ddost,Sarnp
,1500009L16Rik,Rps27l
,S100a6,Tsn
,Mtch1,Crip1
,Ndufb6,Fkbp2
,Klf6,Cmpk1
,Ctla4,Prdx5
,Pgam1,Ran
,Mrpl51,Aprt
,Tram1,Dnajc9
,Sfr1,Psmb7
,Luc7l3,Tma7
,Rp9,Ifi27l2a
,Dbnl,Lmnb1
,Dusp5,Abracl
,Bst2,Lamtor5
,Erp29,Dnajb11
,Uqcrc2,Pclaf
,Zcrb1,Ube2m
,Hpf1,Paip2
,Ssrp1,Acadl
,Cks2,Vamp8
,Bcl2a1b,Cript
,Rpn2,1810058I24Rik
,Mtdh,Txn1
,Ptms,Dnaja2
,Serp1,Tmed10
,Tuba1a,Rpa2
,Ndufb4,Vcp
,Vdac3,Dph3
,Rnh1,Pfdn1
,Cyc1,Ddost
,Dnajc2,Vim
,Polr2k,1500009L16Rik
,Ebna1bp2,Mtch1
,Ndufs2,Sub1
,Mcm6,Ndufb6
,Rnf7,Klf6
,Med30,Ctla4
,Prex1,Pgam1
,Ssr1,Chchd2
,Commd1,Mrpl51
,Mrps18c,Tram1
,Nfkbiz,Sfr1
,Casp3,Luc7l3
,Lsm12,Rp9
,Tuba1b,Actg1
,Eny2,Dbnl
,Ube2k,H2az1
,Coa3,Dusp5
,Ssna1,Psmb8
,Tmpo,Serpinb6b
,Lsm2,Bst2
,Eif3g,Erp29
,Atp1a1,Uqcrc2
,Lrp10,Zcrb1
,Tmem128,Rbx1
,Ndufa10,Psmb3
,Erh,Hpf1
,Cope,Ssrp1
,Psmc2,Pim1
,Mydgf,Cks2
,Yy1,Srp9
,Psmc4,Bcl2a1b
,Taf12,Rpn2
,Nans,Mtdh
,Clint1,Ptms
,Ube2c,Serp1
,1110004F10Rik,Calm1
